MOF,Total time (s)
RUBTAK06_clean,881.7
RUBTAK07_clean,905.1
RUBTAK08_clean,859.4
RUBTAK09_clean,893.2
RUDPOW_clean,315.2
RUDQEN_clean,432.9
RUDQOX_clean,241.3
RUFPUF_clean,112.7
RUFZOJ_clean,272.0
RUGXIC_clean,795.9
RUGXUO_clean,327.3
RUJMAM_clean,390.0
RUKHAI_clean,464.8
RULMUI_clean,502.8
RUMWUS_clean,469.3
RUQVEF_clean,183.6
RUYNEG_clean,472.0
SABFUX_clean,151.4
SAJHUJ_clean,640.3
SAJRAW11_clean,136.8
SAKNOJ_clean,636.0
SALROO_clean,283.5
SALRUU_clean,160.0
SAMVIO_clean,205.3
SAMXUC_clean,600.2
SAMYAJ_clean,598.6
SAMYEN_clean,599.5
SAMYIR_clean,595.7
SANGIA_clean,364.5
SANGOG_clean,367.4
SANHEX_clean,378.1
SAPHOI_clean,390.2
SARPIL_clean,234.7
SEFTOO_clean,264.8
SEFVOQ_clean,273.8
SEHMUO_clean,350.5
SEHNEZ_clean,358.2
SEMPUX_clean,713.5
SENQAE_clean,1125.7
SENWAL_clean,102.8
SENWIT_clean,99.0
SENWOZ_clean,99.4
SERKEG_clean,170.9
SERWET_clean,430.9
SERWIX_clean,296.6
SESLUZ_clean,471.4
SETSUH_clean,357.3
SETTAO_clean,259.1
SEZPIY_clean,190.8
SINLAE_clean,279.7
SITFUY_clean,736.9
SIVGAH_clean,209.4
SOHMOS_clean,863.7
SOKXIB_clean,418.1
SOKXOH_clean,483.0
SONTEV_clean,298.6
SOPLIU_clean,223.0
SOVHIU_clean,958.4
SUGSEU_clean,818.1
SUKKUG_clean,1017.6
SUKMAO_clean,923.3
SUNLAP_clean,409.1
SUPQAW_clean,214.5
SURHEU01_clean,917.8
SURHEU02_clean,877.9
SURHEU_clean,915.0
SURKUN01_clean,873.4
SURKUN_clean,868.0
SURLEY_clean,867.5
SUWZOB_clean,724.8
SUXGUP_clean,764.9
SUXNIJ_clean,432.0
SUXSEL_clean,429.2
TACFIN01_clean,185.6
TADWOM_clean,354.7
TAPLED_clean,383.5
TATSAK_clean,283.9
TAVSER_clean,656.7
TAWSUI_clean,153.7
TAZLAJ_clean,255.7
TAZLEN_clean,267.4
TEPJAB_clean,1917.2
TEQLIM_clean,365.0
TEQPEM_SL,148.1
TEQVOC_clean,303.1
TERFED_clean,216.0
TEVHEJ_clean,396.3
TILBIB01_clean,347.8
TILBIB_clean,355.3
TILBOH_clean,334.3
TILPUA_clean,2205.1
TILWEQ_clean,107.6
TIMMEI_clean,1898.7
TIPZOJ_clean,423.1
TIPZUP_clean,373.7
TIRKEM_clean,316.8
TIVYAZ_clean,191.0
TOFLIL_clean,296.9
TOHDAX_clean,6499.8
TOHMIO_clean,504.6
TOHZAS_clean,235.9
TOKLEM_clean,304.1
TOKLIQ_clean,268.5
TONKIR_clean,1063.8
TORXEE_clean,734.2
TOTVEF_clean,492.2
TOVGUI_clean,579.8
TOVHET_clean,491.8
TOVHIX_clean,1179.3
TOVKAS_clean,368.2
TOWMOJ_clean,219.2
TUBWEU_clean,2616.6
TUJGAI_clean,2326.1
TUWFUN_clean,1088.3
UBACUX_clean,292.2
UCAJUF_clean,827.4
UDALUI_clean,176.3
UDAMET_clean,188.4
UDANIY_clean,164.0
UDAWOO_clean,273.5
UDAWUU_clean,182.2
UDAXAB_clean,252.9
UDAXEF_clean,258.1
UDAXIJ_clean,275.0
UDIQII_clean,278.4
UFEXOT_clean,680.6
UGEMOK_clean,705.4
UGOCAW_clean,3485.4
UJEGUL_clean,217.2
UKIQUB_clean,248.8
UKOLOV_clean,2330.6
UKOZOL_clean,332.2
ULILEI_clean,377.3
ULOJUC01_clean,259.2
ULOJUC_clean,268.3
ULOKEN_clean,261.6
ULOKOX_clean,248.9
ULOKUD01_clean,281.9
ULOKUD_clean,278.4
ULOLAK_clean,257.3
UMEJUT_clean,116.2
UMEKAA_clean,244.6
UMIZIB_clean,777.4
UMODEH05_clean,294.3
UMOYOM01_clean,282.1
UMOYOM02_clean,274.0
UMOYOM04_clean,268.4
UMOYOM09_clean,269.9
UMOYOM12_clean,263.8
UMOYOM14_clean,267.5
UMOYOM15_clean,270.7
UMOYOM18_clean,284.4
UMOYOM19_clean,275.9
UMOYOM_clean,268.0
UNABOB_clean,463.3
UNACES01_clean,425.6
UNIFII_clean,1607.3
UNIGEE_clean,113.7
UQETOB_clean,574.1
USAHAZ_clean,334.1
USOXIL_clean,573.1
UTEWUM_clean,246.7
UTEXAT_clean,228.2
UTULEB_clean,126.1
UVEXAV_clean,455.8
UVUCEV_clean,449.7
UVUDEW_clean,879.6
UVUPOR_clean,244.3
UVUQOT_clean,246.9
UXACAY_clean,260.3
UXOHOG_clean,282.7
UYAMIS_clean,358.1
UYAMOY_clean,439.0
UZIZOU_clean,299.1
UZOBAO_clean,295.9
UZOBES_clean,297.2
UZOBIW_clean,301.6
UZUTUG_clean,269.6
UZUXOE_clean,637.8
VABJUE_clean,1426.1
VABKAL_clean,1339.9
VABKAN_clean,228.9
VABKEP_clean,1355.6
VABKER_clean,241.4
VAGTAB_clean,565.4
VAJGAR_clean,1000.8
VAJTEH_clean,381.4
VAJVEJ_clean,527.8
VAKLIF_clean,237.1
VAKNAZ_clean,218.3
VAKNED_clean,217.0
VAKPOP_clean,234.5
VAKPUV_clean,540.7
VAKQAC_clean,231.0
VAMYEQ_clean,325.1
VAMYIU_clean,326.9
VAMYOA_clean,1245.2
VAMYUG_clean,340.4
VAMZAN_clean,1204.6
VAMZER_clean,1242.3
VARHON_clean,217.0
VARJAB_clean,457.0
VECVUW_clean,386.3
VEHJID_clean,150.3
VEJZIU_clean,540.8
VELBAQ_clean,243.4
VELVOY_clean,323.8
VEYREX_clean,307.6
VEYREY_clean,815.1
VEYWED_clean,549.5
VIDJID_clean,250.1
VIDWIQ_clean,259.3
VIGDIY_clean,590.8
VIJNIN_clean,1813.5
VINHIL_clean,131.7
VIWQUP_clean,503.1
VIWRAW_clean,282.1
VIXPUP_clean,170.9
VOKNAM_clean,834.8
VOLRAQ01_clean,149.9
VONDIN_clean,1026.4
VONDOT_clean,377.1
VONROH_clean,379.4
VONRUN_clean,493.8
VOQXIK_clean,190.3
VORHER_clean,552.2
VOSVAC_clean,522.5
VOSVEG_clean,559.1
VOSWIL_clean,218.5
VOVQEE_clean,157.0
VOXTOT_clean,903.8
VOXTUZ_clean,211.1
VOXVAH_clean,427.9
VOZVEN01_clean,240.3
VUHMOC_clean,258.9
VUHNAP_clean,248.8
VUHNIX_clean,250.3
VUHNUJ_clean,248.6
VUHPAR_clean,269.9
VUHPOF_clean,272.1
VUHPUL_clean,273.6
VUJBIM_clean,323.5
VUKSIF_clean,325.6
VUKYOR_clean,266.0
VUKYUX_clean,264.4
VUMBOW_clean,335.8
VURNED01_clean,239.9
VURNED02_clean,233.7
VURNED03_clean,236.5
VURNED04_clean,163.2
VURNED_clean,223.9
VUWROW_clean,257.2
WAFKEU05_clean,197.6
WAFKEU06_clean,214.8
WAFKEU07_clean,200.1
WAFKIY_clean,219.1
WAGPOM_clean,235.1
WAGQAY_clean,343.4
WAHDIT_clean,259.5
WAHROP_clean,362.5
WAKTOS_clean,234.4
WAMRIN02_clean,243.0
WANBIY_clean,501.8
WANHAX_clean,326.1
WANHEB_clean,312.2
WANHOL_clean,268.3
WANHUR_clean,335.6
WANKOO_clean,568.5
WANNEH_clean,1115.9
WANNIL_clean,1027.5
WAPTAL_clean,238.9
WAPTEP_clean,237.4
WAPTIT_clean,237.0
WAQFAY_clean,395.0
WARFAY01_clean,1097.1
WARFAY02_clean,249.7
WARFAY03_clean,236.2
WARFAY04_clean,239.6
WARFAY05_clean,214.6
WARFAY06_clean,215.2
WARFIG_clean,1060.9
WARXUL_clean,286.7
WASMUB01_clean,219.4
WASMUB02_clean,223.2
WAVQIV_ion_b,646.9
WAVRES_clean,605.7
WAVRIW_clean,674.4
WAZQIZ_clean,349.4
WEBJIY_clean,337.3
WEBJUK_clean,310.4
WEBKAR_clean,226.2
WEBKEV_clean,260.0
WETPES_clean,214.9
WEXSEZ_clean,257.2
WIJXAQ_clean,316.0
WIKGII_clean,577.4
WIKLOT_clean,380.5
WILGUV_clean,331.2
WIRMUH_clean,272.4
WIRNAO_clean,367.2
WISKOA_clean,300.7
WIWKIX_clean,606.3
WODREO_clean,477.6
WOJYEB_clean,2111.2
WOJYIF_clean,2391.2
WOJYOL_clean,2383.6
WOJYUR_clean,2195.6
WOLROF_clean,127.8
WOMFAG_clean,4273.6
WOMFEK_clean,4712.8
WOMXED_clean,1978.6
WONBAD_clean,276.7
WONJUG_clean,4463.1
WONZOP_clean,233.5
WONZUV_clean,149.6
WOPSAX01_clean,660.6
WOYWIS_clean,582.7
WOYWOY_clean,453.1
WUDTUM_clean,295.0
WUDYUR_clean,563.3
WUDZAY_clean,473.7
WUDZIG_clean,273.0
WUDZOM_clean,266.3
WUDZUS_clean,279.6
WUGPUL_clean,213.2
WUJPIC_clean,168.2
WUTCET_clean,325.4
WUYLOS_clean,181.1
XACYAB_clean,570.3
XAKLIH_clean,372.9
XAKZEP_clean,279.8
XAMDUM07_clean,177.3
XANMUX01_clean,198.0
XANMUX02_clean,202.5
XANMUX03_clean,201.8
XANMUX04_clean,208.8
XANMUX05_clean,204.0
XANMUX06_clean,204.3
XANMUX07_clean,202.7
XANMUX08_clean,203.2
XANMUX_clean,204.3
XANZAQ01_clean,269.7
XANZAQ02_clean,267.7
XANZAQ03_clean,152.9
XANZAQ04_clean,192.4
XANZAQ05_clean,203.0
XANZAQ06_clean,201.2
XANZAQ07_clean,200.2
XANZAQ08_clean,196.4
XANZAQ_clean,194.4
XEKJIH_clean,670.1
XEKJON_clean,1252.7
XEKJUT_clean,1464.3
XEMHOM_clean,339.8
XENZEX_clean,1046.8
XEVHAJ_clean,554.9
XEVHEN_clean,548.2
XIDMED_clean,219.7
XIJJEH_clean,2936.4
XILDUT_clean,250.9
XINFUW_clean,159.2
XISDIO_clean,420.2
XISDOU_clean,415.5
XISDUA_clean,422.9
XISLUI_clean,583.9
XITYEF_clean,2736.7
XIVVEF_clean,244.1
XIZCUG_clean,352.5
XIZJEW_clean,290.5
XOBDUO_clean,210.0
XOCQUD_clean,382.1
XODNUB_clean,485.1
XOFGEG_clean,1042.3
XOMCUZ_clean,222.1
XOMHEO_clean,256.8
XOMHIS_clean,726.5
XOMNEU_clean,600.8
XONLES_clean,379.4
XOPJAO_clean,416.1
XUDPET_clean,699.8
XUDPOD_clean,487.2
XUDPUJ_clean,2658.2
XUDQAQ_clean,1511.4
XUDQEU_clean,1024.9
XUDVAV_clean,255.9
XUFWAX_clean,181.6
XUFWEB_clean,176.3
XUFWIF_clean,162.5
XUFWOL_clean,239.4
XUFYEE_clean,1269.2
XUMNAW_clean,396.9
YABHIV_clean,891.3
YAFJEX_clean,290.7
YAGHAS_clean,574.6
YAGHUM_clean,185.4
YAHWAI_clean,232.7
YAMYUJ_clean,648.9
YAPTIT_clean,502.5
YARBIE_clean,633.6
YARGOP_clean,172.8
YARZEZ01_clean,122.0
YASVOG_clean,1244.5
YASVUM_clean,144.1
YATVUN_clean,789.7
YATWAU_clean,798.4
YAZFOW_clean,234.0
YEFNIG_clean,134.9
YEFPAA_clean,136.0
YEFPII_clean,2339.4
YEGHEZ_clean,154.7
YEYDAJ_clean,871.1
YIDSOT_clean,253.1
YIJCEB_clean,636.2
YINTEW_clean,155.1
YINXUQ_clean,191.5
YIVTII_clean,289.1
YIWBIR_clean,500.5
YIWMIA_clean,160.2
YIWNEX_clean,176.4
YIWNUN_clean,123.2
YIXBIQ_clean,251.1
YIZJEY_clean,298.5
YOCNIP_clean,449.8
YOGKEM_clean,753.7
YOGKIQ_clean,2103.9
YORCEP_clean,304.7
YORCIT_clean,482.6
YORRII_clean,351.2
YORSOP_clean,385.9
YOSWUA_clean,440.3
YOYCEV_clean,868.2
YOYYUI_clean,2260.6
YOZBEW_clean,457.1
YOZBIZ01_clean,1867.1
YOZBIZ_clean,1851.3
YOZBOF01_clean,941.2
YOZCEW_clean,619.7
YUDDEH_clean,286.0
YUTJAA_clean,267.2
ZADQUT_clean,604.1
ZADRAA_clean,557.9
ZADREE_clean,614.2
ZADROO_clean,580.8
ZARLOV_clean,1116.0
ZAXTAV_clean,656.2
ZAYJUG_clean,404.4
ZEBMEA_clean,367.5
ZESFUY_clean,155.7
ZEVYAC_clean,1224.3
ZEXSOM_clean,326.0
ZEZPIF_clean,251.8
ZILBUT_clean,129.8
ZIQVAY_clean,377.3
ZISNEW_clean,207.0
ZISXEG_clean,6229.5
ZIVCOY_clean,112.1
ZIZTEJ_clean,398.0
ZODXAT_clean,960.2
ZOGBAA_clean,165.1
ZOJWAY_clean,3647.4
ZOKGAJ_clean,599.4
ZOQSUV_clean,258.4
ZOQTAC_clean,275.9
ZOQTIK_clean,319.9
ZOXNAD_clean,1151.4
ZULNAX_clean,787.8
ZUQBUK_clean,485.4
ZUSNOS_clean,798.3
ABAYIO_clean,926.4
ABAYOU_clean,960.4
ABESUX_clean,163.2
ABETAE_clean,162.5
ABETIN_clean,686.6
ABEXEM_clean,233.7
ABEXEN_clean,254.7
ABEXOW_clean,238.6
ABEXUC_clean,235.5
ABEYAJ_clean,238.1
ABEYEN_clean,236.4
ABEYIR_clean,237.8
ABIXOZ_clean,163.6
ABIYIV_clean,427.7
ABULOB_clean,271.1
ABUWOJ_clean,204.6
ac403674p_si_001_clean,313.2
ACAJIY_clean,353.0
ACAJIZ_clean,581.2
ACAJOF_clean,278.1
ACIBOE_clean,178.1
ACODON_clean,265.7
ACOGAB_clean,253.1
ACOGEF_clean,260.8
ACOLIP_clean,323.2
ACOLOV_clean,351.0
acs.cgd.5b01686_WAHFUJ1434675_clean,431.8
acs.cgd.6b00463_OLOMUZ1451936_clean,702.0
acs.chemmater.6b02817_cm6b02817_si_004_clean,383.3
acs.chemrev.6b00346_cr6b00346_si_001_clean,204.6
acscombsci.5b00188_24205_clean,217.8
acscombsci.5b00188_3001288_clean,81.5
acscombsci.5b00188_5020072_clean,138.5
acscombsci.5b00188_5024922_clean,110.7
acscombsci.5b00188_5036495_clean,59.8
acscombsci.5b00188_5040209_clean,155.6
acscombsci.5b00188_8372_clean,164.4
acs.inorgchem.5b02108_ic5b02108_si_002_clean,172.8
acs.inorgchem.5b02973_ic5b02973_si_002_clean,305.8
acs.inorgchem.6b00081_ic6b00081_si_001_clean,544.5
acs.inorgchem.6b00433_ic6b00433_si_002_clean,401.1
acs.inorgchem.6b00894_ic6b00894_si_002_clean,624.4
acs.inorgchem.6b01569_ic6b01569_si_002_clean,420.9
acs.inorgchem.6b01740_ic6b01740_si_002_clean,534.7
acs.inorgchem.6b02407_ic6b02407_si_002_clean,201.7
acs.inorgchem.6b02407_ic6b02407_si_003_clean,514.9
acs.inorgchem.6b02413_ic6b02413_si_002_clean,713.7
acs.inorgchem.6b02514_ic6b02514_si_002_clean,269.5
acs.inorgchem.6b02696_ic6b02696_si_002_clean,1745.4
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,219.0
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,208.0
ACUBAB_clean,282.1
ACUFEK_clean,305.9
ACUJOZ_manual,687.9
ACUTOI_clean,380.9
ADARAA_clean,1055.4
ADASAB_charged,346.6
ADASEF_clean,221.9
ADASIJ_clean,317.2
ADASOP_clean,203.3
ADASUV_clean,212.0
ADATAC_clean,228.0
ADATEG_manual,390.2
ADATIK_clean,240.8
ADATOQ_clean,663.6
ADATUW_clean,670.3
ADAVAE_clean,685.8
ADAVEI_clean,666.3
ADAXEK_clean,224.9
ADAXIO_clean,315.6
ADIQEL_clean,343.9
ADOBAX_charged,238.4
ADOBEB_charged,236.3
ADOBOL_charged,228.2
ADOBUR_charged,231.1
ADOCEC_clean,191.5
ADODAA_charged,280.3
ADODOO_clean,218.8
ADODUU_clean,217.9
ADOGEH_clean,2360.8
ADUROI_clean,1118.5
ADUWIH_clean,423.4
ADUWON_clean,230.9
AFEJOK_ion_b,317.9
AFENEE_clean,222.8
AFIPAH_clean,216.8
AFITEP_clean,237.8
AFITUF_clean,284.2
AFIXAO_clean,479.8
AFIXES_clean,488.0
AFOTOF_clean,215.3
AFOTUL_clean,216.6
AFOVAT_clean,216.0
AFOVEX_clean,217.1
AFOVIB_clean,218.1
AFOVOH_clean,219.4
AFOYAW_clean,349.9
AFOYEB_clean,245.9
AFOYIE_clean,145.7
AFOYOK_clean,331.3
AFUKET_clean,440.9
AFUKIX_clean,386.7
AFUPEX_clean,162.3
AGABIU_clean,111.9
AGARUW_clean,206.8
AGIREP_clean,556.1
AGOFEJ_clean,378.7
AGONAM_clean,226.7
AGONEQ_clean,139.3
AGOVOJ_clean,108.4
AGUVOO_charged,454.7
AHAMAY_clean,304.0
AHEQAH_clean,164.0
AHOKIR01_clean,259.3
AHOKIR_clean,218.0
AHOKOX_clean,182.5
AJAKON_clean,332.5
AJAYIT_clean,379.6
AJIGIL_clean,647.5
AJOTEY_clean,124.9
AJOVEB_clean,444.7
AJOXAA_clean,251.7
AKEDIF_clean,250.8
AKOBAF_clean,465.0
AKOHEO_clean,230.5
AKUKUO_clean,249.1
ALAHUS_clean,329.2
ALAMUW_clean,168.1
ALANAD_clean,229.5
ALEJAE_clean,233.4
ALEJEI_clean,369.1
ALEJIM_clean,388.2
ALEQIT_clean,295.5
ALIBUT_clean,528.7
ALICAA_clean,512.2
ALIXAU_clean_h,255.5
ALIXOJ_clean,238.3
ALIXUP_clean,211.8
ALOLES_ion_b,225.5
ALOLET_charged,510.0
ALOLIX_charged,480.5
ALOLIY_clean,214.9
ALONEV_clean,379.8
ALUJEX_clean,261.0
ALUJIB_clean,250.0
ALUJOH_clean,242.6
ALUKIC_clean,178.1
ALUKOI_clean,177.9
ALUKUO_clean,174.9
ALULAV_clean,177.4
ALULEZ_clean,152.6
ALULID_clean,167.8
ALURAB_clean,406.4
ALUREF_clean,389.0
ALURIJ_clean,395.4
AMAFOK_clean,286.2
AMAGAX_clean,558.4
AMILOY_clean,422.0
AMILUE_clean,363.0
AMIMAL_clean,422.1
AMIMEP_clean,383.7
AMODUC_clean,189.0
AMOFAK_clean,173.0
AMOYOR_clean,387.0
AMUFOF_clean,255.7
AMUPOP_clean,517.1
AMUWIP_charged,335.1
AMUWUB_clean,207.3
AMUXAI_clean,248.7
ANAWIX_clean,213.2
ANAWOD_clean,268.0
ANEHEI_clean,331.5
ANENEN_clean,233.3
ANENIR_clean,245.1
ANIDIL_clean,871.3
ANOMUM_clean,174.9
ANONAT_manual,181.2
ANUGEW_clean,323.2
ANUGIA_clean,156.2
ANUGOG_clean,215.2
APACAX_clean,150.6
APARAM_clean,325.1
APAYIB_clean,315.4
APAYOH_clean,326.9
APAYUN_clean,223.8
APAZAU_clean,285.4
APAZEY_clean,286.2
APAZIC_clean,285.2
APAZOI_clean,314.8
APEBED_clean,210.9
APEBEE_clean,298.0
APEBUU_clean,440.5
APUPEH_clean,66.1
AQEQES_clean,174.3
AQEQIW_clean,179.8
AQIQAU_clean,508.1
AQIXUV_clean,500.6
AQOLEZ_clean,245.9
AQOLID_clean,1153.0
AQOLUP_clean,808.9
AQOMAW_clean,275.0
AQOMEA01_clean,813.3
AQOMEA_clean,813.2
AQUCOF_clean,294.2
AQUCOG_clean,346.6
AQUCUM_clean,344.4
AQUDAS_clean,290.0
AQUDAT_clean,322.2
AQUDEX_clean,323.5
AQUDIB_clean,349.4
AQUDOH_clean,331.3
ARADEE_clean,276.9
ARAFEF_clean,213.9
ARAFIJ_clean,220.8
ARAFOP_clean,329.4
ARAGOR_clean,317.7
ARINOF_clean,379.2
ARINUL_clean,345.5
AROFAP_clean,248.9
AROFET_clean,222.5
ARUYES_clean,258.0
ARUYUH01_clean,236.8
ARUYUH_clean,221.7
ASACON_clean,224.0
ASADAA_clean,250.3
ASAHEJ_clean,284.2
ASECUY_clean,447.6
ASEJOZ01_clean,341.4
ASEJOZ_clean,215.1
ASINAT_clean,343.6
ASINEX_clean,1570.3
ASINIB_clean,1582.7
ASIQEA_clean,250.3
ASIQIE_clean,260.1
ASIVAB_clean,203.4
ASOHUL_clean,148.8
ASOSUY_clean,247.0
ASOVEL_clean,224.0
ASOYOY_clean,350.8
ASUBIB_clean,216.2
ASUKEE01_clean,533.0
ASUKEE_clean,529.1
ASUWUI_clean,320.2
ATAFIK_clean,199.8
ATAYAX_clean,252.4
ATAYEB_clean,258.3
ATEYED_clean,194.6
ATEYOP_clean,439.5
ATEYUV_clean,457.1
ATEZAC_clean,197.3
ATIBAG_clean,232.0
ATIBOU01_clean,237.2
ATIBOU02_clean,226.0
ATIBOU_clean,236.4
ATIBUA_clean,236.2
ATICAH_clean,235.0
ATICEL_clean,233.0
ATIJUJ_manual,257.8
ATIRUS_clean,426.2
ATIXAE_clean,176.5
ATIXUX_clean,434.0
ATOGEV_clean,148.0
ATOWIQ_clean,307.1
ATOWOW_clean,229.2
ATULIM_clean,239.6
ATUXIY_clean,403.3
AVAGIP_clean,248.0
AVAGOV_clean,249.3
AVAGUB_clean,402.2
AVAJUE_clean,1210.6
AVAKAL_clean,120.6
AVAKEP_clean,172.5
AVAQIX01_clean,236.0
AVAQIX_clean,266.2
AVEHAM_clean,579.5
AVELOD_clean,489.5
AVELUJ_clean,464.6
AVEMAQ_clean,471.0
AVEQID_clean,233.9
AVESOL_clean,247.1
AVESUR_clean,221.9
AVETEC_clean,152.9
AVEVEE_clean,214.2
AVIHIY_clean,144.5
AVIHOE_clean,128.3
AVILEY_clean,391.4
AVIMIC_clean,394.5
AVIMOI_clean,461.8
AVIMUO_clean,347.0
AVIPAX_clean,219.4
AVIPOL_clean,248.5
AVITUU_clean,343.7
AVIVAC_clean,326.7
AVIVEG_clean,322.9
AVIVIK_clean,340.6
AVIVOQ_clean,362.9
AVIVUW_clean,343.3
AVOSIO_charged,653.6
AVUCEA_clean,253.8
AVUDAX_clean,444.0
AWAGEL_clean,397.8
AWAGOV_clean,559.8
AWAHEM_clean,192.3
AWAKEQ_clean,307.9
AWAREV_clean,367.9
AWARIZ_clean,368.9
AWASAU_clean,190.5
AWASEY_clean,220.4
AWASOI_clean,318.2
AWAWUR_clean,392.5
AWEDOW_charged,335.4
AWEGEP_clean,275.3
AWEJIW_clean,287.0
AWEVIJ_clean,862.7
AWEZOS01_clean,1030.9
AWEZOS_clean,1065.5
AWIBAK_clean,1069.7
AWIBAL_clean,297.2
AWIBEO_clean,1074.3
AWIBIS_clean,1038.2
AWOFOI_clean,233.0
AWUPAL_clean,156.7
AXAFAG_clean,243.4
AXIMUP_clean,293.6
AXINAX01_clean,129.4
AXINEA_clean,476.1
AXINIF_clean,356.9
AXIPEE01_clean,161.2
AXIPEE02_clean,398.9
AXIPEE03_clean,173.3
AXIPEE_clean,160.3
AXUBAW_manual,183.0
AXUBOL_clean,290.0
AXUHAD_clean,660.1
AXUHEH_clean,493.3
AYOQEM_clean,807.7
AYOXUJ_clean,420.8
AYUJIP_clean,936.7
AZAFIS_clean,147.6
AZAVOO_clean,255.7
AZAVUU_clean,198.6
AZAWAB_clean,487.4
AZEBUE_clean,206.3
AZEWEH_clean,220.6
AZIVAI_clean,209.1
AZIXUD_clean,242.9
BACGAQ_clean,368.5
BADYAJ_clean,226.3
BAEDTA01_clean,385.1
BAFHAU_clean,92.8
BAKGIF_manual,277.9
BAKJEE_clean,212.4
BAKJII_clean,307.2
BAKJOO_clean,317.9
BAKYOE_clean,193.6
BAMKIM_clean,284.1
BAMKOS_clean,283.8
BANMAG_clean,195.1
BAPDAA_clean,289.8
BAQWIC_clean,302.0
BARZOL_charged,564.2
BARZUR_clean,331.1
BASJUB_clean,453.3
BAWROI_clean,197.8
BAWRUO_clean,167.5
BAXFIR01_clean,323.0
BAXFIR02_clean,336.6
BAXSIE_clean,211.4
BAZFUF01_clean,385.9
BAZFUF_clean,406.2
BAZGAM_clean,172.6
BAZGEQ_clean,419.7
BAZJET_clean,213.8
BAZJIX_clean,230.9
BEDYEQ_clean,222.8
BEFGEA_manual,384.9
BEFLUV_clean,312.9
BEFMAC_clean,415.8
BEJZAS_clean,155.8
BELJIL_clean,422.6
BELTOD_clean,594.7
BELTUJ_clean,645.9
BELVEV_charged,309.6
BENXUP_clean,298.1
BENZOL_clean,198.3
BENZUR_clean,192.7
BEPBAB_clean,199.7
BEPLUF_clean,190.0
BEPMAM_clean,189.2
BEPMIU_clean,193.1
BEPNIV_clean,187.2
BEPNOB_clean,183.2
BEPNUH_clean,201.8
BEPPAP_clean,199.5
BEPPIX_clean,234.8
BEPPOD_clean,233.0
BEPREV01_clean,515.1
BEPREV02_clean,508.6
BEPREV03_clean,493.7
BEPREV_clean,526.4
BEPRIZ_clean,219.8
BEPROF_clean,264.8
BEPVEZ_clean,309.0
BEPVID_clean,317.5
BEPVOJ01_clean,322.0
BEPVOJ_clean,302.4
BEPWEA_clean,313.8
BETDAH_clean,194.7
BETDEL_clean,257.7
BETDIP_clean,271.9
BETDUB_clean,194.5
BETFAJ_clean,195.0
BETFEN_clean,193.3
BETFUD_clean,199.1
BETGAK_clean,196.2
BETGEO_clean,242.5
BETGIS_clean,245.5
BETGOY_clean,228.5
BETGUE_clean,188.6
BETHEP_clean,230.6
BETHIT_clean,198.7
BETZOR_clean,347.6
BEVWAB_clean,591.4
BEWVOQ_clean,123.8
BEWWEH_clean,134.4
BEXPAX_clean,160.7
BEXQIF_clean,138.4
BEXQOL_clean,135.2
BEXQUR_clean,135.7
BEXRAY_clean,104.6
BEXREC_clean,103.3
BEXRIG_clean,103.1
BEXRUT_clean,252.2
BEXSAA_clean,250.9
BEXSEE_clean,246.0
BEXSII_clean,194.0
BEXVEH_clean,245.0
BEYKEX_clean,315.1
BEYSEF_clean,300.8
BIBXIV_clean,481.1
BIBXOB_clean,205.7
BIBXUH_clean,178.0
BICPOT_clean,1035.2
BICPUA_clean,235.2
BIDPOV_clean,300.0
BIFGOO_clean,293.5
BIFKEI_clean,285.7
BIGZUO_clean,175.6
BIHBAX_clean,410.6
BIJDUV_clean,318.7
BIMDEF_clean,244.3
BIMDIL_clean,225.2
BINCUY_manual,423.4
BINDAF_manual,422.9
BINROH_clean,327.3
BINRUN_clean,340.9
BINSAU_clean,370.1
BIPLIX_clean,389.5
BIPSUQ_clean,261.2
BIQHEQ_clean,234.4
BIQVII_clean,292.6
BIRMUM_clean,381.6
BIRSEC_clean,388.5
BIRSIG_clean,390.4
BIWSEG_ion_b,54.0
BIWSIK_ion_b,418.5
BIWYAH10_clean,99.7
BIXXIR_clean,425.0
BIXYEO_clean,454.6
BIYSUZ_clean,150.5
BIYTAG_clean,170.0
BIYTOU_clean,224.6
BIYVEM_clean,166.8
BIYVIQ_clean,295.8
BIYXUE_charged,648.0
BIYYAL_charged,600.2
BIYYEP_charged,826.8
BIZLUT_clean,535.0
BIZMAA_clean,535.1
BIZMEE_clean,523.3
BIZMII_clean,548.1
BOCKOT_clean,236.6
BOHJOZ_auto,251.1
BOJCIN_clean,473.4
BOKQEZ_clean,294.0
BOLPAU_clean,321.3
BOLZIN_clean,376.7
BOMCOX_clean,435.0
BOPHIZ_clean,226.4
BOVHEB_clean,608.1
BOWDIC_clean,381.8
BOWNUY_clean,199.6
BOWRAH_clean,757.8
BOWZUK_clean,168.7
BOXFOK_clean,565.0
BOXYIY_clean,187.6
BOYCEY_auto,271.7
BOYTEQ_clean,314.9
BOYYOF_clean,378.0
BOZFIH_clean,484.6
BOZFON_clean,375.7
BUBQOE_clean,260.1
BUBTUP_clean,371.2
BUCSEY_clean,295.7
BUCVAY_clean,490.8
BUCWAZ_clean,207.2
BUFNEW_charged,764.0
