MOF,Total time (s)
RUGXIC_clean,231.0
RUGXUO_clean,133.3
RUJMAM_clean,178.4
RUKHAI_clean,210.5
RULMUI_clean,201.9
RUMWUS_clean,170.9
RUQVEF_clean,56.1
RUYNEG_clean,186.2
SABFUX_clean,42.0
SAJHUJ_clean,234.0
SAJRAW11_clean,38.4
SAKNOJ_clean,273.8
SALROO_clean,108.4
SALRUU_clean,51.2
SAMVIO_clean,60.4
SAMXUC_clean,197.0
SAMYAJ_clean,191.5
SAMYEN_clean,213.0
SAMYIR_clean,202.4
SANGIA_clean,132.7
SANGOG_clean,132.1
SANHEX_clean,134.2
SAPHOI_clean,174.2
SARPIL_clean,81.7
SEFTOO_clean,78.8
SEFVOQ_clean,80.0
SEHMUO_clean,114.0
SEHNEZ_clean,113.6
SEMPUX_clean,222.6
SENQAE_clean,211.9
SENWAL_clean,28.8
SENWIT_clean,27.9
SENWOZ_clean,27.6
SERKEG_clean,49.2
SERWET_clean,144.1
SERWIX_clean,113.6
SESLUZ_clean,166.8
SETSUH_clean,121.0
SETTAO_clean,78.7
SEZPIY_clean,71.5
SINLAE_clean,81.4
SITFUY_clean,203.7
SIVGAH_clean,64.9
SOHMOS_clean,345.3
SOKXIB_clean,174.4
SOKXOH_clean,186.0
SONTEV_clean,105.2
SOPLIU_clean,69.9
SOVHIU_clean,259.3
SUGSEU_clean,393.2
SUKKUG_clean,306.5
SUKMAO_clean,314.0
SUNLAP_clean,161.5
SUPQAW_clean,89.7
SURHEU01_clean,288.7
SURHEU02_clean,297.0
SURHEU_clean,292.4
SURKUN01_clean,284.0
SURKUN_clean,276.4
SURLEY_clean,284.7
SUWZOB_clean,264.2
SUXGUP_clean,301.7
SUXNIJ_clean,147.5
SUXSEL_clean,159.6
TACFIN01_clean,69.0
TADWOM_clean,136.3
TAPLED_clean,118.3
TATSAK_clean,105.4
TAVSER_clean,190.8
TAWSUI_clean,53.2
TAZLAJ_clean,86.4
TAZLEN_clean,89.2
TEPJAB_clean,389.5
TEQLIM_clean,127.5
TEQPEM_SL,43.2
TEQVOC_clean,88.3
TERFED_clean,69.2
TEVHEJ_clean,187.4
TILBIB01_clean,126.1
TILBIB_clean,132.7
TILBOH_clean,115.8
TILPUA_clean,754.1
TILWEQ_clean,31.3
TIMMEI_clean,591.2
TIPZOJ_clean,124.7
TIPZUP_clean,109.2
TIRKEM_clean,105.0
TIVYAZ_clean,60.9
TOFLIL_clean,97.6
TOHDAX_clean,1286.6
TOHMIO_clean,181.8
TOHZAS_clean,72.4
TOKLEM_clean,91.7
TOKLIQ_clean,90.3
TONKIR_clean,257.2
TORXEE_clean,165.3
TOTVEF_clean,150.9
TOVGUI_clean,266.2
TOVHET_clean,212.1
TOVHIX_clean,496.2
TOVKAS_clean,130.8
TOWMOJ_clean,72.7
TUBWEU_clean,936.7
TUJGAI_clean,493.1
TUWFUN_clean,223.9
UBACUX_clean,91.8
UCAJUF_clean,401.1
UDALUI_clean,60.9
UDAMET_clean,54.2
UDANIY_clean,55.8
UDAWOO_clean,92.4
UDAWUU_clean,55.9
UDAXAB_clean,89.6
UDAXEF_clean,90.3
UDAXIJ_clean,97.0
UDIQII_clean,87.3
UFEXOT_clean,257.9
UGEMOK_clean,321.9
UGOCAW_clean,1763.6
UJEGUL_clean,79.6
UKIQUB_clean,83.7
UKOLOV_clean,518.2
UKOZOL_clean,102.4
ULILEI_clean,131.9
ULOJUC01_clean,95.3
ULOJUC_clean,89.7
ULOKEN_clean,91.4
ULOKOX_clean,85.2
ULOKUD01_clean,103.0
ULOKUD_clean,90.8
ULOLAK_clean,87.8
UMEJUT_clean,33.9
UMEKAA_clean,81.0
UMIZIB_clean,309.6
UMODEH05_clean,110.3
UMOYOM01_clean,102.9
UMOYOM02_clean,102.5
UMOYOM04_clean,99.2
UMOYOM09_clean,97.8
UMOYOM12_clean,87.7
UMOYOM14_clean,102.7
UMOYOM15_clean,101.7
UMOYOM18_clean,105.2
UMOYOM19_clean,101.0
UMOYOM_clean,102.1
UNABOB_clean,153.7
UNACES01_clean,169.5
UNIFII_clean,642.6
UNIGEE_clean,32.3
UQETOB_clean,239.2
USAHAZ_clean,124.6
USOXIL_clean,167.2
UTEWUM_clean,78.3
UTEXAT_clean,74.8
UTULEB_clean,40.0
UVEXAV_clean,137.9
UVUCEV_clean,155.3
UVUDEW_clean,297.1
UVUPOR_clean,81.5
UVUQOT_clean,92.9
UXACAY_clean,77.9
UXOHOG_clean,97.1
UYAMIS_clean,126.5
UYAMOY_clean,167.1
UZIZOU_clean,107.7
UZOBAO_clean,106.4
UZOBES_clean,103.9
UZOBIW_clean,112.4
UZUTUG_clean,97.9
UZUXOE_clean,290.0
VABJUE_clean,295.9
VABKAL_clean,289.9
VABKAN_clean,100.6
VABKEP_clean,262.4
VABKER_clean,99.9
VAGTAB_clean,219.2
VAJGAR_clean,282.0
VAJTEH_clean,126.3
VAJVEJ_clean,207.1
VAKLIF_clean,77.5
VAKNAZ_clean,77.5
VAKNED_clean,63.4
VAKPOP_clean,82.2
VAKPUV_clean,208.1
VAKQAC_clean,82.5
VAMYEQ_clean,120.2
VAMYIU_clean,119.5
VAMYOA_clean,469.2
VAMYUG_clean,118.0
VAMZAN_clean,433.2
VAMZER_clean,455.5
VARHON_clean,72.5
VARJAB_clean,150.0
VECVUW_clean,133.0
VEHJID_clean,44.9
VEJZIU_clean,202.6
VELBAQ_clean,75.0
VELVOY_clean,103.5
VEYREX_clean,85.6
VEYREY_clean,304.5
VEYWED_clean,205.7
VIDJID_clean,81.9
VIDWIQ_clean,94.1
VIGDIY_clean,184.1
VIJNIN_clean,382.3
VINHIL_clean,38.9
VIWQUP_clean,218.3
VIWRAW_clean,128.2
VIXPUP_clean,59.3
VOKNAM_clean,395.3
VOLRAQ01_clean,59.7
VONDIN_clean,307.6
VONDOT_clean,151.6
VONROH_clean,124.6
VONRUN_clean,173.8
VOQXIK_clean,61.1
VORHER_clean,280.1
VOSVAC_clean,167.2
VOSVEG_clean,227.6
VOSWIL_clean,68.6
VOVQEE_clean,44.4
VOXTOT_clean,494.0
VOXTUZ_clean,74.3
VOXVAH_clean,143.0
VOZVEN01_clean,86.0
VUHMOC_clean,97.1
VUHNAP_clean,87.0
VUHNIX_clean,89.3
VUHNUJ_clean,92.0
VUHPAR_clean,97.7
VUHPOF_clean,99.8
VUHPUL_clean,104.5
VUJBIM_clean,107.2
VUKSIF_clean,117.4
VUKYOR_clean,102.3
VUKYUX_clean,93.4
VUMBOW_clean,105.2
VURNED01_clean,76.0
VURNED02_clean,75.1
VURNED03_clean,76.1
VURNED04_clean,49.7
VURNED_clean,78.3
VUWROW_clean,87.4
WAFKEU05_clean,68.5
WAFKEU06_clean,77.8
WAFKEU07_clean,67.4
WAFKIY_clean,71.9
WAGPOM_clean,68.7
WAGQAY_clean,146.0
WAHDIT_clean,81.8
WAHROP_clean,129.8
WAKTOS_clean,68.6
WAMRIN02_clean,77.0
WANBIY_clean,175.7
WANHAX_clean,134.3
WANHEB_clean,114.3
WANHOL_clean,94.1
WANHUR_clean,124.7
WANKOO_clean,178.7
WANNEH_clean,350.5
WANNIL_clean,346.2
WAPTAL_clean,69.8
WAPTEP_clean,70.2
WAPTIT_clean,69.7
WAQFAY_clean,157.1
WARFAY01_clean,233.5
WARFAY02_clean,92.8
WARFAY03_clean,87.0
WARFAY04_clean,89.9
WARFAY05_clean,76.6
WARFAY06_clean,77.4
WARFIG_clean,232.4
WARXUL_clean,102.0
WASMUB01_clean,90.9
WASMUB02_clean,84.8
WAVQIV_ion_b,237.2
WAVRES_clean,308.9
WAVRIW_clean,344.5
WAZQIZ_clean,110.6
WEBJIY_clean,134.4
WEBJUK_clean,115.9
WEBKAR_clean,89.6
WEBKEV_clean,103.5
WETPES_clean,74.0
WEXSEZ_clean,89.0
WIJXAQ_clean,108.3
WIKGII_clean,220.9
WIKLOT_clean,119.6
WILGUV_clean,103.9
WIRMUH_clean,88.4
WIRNAO_clean,124.8
WISKOA_clean,104.9
WIWKIX_clean,202.2
WODREO_clean,177.7
WOJYEB_clean,570.2
WOJYIF_clean,617.5
WOJYOL_clean,612.4
WOJYUR_clean,597.2
WOLROF_clean,39.2
WOMFAG_clean,3076.9
WOMFEK_clean,3907.2
WOMXED_clean,1008.5
WONBAD_clean,93.3
WONJUG_clean,724.9
WONZOP_clean,64.8
WONZUV_clean,43.1
WOPSAX01_clean,220.5
WOYWIS_clean,223.2
WOYWOY_clean,185.6
WUDTUM_clean,92.4
WUDYUR_clean,253.8
WUDZAY_clean,184.3
WUDZIG_clean,99.4
WUDZOM_clean,94.6
WUDZUS_clean,98.9
WUGPUL_clean,69.0
WUJPIC_clean,52.4
WUTCET_clean,119.5
WUYLOS_clean,52.3
XACYAB_clean,168.7
XAKLIH_clean,147.6
XAKZEP_clean,101.7
XAMDUM07_clean,53.3
XANMUX01_clean,55.3
XANMUX02_clean,58.0
XANMUX03_clean,56.2
XANMUX04_clean,59.5
XANMUX05_clean,58.6
XANMUX06_clean,60.7
XANMUX07_clean,58.0
XANMUX08_clean,71.8
XANMUX_clean,58.8
XANZAQ01_clean,80.0
XANZAQ02_clean,78.7
XANZAQ03_clean,44.1
XANZAQ04_clean,55.4
XANZAQ05_clean,57.1
XANZAQ06_clean,57.2
XANZAQ07_clean,58.8
XANZAQ08_clean,56.7
XANZAQ_clean,57.9
XEKJIH_clean,171.2
XEKJON_clean,260.4
XEKJUT_clean,292.7
XEMHOM_clean,97.9
XENZEX_clean,385.9
XEVHAJ_clean,206.5
XEVHEN_clean,202.8
XIDMED_clean,70.3
XIJJEH_clean,1575.7
XILDUT_clean,77.6
XINFUW_clean,47.1
XISDIO_clean,162.5
XISDOU_clean,157.1
XISDUA_clean,162.5
XISLUI_clean,208.6
XITYEF_clean,1476.6
XIVVEF_clean,87.2
XIZCUG_clean,109.8
XIZJEW_clean,105.5
XOBDUO_clean,58.3
XOCQUD_clean,112.4
XODNUB_clean,151.3
XOFGEG_clean,521.7
XOMCUZ_clean,63.9
XOMHEO_clean,97.9
XOMHIS_clean,374.2
XOMNEU_clean,243.9
XONLES_clean,137.7
XOPJAO_clean,162.9
XUDPET_clean,286.5
XUDPOD_clean,188.4
XUDPUJ_clean,649.9
XUDQAQ_clean,486.5
XUDQEU_clean,423.5
XUDVAV_clean,93.3
XUFWAX_clean,65.1
XUFWEB_clean,63.9
XUFWIF_clean,58.4
XUFWOL_clean,91.5
XUFYEE_clean,448.2
XUMNAW_clean,162.7
YABHIV_clean,443.0
YAFJEX_clean,114.8
YAGHAS_clean,226.5
YAGHUM_clean,58.0
YAHWAI_clean,82.8
YAMYUJ_clean,262.6
YAPTIT_clean,185.7
YARBIE_clean,228.6
YARGOP_clean,54.3
YARZEZ01_clean,35.0
YASVOG_clean,319.0
YASVUM_clean,44.1
YATVUN_clean,256.3
YATWAU_clean,269.4
YAZFOW_clean,80.3
YEFNIG_clean,37.7
YEFPAA_clean,37.7
YEFPII_clean,259.0
YEGHEZ_clean,48.0
YEYDAJ_clean,459.0
YIDSOT_clean,82.5
YIJCEB_clean,170.5
YINTEW_clean,52.8
YINXUQ_clean,54.5
YIVTII_clean,107.1
YIWBIR_clean,178.5
YIWMIA_clean,44.2
YIWNEX_clean,49.7
YIWNUN_clean,33.9
YIXBIQ_clean,81.9
YIZJEY_clean,87.8
YOCNIP_clean,155.4
YOGKEM_clean,199.4
YOGKIQ_clean,576.7
YORCEP_clean,92.1
YORCIT_clean,257.8
YORRII_clean,128.0
YORSOP_clean,139.2
YOSWUA_clean,180.0
YOYCEV_clean,353.0
YOYYUI_clean,1278.6
YOZBEW_clean,142.6
YOZBIZ01_clean,482.2
YOZBIZ_clean,498.7
YOZBOF01_clean,354.6
YOZCEW_clean,248.1
YUDDEH_clean,90.9
YUTJAA_clean,81.5
ZADQUT_clean,172.0
ZADRAA_clean,173.7
ZADREE_clean,174.2
ZADROO_clean,175.1
ZARLOV_clean,308.7
ZAXTAV_clean,194.3
ZAYJUG_clean,116.3
ZEBMEA_clean,116.2
ZESFUY_clean,43.5
ZEVYAC_clean,301.5
ZEXSOM_clean,125.8
ZEZPIF_clean,79.8
ZILBUT_clean,37.5
ZIQVAY_clean,144.2
ZISNEW_clean,74.1
ZISXEG_clean,962.7
ZIVCOY_clean,44.9
ZIZTEJ_clean,133.3
ZODXAT_clean,491.1
ZOGBAA_clean,57.1
ZOJWAY_clean,597.3
ZOKGAJ_clean,216.5
ZOQSUV_clean,97.4
ZOQTAC_clean,99.1
ZOQTIK_clean,113.8
ZOXNAD_clean,235.8
ZULNAX_clean,406.7
ZUQBUK_clean,154.2
ZUSNOS_clean,318.0
ABAYIO_clean,331.0
ABAYOU_clean,332.8
ABESUX_clean,51.6
ABETAE_clean,53.7
ABETIN_clean,274.7
ABEXEM_clean,74.8
ABEXEN_clean,93.0
ABEXOW_clean,75.3
ABEXUC_clean,73.1
ABEYAJ_clean,72.4
ABEYEN_clean,72.2
ABEYIR_clean,72.8
ABIXOZ_clean,45.7
ABIYIV_clean,128.2
ABULOB_clean,86.0
ABUWOJ_clean,64.1
ac403674p_si_001_clean,91.2
ACAJIY_clean,119.4
ACAJIZ_clean,176.8
ACAJOF_clean,80.0
ACIBOE_clean,53.1
ACODON_clean,87.0
ACOGAB_clean,80.5
ACOGEF_clean,83.0
ACOLIP_clean,103.4
ACOLOV_clean,113.8
acs.cgd.5b01686_WAHFUJ1434675_clean,139.6
acs.cgd.6b00463_OLOMUZ1451936_clean,280.9
acs.chemmater.6b02817_cm6b02817_si_004_clean,141.5
acs.chemrev.6b00346_cr6b00346_si_001_clean,64.5
acscombsci.5b00188_24205_clean,77.2
acscombsci.5b00188_3001288_clean,25.4
acscombsci.5b00188_5020072_clean,38.2
acscombsci.5b00188_5024922_clean,30.9
acscombsci.5b00188_5036495_clean,18.6
acscombsci.5b00188_5040209_clean,46.9
acscombsci.5b00188_8372_clean,47.4
acs.inorgchem.5b02108_ic5b02108_si_002_clean,57.7
acs.inorgchem.5b02973_ic5b02973_si_002_clean,106.4
acs.inorgchem.6b00081_ic6b00081_si_001_clean,187.3
acs.inorgchem.6b00433_ic6b00433_si_002_clean,123.6
acs.inorgchem.6b00894_ic6b00894_si_002_clean,234.7
acs.inorgchem.6b01569_ic6b01569_si_002_clean,124.1
acs.inorgchem.6b01740_ic6b01740_si_002_clean,233.9
acs.inorgchem.6b02407_ic6b02407_si_002_clean,70.8
acs.inorgchem.6b02407_ic6b02407_si_003_clean,175.9
acs.inorgchem.6b02413_ic6b02413_si_002_clean,281.3
acs.inorgchem.6b02514_ic6b02514_si_002_clean,75.3
acs.inorgchem.6b02696_ic6b02696_si_002_clean,908.5
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,67.2
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,61.9
ACUBAB_clean,100.6
ACUFEK_clean,109.2
ACUJOZ_manual,289.7
ACUTOI_clean,124.7
ADARAA_clean,528.5
ADASAB_charged,175.7
ADASEF_clean,86.2
ADASIJ_clean,109.2
ADASOP_clean,68.9
ADASUV_clean,74.0
ADATAC_clean,95.2
ADATEG_manual,162.3
ADATIK_clean,101.0
ADATOQ_clean,248.2
ADATUW_clean,245.4
ADAVAE_clean,245.7
ADAVEI_clean,249.4
ADAXEK_clean,75.7
ADAXIO_clean,106.6
ADIQEL_clean,119.9
ADOBAX_charged,70.0
ADOBEB_charged,72.7
ADOBOL_charged,67.3
ADOBUR_charged,72.4
ADOCEC_clean,57.8
ADODAA_charged,84.1
ADODOO_clean,65.1
ADODUU_clean,66.2
ADOGEH_clean,632.2
ADUROI_clean,521.1
ADUWIH_clean,149.5
ADUWON_clean,97.4
AFEJOK_ion_b,100.7
AFENEE_clean,64.3
AFIPAH_clean,64.1
AFITEP_clean,80.3
AFITUF_clean,87.8
AFIXAO_clean,168.4
AFIXES_clean,161.2
AFOTOF_clean,65.6
AFOTUL_clean,65.5
AFOVAT_clean,66.0
AFOVEX_clean,64.8
AFOVIB_clean,66.4
AFOVOH_clean,68.3
AFOYAW_clean,114.8
AFOYEB_clean,69.5
AFOYIE_clean,43.4
AFOYOK_clean,98.8
AFUKET_clean,163.6
AFUKIX_clean,122.1
AFUPEX_clean,48.2
AGABIU_clean,33.2
AGARUW_clean,61.3
AGIREP_clean,215.8
AGOFEJ_clean,144.8
AGONAM_clean,72.2
AGONEQ_clean,40.8
AGOVOJ_clean,42.2
AGUVOO_charged,171.6
AHAMAY_clean,107.9
AHEQAH_clean,49.2
AHOKIR01_clean,89.4
AHOKIR_clean,67.4
AHOKOX_clean,57.6
AJAKON_clean,101.7
AJAYIT_clean,115.0
AJIGIL_clean,212.1
AJOTEY_clean,37.6
AJOVEB_clean,140.9
AJOXAA_clean,81.7
AKEDIF_clean,81.4
AKOBAF_clean,162.5
AKOHEO_clean,66.9
AKUKUO_clean,75.9
ALAHUS_clean,116.7
ALAMUW_clean,48.5
ALANAD_clean,73.2
ALEJAE_clean,73.7
ALEJEI_clean,167.3
ALEJIM_clean,167.1
ALEQIT_clean,88.5
ALIBUT_clean,184.0
ALICAA_clean,176.8
ALIXAU_clean_h,80.4
ALIXOJ_clean,67.4
ALIXUP_clean,62.6
ALOLES_ion_b,73.3
ALOLET_charged,201.0
ALOLIX_charged,177.6
ALOLIY_clean,70.9
ALONEV_clean,148.7
ALUJEX_clean,82.6
ALUJIB_clean,79.6
ALUJOH_clean,76.8
ALUKIC_clean,52.0
ALUKOI_clean,51.4
ALUKUO_clean,50.2
ALULAV_clean,51.7
ALULEZ_clean,65.1
ALULID_clean,48.6
ALURAB_clean,134.5
ALUREF_clean,126.8
ALURIJ_clean,136.9
AMAFOK_clean,100.0
AMAGAX_clean,204.3
AMILOY_clean,151.4
AMILUE_clean,121.6
AMIMAL_clean,151.8
AMIMEP_clean,125.8
AMODUC_clean,54.1
AMOFAK_clean,53.9
AMOYOR_clean,130.2
AMUFOF_clean,72.7
AMUPOP_clean,190.8
AMUWIP_charged,121.7
AMUWUB_clean,59.5
AMUXAI_clean,71.6
ANAWIX_clean,68.5
ANAWOD_clean,102.3
ANEHEI_clean,89.3
ANENEN_clean,67.0
ANENIR_clean,70.2
ANIDIL_clean,291.8
ANOMUM_clean,51.9
ANONAT_manual,51.8
ANUGEW_clean,101.3
ANUGIA_clean,47.0
ANUGOG_clean,64.3
APACAX_clean,50.4
APARAM_clean,106.2
APAYIB_clean,114.9
APAYOH_clean,115.4
APAYUN_clean,73.9
APAZAU_clean,98.6
APAZEY_clean,102.0
APAZIC_clean,96.5
APAZOI_clean,110.2
APEBED_clean,69.8
APEBEE_clean,99.0
APEBUU_clean,145.1
APUPEH_clean,26.2
AQEQES_clean,52.9
AQEQIW_clean,53.7
AQIQAU_clean,173.9
AQIXUV_clean,150.6
AQOLEZ_clean,78.0
AQOLID_clean,566.2
AQOLUP_clean,411.1
AQOMAW_clean,90.6
AQOMEA01_clean,402.6
AQOMEA_clean,411.4
AQUCOF_clean,86.6
AQUCOG_clean,110.7
AQUCUM_clean,112.7
AQUDAS_clean,86.7
AQUDAT_clean,92.9
AQUDEX_clean,93.2
AQUDIB_clean,111.9
AQUDOH_clean,92.4
ARADEE_clean,95.1
ARAFEF_clean,65.9
ARAFIJ_clean,65.5
ARAFOP_clean,111.4
ARAGOR_clean,108.9
ARINOF_clean,120.0
ARINUL_clean,107.9
AROFAP_clean,81.2
AROFET_clean,65.0
ARUYES_clean,88.6
ARUYUH01_clean,80.9
ARUYUH_clean,78.7
ASACON_clean,74.2
ASADAA_clean,76.3
ASAHEJ_clean,82.2
ASECUY_clean,143.8
ASEJOZ01_clean,100.2
ASEJOZ_clean,62.9
ASINAT_clean,106.6
ASINEX_clean,770.7
ASINIB_clean,807.7
ASIQEA_clean,74.7
ASIQIE_clean,73.5
ASIVAB_clean,77.2
ASOHUL_clean,42.4
ASOSUY_clean,81.7
ASOVEL_clean,66.4
ASOYOY_clean,142.2
ASUBIB_clean,68.2
ASUKEE01_clean,208.4
ASUKEE_clean,205.9
ASUWUI_clean,95.7
ATAFIK_clean,67.3
ATAYAX_clean,82.2
ATAYEB_clean,83.4
ATEYED_clean,59.1
ATEYOP_clean,199.0
ATEYUV_clean,220.8
ATEZAC_clean,66.0
ATIBAG_clean,66.5
ATIBOU01_clean,68.6
ATIBOU02_clean,64.3
ATIBOU_clean,67.2
ATIBUA_clean,66.4
ATICAH_clean,67.9
ATICEL_clean,66.6
ATIJUJ_manual,74.4
ATIRUS_clean,133.7
ATIXAE_clean,50.9
ATIXUX_clean,159.2
ATOGEV_clean,45.2
ATOWIQ_clean,92.1
ATOWOW_clean,64.9
ATULIM_clean,79.0
ATUXIY_clean,149.0
AVAGIP_clean,79.8
AVAGOV_clean,81.9
AVAGUB_clean,117.2
AVAJUE_clean,613.9
AVAKAL_clean,48.6
AVAKEP_clean,70.9
AVAQIX01_clean,88.6
AVAQIX_clean,100.8
AVEHAM_clean,200.1
AVELOD_clean,157.2
AVELUJ_clean,162.5
AVEMAQ_clean,154.7
AVEQID_clean,72.9
AVESOL_clean,91.8
AVESUR_clean,77.7
AVETEC_clean,54.2
AVEVEE_clean,65.5
AVIHIY_clean,41.4
AVIHOE_clean,37.7
AVILEY_clean,170.9
AVIMIC_clean,117.0
AVIMOI_clean,175.3
AVIMUO_clean,105.5
AVIPAX_clean,68.8
AVIPOL_clean,79.6
AVITUU_clean,129.9
AVIVAC_clean,125.2
AVIVEG_clean,129.5
AVIVIK_clean,127.7
AVIVOQ_clean,126.8
AVIVUW_clean,129.1
AVOSIO_charged,195.8
AVUCEA_clean,92.4
AVUDAX_clean,139.9
AWAGEL_clean,117.5
AWAGOV_clean,204.3
AWAHEM_clean,55.0
AWAKEQ_clean,88.2
AWAREV_clean,116.0
AWARIZ_clean,117.6
AWASAU_clean,55.0
AWASEY_clean,76.8
AWASOI_clean,105.6
AWAWUR_clean,130.5
AWEDOW_charged,108.3
AWEGEP_clean,83.0
AWEJIW_clean,89.4
AWEVIJ_clean,392.0
AWEZOS01_clean,350.2
AWEZOS_clean,359.6
AWIBAK_clean,365.2
AWIBAL_clean,98.7
AWIBEO_clean,347.0
AWIBIS_clean,342.0
AWOFOI_clean,74.3
AWUPAL_clean,50.8
AXAFAG_clean,73.0
AXIMUP_clean,87.7
AXINAX01_clean,52.7
AXINEA_clean,175.6
AXINIF_clean,123.9
AXIPEE01_clean,48.9
AXIPEE02_clean,161.2
AXIPEE03_clean,54.3
AXIPEE_clean,48.8
AXUBAW_manual,53.4
AXUBOL_clean,94.4
AXUHAD_clean,238.2
AXUHEH_clean,168.4
AYOQEM_clean,323.8
AYOXUJ_clean,133.7
AYUJIP_clean,406.2
AZAFIS_clean,45.4
AZAVOO_clean,88.3
AZAVUU_clean,69.9
AZAWAB_clean,189.5
AZEBUE_clean,72.7
AZEWEH_clean,73.3
AZIVAI_clean,67.1
AZIXUD_clean,79.2
BACGAQ_clean,117.7
BADYAJ_clean,70.4
BAEDTA01_clean,137.8
BAFHAU_clean,26.7
BAKGIF_manual,77.5
BAKJEE_clean,65.1
BAKJII_clean,106.6
BAKJOO_clean,106.6
BAKYOE_clean,60.5
BAMKIM_clean,82.2
BAMKOS_clean,82.3
BANMAG_clean,61.4
BAPDAA_clean,90.4
BAQWIC_clean,87.4
BARZOL_charged,244.4
BARZUR_clean,111.8
BASJUB_clean,165.0
BAWROI_clean,83.4
BAWRUO_clean,48.5
BAXFIR01_clean,101.6
BAXFIR02_clean,101.5
BAXSIE_clean,65.2
BAZFUF01_clean,122.9
BAZFUF_clean,131.8
BAZGAM_clean,63.0
BAZGEQ_clean,179.4
BAZJET_clean,66.2
BAZJIX_clean,70.2
BEDYEQ_clean,67.0
BEFGEA_manual,133.3
BEFLUV_clean,81.8
BEFMAC_clean,97.8
BEJZAS_clean,46.5
BELJIL_clean,121.5
BELTOD_clean,234.8
BELTUJ_clean,252.5
BELVEV_charged,92.5
BENXUP_clean,94.6
BENZOL_clean,59.1
BENZUR_clean,59.9
BEPBAB_clean,59.6
BEPLUF_clean,57.8
BEPMAM_clean,56.2
BEPMIU_clean,59.1
BEPNIV_clean,55.6
BEPNOB_clean,54.9
BEPNUH_clean,60.2
BEPPAP_clean,59.3
BEPPIX_clean,70.8
BEPPOD_clean,68.9
BEPREV01_clean,209.4
BEPREV02_clean,202.1
BEPREV03_clean,218.3
BEPREV_clean,206.2
BEPRIZ_clean,66.8
BEPROF_clean,84.7
BEPVEZ_clean,88.0
BEPVID_clean,89.0
BEPVOJ01_clean,92.7
BEPVOJ_clean,89.1
BEPWEA_clean,76.6
BETDAH_clean,58.7
BETDEL_clean,85.0
BETDIP_clean,90.1
BETDUB_clean,59.8
BETFAJ_clean,60.0
BETFEN_clean,61.1
BETFUD_clean,60.1
BETGAK_clean,59.5
BETGEO_clean,78.2
BETGIS_clean,76.6
BETGOY_clean,75.2
BETGUE_clean,56.4
BETHEP_clean,73.6
BETHIT_clean,57.1
BETZOR_clean,120.7
BEVWAB_clean,212.8
BEWVOQ_clean,35.7
BEWWEH_clean,37.8
BEXPAX_clean,49.1
BEXQIF_clean,39.3
BEXQOL_clean,38.9
BEXQUR_clean,38.8
BEXRAY_clean,29.6
BEXREC_clean,29.6
BEXRIG_clean,29.4
BEXRUT_clean,75.5
BEXSAA_clean,77.2
BEXSEE_clean,73.0
BEXSII_clean,57.9
BEXVEH_clean,80.7
BEYKEX_clean,97.1
BEYSEF_clean,85.8
BIBXIV_clean,225.3
BIBXOB_clean,58.6
BIBXUH_clean,49.8
BICPOT_clean,205.4
BICPUA_clean,70.8
BIDPOV_clean,110.9
BIFGOO_clean,87.0
BIFKEI_clean,91.0
BIGZUO_clean,58.9
BIHBAX_clean,132.0
BIJDUV_clean,112.1
BIMDEF_clean,78.0
BIMDIL_clean,74.3
BINCUY_manual,140.8
BINDAF_manual,142.7
BINROH_clean,140.4
BINRUN_clean,161.7
BINSAU_clean,163.6
BIPLIX_clean,116.7
BIPSUQ_clean,107.9
BIQHEQ_clean,80.7
BIQVII_clean,84.4
BIRMUM_clean,109.7
BIRSEC_clean,135.1
BIRSIG_clean,137.3
BIWSEG_ion_b,16.3
BIWSIK_ion_b,142.0
BIWYAH10_clean,29.4
BIXXIR_clean,133.0
BIXYEO_clean,141.0
BIYSUZ_clean,45.1
BIYTAG_clean,48.5
BIYTOU_clean,66.9
BIYVEM_clean,47.7
BIYVIQ_clean,89.2
BIYXUE_charged,232.9
BIYYAL_charged,224.4
BIYYEP_charged,295.8
BIZLUT_clean,196.0
BIZMAA_clean,195.3
BIZMEE_clean,197.3
BIZMII_clean,200.8
BOCKOT_clean,69.9
BOHJOZ_auto,89.4
BOJCIN_clean,137.6
BOKQEZ_clean,84.6
BOLPAU_clean,131.8
BOLZIN_clean,153.2
BOMCOX_clean,156.5
BOPHIZ_clean,76.9
BOVHEB_clean,196.2
BOWDIC_clean,138.5
BOWNUY_clean,61.8
BOWRAH_clean,213.4
BOWZUK_clean,56.1
BOXFOK_clean,265.4
BOXYIY_clean,53.6
BOYCEY_auto,89.9
BOYTEQ_clean,95.8
BOYYOF_clean,124.8
BOZFIH_clean,186.0
BOZFON_clean,142.9
BUBQOE_clean,79.0
BUBTUP_clean,130.4
BUCSEY_clean,95.7
BUCVAY_clean,198.5
BUCWAZ_clean,62.1
BUFNEW_charged,351.8
BUFNOG_charged,371.6
BUGSAY_clean,109.7
BUGSEC_clean,109.4
BUGSIG_clean,109.4
BUGSOM_clean,109.4
BUKMUQ01_clean,32.2
BUKRUW01_clean,78.0
BUKRUW02_clean,69.6
BUKRUW03_clean,65.3
BUKYAJ_clean,94.9
BULBER_clean,99.5
BUNKUS_clean,83.9
BUNLAZ_clean,74.6
BUPVEP_clean,70.6
