MOF,Total time (s)
RUDPOW_clean,298.4
RUDQEN_clean,417.9
RUDQOX_clean,204.4
RUFPUF_clean,92.0
RUFZOJ_clean,268.0
RUGXIC_clean,513.0
RUGXUO_clean,326.6
RUJMAM_clean,394.0
RUKHAI_clean,451.8
RULMUI_clean,532.7
RUMWUS_clean,411.0
RUQVEF_clean,182.2
RUYNEG_clean,467.8
SABFUX_clean,136.6
SAJHUJ_clean,532.8
SAJRAW11_clean,123.3
SAKNOJ_clean,656.8
SALROO_clean,253.7
SALRUU_clean,162.2
SAMVIO_clean,206.3
SAMXUC_clean,588.6
SAMYAJ_clean,578.9
SAMYEN_clean,614.4
SAMYIR_clean,611.2
SANGIA_clean,325.6
SANGOG_clean,320.0
SANHEX_clean,321.7
SAPHOI_clean,399.7
SARPIL_clean,238.8
SEFTOO_clean,239.8
SEFVOQ_clean,239.4
SEHMUO_clean,340.6
SEHNEZ_clean,365.7
SEMPUX_clean,479.2
SENQAE_clean,798.8
SENWAL_clean,93.1
SENWIT_clean,87.0
SENWOZ_clean,87.1
SERKEG_clean,146.1
SERWET_clean,324.0
SERWIX_clean,296.2
SESLUZ_clean,400.7
SETSUH_clean,366.3
SETTAO_clean,248.5
SEZPIY_clean,181.0
SINLAE_clean,268.6
SITFUY_clean,422.1
SIVGAH_clean,204.4
SOHMOS_clean,813.7
SOKXIB_clean,433.1
SOKXOH_clean,468.3
SONTEV_clean,296.6
SOPLIU_clean,214.5
SOVHIU_clean,576.1
SUGSEU_clean,752.4
SUKKUG_clean,597.5
SUKMAO_clean,564.5
SUNLAP_clean,406.1
SUPQAW_clean,194.7
SURHEU01_clean,601.7
SURHEU02_clean,620.8
SURHEU_clean,607.8
SURKUN01_clean,593.7
SURKUN_clean,601.7
SURLEY_clean,597.1
SUWZOB_clean,634.3
SUXGUP_clean,789.8
SUXNIJ_clean,432.9
SUXSEL_clean,398.7
TACFIN01_clean,178.6
TADWOM_clean,340.9
TAPLED_clean,369.0
TATSAK_clean,284.1
TAVSER_clean,399.2
TAWSUI_clean,152.2
TAZLAJ_clean,255.3
TAZLEN_clean,260.5
TEPJAB_clean,1079.4
TEQLIM_clean,360.6
TEQPEM_SL,135.4
TEQVOC_clean,262.6
TERFED_clean,216.7
TEVHEJ_clean,410.3
TILBIB01_clean,352.6
TILBIB_clean,357.8
TILBOH_clean,344.3
TILPUA_clean,1756.5
TILWEQ_clean,98.3
TIMMEI_clean,1187.5
TIPZOJ_clean,398.6
TIPZUP_clean,344.2
TIRKEM_clean,320.4
TIVYAZ_clean,180.4
TOFLIL_clean,295.0
TOHDAX_clean,4573.8
TOHMIO_clean,422.5
TOHZAS_clean,228.6
TOKLEM_clean,292.7
TOKLIQ_clean,270.4
TONKIR_clean,576.7
TORXEE_clean,403.1
TOTVEF_clean,474.6
TOVGUI_clean,590.7
TOVHET_clean,473.3
TOVHIX_clean,1019.0
TOVKAS_clean,359.4
TOWMOJ_clean,215.7
TUBWEU_clean,1820.3
TUJGAI_clean,1525.1
TUWFUN_clean,734.3
UBACUX_clean,280.5
UCAJUF_clean,848.9
UDALUI_clean,161.3
UDAMET_clean,174.8
UDANIY_clean,148.7
UDAWOO_clean,250.6
UDAWUU_clean,163.2
UDAXAB_clean,244.3
UDAXEF_clean,237.6
UDAXIJ_clean,265.8
UDIQII_clean,299.9
UFEXOT_clean,649.9
UGEMOK_clean,734.4
UGOCAW_clean,3051.7
UJEGUL_clean,217.9
UKIQUB_clean,245.5
UKOLOV_clean,1234.7
UKOZOL_clean,319.6
ULILEI_clean,365.2
ULOJUC01_clean,250.4
ULOJUC_clean,244.9
ULOKEN_clean,235.6
ULOKOX_clean,224.9
ULOKUD01_clean,275.6
ULOKUD_clean,248.3
ULOLAK_clean,238.6
UMEJUT_clean,105.1
UMEKAA_clean,246.3
UMIZIB_clean,743.9
UMODEH05_clean,283.6
UMOYOM01_clean,262.8
UMOYOM02_clean,271.1
UMOYOM04_clean,253.5
UMOYOM09_clean,258.4
UMOYOM12_clean,238.6
UMOYOM14_clean,263.1
UMOYOM15_clean,264.7
UMOYOM18_clean,280.6
UMOYOM19_clean,268.7
UMOYOM_clean,262.2
UNABOB_clean,490.2
UNACES01_clean,375.3
UNIFII_clean,1226.2
UNIGEE_clean,95.3
UQETOB_clean,537.8
USAHAZ_clean,332.9
USOXIL_clean,486.4
UTEWUM_clean,245.2
UTEXAT_clean,225.2
UTULEB_clean,124.7
UVEXAV_clean,284.0
UVUCEV_clean,456.6
UVUDEW_clean,865.9
UVUPOR_clean,244.2
UVUQOT_clean,245.8
UXACAY_clean,214.0
UXOHOG_clean,280.4
UYAMIS_clean,355.1
UYAMOY_clean,423.0
UZIZOU_clean,295.5
UZOBAO_clean,301.7
UZOBES_clean,301.6
UZOBIW_clean,295.6
UZUTUG_clean,264.3
UZUXOE_clean,627.6
VABJUE_clean,1172.0
VABKAL_clean,1124.7
VABKAN_clean,206.2
VABKEP_clean,901.3
VABKER_clean,206.4
VAGTAB_clean,442.3
VAJGAR_clean,594.8
VAJTEH_clean,384.7
VAJVEJ_clean,514.7
VAKLIF_clean,229.0
VAKNAZ_clean,217.0
VAKNED_clean,207.5
VAKPOP_clean,214.5
VAKPUV_clean,480.0
VAKQAC_clean,218.6
VAMYEQ_clean,326.5
VAMYIU_clean,331.2
VAMYOA_clean,931.3
VAMYUG_clean,332.1
VAMZAN_clean,912.8
VAMZER_clean,971.8
VARHON_clean,215.9
VARJAB_clean,350.9
VECVUW_clean,388.5
VEHJID_clean,147.0
VEJZIU_clean,551.7
VELBAQ_clean,239.1
VELVOY_clean,307.0
VEYREX_clean,282.6
VEYREY_clean,796.8
VEYWED_clean,564.2
VIDJID_clean,250.2
VIDWIQ_clean,259.5
VIGDIY_clean,554.1
VIJNIN_clean,959.7
VINHIL_clean,109.5
VIWQUP_clean,530.7
VIWRAW_clean,247.6
VIXPUP_clean,157.0
VOKNAM_clean,852.7
VOLRAQ01_clean,129.6
VONDIN_clean,616.9
VONDOT_clean,356.1
VONROH_clean,399.0
VONRUN_clean,447.1
VOQXIK_clean,188.8
VORHER_clean,564.4
VOSVAC_clean,498.9
VOSVEG_clean,608.5
VOSWIL_clean,190.2
VOVQEE_clean,143.6
VOXTOT_clean,963.2
VOXTUZ_clean,186.0
VOXVAH_clean,317.0
VOZVEN01_clean,232.3
VUHMOC_clean,252.7
VUHNAP_clean,228.3
VUHNIX_clean,243.8
VUHNUJ_clean,246.1
VUHPAR_clean,260.2
VUHPOF_clean,263.2
VUHPUL_clean,275.2
VUJBIM_clean,321.0
VUKSIF_clean,323.5
VUKYOR_clean,265.1
VUKYUX_clean,251.2
VUMBOW_clean,323.1
VURNED01_clean,232.7
VURNED02_clean,232.8
VURNED03_clean,232.7
VURNED04_clean,160.1
VURNED_clean,219.8
VUWROW_clean,255.9
WAFKEU05_clean,200.7
WAFKEU06_clean,210.3
WAFKEU07_clean,201.3
WAFKIY_clean,225.0
WAGPOM_clean,229.9
WAGQAY_clean,311.8
WAHDIT_clean,203.5
WAHROP_clean,364.5
WAKTOS_clean,211.0
WAMRIN02_clean,240.4
WANBIY_clean,445.3
WANHAX_clean,340.9
WANHEB_clean,319.5
WANHOL_clean,267.2
WANHUR_clean,334.8
WANKOO_clean,544.0
WANNEH_clean,724.4
WANNIL_clean,734.3
WAPTAL_clean,201.8
WAPTEP_clean,205.7
WAPTIT_clean,205.8
WAQFAY_clean,372.6
WARFAY01_clean,648.1
WARFAY02_clean,239.4
WARFAY03_clean,232.2
WARFAY04_clean,230.8
WARFAY05_clean,218.1
WARFAY06_clean,214.7
WARFIG_clean,622.3
WARXUL_clean,290.1
WASMUB01_clean,213.6
WASMUB02_clean,221.4
WAVQIV_ion_b,701.9
WAVRES_clean,618.0
WAVRIW_clean,691.3
WAZQIZ_clean,354.6
WEBJIY_clean,348.0
WEBJUK_clean,314.4
WEBKAR_clean,210.8
WEBKEV_clean,247.8
WETPES_clean,213.5
WEXSEZ_clean,253.5
WIJXAQ_clean,314.0
WIKGII_clean,559.0
WIKLOT_clean,374.6
WILGUV_clean,332.8
WIRMUH_clean,274.1
WIRNAO_clean,365.7
WISKOA_clean,299.5
WIWKIX_clean,463.4
WODREO_clean,427.1
WOJYEB_clean,1215.9
WOJYIF_clean,1431.7
WOJYOL_clean,1417.5
WOJYUR_clean,1293.6
WOLROF_clean,117.6
WOMFAG_clean,4176.9
WOMFEK_clean,4981.0
WOMXED_clean,1895.0
WONBAD_clean,206.3
WONJUG_clean,3048.3
WONZOP_clean,213.9
WONZUV_clean,130.8
WOPSAX01_clean,678.7
WOYWIS_clean,534.0
WOYWOY_clean,428.8
WUDTUM_clean,248.2
WUDYUR_clean,586.3
WUDZAY_clean,463.2
WUDZIG_clean,257.8
WUDZOM_clean,252.1
WUDZUS_clean,260.4
WUGPUL_clean,205.3
WUJPIC_clean,164.9
WUTCET_clean,312.4
WUYLOS_clean,158.2
XACYAB_clean,371.3
XAKLIH_clean,344.9
XAKZEP_clean,260.5
XAMDUM07_clean,173.2
XANMUX01_clean,181.6
XANMUX02_clean,188.2
XANMUX03_clean,185.3
XANMUX04_clean,191.9
XANMUX05_clean,193.0
XANMUX06_clean,198.8
XANMUX07_clean,191.1
XANMUX08_clean,199.3
XANMUX_clean,194.6
XANZAQ01_clean,260.4
XANZAQ02_clean,262.5
XANZAQ03_clean,139.9
XANZAQ04_clean,185.2
XANZAQ05_clean,189.6
XANZAQ06_clean,189.7
XANZAQ07_clean,189.0
XANZAQ08_clean,186.8
XANZAQ_clean,181.7
XEKJIH_clean,406.0
XEKJON_clean,828.8
XEKJUT_clean,1061.2
XEMHOM_clean,320.8
XENZEX_clean,934.3
XEVHAJ_clean,428.3
XEVHEN_clean,450.9
XIDMED_clean,221.1
XIJJEH_clean,2876.9
XILDUT_clean,248.9
XINFUW_clean,155.1
XISDIO_clean,423.4
XISDOU_clean,400.6
XISDUA_clean,412.2
XISLUI_clean,427.7
XITYEF_clean,2784.8
XIVVEF_clean,220.3
XIZCUG_clean,333.7
XIZJEW_clean,282.7
XOBDUO_clean,169.5
XOCQUD_clean,348.8
XODNUB_clean,475.9
XOFGEG_clean,1062.2
XOMCUZ_clean,193.6
XOMHEO_clean,243.9
XOMHIS_clean,694.5
XOMNEU_clean,529.3
XONLES_clean,378.6
XOPJAO_clean,389.9
XUDPET_clean,641.1
XUDPOD_clean,484.3
XUDPUJ_clean,1359.4
XUDQAQ_clean,942.1
XUDQEU_clean,858.8
XUDVAV_clean,252.6
XUFWAX_clean,180.9
XUFWEB_clean,182.3
XUFWIF_clean,161.9
XUFWOL_clean,216.4
XUFYEE_clean,1031.5
XUMNAW_clean,395.7
YABHIV_clean,905.2
YAFJEX_clean,291.3
YAGHAS_clean,605.8
YAGHUM_clean,178.0
YAHWAI_clean,220.6
YAMYUJ_clean,588.4
YAPTIT_clean,508.2
YARBIE_clean,470.6
YARGOP_clean,162.8
YARZEZ01_clean,114.3
YASVOG_clean,778.9
YASVUM_clean,141.1
YATVUN_clean,545.5
YATWAU_clean,557.6
YAZFOW_clean,230.8
YEFNIG_clean,121.6
YEFPAA_clean,120.9
YEFPII_clean,1429.7
YEGHEZ_clean,154.2
YEYDAJ_clean,880.4
YIDSOT_clean,252.7
YIJCEB_clean,391.6
YINTEW_clean,152.8
YINXUQ_clean,176.8
YIVTII_clean,279.4
YIWBIR_clean,437.5
YIWMIA_clean,146.4
YIWNEX_clean,158.3
YIWNUN_clean,107.8
YIXBIQ_clean,249.7
YIZJEY_clean,292.0
YOCNIP_clean,450.3
YOGKEM_clean,423.8
YOGKIQ_clean,1133.8
YORCEP_clean,288.3
YORCIT_clean,427.2
YORRII_clean,292.9
YORSOP_clean,381.0
YOSWUA_clean,408.9
YOYCEV_clean,853.4
YOYYUI_clean,2075.1
YOZBEW_clean,449.1
YOZBIZ01_clean,1025.5
YOZBIZ_clean,1007.1
YOZBOF01_clean,785.9
YOZCEW_clean,639.7
YUDDEH_clean,281.4
YUTJAA_clean,267.8
ZADQUT_clean,378.6
ZADRAA_clean,371.3
ZADREE_clean,379.8
ZADROO_clean,368.6
ZARLOV_clean,643.8
ZAXTAV_clean,405.2
ZAYJUG_clean,360.7
ZEBMEA_clean,367.2
ZESFUY_clean,148.2
ZEVYAC_clean,741.5
ZEXSOM_clean,330.7
ZEZPIF_clean,251.3
ZILBUT_clean,112.0
ZIQVAY_clean,354.5
ZISNEW_clean,206.4
ZISXEG_clean,4918.3
ZIVCOY_clean,97.1
ZIZTEJ_clean,399.5
ZODXAT_clean,1010.7
ZOGBAA_clean,161.7
ZOJWAY_clean,2345.9
ZOKGAJ_clean,608.5
ZOQSUV_clean,268.6
ZOQTAC_clean,265.5
ZOQTIK_clean,296.5
ZOXNAD_clean,622.0
ZULNAX_clean,802.7
ZUQBUK_clean,352.3
ZUSNOS_clean,633.6
ABAYIO_clean,741.2
ABAYOU_clean,729.6
ABESUX_clean,166.8
ABETAE_clean,161.9
ABETIN_clean,677.6
ABEXEM_clean,231.4
ABEXEN_clean,257.0
ABEXOW_clean,244.3
ABEXUC_clean,235.3
ABEYAJ_clean,234.5
ABEYEN_clean,232.0
ABEYIR_clean,231.9
ABIXOZ_clean,145.1
ABIYIV_clean,406.2
ABULOB_clean,200.7
ABUWOJ_clean,200.7
ac403674p_si_001_clean,262.6
ACAJIY_clean,361.5
ACAJIZ_clean,605.2
ACAJOF_clean,249.7
ACIBOE_clean,172.0
ACODON_clean,262.8
ACOGAB_clean,251.3
ACOGEF_clean,260.3
ACOLIP_clean,316.8
ACOLOV_clean,338.9
acs.cgd.5b01686_WAHFUJ1434675_clean,435.6
acs.cgd.6b00463_OLOMUZ1451936_clean,678.4
acs.chemmater.6b02817_cm6b02817_si_004_clean,377.1
acs.chemrev.6b00346_cr6b00346_si_001_clean,199.8
acscombsci.5b00188_24205_clean,213.5
acscombsci.5b00188_3001288_clean,64.2
acscombsci.5b00188_5020072_clean,119.7
acscombsci.5b00188_5024922_clean,94.3
acscombsci.5b00188_5036495_clean,45.7
acscombsci.5b00188_5040209_clean,150.6
acscombsci.5b00188_8372_clean,158.0
acs.inorgchem.5b02108_ic5b02108_si_002_clean,169.3
acs.inorgchem.5b02973_ic5b02973_si_002_clean,307.1
acs.inorgchem.6b00081_ic6b00081_si_001_clean,517.8
acs.inorgchem.6b00433_ic6b00433_si_002_clean,404.2
acs.inorgchem.6b00894_ic6b00894_si_002_clean,568.0
acs.inorgchem.6b01569_ic6b01569_si_002_clean,367.6
acs.inorgchem.6b01740_ic6b01740_si_002_clean,480.3
acs.inorgchem.6b02407_ic6b02407_si_002_clean,204.3
acs.inorgchem.6b02407_ic6b02407_si_003_clean,380.3
acs.inorgchem.6b02413_ic6b02413_si_002_clean,730.8
acs.inorgchem.6b02514_ic6b02514_si_002_clean,246.8
acs.inorgchem.6b02696_ic6b02696_si_002_clean,1691.1
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,214.6
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,182.3
ACUBAB_clean,273.7
ACUFEK_clean,283.6
ACUJOZ_manual,670.1
ACUTOI_clean,376.0
ADARAA_clean,1022.6
ADASAB_charged,313.2
ADASEF_clean,192.7
ADASIJ_clean,327.5
ADASOP_clean,193.2
ADASUV_clean,192.8
ADATAC_clean,205.2
ADATEG_manual,398.7
ADATIK_clean,217.6
ADATOQ_clean,682.3
ADATUW_clean,684.4
ADAVAE_clean,683.8
ADAVEI_clean,682.0
ADAXEK_clean,229.3
ADAXIO_clean,319.4
ADIQEL_clean,286.0
ADOBAX_charged,222.9
ADOBEB_charged,225.5
ADOBOL_charged,212.1
ADOBUR_charged,230.6
ADOCEC_clean,184.9
ADODAA_charged,267.3
ADODOO_clean,213.0
ADODUU_clean,214.0
ADOGEH_clean,1291.1
ADUROI_clean,1077.4
ADUWIH_clean,434.1
ADUWON_clean,209.9
AFEJOK_ion_b,314.2
AFENEE_clean,211.9
AFIPAH_clean,212.0
AFITEP_clean,238.6
AFITUF_clean,265.7
AFIXAO_clean,471.6
AFIXES_clean,492.4
AFOTOF_clean,221.2
AFOTUL_clean,212.4
AFOVAT_clean,213.1
AFOVEX_clean,212.6
AFOVIB_clean,211.4
AFOVOH_clean,215.6
AFOYAW_clean,350.1
AFOYEB_clean,237.1
AFOYIE_clean,132.0
AFOYOK_clean,321.7
AFUKET_clean,436.6
AFUKIX_clean,361.9
AFUPEX_clean,159.7
AGABIU_clean,86.8
AGARUW_clean,198.8
AGIREP_clean,553.8
AGOFEJ_clean,337.7
AGONAM_clean,226.5
AGONEQ_clean,140.3
AGOVOJ_clean,92.3
AGUVOO_charged,456.0
AHAMAY_clean,305.8
AHEQAH_clean,156.7
AHOKIR01_clean,262.8
AHOKIR_clean,214.3
AHOKOX_clean,180.5
AJAKON_clean,323.9
AJAYIT_clean,371.0
AJIGIL_clean,620.5
AJOTEY_clean,121.9
AJOVEB_clean,434.3
AJOXAA_clean,246.0
AKEDIF_clean,245.9
AKOBAF_clean,480.2
AKOHEO_clean,215.6
AKUKUO_clean,248.0
ALAHUS_clean,402.8
ALAMUW_clean,161.8
ALANAD_clean,222.5
ALEJAE_clean,228.4
ALEJEI_clean,340.5
ALEJIM_clean,361.6
ALEQIT_clean,290.9
ALIBUT_clean,530.6
ALICAA_clean,538.5
ALIXAU_clean_h,239.4
ALIXOJ_clean,222.2
ALIXUP_clean,174.2
ALOLES_ion_b,173.8
ALOLET_charged,514.8
ALOLIX_charged,472.9
ALOLIY_clean,170.8
ALONEV_clean,363.4
ALUJEX_clean,257.5
ALUJIB_clean,253.8
ALUJOH_clean,244.6
ALUKIC_clean,163.9
ALUKOI_clean,164.9
ALUKUO_clean,162.7
ALULAV_clean,163.7
ALULEZ_clean,125.8
ALULID_clean,156.1
ALURAB_clean,395.7
ALUREF_clean,389.9
ALURIJ_clean,403.5
AMAFOK_clean,291.4
AMAGAX_clean,552.7
AMILOY_clean,421.7
AMILUE_clean,367.3
AMIMAL_clean,413.4
AMIMEP_clean,380.1
AMODUC_clean,176.9
AMOFAK_clean,159.1
AMOYOR_clean,391.9
AMUFOF_clean,239.3
AMUPOP_clean,519.1
AMUWIP_charged,337.7
AMUWUB_clean,173.6
AMUXAI_clean,207.8
ANAWIX_clean,217.0
ANAWOD_clean,274.6
ANEHEI_clean,292.0
ANENEN_clean,215.6
ANENIR_clean,227.3
ANIDIL_clean,893.6
ANOMUM_clean,168.3
ANONAT_manual,170.0
ANUGEW_clean,320.1
ANUGIA_clean,142.2
ANUGOG_clean,207.8
APACAX_clean,148.0
APARAM_clean,323.9
APAYIB_clean,315.3
APAYOH_clean,318.7
APAYUN_clean,223.4
APAZAU_clean,280.1
APAZEY_clean,282.3
APAZIC_clean,287.2
APAZOI_clean,310.9
APEBED_clean,209.4
APEBEE_clean,296.8
APEBUU_clean,435.4
APUPEH_clean,53.6
AQEQES_clean,171.6
AQEQIW_clean,170.3
AQIQAU_clean,503.4
AQIXUV_clean,463.4
AQOLEZ_clean,241.3
AQOLID_clean,1148.4
AQOLUP_clean,800.8
AQOMAW_clean,275.1
AQOMEA01_clean,805.6
AQOMEA_clean,821.2
AQUCOF_clean,290.2
AQUCOG_clean,343.3
AQUCUM_clean,343.3
AQUDAS_clean,286.1
AQUDAT_clean,309.4
AQUDEX_clean,305.2
AQUDIB_clean,341.3
AQUDOH_clean,305.7
ARADEE_clean,275.5
ARAFEF_clean,215.1
ARAFIJ_clean,215.4
ARAFOP_clean,330.3
ARAGOR_clean,313.2
ARINOF_clean,383.7
ARINUL_clean,358.4
AROFAP_clean,247.0
AROFET_clean,211.0
ARUYES_clean,256.5
ARUYUH01_clean,215.1
ARUYUH_clean,214.1
ASACON_clean,220.9
ASADAA_clean,240.5
ASAHEJ_clean,248.7
ASECUY_clean,440.6
ASEJOZ01_clean,341.7
ASEJOZ_clean,195.9
ASINAT_clean,337.7
ASINEX_clean,1515.0
ASINIB_clean,1629.2
ASIQEA_clean,245.6
ASIQIE_clean,242.3
ASIVAB_clean,190.4
ASOHUL_clean,142.9
ASOSUY_clean,248.6
ASOVEL_clean,223.0
ASOYOY_clean,361.1
ASUBIB_clean,215.0
ASUKEE01_clean,548.7
ASUKEE_clean,543.3
ASUWUI_clean,306.1
ATAFIK_clean,197.5
ATAYAX_clean,253.4
ATAYEB_clean,258.2
ATEYED_clean,180.4
ATEYOP_clean,479.1
ATEYUV_clean,485.4
ATEZAC_clean,171.7
ATIBAG_clean,208.7
ATIBOU01_clean,213.1
ATIBOU02_clean,203.8
ATIBOU_clean,217.9
ATIBUA_clean,211.3
ATICAH_clean,209.3
ATICEL_clean,209.1
ATIJUJ_manual,215.2
ATIRUS_clean,372.4
ATIXAE_clean,165.4
ATIXUX_clean,371.2
ATOGEV_clean,145.0
ATOWIQ_clean,305.3
ATOWOW_clean,215.5
ATULIM_clean,240.6
ATUXIY_clean,378.3
AVAGIP_clean,227.5
AVAGOV_clean,229.0
AVAGUB_clean,383.6
AVAJUE_clean,1232.8
AVAKAL_clean,102.4
AVAKEP_clean,147.6
AVAQIX01_clean,236.2
AVAQIX_clean,257.7
AVEHAM_clean,564.3
AVELOD_clean,461.1
AVELUJ_clean,469.3
AVEMAQ_clean,474.4
AVEQID_clean,231.8
AVESOL_clean,241.9
AVESUR_clean,218.3
AVETEC_clean,152.0
AVEVEE_clean,213.5
AVIHIY_clean,140.1
AVIHOE_clean,124.1
AVILEY_clean,394.3
AVIMIC_clean,383.2
AVIMOI_clean,440.5
AVIMUO_clean,336.6
AVIPAX_clean,216.9
AVIPOL_clean,249.7
AVITUU_clean,338.7
AVIVAC_clean,331.5
AVIVEG_clean,342.2
AVIVIK_clean,345.4
AVIVOQ_clean,354.0
AVIVUW_clean,345.3
AVOSIO_charged,631.9
AVUCEA_clean,248.1
AVUDAX_clean,438.0
AWAGEL_clean,390.2
AWAGOV_clean,576.7
AWAHEM_clean,172.0
AWAKEQ_clean,272.4
AWAREV_clean,367.1
AWARIZ_clean,361.9
AWASAU_clean,172.2
AWASEY_clean,195.7
AWASOI_clean,318.6
AWAWUR_clean,381.3
AWEDOW_charged,317.8
AWEGEP_clean,263.1
AWEJIW_clean,283.2
AWEVIJ_clean,887.0
AWEZOS01_clean,964.0
AWEZOS_clean,1020.2
AWIBAK_clean,1031.2
AWIBAL_clean,300.1
AWIBEO_clean,895.3
AWIBIS_clean,919.8
AWOFOI_clean,228.4
AWUPAL_clean,147.3
AXAFAG_clean,240.3
AXIMUP_clean,307.8
AXINAX01_clean,108.1
AXINEA_clean,481.1
AXINIF_clean,358.7
AXIPEE01_clean,149.5
AXIPEE02_clean,368.1
AXIPEE03_clean,160.0
AXIPEE_clean,149.7
AXUBAW_manual,159.5
AXUBOL_clean,289.9
AXUHAD_clean,657.9
AXUHEH_clean,474.2
AYOQEM_clean,856.7
AYOXUJ_clean,368.9
AYUJIP_clean,885.0
AZAFIS_clean,147.2
AZAVOO_clean,263.9
AZAVUU_clean,201.2
AZAWAB_clean,497.4
AZEBUE_clean,207.5
AZEWEH_clean,219.3
AZIVAI_clean,223.0
AZIXUD_clean,235.6
BACGAQ_clean,376.2
BADYAJ_clean,209.9
BAEDTA01_clean,390.4
BAFHAU_clean,77.6
BAKGIF_manual,262.5
BAKJEE_clean,207.6
BAKJII_clean,306.0
BAKJOO_clean,312.4
BAKYOE_clean,193.3
BAMKIM_clean,257.3
BAMKOS_clean,266.5
BANMAG_clean,152.9
BAPDAA_clean,293.9
BAQWIC_clean,276.9
BARZOL_charged,568.8
BARZUR_clean,324.4
BASJUB_clean,467.2
BAWROI_clean,173.9
BAWRUO_clean,157.4
BAXFIR01_clean,321.5
BAXFIR02_clean,323.9
BAXSIE_clean,210.5
BAZFUF01_clean,383.6
BAZFUF_clean,404.0
BAZGAM_clean,152.2
BAZGEQ_clean,373.1
BAZJET_clean,210.6
BAZJIX_clean,229.4
BEDYEQ_clean,183.2
BEFGEA_manual,388.6
BEFLUV_clean,187.5
BEFMAC_clean,245.5
BEJZAS_clean,152.3
BELJIL_clean,402.2
BELTOD_clean,596.8
BELTUJ_clean,593.9
BELVEV_charged,299.0
BENXUP_clean,296.3
BENZOL_clean,195.1
BENZUR_clean,191.5
BEPBAB_clean,195.8
BEPLUF_clean,157.4
BEPMAM_clean,154.3
BEPMIU_clean,154.9
BEPNIV_clean,150.4
BEPNOB_clean,150.7
BEPNUH_clean,167.9
BEPPAP_clean,153.4
BEPPIX_clean,195.0
BEPPOD_clean,189.8
BEPREV01_clean,497.2
BEPREV02_clean,489.6
BEPREV03_clean,532.6
BEPREV_clean,498.8
BEPRIZ_clean,211.8
BEPROF_clean,263.5
BEPVEZ_clean,288.5
BEPVID_clean,295.1
BEPVOJ01_clean,308.7
BEPVOJ_clean,289.0
BEPWEA_clean,218.7
BETDAH_clean,193.4
BETDEL_clean,260.0
BETDIP_clean,271.6
BETDUB_clean,188.1
BETFAJ_clean,192.6
BETFEN_clean,192.6
BETFUD_clean,193.3
BETGAK_clean,191.7
BETGEO_clean,239.0
BETGIS_clean,238.5
BETGOY_clean,228.8
BETGUE_clean,180.7
BETHEP_clean,229.6
BETHIT_clean,187.6
BETZOR_clean,341.2
BEVWAB_clean,533.8
BEWVOQ_clean,105.5
BEWWEH_clean,115.2
BEXPAX_clean,157.6
BEXQIF_clean,126.2
BEXQOL_clean,126.5
BEXQUR_clean,124.6
BEXRAY_clean,86.3
BEXREC_clean,89.5
BEXRIG_clean,92.1
BEXRUT_clean,271.5
BEXSAA_clean,241.9
BEXSEE_clean,242.4
BEXSII_clean,188.8
BEXVEH_clean,237.5
BEYKEX_clean,308.4
BEYSEF_clean,276.0
BIBXIV_clean,489.3
BIBXOB_clean,189.1
BIBXUH_clean,156.6
BICPOT_clean,577.5
BICPUA_clean,229.1
BIDPOV_clean,308.9
BIFGOO_clean,262.0
BIFKEI_clean,287.0
BIGZUO_clean,153.1
BIHBAX_clean,395.4
BIJDUV_clean,300.6
BIMDEF_clean,243.7
BIMDIL_clean,224.6
BINCUY_manual,408.5
BINDAF_manual,411.6
BINROH_clean,308.9
BINRUN_clean,300.0
BINSAU_clean,384.2
BIPLIX_clean,378.5
BIPSUQ_clean,252.3
BIQHEQ_clean,235.4
BIQVII_clean,277.0
BIRMUM_clean,335.6
BIRSEC_clean,399.1
BIRSIG_clean,396.7
BIWSEG_ion_b,42.2
BIWSIK_ion_b,415.7
BIWYAH10_clean,79.0
BIXXIR_clean,416.1
BIXYEO_clean,456.3
BIYSUZ_clean,133.8
BIYTAG_clean,148.4
BIYTOU_clean,222.7
BIYVEM_clean,149.2
BIYVIQ_clean,287.6
BIYXUE_charged,613.3
BIYYAL_charged,611.2
BIYYEP_charged,794.3
BIZLUT_clean,549.0
BIZMAA_clean,532.8
BIZMEE_clean,541.3
BIZMII_clean,538.8
BOCKOT_clean,229.1
BOHJOZ_auto,195.6
BOJCIN_clean,417.1
BOKQEZ_clean,274.7
BOLPAU_clean,328.8
BOLZIN_clean,348.4
BOMCOX_clean,440.5
BOPHIZ_clean,228.0
BOVHEB_clean,428.5
BOWDIC_clean,380.1
BOWNUY_clean,189.7
BOWRAH_clean,488.0
BOWZUK_clean,148.5
BOXFOK_clean,585.0
BOXYIY_clean,176.6
BOYCEY_auto,272.8
BOYTEQ_clean,305.7
BOYYOF_clean,370.7
BOZFIH_clean,463.0
BOZFON_clean,387.7
BUBQOE_clean,253.0
BUBTUP_clean,379.5
BUCSEY_clean,295.7
BUCVAY_clean,499.6
BUCWAZ_clean,205.9
BUFNEW_charged,822.2
BUFNOG_charged,786.5
BUGSAY_clean,365.1
BUGSEC_clean,365.3
BUGSIG_clean,362.4
BUGSOM_clean,356.5
BUKMUQ01_clean,108.6
