MOF,Total time (s)
DORFAS_clean,291.2
DORFOG_clean,230.1
DORFUM_clean,325.3
DORYUG_clean,448.4
DOTFOJ_clean,944.0
DOTTEM_clean,193.0
DOTYES_clean,994.8
DOYBAV_clean,387.8
DOYBEA_clean,215.5
DOYBUQ01_clean,158.7
DOYBUQ_clean,155.8
DOYHOQ_clean,186.6
DOYHUW_clean,244.3
DOYLEI_clean,187.1
DOZCEC_clean,146.8
DOZKIO_clean,155.0
DUBBEI_clean,174.0
DUBJUH_clean,326.8
DUBKAO_clean,327.8
DUBWON_clean,209.8
DUDKEU_clean,406.4
DUDKIY_clean,237.5
DUDKOE_clean,220.9
DUDKUK_clean,127.7
DUFGOB_clean,230.0
DUFKAS_clean,632.9
DUGMOJ_clean,839.3
DUHXIP_clean,561.9
DUJRAD_clean,178.0
DUKNEE_clean,808.8
DUKNII_clean,735.5
DUMXEQ01_clean,252.8
DUMXEQ_clean,260.7
DUMXIU_clean,247.2
DUNJON_clean,515.2
DUNXUH01_clean,211.4
DUNXUH02_clean,213.9
DUNXUH03_clean,215.0
DUNXUH04_clean,213.2
DUNXUH05_clean,209.6
DUNXUH06_clean,199.9
DUNXUH12_clean,215.7
DUNXUH13_clean,216.0
DUNXUH14_clean,215.4
DUNXUH15_clean,216.5
DUNXUH21_clean,215.0
DUNXUH_clean,213.7
DUNYOC_clean,642.1
DUPJAB_clean,501.4
DUPKAC_clean,1224.8
DUPVER_clean,190.6
DUQRUD_clean,680.1
DUQSEO_clean,270.0
DUQYEU01_clean,150.0
DUQYEU_clean,157.1
DURDAX_clean,185.9
DURDIF_clean,121.6
DUSHEG_clean,3716.9
DUSHIK_clean,3640.9
DUTKAG_clean,270.6
DUWBEE_clean,257.0
DUWFOS_clean,241.4
DUWGEJ_clean,205.3
DUWROE_clean,236.5
DUWRUK_clean,177.5
DUWSAR_clean,186.1
DUXKUD_clean,308.0
DUXMAL_clean,261.8
DUYJIS_clean,355.1
DUYRAR_clean,455.4
DUYREV_clean,433.1
DUYRIZ_clean,477.7
DUYROF_clean,446.2
DUYVEA_clean,250.5
DUZKAM_clean,402.7
DUZKEQ_clean,307.1
DUZPUL_clean,154.9
DUZWOM_clean,232.7
EBAMUS_clean,729.3
EBATUY_clean,191.7
EBATUZ_clean,243.2
EBAVAH_auto,228.6
EBAVIP_clean,655.3
EBAVOV_clean,636.2
EBAVUB_clean,637.7
EBELUU_clean,221.3
EBEMEE_clean,368.9
EBEMEF_clean,124.9
EBEMII_clean,394.3
EBEWIT_clean,136.9
EBEXAM_clean,138.3
EBEXEQ01_clean,141.7
EBEXEQ_clean,140.5
EBEXIU02_clean,234.9
EBIDOK_ion_b,489.2
EBIHII_clean,193.9
EBIJAC_clean,441.0
EBIMEJ_clean,261.2
EBIPOX_clean,170.7
EBIZUN_clean,285.6
EBOBIJ_clean,307.3
EBOCOQ_clean,249.1
EBOJOV_clean,278.4
EBOXEA_clean,302.0
EBUQIB_clean,615.4
EBUREA_clean,209.9
ECAFOG_clean,336.1
ECAHAT_clean,283.2
ECAHEX_clean,290.6
ECAHOH_clean,293.4
ECASAD_clean,241.5
ECEDAU_clean,185.9
ECEDEY_clean,242.1
ECEZAO01_clean,223.5
ECEZAO_clean,223.8
ECIWIW_clean,856.4
ECIWOC_clean,599.6
ECODEG_clean,248.0
ECODIK_clean,214.3
ECOGEI_clean,394.8
ECOKAJ_clean,111.0
ECOLEP_clean,101.0
ECOLOX_clean,99.5
ECUDOX_clean,185.8
ECUGEQ_clean,164.0
EDADIX_clean,192.1
EDAFUM_clean,209.9
EDAGAT_clean,217.3
EDAGEX_clean,207.3
EDAPIK_clean_h,296.1
EDATOT_clean,141.4
EDAVOV_clean,361.6
EDECOG_clean,202.8
EDEPAG_clean,192.9
EDIKIL_clean,165.1
EDOMAM_clean,180.6
EDUSIF_clean,107.3
EDUSOL_clean,647.8
EDUSUR_clean,378.1
EDUTIG_clean,621.9
EDUVAA_clean,277.6
EDUVEE_clean,829.6
EDUVII_clean,256.6
EDUVOO_clean,167.2
EDUWAB_clean,110.1
EFAYEQ_clean_h,229.6
EFAYIU_clean,177.8
EFEGOM_clean,270.4
EFESEP_clean,753.1
EFESOZ_clean,720.3
EFIMOV_clean,257.0
EFOSUO_clean,111.4
EFOTAV_clean,99.3
EFOTEZ_clean,98.9
EFOTID_clean,103.2
EGABAR_clean,239.2
EGATAI_clean,96.1
EGATEM_clean,373.0
EGATIQ_clean,368.8
EGATOW_clean,198.8
EGEJIK_manual,138.6
EGEJOQ_clean,651.7
EGEJUW_clean,451.0
EGELUY01_manual,199.2
EGELUY_SL,197.5
EGIFUV_clean,631.0
EGOXII_clean,237.4
EGOZAB_clean,332.5
EHAFEA_clean,178.5
EHAFIE_clean,176.0
EHAFOK_clean,176.3
EHAFUQ_clean,175.1
EHAGAX_clean,177.6
EHAGEB_clean,176.6
EHAGIF_clean,176.0
EHAGOL_clean,177.3
EHAGUR_clean,175.9
EHALOP_manual,200.4
EHEKUY_clean,396.9
EHIPOC_clean,268.6
EHODOV_SL,461.4
EHUSUX_clean,604.1
EHUTAE_clean,657.7
EJATIS_clean,267.6
EJAXIW_clean,251.6
EJESUJ_clean,209.9
EJETAQ_clean,200.8
EJIDUW02_clean,259.4
EJONOH_clean,226.0
EJOQOL_clean,502.1
EJOQUR_clean,271.9
EJORAY_clean,178.7
EJOZOU_clean,490.8
EKADIF_clean,2331.3
EKEKIQ_clean,234.0
EKEKOW_clean,457.9
EKEMEO_clean,497.0
EKEQIV_clean,314.6
EKETOF_clean,420.6
EKETUL_clean,399.9
EKEVAT_clean,395.7
EKIDEH_clean,183.3
EKIDIL_clean,193.1
EKOKIA_clean,206.6
EKOPEA_clean,192.5
EKOPIE_clean,193.7
EKOPOK_clean,268.1
EKOPUQ_clean,253.4
EKUPEG_clean,766.5
ELECIJ_clean,381.4
ELELEN_clean,352.7
ELEREU_clean,2300.3
ELERIY_clean,483.4
ELEROE_clean,797.9
ELIJOZ_clean,218.2
ELIJUF_clean,220.8
ELIKAM_clean,217.3
ELIKEQ_clean,236.9
ELIKIU_clean,214.6
ELIKOA_clean,216.3
ELIKUG_clean,272.9
ELILAN_clean,210.1
ELILER_clean,218.4
ELILIV_clean,214.3
ELOGUJ_clean,448.5
ELOHOE_clean,396.9
ELOZEK_clean,341.9
ELUJAY_clean,408.6
ELUJEC_clean,411.7
ELUZES_clean,134.3
EMAGAB_clean,265.1
EMAMOW_clean,379.9
EMAMUC_clean,359.2
EMAPAK_clean,242.7
EMIFOW_clean,159.0
EMIGOX_clean,208.9
EMIYUW_clean,254.0
EMIZAD_clean,197.0
EMOHIZ_clean,335.6
EMUBIZ_clean,156.3
EMUBOF_clean,210.4
ENAFAB_clean,738.6
ENAFOP_ion_b,458.0
ENANIS_clean,262.5
ENCDBZ01_clean,183.0
ENCDBZ_clean,103.9
ENCNBZ01_clean,112.0
ENEQUL_clean,444.9
ENESOH_clean,476.1
ENESUN_clean,433.3
ENIHUG01_clean,400.0
ENIHUG_clean,401.4
ENISOK_clean,205.6
ENISUQ_clean,282.4
ENITAX_clean,180.3
ENITEB_clean,279.7
ENITIF_clean,374.1
ENITOL_clean,348.8
ENIXUV_clean,437.4
ENOSAD_clean,296.1
ENOVAG_clean,206.4
EPAGEJ_clean,501.3
EPECEJ_clean,442.0
EPECOT_clean,542.8
EPEWAY_clean,369.7
EPEWEC_clean,373.8
EPEXUU_clean,541.8
EPEYAB_clean,518.1
EPISOM_clean,201.2
EPONAA_clean,93.0
EPONEE_clean,67.9
EPOPEG_clean,280.4
EPOTAF_clean,106.9
EPOXAJ_clean,176.9
EPUSUE_clean,288.0
EQAMUG_clean,379.1
EQERAU_clean,309.3
EQEREY_clean,227.5
EQERIC_clean,231.6
EQETAX_clean,212.2
EQOCOC01_clean,322.6
EQOXIT_clean,253.9
EQUBIC_clean,230.8
EQUBOI_clean,232.5
EQUBUO_clean,229.4
EQUNEL_clean,346.1
EQUNIP_clean,337.0
ERAHOV_clean,152.9
ERALEQ_clean,375.9
ERALIU_clean,323.9
ERALUG_clean,292.2
ERAMAN_clean,272.0
ERAMER_clean,251.9
ERAMUH_clean,347.6
ERANES_clean,289.8
ERAQAR_clean,181.1
EREFEN01_SL,382.2
EREGOY_clean,238.6
ERELIX_clean,307.2
ERIGER_clean,556.7
ERIRIG_auto,268.6
ERIWAF_clean,254.8
EROCIZ_clean,569.2
ERUFUS_clean,164.6
ERULEK_clean,553.5
ERUNOW_clean,575.8
ERUNUC_clean,1240.0
ESANET_clean,442.5
ESARIB_clean,620.0
ESAROH_clean,341.5
ESARUN_clean,318.5
ESASAU_clean,578.8
ESASEY_clean,529.5
ESEBOV_clean,158.9
ESEDIQ_clean,219.3
ESEHIV_clean,268.7
ESEQUO_clean,190.9
ESEVIH_clean,206.3
ESIDOB_clean,227.5
ESIFET_clean,295.0
ESIGES01_clean,246.7
ESIGES02_clean,278.0
ESIGES_clean,270.8
ESURER01_clean,241.9
ESURER02_clean,241.4
ESURER03_clean,241.3
ESURER04_clean,242.5
ESURER_clean,242.3
ESUSAO01_clean,190.8
ESUSAO_clean,184.7
ESUSIW_clean,241.8
ESUSOC01_clean,183.4
ESUSOC02_clean,183.2
ESUSOC_clean,185.7
ESUTAP_clean,171.1
ESUTIX_clean,235.6
ESUVAR01_clean,191.9
ESUVAR_clean,188.0
ESUVOF_clean,241.5
ETAXUT_clean,813.0
ETECIR_clean,270.8
ETECOX_clean,224.5
ETEJIX01_clean,144.9
ETEJIX_clean,149.4
ETEJOD01_clean,146.3
ETEJOD_clean,156.5
ETEJUJ_clean,156.6
ETEKAQ01_manual,169.7
ETEKAQ_clean,157.0
ETEKEU_clean,155.6
ETEPID_clean,1143.8
ETEQUQ_clean,213.1
ETESIG_clean,306.6
ETEXEI01_clean,171.0
ETEXEI_clean,169.2
ETIPII_clean,303.9
ETIXAI_clean,477.8
ETIXIQ_clean,296.8
ETIYEN_clean,367.4
ETUWEW_clean,148.2
ETUWIA_clean,147.0
ETUXEW_clean,156.5
EVADEK_clean,753.9
EVADIO_clean,801.3
EVADIQ_clean,263.2
EVAKIV_clean,638.8
EVEGIV_clean,796.2
EVEGOB_clean,154.6
EVEGUH_clean,155.6
EVIMUT_clean,258.1
EVOTIT_SL,1015.9
EVUDAA_clean,317.8
EVUPOC_clean,182.6
EVUQOC_clean,178.2
EVUQUI_clean,228.0
EVURAP_clean,231.3
EWASIG01_clean,167.8
EWASIG_clean,165.3
EWECOY_clean,147.9
EWESAC_clean,369.4
EWETUW_clean,269.0
EWIPIL_clean,210.5
EWUCOP_clean,223.0
EWUGEK_clean,288.3
EWUKAK_clean,244.3
EWUKEO_clean,178.8
EWUKIS_clean,183.3
EWUSOF_clean,228.2
EWUSUL_clean,218.5
EWUTEW_clean,302.6
EXALAR_clean,262.6
EXALIZ_clean,328.6
EXAPEA_clean,191.7
EXAXAE01_clean,156.6
EXAXAE_clean,164.4
EXEMUR_clean,252.8
EXENAX_clean,226.6
EXEQAA_clean,262.7
EXEQII_SL,191.0
EXEWIO_clean,525.5
EXEXAH_clean,186.3
EXIDOF_clean,148.8
EXOFIH_clean,188.2
EXOTOB_clean,501.0
EXOTUH_SL,246.7
EXOZIB_clean,196.0
EXUHEM_clean,260.7
EXUHUC_clean,368.6
EYACOX_clean,176.5
EYINOR_clean,219.3
EYIYES_clean,218.3
EYOCIG_clean,216.5
EYOCOM_clean,219.7
EYULOA_clean,293.0
EYUWAW_clean_h,261.6
EZABEN_clean,169.5
EZEQEH_clean,290.6
EZEQIL_clean,289.2
EZEQOR_clean,290.7
EZEQUX_clean,287.0
EZESAF_clean,271.5
EZIMEG_clean,334.6
EZIMIK_clean,334.3
EZIPEK_clean,373.4
EZITUE_clean,656.0
EZIVAM_clean,396.8
EZOBUR01_clean,1288.3
EZOBUR02_clean,331.8
EZOBUR_clean,308.7
EZOFEF_clean,254.3
EZOFUV_clean,145.1
EZUCIM_clean,196.0
EZULAO_clean,160.7
FABCUI_clean,614.9
FABGUM_clean,185.2
FAFDEX_clean,235.8
FAFMAC_clean,231.5
FAFQEJ01_clean,186.2
FAGMAE_clean,652.5
FAGMEI_clean,631.7
FAGMOS_clean,653.7
FAGQAI_clean,227.2
FAGREM_clean,177.9
FAGXIX_clean,360.9
FAHGAY_clean,200.4
FAHPOV_clean,246.6
FAHQIQ_clean,1106.0
FAHQIR_clean,500.9
FAJYAS_clean,396.6
FAJZOI_clean,444.2
FAKHIK_clean,467.1
FAKLIO_clean,160.3
FAKLOU_clean,159.7
FAKLUA_clean,149.4
FAKMAH_clean,216.6
FAKNIR_clean,136.9
FALBAX_manual,2324.4
FALDAA_clean,230.4
FALLOT_clean,92.8
FALPOY_clean,165.7
FALRIV01_clean,363.6
FALRIV_clean,404.9
FALROB_clean,379.4
FALSAO_clean,364.3
FALVOF_clean,259.8
FAMPUH_clean,160.7
FAMQAO_clean,160.3
FAMQES_clean,159.6
FANCIJ_clean,220.7
FANCOP_clean,227.0
FANDEG_clean,241.2
FANQER_clean,179.0
FAPXEC_clean,136.8
FAPXIG_clean,127.3
FAPXOM_clean,130.3
FAQGEL_clean,244.8
FAQGIP_clean,239.7
FAQLUH_clean,136.1
FARBIL_clean,205.0
FARFIO_clean,170.3
FARFOU_clean,171.1
FARFUA_clean,176.6
FARHIR_ion_b,256.4
FARHOX_ion_b,423.9
FASGIS_clean,319.0
FASHAK_clean,182.5
FASHOX_clean,120.2
FASVIH_clean,164.4
FATKAO_clean,274.7
FATKES_clean,271.5
FATKIV_clean,683.2
FATKIW_clean,274.6
FATKOC_clean,275.2
FATKUI_clean,272.0
FATLUJ_clean,354.7
FATQID_clean,215.9
FATVOM_clean,250.7
FAVDAK_clean,421.8
FAVDEO_clean,321.1
FAVDIS_clean,333.6
FAVFUG_clean,889.2
FAVGAN_clean,352.6
FAVGER_clean,352.1
FAVGIV_clean,311.1
FAVGOB_clean,318.1
FAVGUH_clean,317.5
FAVHAO_clean,314.3
FAVHES_clean,312.9
FAVHIW_clean,315.1
FAVKAP_clean,94.7
FAWCEN02_SL,228.7
FAYLIC_clean,131.8
FAYPAY_clean,371.0
FAYPEC_clean,483.1
FAYPIG_clean,287.9
FAYPOM_clean,323.5
FAYQAZ_clean,439.4
FAYQED_clean,382.8
FAYQUT_clean,796.3
FAZFET_clean,950.3
FAZPED_clean,346.0
FAZZEM_clean,254.2
FEBPUY_clean,226.7
FEBXIV_clean,189.5
FECCIZ_clean,106.6
FECFAV_clean,395.7
FECJUT_clean,751.7
FECKAA_clean,312.9
FECXAO_clean,252.1
FECXES_clean,314.0
FECXUI_clean,354.6
FECYUJ_clean,269.6
FECZAQ_manual,187.2
FEDBEX_clean,189.0
FEFCUQ_clean,123.5
FEFDAX_clean,130.1
FEFDEB_manual,110.8
FEFZOF_clean,88.0
FEGNIQ_clean,397.4
FEHCIG_manual,263.1
FEJDII01_clean,171.3
FEJDII_clean,201.1
FENROG_clean,164.7
FEQSIF_clean,164.3
FERHAN_clean,174.2
FERVEF_clean,385.0
FERVIJ_clean,198.1
FERVUV_clean,388.3
FERWAC_clean,196.3
FESTUT_clean,204.9
FEVNOL_clean,486.1
FEVSAC_clean,257.7
FEWGUL_clean,410.1
FEWQIJ_manual,527.9
FEWQOP_clean,271.0
FEWWEL_clean,535.4
FEWWIP_clean,526.7
FEWWOV_clean,292.2
FEWWUB_clean,909.7
FEWXEM_clean,823.3
FEWXIQ_clean,822.7
FEXCES_clean,268.6
FEYDET_clean,187.7
FEYJID_clean,493.1
FEYJOJ_clean,156.7
FEYQIK_clean,187.9
FEYQUW_clean,278.4
FEYZUF_clean,391.1
FEZCIX_clean,215.5
FEZQEI_clean,407.2
FEZREJ_clean,169.6
FEZTIP_clean,141.6
FIBHIJ_clean,262.6
FIBKEI_clean,227.7
FIDMIP_clean,417.3
FIDRIV_clean,231.4
FIFGAE_clean,147.1
FIFGEI_clean,136.2
FIFGIM_clean,202.2
FIFMIS01_clean,426.8
FIFMIS_clean,414.6
FIFMOX_clean,415.1
FIFMOY_clean,406.6
FIFMUD_clean,410.2
FIFNUE01_clean,174.6
FIFNUE_clean,174.8
FIFPAM01_clean,176.8
FIFPAM_clean,179.5
FIHFAF_clean,310.4
FIHHOV_clean,233.8
FIHHUB_SL,376.9
FIHRIZ_clean,191.0
FIJCUX01_clean,209.4
FIJDIM01_clean,264.2
FIJDIM02_clean,263.7
FIJDIM03_clean,267.8
FIJDIM04_clean,269.7
FIJDIM05_clean,263.5
FIJDIM06_clean,263.7
FIJDIM07_clean,262.4
FIJDIM08_clean,267.3
FIJDIM09_clean,262.9
FIJDIM10_clean,281.9
FIJDIM11_clean,263.4
FIJDIM12_clean,283.2
FIJDIM_clean,264.0
FIJDOS_clean,160.1
FIJDUY_clean,138.6
FIJFEK_manual,127.3
FIJFIO_clean,247.2
FIJFOU_clean,262.9
FIJFUA_clean,233.8
FIJXUR_clean,404.8
FIJYED_clean,236.3
FIJZEE_clean,235.5
FILYEG_clean,250.2
FIMNIA_clean,310.6
FIMXUW_clean,267.2
FIMZAE_clean,789.9
FINQOK_clean,293.2
FINQUQ_clean,299.5
FIPJAR_clean,175.8
FIPJEV_clean,288.4
FIPKOG01_clean,172.0
FIPKOG_clean,168.5
FIPKUM_clean,162.8
FIPWOS_clean,256.5
FIPXAF_clean,305.3
FIPXEJ_clean,274.1
FIQKIB_clean,429.3
FIQYOU_clean,199.6
FIQYUA_clean,201.2
FIQZAH_clean,180.6
FIRMUQ_clean,219.6
FIRNAX01_clean,222.9
FIRNAX_clean,235.8
FIRNIF_clean,222.9
FIRNOL_clean,238.1
FIRNUR_clean,238.0
FIRPAZ_clean,223.6
FIRZOX_clean,322.6
FISGOF_clean,155.1
FISXEM_clean,326.6
FITGEW_clean,868.5
FITHIA_clean,406.1
FIVNAZ_clean,108.7
FIVQOR_clean,192.0
FIVYEP01_clean,172.8
FIVYEP_clean,179.9
FIVYUF_clean,425.1
FIWKUT_clean,650.4
FIXVUE_clean,455.8
FIYDOH_clean,250.3
FIZPOV_clean,204.9
FOBNAN_clean,277.9
FOCZAA_clean,198.4
FOCZEE_clean,364.5
FOFCIO_clean,327.3
FOFCOU_clean,205.8
FOFHAK_clean,193.1
FOFHEO_clean,235.2
FOFTIF_clean,186.5
FOFTOL_clean,225.7
FOFTUR_clean,195.9
FOHCIP_clean,87.0
FOHQUO_clean,162.6
FOJKIA_clean,227.6
FOJLOH_clean,316.0
FOKWIN_clean,198.0
FOKYEL_clean,338.5
FOKYIP_clean,376.5
FOLLEZ_clean,200.3
FOMWOV_clean,389.1
FONKEA_clean,236.2
FONPUV_clean,458.1
FONQIJ_clean,207.0
FOPBAP_clean,303.0
FOPFAS_clean,4088.6
FOPTOU_clean,813.7
FOQNIK_clean,219.8
FOQNOQ01_clean,206.0
FOQNOQ02_clean,207.0
FOQNOQ_clean,199.1
FOQNUW01_clean,206.9
FOQNUW02_clean,206.2
FOQNUW_clean,202.9
FOQPAE01_clean,212.4
FOQPAE02_clean,212.1
FOQPAE_clean,183.2
FORKUU_clean,114.2
FORPIM_clean,134.9
FORPOS_clean,132.6
FORPUY_clean,154.8
FORQAF_clean,142.8
FORQEJ_clean,131.9
FORQIN_clean,131.1
FORTIR_clean,691.6
FORTUD_clean,1074.2
FORWAL_clean,260.2
FORXAM_clean,3308.5
FOSTOY_clean,1933.0
FOSTUE_clean,1912.7
FOTNIN_clean,123.1
FOVPEN_clean,590.6
FOVPOX_clean,292.7
FOVPUD_clean,281.9
FOWTOC_clean,330.1
FOXHUX_clean,327.9
FOXNIQ_clean,262.8
FUBDAI_clean,386.8
FUBDEM_clean,277.8
FUBDIQ_clean,401.7
FUBNOH_clean,209.1
FUDGES_clean,158.8
FUDHAP_clean,136.0
FUDHET_clean,222.4
FUHJOJ_clean,421.0
FUHMOM_clean,220.4
FUHNED_clean,212.9
FUHNIH_clean,215.8
FULQOT_clean,205.9
FULQUZ_clean,173.1
FUMHOL_clean,138.9
FUMJAA_clean,183.8
FUNBAS_clean,205.7
FUNCAT_clean,177.3
FUNCEX_clean,114.6
FUNFOL_clean,162.7
FUNGAY_clean,353.8
FUNLAD_clean,362.9
FUQJUX_clean,357.8
FURFIJ01_clean,206.7
FURFIJ_clean,204.3
FURFOP_clean,245.3
FURQOZ01_ion_b,332.3
FURQUF_ion_b,325.1
FURRAM_clean,205.4
FURREQ_clean,204.8
FURRIU_clean,208.1
FURROA_clean,207.8
FURRUG01_ion_b,358.1
FURRUG_ion_b,357.8
FURSES_clean,190.7
FUSGOR_clean,187.4
FUSMEM_clean,206.3
FUSMIQ_clean,204.9
FUSMOW_clean,204.1
FUSMUC_clean,206.8
FUSNAJ_clean,207.8
FUSNEN_clean,206.4
FUSNIR_clean,208.1
FUSQUH_clean,785.8
FUTCAZ_clean,91.8
FUTDII_clean,195.6
FUTKEL_manual,249.0
FUTTIZ_clean,513.1
FUTYEA_clean,129.9
FUTYOK_clean,128.4
FUTYUQ_clean,315.5
FUTZAX_clean,125.5
FUTZEB_clean,165.0
FUTZIF_clean,288.5
FUTZOK_clean,170.7
FUTZOL_clean,394.3
FUVBAB_clean,130.4
FUVBOP_clean,286.8
FUVDEH01_clean,714.8
FUVDEH02_clean,712.9
FUVDEH03_clean,695.2
FUVDEH04_clean,742.0
FUVDEH05_clean,833.6
FUVDEH06_clean,699.7
FUVDEH07_clean,687.1
FUVDEH08_clean,732.8
FUVDEH09_clean,702.5
FUVDEH10_clean,735.8
FUVDEH11_clean,772.8
FUVDEH13_clean,689.8
FUVDEH_clean,756.8
FUVFUZ_clean,727.9
FUVGAG01_clean,693.3
FUVGAG02_clean,781.9
FUVGAG_clean,682.0
FUWFIO_clean,212.9
FUWFUA_clean,345.6
FUWQIZ_clean,269.7
FUWXOL_SL,172.2
FUWYAY_clean,204.4
FUXCOS_clean,337.0
FUXXIH_clean,377.3
FUYCAE_clean,224.5
FUYCEJ_clean,205.1
FUYCIN_clean,109.8
FUYKER_clean,327.6
FUZPUN_clean,320.9
GABYUG_clean,444.8
GACBIY_clean,327.6
GACBOE_clean,241.4
GACPUX_clean,141.2
GACQAE_clean,159.7
GACVIS_clean,111.1
GACYER_clean,329.3
GADDOH_clean,152.4
GADFAV_clean,216.4
GADMAA01_clean,185.4
GADMAA_clean,197.2
GADNUX_clean,516.8
GADRAH_clean,210.5
GAFGEC_clean,407.7
GAFROX_clean,221.7
GAFRUD_clean,219.2
GAGQAI_clean,170.6
GAGSUF_clean,139.6
GAGZEV_clean,278.9
GAHSEQ_clean,368.2
GAHWIX_clean,518.3
GAHXUL_clean,210.8
GAJYUN_clean,293.9
GAJZAU_clean,284.1
GAJZEY_clean,327.5
GAJZIC_clean,331.2
GAJZOI_clean,327.7
GAJZUO_clean,325.0
GAKBAX_clean,338.0
GALCAZ_clean,299.0
GALFAB_clean,333.3
GALHOS_ion_b,337.2
GALJAG_clean,187.3
GAMFEI_clean,317.8
GAMXAV_clean,236.0
GANBAZ01_clean,203.7
GANBAZ02_clean,161.6
GANBAZ_clean,204.6
GANBED02_clean,258.4
GANBED_clean,272.9
GANBIH_clean,389.6
GAPNOD_clean,145.3
GAQYIH_clean,257.4
GARLAP_clean,214.6
GARLET_clean,233.6
GARLIX_clean,234.6
GARLOD_clean,217.6
GARLUJ_clean,220.7
GARMAQ_clean,224.1
GARQAU_clean,534.5
GARSUQ_clean,250.9
GARTAX_clean,251.8
GARTEB_clean,249.0
GARTIF_clean,253.2
GARTUR_clean,500.4
GASSEB_clean,192.0
GASSUR_clean,154.3
GASTIG_clean,239.2
GATQIE_clean,536.5
GATQOK_clean,1034.6
GAVYAG_clean,210.9
GAWCUF_clean,291.7
GAWLIB_clean,367.8
GAWMOJ_clean,199.0
GAXDIS10_clean,100.3
GAXKOH_clean,247.9
GAXQIH_clean,217.5
GAYFUJ_clean,209.3
GAYGAQ_clean_h,183.0
GAYPED_clean,203.3
GAYTEH_ion_b,799.5
GAZLAW_clean,245.2
GEBCAT_clean,285.6
GEBPEK_clean,193.7
GEBSAJ_clean,428.5
GEDDAW_clean,169.7
GEDDEA_clean,286.4
GEDPAH_clean,273.2
GEDQIR_clean,222.5
GEDQOX_clean,160.4
GEDRAK_clean,219.7
GEDROY_clean,227.5
GEDRUE_clean,168.2
GEDSAL_clean,230.1
GEDSEP_clean,279.0
GEDSOZ_clean,163.1
GEDSUF_clean,211.4
GEDTAM_clean,162.3
GEFYUN_clean,333.9
GEFZAU_clean,350.5
GEGDED_clean,322.9
GEGGEG01_clean,299.3
GEGGIK01_clean,297.8
GEGGIK_clean,304.0
GEGGUW_clean,302.2
GEGHAD_clean,297.7
GEJJEL01_clean,223.8
GEKVEZ_clean,162.5
GEPDEM_clean,202.2
GERNOI_clean,341.4
GERPUP_clean,194.4
GERWEH_clean,169.6
GESDUF_clean,284.3
GESFAN_clean,283.4
GESNIC_clean,299.4
GESNOI_clean,271.1
GEVXIQ_clean,166.2
GEWXAJ_clean,236.7
GEZRAG_clean,1305.5
GEZYOB_clean,376.5
GEZYUH_clean,367.8
GIDKOU_clean,167.5
GIFKEL_clean,178.9
GIJXAA_clean,255.6
GIKQIC_clean,178.3
GIMSIG_clean,176.6
GINLIA_clean,185.5
GINNUO_clean,463.1
GIQXEK_clean,133.2
GIQXIO_clean,130.2
GIQXOU_clean,136.2
GIQXUA_clean,128.9
GIQYAH_clean,129.0
GIQYEL_clean,129.0
GIQYIP_clean,130.0
GIQYOV_clean,152.2
GIQYUB_clean,129.3
GIRDUI_clean,216.5
GIRXUC_clean,69.4
GIRYAJ_clean,220.4
GIRYEN_clean,411.2
GIRYUD_clean,418.4
GIRZAK_clean,470.4
GISMAY_clean,844.7
GISNED_clean,1145.9
GISZUD_clean,76.5
GISZUF_clean,357.6
GITPIK_clean,207.2
GITSUY_clean,644.5
GITTUZ_clean,554.5
GITVAH01_clean,741.7
GITVAH_clean,804.1
GITVEL01_clean,402.1
GITVEL_clean,380.7
GITWIQ_clean,260.4
GIVHIC_clean,365.0
GIVNIK_clean,317.4
GIVNOQ_clean,294.2
GIWCAR_ion_b,235.0
GIWCIZ_ion_b,519.4
GIWCOF_ion_b,260.5
GIXGOK_clean,582.0
GIXNAE_clean,126.2
GIYSEN_clean,244.2
GIYSIR_clean,243.0
GIYSOX_clean,248.4
GIYSUD_clean,208.6
GIYTAK_clean,208.6
GIYTIS_SL,224.0
GIZXET_clean,303.8
GOBGAG_clean,575.0
GOBSUM_clean,190.1
GOBTAT_clean,374.0
GOGSIF_clean,228.4
GOGWAB_clean,149.9
GOGWEF_clean,154.3
GOJDOZ_clean,182.9
GOKBUE_clean,196.4
GOMFOF_clean,344.3
GOMREG_clean,180.8
GONMUT_clean,1802.3
GONNAA_clean,184.2
GONSUZ_clean,207.0
GOPLUS_clean,239.4
GOPTIQ_clean,290.9
GOQSIQ_clean,353.3
GOQWOY_clean,190.2
GOQXAN_clean,187.4
GORJEE_clean,393.3
GORQAF_clean,61.7
GOSBOH_clean,197.1
GOSDID_clean,406.1
GOSKEG_clean,257.2
GOTDIE_clean,1039.5
GOTNEK_clean,233.5
GOVHOQ_clean,625.5
GOVWOF_clean,200.1
GOVXIA_clean,465.0
GOZNAM_clean,235.0
GOZNEQ_clean,147.7
GUANZS_clean,78.8
GUBBAG_clean,141.6
GUBKUL_clean,252.0
GUBVUU_clean,189.9
GUBZAF_clean,266.3
GUCHUJ_clean,145.6
GUCJAQ_clean,323.4
GUDJOG_clean,272.5
GUFBOA_clean,319.4
GUFBUG_clean,320.9
GUFREF_clean,437.7
GUFXEM_clean,215.1
GUGNON_clean,288.7
GUHMIH_clean,279.1
GUHNUU_clean,263.6
GUHPAC_clean,266.6
GUHPEG_clean,438.4
