name,gas,temp,pressure,cutoff,path,henry_coeff
WIVRAW02_clean,helium,273.0,5.0,14.0,WIVRAW02_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.8455e-08
MATFIY_clean,helium,273.0,5.0,14.0,MATFIY_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.58743e-07
SEYFAE_clean,helium,273.0,5.0,14.0,SEYFAE_clean_helium_273.0K_5.0bar_14.0/Output/System_0,6.49258e-08
ic8004536-file004_clean,helium,273.0,5.0,14.0,ic8004536-file004_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.37415e-07
YIWZOV_clean,helium,273.0,5.0,14.0,YIWZOV_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.19672e-07
POSFOU_clean,helium,273.0,5.0,14.0,POSFOU_clean_helium_273.0K_5.0bar_14.0/Output/System_0,9.87923e-08
BOPHIZ_clean,helium,273.0,5.0,14.0,BOPHIZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.96742e-07
VUMBOW_clean,helium,273.0,5.0,14.0,VUMBOW_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.29376e-08
LAWGOG_clean,helium,273.0,5.0,14.0,LAWGOG_clean_helium_273.0K_5.0bar_14.0/Output/System_0,6.26735e-07
MUFXUI_clean,helium,273.0,5.0,14.0,MUFXUI_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.0149e-07
WENKOR_clean,helium,273.0,5.0,14.0,WENKOR_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.02152e-08
SEHSUU_clean,helium,273.0,5.0,14.0,SEHSUU_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.1517e-07
OFERUN_clean,helium,273.0,5.0,14.0,OFERUN_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.36708e-07
QIWCOQ_clean,helium,273.0,5.0,14.0,QIWCOQ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.20067e-07
