name,He_293_0.01,He_293_0.05,He_293_0.1,He_293_0.2,He_293_0.35,He_293_0.5,He_293_1,He_293_5,He_293_15,He_273_0.01,He_273_0.05,He_273_0.1,He_273_0.5,He_273_1,He_273_5,He_273_15,He_313_0.01,He_313_0.05,He_313_0.1,He_313_0.5,He_313_1,He_313_5,He_313_15
SIVGIP_clean,0.000142456,0.0008307436,0.0016329959,0.0032509965,0.0059501632,0.0085743532,0.0164424244,0.0831373364,0.2451833145,0.0001769454,0.000929713,0.0018039431,0.0095955378,0.0192285643,0.0944903318,0.2779002151,0.0001634495,0.0007332736,0.0015310274,0.0075291758,0.014810928,0.0742495799,0.2181181692
SIVGOV_clean,0.0001739463,0.0008457389,0.0016135019,0.0032345015,0.0057507248,0.0081814745,0.0164304281,0.0813903757,0.239444586,0.0001844431,0.0009117185,0.001859426,0.0094635785,0.0182958523,0.0903591071,0.2713262445,0.000142456,0.0007302746,0.0014305584,0.0073057447,0.0148184257,0.0723421687,0.2142583607
SIVGUB_clean,0.0004764754,0.0022227331,0.0047475614,0.0093723198,0.016536643,0.0241283203,0.0471170293,0.236643708,0.6971375143,0.0005305086,0.00269184,0.0053222785,0.0258303661,0.0520708997,0.2613762187,0.7669092287,0.0004347224,0.002176068,0.0042588057,0.0217778721,0.0429613781,0.2119554063,0.6330122787
SIVJIS_clean,0.0001109176,0.0006357471,0.0012309146,0.0024618292,0.0043528387,0.0061775681,0.0124092424,0.0618974199,0.1830207693,0.0001447339,0.0007033797,0.0013296582,0.0070811401,0.0142123294,0.0705828075,0.2083735522,0.0001230915,0.0005275348,0.001119997,0.0056757337,0.0111445114,0.0549177284,0.1635128019
SIVKAK_clean,9.789e-06,8.70134e-05,0.000143572,0.0003382644,0.0005721128,0.0008092242,0.0017109001,0.0081194339,0.024614991,2.06657e-05,8.26627e-05,0.0001805527,0.0009343059,0.0018109655,0.0091701202,0.0277224556,2.39287e-05,7.28737e-05,0.000143572,0.0007145972,0.0014618244,0.0073961353,0.021858843
SIVQAR_clean,0.0001589393,0.0008291059,0.0017253924,0.0034196523,0.005867645,0.0084073964,0.0168983587,0.0846753111,0.2521530715,0.0001523851,0.0009536356,0.0019023556,0.0096658014,0.0192136288,0.0953504597,0.2804377091,0.0001540236,0.0007635639,0.0015484289,0.0074144355,0.0151795205,0.0763613121,0.2261624028
SIVVAW_clean,7.91911e-05,0.0003764825,0.0007659471,0.0014124583,0.0024847843,0.003749246,0.0074530545,0.0367810384,0.108678803,7.39983e-05,0.000403745,0.0008399453,0.0043620034,0.0083786821,0.0421050197,0.1240639536,7.01036e-05,0.0003089752,0.0006646862,0.0032909758,0.0062989411,0.0315751947,0.0932170577
SIVWUR_clean,5.60244e-05,0.0002628836,0.0005365411,0.0010957074,0.0018768164,0.0026288358,0.0053223152,0.0256559295,0.0765713082,6.46435e-05,0.0002941279,0.0006302741,0.0030888819,0.0061950025,0.0305181984,0.0901690694,4.52505e-05,0.0002628836,0.0004578915,0.0022797609,0.0045961532,0.0225735117,0.0665494103
SIWPUL11_clean,3.70084e-05,0.0001781888,0.0004290237,0.0008347458,0.001529682,0.0021437478,0.0041120483,0.0210303857,0.0616670176,3.83791e-05,0.0002412401,0.000457808,0.0023986944,0.0047987604,0.0235401058,0.069784201,2.87843e-05,0.0001809301,0.0003687137,0.0018380856,0.0037543001,0.018445278,0.0543886921
SIWSUO_clean,0.000167036,0.0006659746,0.0012104685,0.0026031581,0.0045099714,0.0064146154,0.0125472221,0.0630051034,0.1836050801,0.0001475123,0.0007115298,0.0015336938,0.0072042394,0.0147143512,0.0716128796,0.2113265446,8.67719e-05,0.0005401553,0.0011020035,0.0056965771,0.0111697176,0.0548442028,0.163890496
SIWTEZ_clean,8.35963e-05,0.0005568592,0.0011851798,0.002174852,0.0037847549,0.0056238734,0.0113097699,0.0559272708,0.1647750424,0.0001388777,0.0006512421,0.0013294507,0.0062885982,0.0127322553,0.0640428532,0.1866031142,9.16863e-05,0.0004880945,0.0010665268,0.0050467888,0.0100625671,0.05007553,0.1471726287
SIWTOJ_clean,0.0001296499,0.0006301263,0.0013871144,0.0025748746,0.0045795685,0.0067766461,0.0128604321,0.0662692144,0.1931922695,0.0001491671,0.0007611702,0.0015070055,0.0077078942,0.0153182036,0.0772838782,0.2251195993,0.0001017682,0.0005548457,0.0011863661,0.0058997663,0.0113966431,0.0577415977,0.1720802496
SIWZOP01_clean,5.22933e-05,0.0002631009,0.0005000551,0.0010834528,0.001838438,0.0025672765,0.0051410897,0.0259424028,0.0779465027,5.55617e-05,0.0003235649,0.0006144465,0.0029513043,0.0060382475,0.0298055739,0.0897174084,5.39275e-05,0.0002271491,0.0004951524,0.0022567836,0.0046998646,0.0229257304,0.0682035984
SIWZOP02_clean,4.24883e-05,0.0002810767,0.0004869818,0.0010376961,0.001818828,0.0026522532,0.0054090931,0.0269931723,0.0785315345,7.19033e-05,0.0003399066,0.000658569,0.0030330126,0.0058356107,0.0304216549,0.0908155687,5.22933e-05,0.0002010026,0.0004853476,0.0023515665,0.004801183,0.0231120254,0.0701531598
SIWZOP_clean,5.22933e-05,0.0002761742,0.0005294701,0.0010883553,0.0017877788,0.0025051782,0.0050234297,0.0252838335,0.0746422168,6.04642e-05,0.0003072233,0.0006226173,0.0030199392,0.0057326582,0.0288136344,0.0862970966,4.24883e-05,0.0002778083,0.000472274,0.002122782,0.0044465687,0.0223635769,0.066801483
SIZGEO_clean,7.04325e-05,0.0003949745,0.0008548575,0.0016544738,0.002913973,0.0041955687,0.0080362128,0.0404779855,0.1197725775,0.0001201495,0.0004723117,0.0009473855,0.0046471608,0.0093233326,0.0461567803,0.1368545359,6.62894e-05,0.0003659725,0.00072504,0.0037039184,0.0074064632,0.0355974259,0.1083348881
SIZGIS_clean,0.0001385505,0.0007824031,0.0016283764,0.0031491724,0.0057588127,0.0079593213,0.0155290711,0.0785565291,0.233332158,0.0001744107,0.0009291036,0.0017978969,0.0089047241,0.0182316217,0.0885859585,0.2619420305,0.0001238805,0.0007139428,0.0013806154,0.0069878375,0.0138664646,0.0699207551,0.2060833408
SIZJUH_clean,8.19849e-05,0.0003839799,0.0007212595,0.0015193149,0.002678519,0.003579315,0.0073475066,0.0373269942,0.1076191788,7.99093e-05,0.0003922821,0.0008707002,0.0039612189,0.0082171691,0.0408025309,0.1202531542,6.2267e-05,0.0003227506,0.0006942771,0.0033790228,0.0069438089,0.0338597598,0.1004543221
SIZPAT_charged,,,,,,,,,,4.17815e-05,0.0002590453,0.0004579252,0.0022946397,,,,,,,,,,
SIZPUN_clean,0.0004924726,0.0023961617,0.0049037353,0.0098187732,0.0171138262,0.0245412817,0.0480960036,0.2412485983,0.6966549584,0.0005312245,0.0025543986,0.0055173072,0.0270262473,0.0538668136,0.2660078597,0.773383803,0.0004149687,0.0021830258,0.0042772451,0.0221338152,0.0444177985,0.2195103737,0.6345678892
SOBTUY_clean,0.0001335984,0.0007018144,0.0014864936,0.0029510027,0.0051714419,0.0075204062,0.0148260403,0.0739864566,0.2189187377,0.0001657297,0.0008895286,0.0018314819,0.0083879503,0.0166744334,0.0824352871,0.24606458,0.0001251428,0.0006849032,0.0013765709,0.0065463217,0.0135763034,0.0671441891,0.1962594341
SOBZEQ_clean,0.0003155219,0.0017277546,0.0034446292,0.0072395965,0.0124141563,0.017414635,0.0350011751,0.1710194188,0.5152951981,0.0003960344,0.0020302202,0.0039124715,0.0191032187,0.0390115677,0.1937913987,0.5703613924,0.0003111699,0.0016820583,0.0031726275,0.0155889598,0.0312997763,0.1570755251,0.4651707301
SOBZOY_clean,0.0001419243,0.0007346668,0.0014818564,0.0030263265,0.005230327,0.0075783389,0.0151211967,0.0749214077,0.2213100366,0.0001982766,0.0008348487,0.0017177012,0.0084006648,0.0170580457,0.0841047432,0.2473614897,0.00013775,0.0006532691,0.001337845,0.0068624562,0.0138000487,0.0673931597,0.2008687667
SOCKOM_clean,0.0001158203,0.0005061777,0.0011002931,0.0023678823,0.0039078637,0.0055636654,0.0111981099,0.0561599904,0.168660136,0.000107241,0.0006691841,0.0012461409,0.0064130141,0.0129354148,0.0642674133,0.1920279597,0.000107241,0.0005276259,0.0010380932,0.0050274599,0.0102093475,0.0507378831,0.1493074171
SOCLAZ_clean,2.97966e-05,0.0001069174,0.0002559006,0.0004504551,0.0007817237,0.0010674209,0.0021155616,0.0106987471,0.0331601568,1.57747e-05,0.0001016591,0.000266417,0.0013548707,0.0026448901,0.0127214133,0.0375998564,2.62912e-05,0.0001016591,0.0001892963,0.0010218495,0.0018649192,0.0093894476,0.0284733203
SOCNAB_clean,6.30067e-05,0.0003490912,0.0006998853,0.0014968349,0.002506645,0.0037395329,0.0074909861,0.0368827614,0.1083238478,7.49269e-05,0.0004035834,0.0008361159,0.0043117016,0.0082726098,0.0420373909,0.1251755865,6.13038e-05,0.0003644171,0.0006351756,0.0032133418,0.0065901605,0.0324654807,0.096768078
SOCPOQ_charged,,,,,,,,,,0.0001601766,0.0007705465,0.0016551582,0.0083121947,,,,,,,,,,
SOCWOX_clean,3.88802e-05,0.0002456521,0.0005390209,0.0010382779,0.0017911399,0.0025961367,0.0051869715,0.0254276479,0.0762520162,5.6553e-05,0.0003013215,0.0005646464,0.0029752182,0.0058585386,0.029909474,0.0875369929,3.09274e-05,0.0002474194,0.0004471222,0.0022541674,0.0044508987,0.0224294546,0.0665195963
SODNAA_clean,7.72825e-05,0.0004694913,0.0008133986,0.0017407889,0.0028497931,0.0042234899,0.0085571075,0.0419199731,0.1244519127,0.0001255841,0.000490744,0.0009853521,0.0051431517,0.0099346685,0.0480774583,0.1427118411,6.76222e-05,0.0003709561,0.0007399802,0.0037887757,0.0074751521,0.0370589024,0.1111187453
SODQOT_clean,0.0002530888,0.0011408767,0.0022619808,0.0047493688,0.0079287964,0.0111279965,0.022689012,0.1118731416,0.3281908742,0.0002669295,0.0013010343,0.0024320246,0.0127058454,0.0248896979,0.1277940065,0.3681215581,0.0001819075,0.0009372193,0.002008892,0.0099910743,0.020278737,0.0994302699,0.2996709344
SODXUG_clean,0.0001309909,0.0005373987,0.0011207001,0.00232201,0.0038939011,0.00565836,0.0109371822,0.0542537528,0.1615050891,0.0001175559,0.0006180084,0.0012371364,0.0064420658,0.0126087159,0.063167853,0.185110325,7.83706e-05,0.0005049308,0.001049047,0.0048399466,0.009613838,0.0474131158,0.1424599048
SODZIV_clean,0.0001082819,0.0005185038,0.0010953132,0.0022135322,0.0037669612,0.0057202003,0.01114679,0.0550655173,0.1655984443,0.0001082819,0.0005997152,0.0012535713,0.0061408335,0.0125981841,0.0629659322,0.1842624979,9.16232e-05,0.0005080921,0.0010703251,0.0048143804,0.0100452297,0.0501178668,0.1475924117
SOGWIV_charged,,,,,,,,,,9.92581e-05,0.0005274862,0.0010960936,0.005469124,,,,,,,,,,
SOHBUO_clean,6.54722e-05,0.000384649,0.0007742084,0.0014338405,0.0027858408,0.0039201461,0.0078321082,0.0393127639,0.1160150469,8.67506e-05,0.0004255691,0.0008364069,0.0046714391,0.0092675855,0.0448926296,0.1328397575,7.85666e-05,0.0003404553,0.0007054626,0.0032801557,0.0068549361,0.0345480268,0.1021365838
SOHGUS_clean,0.0003470242,0.0017799612,0.0036515524,0.0076306332,0.013106987,0.0187471051,0.0373655382,0.1873423787,0.5563012368,0.0004152593,0.0020938426,0.0041876852,0.0212464586,0.0424441789,0.2066626585,0.6051692625,0.0003567721,0.0016473902,0.0033630154,0.0169788413,0.0341857828,0.1690241799,0.5004459373
SOHMEI_clean,0.0001922294,0.0010559453,0.002205372,0.0042000816,0.0073797673,0.0102895417,0.0209503759,0.1042805223,0.3045046022,0.0002330453,0.0012192086,0.0022962202,0.0116575305,0.0234572585,0.1170729966,0.3454033909,0.0002225122,0.0009374477,0.0018748954,0.0094218759,0.0189714659,0.094314874,0.2784417132
SOHMIM_clean,0.0001797214,0.0009624638,0.0020335505,0.0040052189,0.0070387575,0.0098873082,0.0196982512,0.0978750686,0.2807563663,0.0002350202,0.0010592369,0.0021922056,0.0110163269,0.0223604973,0.1107715575,0.3168764101,0.0001836713,0.000855816,0.0017965553,0.0087721141,0.0178246725,0.0885150747,0.2563669267
SOHMOS_clean,5.29864e-05,0.0002718811,0.0005289954,0.0009963182,0.0018275967,0.0025294495,0.0052004856,0.0254795128,0.0745431885,5.64609e-05,0.0002953341,0.0005897995,0.0030341232,0.0057807302,0.0291772691,0.086514642,5.73296e-05,0.0002223692,0.000445607,0.0023088175,0.0045351153,0.0230325831,0.0672206408
SOHMUY_clean,0.000211979,0.0009242813,0.0020026095,0.0041711156,0.0070532405,0.0101262783,0.0199576293,0.0995880172,0.2954724517,0.0002606947,0.0011362603,0.0022791038,0.0113744529,0.0224487122,0.1110546351,0.3292403181,0.0001935461,0.0009664138,0.0018485626,0.0090782329,0.0181393494,0.0908152448,0.2654003938
SOHNAF_clean,0.0002080291,0.0010467288,0.0021118906,0.0043396455,0.0075324975,0.0105173204,0.0210833565,0.1062791818,0.3157276417,0.0002606947,0.0012284251,0.0024555336,0.0119787907,0.0241274282,0.119690477,0.351818061,0.000179063,0.0009782635,0.0019552104,0.0095285237,0.0191255128,0.095979107,0.2882414648
SOHNEJ_clean,0.0002106624,0.0010835947,0.0020394754,0.0041092335,0.0075061647,0.0105476031,0.0209977749,0.1035471538,0.3069904185,0.0002330453,0.0012047256,0.0022975368,0.0117931445,0.0235928724,0.1169149998,0.3460235283,0.000179063,0.0009532474,0.0018130133,0.0096075221,0.0190544143,0.094230609,0.2763706384
SOHNIN_clean,0.0001863046,0.0009835301,0.0020605416,0.0039650614,0.0071737131,0.0101572194,0.0204098951,0.1003951176,0.2917259526,0.0002317286,0.0011764178,0.0022797622,0.0114350184,0.0228351461,0.1129999707,0.3283186701,0.0001981543,0.0009065066,0.0018696288,0.0092309631,0.0181242081,0.0905742997,0.2647368073
SOJDEB_clean,0.0001319361,0.0005548544,0.0011729658,0.0024652163,0.0041279721,0.0061377379,0.0122230628,0.0597941458,0.1774829196,0.0001102479,0.0007301667,0.0012904431,0.006949235,0.0135171206,0.0689483396,0.204439445,0.0001120553,0.0005277442,0.0010157269,0.0053027452,0.0104916279,0.0525756167,0.1567201598
SOJGOO_clean,0.0001648531,0.0006062779,0.0012874891,0.0025559043,0.0044564834,0.0062494312,0.0128830656,0.0634847934,0.187143694,0.0001607658,0.0007466074,0.0014795906,0.0072576233,0.0146242413,0.0721538867,0.2129615972,0.0001089938,0.0005313447,0.0011348977,0.0056308911,0.0113026557,0.0562843914,0.166304082
SOJKOT01_clean,3.75887e-05,0.0001986831,0.0003973662,0.000734322,0.0014256856,0.0019640094,0.0039065395,0.0191823172,0.0576073621,4.29585e-05,0.000216135,0.0005020775,0.0021546374,0.0043562614,0.0221558516,0.0655358921,4.02736e-05,0.0001785463,0.000343668,0.0017612989,0.0033990921,0.0170021728,0.0512964884
SOJKOT02_clean,3.22189e-05,0.0001933133,0.0004416672,0.0007759381,0.0014377676,0.0020163651,0.0039401008,0.0194065069,0.0579845915,3.75887e-05,0.0002053953,0.0004255577,0.0022606912,0.0043898228,0.0224834102,0.0667669219,3.49038e-05,0.0001731765,0.0003799143,0.0017425046,0.0033359968,0.017286773,0.0507447401
SOJKOT03_clean,3.62462e-05,0.0002201624,0.000390654,0.0008027872,0.0013894393,0.0020284471,0.0039521829,0.0200213506,0.0600345179,3.49038e-05,0.0002550661,0.0004792558,0.0023680875,0.0046247521,0.0230875143,0.0670568918,3.08764e-05,0.0001812312,0.0003705171,0.0018069423,0.0035293101,0.0178693978,0.0533759488
SOJSUH_clean,0.0002566051,0.0016329416,0.0029711054,0.0063196961,0.0108770876,0.015964655,0.0306908193,0.1542514808,0.4535908831,0.0003562781,0.0017241317,0.0035649021,0.0172179893,0.0348113459,0.1734417257,0.5083919791,0.0002947777,0.0013805778,0.0026593618,0.0141238833,0.0279890432,0.1396801279,0.4130006205
SOJTOC_clean,6.64033e-05,0.0002978663,0.0004951789,0.0011800816,0.0018118616,0.0025517841,0.0052951893,0.0263279618,0.0780390613,6.45061e-05,0.0003168386,0.0006052186,0.0030773185,0.0060483925,0.0304259944,0.0885820089,3.79447e-05,0.0002276684,0.0004781037,0.0021932061,0.0046558203,0.0231538838,0.0689683698
SOKKOT_ion_b,0.0001141556,0.0007151127,0.00127933,0.0026924976,0.0046278943,0.0065265513,0.0133168413,0.0649099245,0.1922275351,0.0001705773,0.0007361067,0.0015181381,0.0076274304,0.0149018984,0.074647266,0.220231085,0.0001154677,0.0005130441,0.0011533651,0.0056395486,0.0115441492,0.0583951824,0.1699147076
SOKKUZ_clean,0.0002868701,0.0014633425,0.0029480477,0.0057389272,0.0099595793,0.0139437161,0.0283650404,0.1421151239,0.4168893411,0.0003112845,0.0015945701,0.0032181325,0.0158831394,0.0319631234,0.1597027002,0.4693819848,0.0002670333,0.0013199073,0.0024261881,0.0124452778,0.0249699027,0.1261404288,0.371133566
SOKWAS01_clean,0.0001100209,0.000547836,0.0011784713,0.002325184,0.003982303,0.0057290266,0.0115873562,0.0569080287,0.1693992985,0.0001213633,0.0006260983,0.0013191165,0.0064084337,0.0131038299,0.0646798146,0.1903248206,0.000100947,0.0005001981,0.001080927,0.0050099207,0.0102637026,0.050592602,0.1509985859
SOKWAS_clean,0.0001318549,0.000629501,0.0012181696,0.0023818958,0.0043341998,0.0062490739,0.0124904917,0.0616936545,0.1848138509,0.0001327056,0.0006856457,0.0014087212,0.0070988999,0.0140982714,0.0702174389,0.2042688359,0.0001063346,0.0005801617,0.0011271471,0.0056757175,0.0111872544,0.0551596038,0.1642291667
SOKWUM_clean,0.0001560817,0.0008078512,0.0015591014,0.0031027661,0.005154125,0.0074902043,0.0152308254,0.0743103052,0.2231624653,0.0001852398,0.0008575915,0.0015985505,0.0084198329,0.0169374325,0.0836614831,0.2472076163,0.0001680879,0.0006603454,0.0013395579,0.0068332887,0.0136888758,0.0680070075,0.2021034479
SOKXIB_clean,0.0003172667,0.0020283678,0.0040282172,0.0078781947,0.0134143198,0.019337225,0.038760005,0.191078305,0.5647293164,0.0004527288,0.0020533212,0.0045041169,0.021467188,0.0429522028,0.2143385857,0.6240635299,0.0003386554,0.0016914947,0.0035612292,0.0176118647,0.0346266264,0.1741063208,0.5088119579
SOKXOH_clean,0.0008833657,0.0039080704,0.0077680494,0.0156854356,0.0278804378,0.0402171835,0.0800445724,0.3938317495,1.1431156681,0.000815025,0.0042953336,0.0084894219,0.0435506835,0.0870988421,0.4332870618,1.2414071834,0.000645439,0.0037131729,0.0072820712,0.0363420152,0.0731801378,0.3703149862,1.0635469488
SOMCON_clean,0.0001724798,0.0010124962,0.0019650852,0.0038761882,0.0068616694,0.0100058058,0.0196969346,0.0989487885,0.2813593874,0.000195521,0.0011125608,0.0021882557,0.0112763633,0.022178801,0.1099756486,0.316814528,0.0001658966,0.0008893903,0.0018037968,0.0089057529,0.0179602864,0.0891839279,0.2566085301
SOMFAC_clean,0.0002838183,0.0014587648,0.0028870115,0.0055527668,0.0097627376,0.0143709694,0.0291569849,0.1422951807,0.4219980696,0.0003448544,0.0015915183,0.0032349174,0.0162585119,0.032721498,0.1606609683,0.4752048367,0.0002822923,0.0013427959,0.0025055351,0.0129427215,0.0256672411,0.1264929127,0.3758394558
SOMFEG_clean,0.0003051809,0.0014526612,0.0028900633,0.0055237746,0.010060289,0.0142611043,0.0287053171,0.140657885,0.415258149,0.0002914477,0.0016357696,0.0031921921,0.0161227064,0.0324559906,0.1612041903,0.467236563,0.0002319375,0.0012802338,0.002539105,0.0127031557,0.0251194414,0.1256857092,0.3698472285
SOMFIK_clean,0.0002853442,0.0015411636,0.0031632002,0.0057526603,0.0103212186,0.0145205081,0.029362982,0.1449716173,0.4284236538,0.0003540098,0.0016174587,0.0033081608,0.0167620604,0.0327871119,0.1646100094,0.4819096615,0.0002807664,0.0012420862,0.0025467345,0.0127794497,0.0259022304,0.1294897894,0.3824512004
SOMSIY_clean,0.0001753864,0.0009529327,0.0017947874,0.003899424,0.0068770952,0.0093130172,0.0193626573,0.0969516467,0.2839349726,0.000222156,0.0010133432,0.0022566375,0.0111760067,0.0221454546,0.1092247963,0.322482952,0.00020072,0.0007717001,0.001738274,0.0083990593,0.0169442738,0.085109168,0.2529675826
SONTAR_manual,0.0001989282,0.0012252168,0.0024979051,0.0048873039,0.0086940661,0.0122566891,0.0250852968,0.1233829491,0.3709016096,0.0002622235,0.0014128421,0.002861853,0.0141284213,0.0279629739,0.1393107675,0.4115304318,0.000239618,0.0011438371,0.0023871383,0.0112575271,0.0228066648,0.1113636174,0.3323615334
SONTEV_clean,0.0001412987,0.0006537006,0.0012049209,0.0024688456,0.0043849183,0.0062870164,0.0124016793,0.061343827,0.1796124025,0.0001614842,0.000726679,0.0014440417,0.0072823177,0.0141562678,0.0714117485,0.2090925933,0.0001180077,0.0005248238,0.0010946768,0.0054516459,0.0107014366,0.0539916357,0.1605603672
SONTIZ_clean,0.0002152409,0.0011994981,0.0024094447,0.0047896334,0.0085573948,0.0122436571,0.0240317557,0.1194420054,0.3485315084,0.0002842016,0.0012789073,0.0026936462,0.0132070161,0.0265874807,0.1322603349,0.3956567365,0.0002235998,0.0011012813,0.0020938972,0.01088325,0.0217017203,0.1078461608,0.3200758199
SONTOF_clean,0.0002383946,0.001129783,0.0023590697,0.0045771757,0.0081012693,0.0113973334,0.0235119234,0.1162328996,0.3470589587,0.0002321756,0.0012748926,0.0025269822,0.0130888974,0.0258046573,0.1289362206,0.3833011521,0.0002052266,0.0010634471,0.002195303,0.0106552007,0.0213166204,0.1040063677,0.3080576073
SONTUL_neutral_b,0.0003874788,0.0016558261,0.0034201462,0.0069048722,0.0120273419,0.0172867208,0.0349815859,0.1715368638,0.5048848736,0.0003926451,0.0019761417,0.0036732986,0.0191311178,0.0380659171,0.1910399633,0.5633295923,0.0003254822,0.0015189167,0.0034201458,0.0157703871,0.030959556,0.1572285634,0.458751648
SONVAT_neutral_b,0.0003797292,0.0019141453,0.0033529832,0.0068196268,0.0122908275,0.017356467,0.0343409543,0.1746315278,0.5147784989,0.0003900619,0.0018702308,0.0038308733,0.0195160134,0.0388951217,0.192879196,0.5772529971,0.0002893175,0.0016377435,0.003355566,0.0162198608,0.0307270687,0.1570839047,0.4653413707
SONVEX_neutral_b,0.0003538973,0.0017023235,0.0033865647,0.0069797847,0.0124535686,0.0176432013,0.0348498431,0.1745411161,0.5146622553,0.0003900619,0.0019244778,0.0039781152,0.0196735881,0.0386987991,0.1935818242,0.5744993145,0.0003151494,0.0014672529,0.003112746,0.0158039669,0.0314064482,0.1577684505,0.4705284202
SONVIB_neutral_b,0.0003538973,0.0017694865,0.0035596386,0.0069772016,0.0122029989,0.0175011257,0.0353277336,0.1752204956,0.5157316968,0.0003900619,0.001939977,0.0038360397,0.0193403564,0.0389726175,0.1928404481,0.5772426643,0.0002712351,0.0015783303,0.0031824925,0.0159357114,0.0316802665,0.1597833403,0.4682267962
SOPLAM_clean,0.0003547415,0.0016773102,0.0034240264,0.0068596204,0.0118414245,0.0170892848,0.0341053077,0.167075521,0.4942281306,0.0004164356,0.0018431132,0.0037324969,0.0190172261,0.0369856542,0.1868253668,0.5564119969,0.000300759,0.0015346423,0.0030307258,0.0155160823,0.0307159843,0.1507651251,0.4488135106
SOPLEQ_clean,0.0003972733,0.0018691984,0.0038573957,0.0074529938,0.0133461864,0.0189702583,0.0376109812,0.1884100719,0.5526767452,0.0004283961,0.0020431197,0.0043626831,0.0211543445,0.042414876,0.2088485938,0.613547438,0.0003588275,0.0017392148,0.0034619529,0.0169472753,0.0346323467,0.1700439619,0.5058369402
SOPLIU_clean,0.0003880481,0.0016744542,0.0033914342,0.0068971565,0.011588286,0.0170342489,0.0337150019,0.1664115085,0.4938550091,0.0004119689,0.0018684781,0.0036731675,0.018721991,0.037869243,0.185813914,0.5516210203,0.000292365,0.0016744541,0.0031123582,0.0152401897,0.0303102784,0.1511314497,0.4486420885
SOPLOA_clean,0.0003516681,0.0015779979,0.0030868644,0.0061556945,0.0112323391,0.0158430986,0.0324586647,0.1587375684,0.4700660277,0.0003516681,0.0018665459,0.0036669662,0.0176886034,0.0361496769,0.1781634735,0.5244182856,0.0002735196,0.0015629693,0.0029275618,0.0141268381,0.0289239495,0.143276195,0.42185143
SOQHIR01_clean,0.0001092561,0.000668582,0.0012980275,0.0025927936,0.0045251586,0.0064933988,0.0129476611,0.0635315964,0.1890309597,0.000130455,0.0007435936,0.0014790337,0.0072614521,0.0148196907,0.0736402301,0.2169891019,0.0001239323,0.0005625873,0.001128436,0.0055508612,0.0112501151,0.0564788717,0.1667084745
SORQAT_clean,4.88922e-05,0.0002650469,0.0005283784,0.0010550412,0.0018767725,0.0027302408,0.0053095164,0.0262825353,0.0780378831,7.11938e-05,0.0002984995,0.0006021454,0.0030827788,0.0060806401,0.0306519499,0.0908579207,5.31809e-05,0.0002264479,0.0003979993,0.0023493965,0.0046027246,0.0229064033,0.0680947628
SORXAA_clean,5.18443e-05,0.0002773673,0.0005512782,0.0010800906,0.001882814,0.0028177404,0.0054108219,0.0274826896,0.0807043705,6.22132e-05,0.0003240272,0.0006592873,0.0031590488,0.0063379717,0.0314772967,0.092570678,4.49318e-05,0.0002350277,0.0004700554,0.0025153148,0.004744622,0.0242406896,0.0710621856
SOSFAJ_clean,4.33947e-05,0.0001994486,0.0003730273,0.0008570448,0.0014261826,0.0020453912,0.0041583779,0.0203137135,0.0588440095,4.33947e-05,0.0002528574,0.0004806794,0.0023908793,0.0047500475,0.0236467581,0.0690934971,3.75531e-05,0.000164399,0.0003229565,0.0017633258,0.0036418144,0.017732565,0.0530341305
SOSSEA_clean,0.0001093793,0.000627586,0.001201379,0.0026268959,0.0045006885,0.0061879984,0.0121375142,0.0613653638,0.1807931958,0.0001434482,0.0007011032,0.0014954478,0.0070056531,0.0141906171,0.0712184648,0.2090148439,0.0001111724,0.0005522757,0.0011529652,0.0053416536,0.01095048,0.0540136416,0.1581337533
SOTBIM_clean,0.0001196315,0.0006158808,0.0012528079,0.0025765085,0.0043875968,0.0064290866,0.0125546635,0.0633448904,0.1830162887,0.0001384624,0.0007410507,0.0014677012,0.0073141367,0.0147800314,0.0725687023,0.2151794447,0.0001152007,0.0005283724,0.0011088067,0.0055041577,0.0108920069,0.0540812014,0.1597811889
SOTTUR_clean,8.49356e-05,0.0003436032,0.0007045797,0.0014284629,0.0023820584,0.0036329287,0.0071558271,0.0354258806,0.1034226462,6.17714e-05,0.0004246781,0.0008010974,0.0041077956,0.0080650245,0.0399506334,0.1179891073,4.82589e-05,0.0003185086,0.0006292958,0.0030769864,0.0062389083,0.0309165706,0.0915258664
SOTWOP_clean,0.0002213156,0.0010851606,0.002072157,0.0042853134,0.0078941863,0.0111264657,0.0218888314,0.1098475225,0.3249716854,0.00022667,0.0012582864,0.0024541047,0.0125203961,0.0248266181,0.1230122339,0.3602911639,0.000217746,0.0009727179,0.0020507391,0.0099663424,0.0200540533,0.0991315617,0.2944765311
SOTWUV_clean,0.0002069052,0.0010012107,0.0020357366,0.0042625975,0.0076291903,0.0107836176,0.0213024667,0.1057215346,0.3161335849,0.0002752891,0.0012449378,0.0024320124,0.0118602248,0.0238046166,0.119382537,0.3505254345,0.0001613159,0.0010047174,0.0018989686,0.00937035,0.019452594,0.0959619224,0.2848663542
SOTXAC_clean,0.0002335525,0.0010475518,0.0021242976,0.0041180806,0.0071611327,0.0103020708,0.0206402048,0.10032455,0.3003313806,0.0002060757,0.0011660452,0.0023544154,0.0117222752,0.0230289664,0.1132781289,0.3417955411,0.0001768817,0.0010080538,0.0018821585,0.0092373452,0.0183338736,0.0920798022,0.2739794425
