name,N2_293_0.01,N2_293_5
UZOBAN_clean,0.0040434214,1.6837868262
UZOBAO_clean,0.0096403887,2.4644326748
UZOBER_clean,0.0009850477,0.4299345717
UZOBES_clean,0.0101531798,2.5633506476
UZOBIW_clean,0.0094092382,2.3291618387
UZUNAF01_clean,0.0015468903,0.5978074286
UZUNAF_clean,0.0014690228,0.5834472661
UZUTUG_clean,0.0025646534,0.9148876239
UZUXOE_clean,0.0024702404,0.6111554117
VABJIS_clean,0.0015459194,0.6388214736
VABJUE_clean,0.2179112417,2.7933128042
VABKAL_clean,0.1957285764,2.8136147287
VABKAN_clean,0.0039904251,1.950045077
VABKER_clean,0.0041939606,2.0111812266
VACFOV_clean_h,0.0071244591,2.2760170249
VACFUB01_clean,0.0019971227,0.8543791528
VACFUB_clean_h,0.0017602672,0.7801321228
VACLIX_clean,0.0036685992,1.7149352232
VAFWAB_clean,0.0044399601,1.3390906083
VAGBEN_clean,0.0018571813,0.6450925677
VAGBOX_clean,0.0016712991,0.4966592386
VAGBUD_clean,0.0016970593,0.6263525267
VAGMAT_clean,0.0031785173,1.4926554215
VAGMEX_clean,0.0032693321,1.5057288014
VAGTAA01_clean,0.0075395818,2.4345152732
VAGTAA_clean,0.005318153,2.0207154163
VAGTAB_clean,0.0157204878,1.788426129
VAGTUU_clean,0.0071964658,1.9335025644
VAHJEW_clean,0.0049340089,1.5159891058
VAHJIA_clean,0.0050651872,1.1037550221
VAHPUR_clean,0.0031730422,0.8596475124
VAHQAY_clean,0.003187291,0.8655601572
VAHSON_clean,0.0321467324,2.0931922064
VAHTOQ_clean,0.0045935994,1.5223334761
VAHVOR_clean,0.0053476776,1.8673729561
VAJGAR_clean,0.0272678562,3.7766979775
VAJTEH_clean,0.0028617841,0.8495944305
VAKBIU_clean,0.0039176722,1.5400556978
VAKLIF_clean,0.0039407472,1.6893581706
VAKNAZ_clean,0.0032389422,1.3496526476
VAKNED_clean,0.0039541857,1.6920955234
VAKPOP_clean,0.0016286243,0.7306606783
VAKPUV_clean,0.0017132238,0.615064587
VAKQAC_clean,0.0018546004,0.7524822295
VALVAI_clean,0.005390837,1.3577504458
VALVIQ_clean,0.002906454,0.9117462217
VALWUD_clean,0.0034879688,1.4954776688
VALXAK_clean,0.0044084589,1.926054445
VALXEO_clean,0.0033810204,1.4847012802
VALXIS_clean,0.0033974834,1.5174288385
VALXOY_clean,0.0049765203,2.0520041165
VAMPUX_clean,0.0028635732,1.2555521734
VAMQAE_clean,0.0007865523,0.352696224
VAMQIM_clean,0.0027424768,1.2004364037
VAMQOS_clean,0.0026979561,1.2094750017
VAMYEQ_clean,0.002959812,1.3525143313
VAMYUG_clean,0.0031200917,1.3959920028
VANHEA_clean,0.0037267307,1.5466961522
VANNEG_clean,0.0019088947,0.8930900089
VANNIK_clean,0.001934621,0.9482987417
VAQSEO_clean,0.0020510296,0.5681693624
VAQTUF_clean,0.002575003,1.0921098437
VARHIH_clean,0.0047006767,1.8455276392
VARHON_clean,0.0044223393,1.7851732886
VARJAB_clean,0.0087892156,2.998279571
VARJEF_clean,0.0052387808,2.1011058474
VARWOC_clean,0.0012222081,0.5414877257
VARWUI_clean,0.0010394539,0.462762775
VASFAZ_clean,0.0024719733,0.9561198737
VASFED_clean,0.002377221,0.9103631154
VASFIH_clean,0.0014342649,0.6021137579
VASFON_clean,0.0022328252,0.8925905847
VASFUT_clean,0.0021856489,0.823988251
VASGUU_clean,0.0053655923,1.8653110984
VASKOR_clean,0.0031498324,1.0608265674
VATVIY_clean,0.0021473287,0.7525840918
VATVOE_clean,0.0019788424,0.7263676254
VATXEU_clean,0.0013901727,0.5203801366
VATYAR_clean,0.0033662554,1.1891695539
VATYEV_clean,0.0022373985,0.8902478348
VATYIZ_clean,0.0033150298,1.2272257214
VATYOF_clean,0.0019244674,0.8076305198
VAXMUF_clean,0.0022243737,0.887528797
VAZROF_clean,0.0069655692,1.5053646063
VAZTOG_clean,0.0020901515,1.1161206328
VAZTUM_clean,0.0023377229,1.0986729406
VEBHUG_SL,0.002767768,1.3092849527
VECVUW_clean,0.0030013609,0.841159663
VECZAG_clean,0.0009969412,0.4880688192
VECZEK_clean,0.0012412475,0.5617754733
VEDFAN_clean,0.0044172516,1.5634957284
VEDFIV_clean,0.0042303722,1.4821442138
VEDFOB_clean,0.0044628591,1.5592909408
VEDFUH_clean,0.0041080107,1.4634484827
VEDGAO_clean,0.0041146849,1.4513936462
VEDGES_clean,0.004241496,1.5204255782
VEDGIW_clean,0.0043037891,1.5123686269
VEGBUG_clean,0.0037219741,1.6875827867
VEGCAN_clean,0.00183263,0.8868855625
VEHJID01_clean,0.0025461064,1.2032047874
VEHJID_clean,0.0047905091,1.7411012499
VEHJOJ_clean,0.0029144626,1.3083675655
VEHJUP_clean,0.0028523511,1.2902341931
VEHKIE_SL,0.0040256234,1.6487868085
VEHLIE_clean,0.0059409693,1.8219128876
VEHPUU_clean,0.0009916052,0.4336324346
VEHRIL_clean,0.0019801448,0.8990760797
VEHXEN_clean,0.0009305092,0.4309660416
VEJHEZ_clean,0.0032853399,1.4179599858
VEJHID_clean,0.0027382644,1.2560321787
VEJYIT01_clean,0.0040547448,1.5854195816
VEJYIT_clean,0.0041761131,1.5876316165
VEJYOZ_clean,0.0035157652,1.3128759997
VEJZIU_clean,0.0024701407,1.0712289407
VELBAQ_clean,0.3068018169,2.7582853991
VEMDAT_clean,0.003438917,1.0484913913
VEMMAC_clean,0.003820498,1.610566718
VEMMEG_clean,0.0038200478,1.6408133814
VEMMIK_clean,0.0019748981,0.9427050182
VEMMOQ_clean,0.0028939665,1.2697353588
VEMSUC01_clean,0.0049759887,1.6106918236
VEMSUC_clean,0.0049054073,1.6038049905
VEQBID_clean,0.0009122525,0.409384923
VERPOZ_clean,0.00340461,0.9522092725
VETMIS_clean,0.0034199898,1.5864577915
VETTOE_clean,0.0046281159,1.9285913886
VEWKUF_clean,0.003114764,1.4299909314
VEWLAM_clean,0.0031047537,1.4691637643
VEWXAY_clean,0.0048020168,1.7878723455
VEXTUO_manual,0.002412718,1.1029123384
VEXVAW_clean,0.0035009019,1.5472389954
VEYREX_clean,0.0024201359,1.0020860417
VEYREY_clean,0.0020791333,0.9281763413
VEYWED_clean,0.0018096503,0.6545561511
VICDOC_clean,0.0069161726,1.7852580877
VICLAW_clean,0.0017999151,0.6436260825
VICSIL_clean,0.0036870479,1.2636164797
VICYUD_clean,0.0050326151,1.6632084416
VIDJID_clean,0.0059180901,2.2723573291
VIDVUB_clean,0.0035822275,1.5894146468
VIDWIQ_clean,0.0124293818,2.6695961484
VIDXOX_clean,0.0019348404,0.7756165999
VIFBOD_clean,0.0027866881,0.9940048913
VIGDIY_clean,0.0011301338,0.4187522569
VILXOE_clean,0.0060946515,1.7843065838
VIMRAM_clean,0.0027131966,1.1829294742
VINHIL_clean,0.0015823946,0.7219006048
VINHOR_clean,0.0014140742,0.6803824024
VIPYOK_clean,0.0096229889,1.6852747882
VIQFIL_clean,0.0005117759,0.2276754247
VIQQUJ_clean,0.0103538606,2.5197624221
VIRKIQ_clean,0.0034307736,1.1115369845
VIRPOC_clean,0.0028785355,1.1594859438
VIRVEY_clean,0.0024486804,1.08155879
VIRXIF_clean,0.0045629848,1.5499260741
VITYOO_clean,0.004660867,1.873083969
VITYUU_clean,0.0038365716,1.3236055754
VITZAB_clean,0.0037204486,1.2922731243
VITZEF_clean,0.0038105789,1.347592722
VITZIJ_clean,0.0037349213,1.2716491398
VIVXOP_clean,0.0023472276,0.8889218476
VIWKIX_clean,0.0034752587,1.2279422673
VIWKOD_clean,0.0297796408,2.2824675867
VIWLAQ_clean,0.0061997985,1.4775385823
VIWLEU_clean,0.0043303829,1.3450913234
VIWMIZ_clean,0.0047922112,1.5710189385
VIWMOF_clean,0.0053459154,1.6217791359
VIWQUP_clean,0.0020336024,0.7317757627
VIWRAW_clean,0.0010324457,0.4777567307
VIWZOR_clean,0.0031614355,1.2078604616
VIXCUB_clean,0.0026802447,1.1642127056
VIXPUP01_clean,0.0033276553,1.4484918309
VIXPUP_clean,0.003860139,1.5165882084
VIXWEF_clean,0.0030228531,1.4535560169
VIYMAT_clean,0.0046052888,1.481461782
VIYSON_clean,0.0099878141,2.2442391847
VIYTAA_clean,0.0100153391,2.3320751473
VIYVIK_clean,0.0102217764,2.2876223056
VIZSOO_clean,0.0034181863,1.5407192439
VIZSUU_clean,0.0023167415,1.0787140968
VIZTIJ_clean,0.0015345439,0.6806186214
VOBKAA_clean,0.0040310778,1.3648432751
VOCQAF_clean,0.0043603861,1.3173778859
VOCQEJ_clean,0.0045502603,1.3280354994
VODQIP_clean,0.0057125743,1.8331224206
VODSEM_clean,0.000494778,0.2013894664
VOFFED_clean,0.0012299596,0.4979055369
VOGPEO_clean,0.0044028248,1.7597560856
VOGTIV_clean_h,0.0044108757,1.8620464822
VOJGOS_clean,0.0063523589,2.2687720814
VOLPET_clean,0.002831222,1.3030973982
VOLQOD_clean,0.0034775282,1.4312477327
VOLRAQ01_clean,0.0021628314,1.0391467335
VONCIM_clean,0.002764826,0.9727086325
VONCOS_clean,0.0022898021,0.8772656178
VONDEJ_clean,0.008427155,1.5133765774
VONDIN_clean,0.016732396,1.8217368277
VONDOT_clean,0.0096850876,1.6676410781
VOPCEK_clean,0.0048596446,1.5587719218
VOPCIO_clean,0.0034812055,1.4027777965
VOQXIK_clean,0.0066610524,2.4859552307
VORHER_clean,0.7617957231,3.2945928791
VOSTUU_clean,0.002976913,1.2672545705
VOSVEG_clean,0.0041526954,1.366591304
VOSWIL_clean,0.0015456816,0.6411829319
VOTKEW_clean,0.0055148851,1.5561549504
VOVKUO_clean,0.0004221367,0.1872460578
VOVLAV_clean,0.0019927074,0.7904005789
VOVQEE_clean,0.0014949562,0.6298687337
VOXKIE_clean,0.0047956477,1.4567532006
VOXQOQ_clean,0.0035568964,1.122415405
VOXTUZ_clean,0.0137948376,3.3684578858
VOXVAH_clean,0.0089572099,2.6387713955
VOXVEL_clean,0.0083357626,2.2071884683
VOYGOH_clean,0.0010893808,0.5307240152
VOZVAJ01_clean,0.0015562685,0.6532437006
VOZVEN01_clean,0.0034101394,0.9829755714
VOZVIR01_clean,0.0014397459,0.6488849638
VUCTUK_clean,0.00138153,0.5009947972
VUDQOB_clean,0.0042076442,1.3455416515
VUDXID_clean,0.0018651369,0.9287469077
VUGWUR_clean,0.003350682,1.3355613724
VUGXAY_clean,0.0031422038,1.3554352836
VUGXEC_clean,0.0032780965,1.3365443371
VUGXIG_clean,0.0033302357,1.3686273329
VUGXOM_clean,0.0030483025,1.289270001
VUGXUS_clean,0.0031471657,1.2625531897
VUGYAZ_clean,0.0027916962,1.1749649622
VUGYED_clean,0.003041348,1.1669141534
VUGYIH_clean,0.0032386634,1.2944275511
VUHJAK_clean,0.0046250913,0.8126450815
VUHMOC_clean,12.0456907188,12.3769750563
VUHMUI_clean,0.0020935086,0.806601488
VUHNAP_clean,0.0021332279,0.7694357441
VUHNET_clean,0.0016984656,0.7298030257
VUHNIX_clean,0.0022038316,0.8473427878
VUHNUJ_clean,0.0022711964,0.8278665659
VUHPAR_clean,0.0025711696,0.9146026462
VUHPOF_clean,0.0027436418,0.9229660062
VUHPUL_clean,0.0034541109,1.0001094018
VUJBEI_clean,0.0035802177,1.6316241781
VUJBIM_clean,0.0033966049,1.5076675166
VUJBOS_clean,0.0034250109,1.5932506816
VUKHOZ_clean,0.0009468285,0.4116661805
VUKROK_clean,0.0026575716,1.1993057946
VUKRUQ_clean,0.0028569797,1.2448409313
VUKSAX_clean,0.0023686191,1.1788724966
VUKSIF_clean,0.0052032954,1.6212176491
VUKSOL_clean,0.0032896004,1.3271858212
VUKTAY_clean,0.0043206125,1.2411043428
VUKTEC_clean,0.0041664289,1.2005346312
VUKTIG_clean,0.0036381603,1.139176949
VUKTOM_clean,0.0038685597,1.2193800923
VUKTUS_clean,0.0039204251,1.1956739388
VUKYOR_clean,0.0025612814,0.9910912533
VUKYUX_clean,0.0032605488,1.3195923029
VULKIX_clean,0.0040254973,1.2619706201
VULKOD_clean,0.0050644974,1.2924794774
VUMBOW_clean,0.0017073738,0.5530860129
VUMYUZ_clean,0.0009431844,0.4031115368
VUNHAO_clean,0.0022513846,1.0521929548
VUNNEZ_clean,0.0014765538,0.5988517845
VUQJUN01_clean,0.0058427318,2.0211669664
VUQJUN_clean,0.0057474411,2.0139884001
VUQKAU01_clean,0.0061550735,2.0308323062
VUQKAU02_clean,0.0062287963,2.0726331609
VUQKAU_clean,0.0063887906,2.1710013997
VUQKOI_clean,0.0012966095,0.539236926
VUQKUO_clean,0.0013575965,0.5391809932
VURLIF_clean,0.0057095975,2.1839553304
VURNED01_clean,0.005957097,2.3584382138
VURNED02_clean,0.0061351105,2.3291910081
VURNED03_clean,6.7102533126,14.8177054679
VURNED04_clean,0.0061033224,2.4764961777
VURNED_clean,0.0060312693,2.3748726809
VURYOX_clean,0.0009842432,0.4207208154
VUSKAW_clean,0.0025487673,1.18384966
VUSKEA_clean,0.0024716549,1.1840728801
VUWROW_clean,0.0084816886,2.8248469955
VUWRUC_clean,0.0043311661,1.6524634853
VUWSAJ_clean,0.0074502173,2.2938628192
VUZNOV_clean,0.0043077065,1.8866183721
WABTOK_clean,0.0029153943,1.0359372635
WABVIF01_clean,0.0020017438,0.8309307913
WABVIF02_clean,0.0020031624,0.871476388
WABVIF03_clean,0.0020457226,0.8736412789
WABVIF04_clean,0.0018343407,0.8114340055
WABVIF_clean,0.0019322289,0.8149508892
WABVOL_clean,0.0012373938,0.5936074952
WABVUR_clean,0.001520446,0.7106442296
WABWAY_clean,0.0013190467,0.6359113579
WABWEC_clean,0.001058328,0.5642392204
WACLEU_clean,0.0091384319,2.4493969904
WAFKAQ_clean,0.0046398713,1.916973723
WAFKIY_clean,0.0056455732,2.3562723821
WAGDAL_clean,0.0015186198,0.4849340698
WAGPOM_clean,0.0036506328,1.2470740001
WAGQAY_clean,0.0032681606,1.5284183012
WAHDIT_clean,0.0008326258,0.2900447758
WAHFUJ01_clean,0.0023906575,0.8059502536
WAHGIY_clean,0.0044796475,1.1101300036
WAHKUO_clean,0.0034974033,1.5659651169
WAHNEB_clean,0.0036674685,1.6982108081
WAHNIF_clean,0.0032997673,1.567837708
WAHNOL_clean,0.0036630921,1.7007316456
WAHROP_clean,0.0070098222,1.736068015
WAJHOG_clean,0.0042827273,1.4999870413
WAKTOS_clean,0.0004250904,0.1794799138
WALKAY_clean,0.0063149649,1.6102271863
WAMREJ_clean,0.0037858159,1.659863564
WAMRIN01_clean,0.0071055257,2.2426591173
WAMRIN02_clean,0.0072559571,2.3230644125
WAMRIN_clean,0.006829483,2.2397927969
WANBIY_clean,0.0003102631,0.140638436
WANBOE_clean,0.0006530947,0.2743109805
WANHAX_clean,0.009415275,2.3527432858
WANHEB_clean,0.0067102847,2.0787575636
WANHIF_clean,0.0047522379,1.8398233361
WANHOL_clean,0.379017455,8.689394324
WANHUR_clean,0.007604499,2.2334259802
WANKOO_clean,0.0007752069,0.2839788219
WANNEH_clean,0.0112331863,1.5274945736
WANNIL_clean,0.008882367,1.4841389035
WAPSUE_clean,0.0028138903,0.6937318285
WAPTAL_clean,0.0009636912,0.3601464862
WAPTEP_clean,0.0008051215,0.3383823566
WAPTIT_clean,0.0007708382,0.3077357586
WAQFAX_clean,0.0031020739,1.3454572514
WAQFIG_clean,0.0037620979,1.7426444113
WAQKUX_clean,0.0039906901,1.6477536531
WAQTEQ_clean,0.0030047647,1.3323272622
WARFAY03_clean,0.0117638915,3.5392831601
WARFAY04_clean,0.0111130569,3.5094847075
WARFAY05_clean,0.0094218259,3.1846108735
WARFAY06_clean,0.0092802626,3.2359242093
WARFAZ_clean,0.0018916257,0.6577709972
WARJAC_clean,0.0030940602,1.2708192434
WARXUL_clean,0.004434702,1.8438136423
WASMUB01_clean,0.0151489953,2.6267354426
WASMUB02_clean,0.0120757542,2.3347494766
WASMUB_clean,0.0147312795,2.5883476066
WASPAK_clean,0.0035259605,1.4321144897
WASQEP_clean,0.0042257752,1.8526522384
WASQIT_clean,0.0044321581,1.9655910703
WASTUG_clean,0.0008389218,0.3896667553
WASVES_clean,0.0008381404,0.3655027598
WAVQAN_clean,0.0079400078,2.0157944367
WAVQER_clean,0.0073162208,1.904231146
WAVQIV_ion_b,0.0015964345,0.7637007915
WAVQOB_clean,0.0026538852,1.2529774101
WAVQUH_clean,0.0042473745,1.511246489
WAVRAO_clean,0.0056582723,2.0719566723
WAVRES_clean,0.0070502309,2.1738791377
WAVRIW_clean,0.0096677684,2.8598075238
WAVROC_clean,0.00324254,1.4782895826
WAWGOQ_clean,0.0039711246,1.5426729307
WAYKAK_clean,0.0039597735,1.5773627812
WAYMAM_clean,0.0023877758,1.0152892363
WAYMEQ_SL,0.004018421,1.5046994619
WAYMIU_manual,0.0041665841,1.5845953629
WAYMOA_manual,0.0037361104,1.437707758
WAZCUX_clean,0.0060579965,1.26344279
WEBJIY_clean,0.0055567862,1.9038095402
WEBJOE_clean,0.0044943864,1.7819995237
WEBJUK_clean,0.0057965733,2.1279263726
WEBKAR_clean,0.0038103818,1.5946263919
WEBKEV_clean,0.0055270721,2.1443105155
WEBKOD_clean,0.0036695366,1.2973819463
WEBREC_clean,0.0053501649,1.457554934
WECBEN_clean,0.0026669854,1.1846269218
WECBOX_clean,0.0030823118,1.0619085259
WECFAN01_clean,0.0016886569,0.6575775333
WECFAN_clean,0.002324173,0.8434251227
WECJIZ_clean,0.003082105,1.0070026661
WEDQED_clean,0.0050863355,1.2091351816
WEFCAN_clean,0.0058952416,2.0747195267
WEFXEM_clean,0.0038469548,1.4265631476
WEGFUL_clean,0.0039342812,1.0819003991
WEGGAS_clean,0.0039797692,1.0764598079
WEGKIE_clean,0.0041199079,1.5490581379
WEHHEY_clean,0.0060418281,1.8748107269
WEHHIC_clean,0.0060438195,1.8667805121
WEHHOI_clean,0.0061891898,1.8759896202
WEHHUO_clean,0.0059552034,1.869188083
WEHJAW_clean,0.0061115262,1.8946268876
WEHJEA_clean,0.0037412935,1.6469622172
WEHJIE_clean,0.0049424593,1.7154042727
WEHJOK_clean,0.0035044411,1.5840586614
WEHJUQ_clean,0.0032581075,1.4760715834
WEMBUN_clean,0.0026877153,1.0344912293
WEMCAU_clean,0.0032652355,1.2784152863
WEMDID_clean,0.0032553117,1.2566543914
WEMDOJ_clean,0.002867948,1.1469196389
WEMDUP_clean,0.0027410585,1.1255601962
WEMFAX_clean,0.0023586381,0.9698600307
WEMFEB_clean,0.002623282,1.0742077292
WEMFIF_clean,0.0026571259,1.0711321536
WEMFOL_clean,0.002551284,1.0467420141
WEMNAF_clean,0.0044244971,1.170255391
WEMYEU_clean,0.003306743,1.1213265664
WENDIE_clean,0.0104669116,2.0099289624
WENKEH_clean,0.0017814417,0.5859632015
WENKIL_manual,0.0023734527,0.799075104
WENKOR_clean,0.0014151967,0.51518241
WENKUX_manual,0.0022522799,0.738673594
WENLAE_manual,0.0018794513,0.6516052142
WENLEI_clean,0.0018468064,0.6401685178
WESYAV_clean,0.0072704364,1.6920975759
WETPES_clean,0.0063436792,2.0922612709
WEVQIX_clean,0.0006173477,0.300555029
WEVQOD01_clean,0.000594058,0.2532164061
WEVQOD_clean,0.0005202021,0.2611318271
WEVQUJ_clean,0.000548758,0.2551482087
WEVRUK_clean,0.0005781164,0.2558156905
WEXSEZ_clean,0.0049716424,1.8650873591
WEXTAV_clean,0.0043075202,1.2695928089
WEYQAU02_clean,0.0048812929,1.6981533071
WEYQAU03_clean,0.004837568,1.7729547484
WEYQAU05_clean,0.0045871433,1.6781869112
WEYQAU06_clean,0.0046189433,1.706832707
WEYQAU07_clean,0.0046209308,1.7485939963
WEYQAU08_clean,0.0049965677,1.7774882293
WEYQAU09_clean,0.0048157055,1.7867956783
WEYQAU10_clean,0.0041661669,1.5593287175
WEZCIO_clean,0.0005362696,0.2657992607
WIBSAD_clean,0.001852203,0.846818377
WICGEV_clean,0.0014306623,0.5473864216
WIDQEG_clean,0.0035272812,1.4298202149
WIDWOX_clean,0.0011672165,0.4685396146
WIFBAQ_clean,0.0018701131,0.7195449754
WIHVAL_clean,0.0014003246,0.5527769529
WIHVEP_clean,0.001409905,0.5492098774
WIHWAN_clean,0.0034854241,1.5021078788
WIJDAV_clean,0.0040646108,1.2756489091
WIJXEU_clean,0.003081587,1.4268686183
WIJXIY_clean,0.002488356,1.1401310632
WIKGII_clean,0.0014924549,0.6641047403
WIKLOT_clean,0.0014675449,0.6204683548
WIKXAQ_clean,0.0013660088,0.6390100211
WIKYAQ_clean,0.0008905665,0.3592173741
WILDUR_clean,0.0044810968,0.9956376144
WILGII_clean,0.0029654301,1.0553198192
WILGUV_clean,0.002878009,0.8493112365
WILHIK_clean,0.0063690686,1.529365656
WILRAK_clean,0.0011782194,0.5469853524
WILREO_clean,0.0011065224,0.5536244871
WILRIS_clean,0.0009919675,0.5112698338
WIMWIA_clean,0.0063036013,1.9499036285
WIPLOY_clean,0.0068651973,2.0665916478
WIPPIW_clean,0.0032324943,1.2456187901
WIPZEC_clean,0.0074696878,2.102865828
WIRMOB_clean,0.0063197644,1.6656440989
WIRMUH_clean,0.0036225593,1.1949364118
WIRNAO_clean,0.0040394546,1.3280674355
WISTID_clean,0.0065686492,1.5321332417
WISVEB_clean,0.0028629812,1.3309273853
WITJOA_clean,0.0057766936,1.7479429929
WITJUG_clean,0.0051432605,1.8272233491
WITKIV_clean,0.0027384616,1.1981636365
WIVKOD_clean,0.0010446589,0.4231239949
WIVRIE_clean,0.0070039631,1.9523805922
WIWKIX_clean,0.0065344969,1.8189761707
WIWQOI_clean,0.0009688101,0.4539037506
WIWQUO_clean,0.0008925942,0.3978617498
WIYFAM_clean,0.0032099263,1.4262291706
WIYWAE_clean,0.0030527583,0.918392119
WIYWEI_clean,0.0029972879,0.8983454809
WIYWOS_clean,0.0028835758,0.8805385188
WIYWUY_clean,0.0029667009,0.8936021123
WIYZOU_clean,0.0022561998,0.9674351193
WIZDEP_clean,0.0026040949,1.1079645734
WIZKOH_clean,0.0056213997,2.1097898333
WIZMAV02_auto,0.0024815652,1.1127771755
WOBHEB01_clean,0.0024262709,1.0858921762
WOBHEB_clean,0.0027101053,1.1845776261
WOBHOL_clean,0.0029306754,1.2695586632
WOBHOM_clean,0.0037052821,1.5874845098
WOBQEL_clean,0.0084446354,2.3591476987
WOCWAN_clean,0.0021265786,0.7222575622
WODFOL_clean,0.0054827775,1.2202093821
WODREO_clean,0.0100142271,2.1729091726
WODVOB_clean,0.0052347384,1.9160012699
WOFWET_clean,0.0011734346,0.6004378466
WOHDON_clean,0.00291498,1.2125758199
WOHQAN_clean,0.0026848376,0.9268469374
WOHSIV_clean,0.0007746479,0.2935661105
WOHSOB_clean,0.0006431622,0.2477835076
WOJJOV_SL,0.0097080158,1.5914064659
WOJZAY_clean,0.0080229708,2.3584175421
WOJZEC_clean,0.0074823929,2.2544094912
WOJZIG_clean,0.0063455924,2.0429013588
WOJZOM_clean,0.0075325822,2.1733573791
WOLMUG_clean,0.0033764285,1.2297128863
WOLREV_clean,0.0039195516,1.6997639749
WOLRIZ_clean,0.003373253,1.3322260851
WOLROF_clean,0.5009452289,1.8820480046
WOLYON_clean,0.002015955,0.9169519241
WONBAD_clean,0.0144097943,2.7329601346
WOPDEL_clean,0.0039612577,0.7411651284
WOPSAX01_clean,0.0015164045,0.4567248478
WOPSAX02_clean,0.0029232264,1.3102930767
WOPSAX_clean,0.0029168676,1.2984366594
WOPSOL01_clean,0.0030485854,1.3555794672
WOPSOL_clean,0.0030368113,1.2771414641
WOPWOO_clean,0.0011681419,0.4135279592
WOQTUT_clean,0.0005467353,0.2495260937
WORKOF_clean,0.0042536921,1.5546743534
WORKUL_clean,0.0043878404,1.6466322136
WORLAS_clean,0.0039599241,1.569485013
WORREC_clean,0.0039168542,1.6320298143
WORSUT_clean,0.0031591467,1.1346610893
WOTLOI_clean,0.0022826852,0.9342166533
WOTSEF_clean,0.0045075037,1.870594329
WOVDES_clean,0.00338785,0.937119437
WOYHUP_clean,0.0058910344,2.1011048008
WOYJAX_clean,0.0061742572,2.0501753773
WOYJEB_clean,0.0055832159,2.0238602518
WOYJIF_clean,0.0051149901,1.8747407119
WOYJOL_clean,0.0053379358,1.854576511
WOYWIS_clean,0.007337023,1.8337614433
WOYWOY_clean,0.0121974255,2.2760281115
WOZGUP_clean,0.0035899774,1.390607805
WOZWEP_clean,0.0022243404,0.8373198185
WUCRUH_clean,0.0048060688,1.1289243088
WUDTUM_clean,0.0015204425,0.5645206721
WUDVEY_clean,0.0014727057,0.526263063
WUDYUR_clean,0.0030377546,0.5656565776
WUDZIG_clean,0.6571800795,1.845613547
WUDZOM_clean,0.0025786978,0.8830863015
WUGPUL_clean,0.0053183759,2.0696784772
WUGQAS_clean,0.0051432242,1.974493804
WUHJIT_clean,0.004262201,1.7644892969
WUJPIC_clean,0.0058404229,1.6679669204
WUKXEH_clean,0.0035503778,1.4902876503
WULJUJ_clean,0.0040000728,1.3663529232
WULKAQ_clean,0.0040239673,1.3704550321
WULQUR_clean,0.0040516076,1.6770215289
WUNTEF_clean,0.0047576767,1.5627970858
WUNTIJ_clean,0.0048346391,1.5625557037
WUNTOP_clean,0.0045897587,1.4827491758
WUNTUV_clean,0.004701704,1.4887644883
WUNVAD_clean,0.0046859617,1.5056087627
WUNVOR_clean,0.0046124976,1.5746213116
WUNVUX_clean,0.0047069514,1.5173122975
WUPZUE_clean,0.0050230697,1.4129159758
WURKEB_clean,0.0045102919,1.7004731041
WURNOO_clean,0.0015669466,0.5811960673
WUSCUJ_clean,0.0008342559,0.4026637632
WUSLED_clean,0.0019999792,0.8545843421
WUSSEK_clean,0.0023895756,1.0785571238
WUSXEP_clean,0.0055805934,1.7645242061
WUTBES_clean,0.0015283668,0.5238867297
WUTBEU_clean,0.0026741939,1.2409425751
WUTBIW_clean,0.0015835303,0.5179318148
WUTBOC_clean,0.001683681,0.5145819192
WUTBUI_clean,0.0014276562,0.5115867524
WUTCAP_clean,0.0017151213,0.5166352944
WUTCET_clean,0.0056286117,1.6650890142
WUTKIG_clean,0.002962044,1.2357462094
WUWQEL_clean,0.001022723,0.4136122897
WUYWIY_clean,0.0027058022,1.1977763752
WUYWOE_clean,0.0026620925,1.1478372455
WUYWUK_clean,0.0031991001,1.3874783685
WUYXAR_clean,0.0029206346,1.3118868738
WUYXEV_clean,0.0030671251,1.3079270806
WUYXIZ_clean,0.002970667,1.3072779469
WUYXOF_clean,0.002697694,1.1824783143
WUYXUL_clean,0.003326377,1.3603779124
WUYYAS_clean,0.0030385844,1.3167628022
WUYYEW_clean,0.0030835847,1.2926309786
WUYYOG_clean,0.0035113129,1.5545352021
WUZDOL_clean,0.0008159904,0.3583607976
WUZGAB_clean,0.0027579373,1.2383858104
WUZQOZ_clean,0.0025565589,1.0267753006
XACQAT_clean,0.0340596175,1.8918555548
XACSIG_clean,0.0031460885,0.9731329532
XACYAB_clean,0.013119883,3.1851223618
XACZEH_clean,0.000948245,0.4641745496
XADCEM_clean,0.0059538011,2.2379841214
XADDAJ01_clean,0.0053535591,1.8687392554
XADDAJ_clean,0.0053747629,1.8598156097
XADDEN_manual,0.0043345962,1.4533296431
XADDIR_manual,0.0041356904,1.4319356471
XADDOX_clean,0.0025399563,1.0434806008
XADDUD_clean,0.0031044732,1.2387291832
XADGAM_clean,0.0123199746,2.0304441852
XADGOA_clean,0.0021294967,0.6853056222
XAFBEN_clean,0.007394158,1.9350278801
XAFFAN_clean,0.0031350842,1.4962603734
XAFFER_clean,0.0031074449,1.4936978172
XAFFIV_clean,0.0031671687,1.4758444324
XAFFOB_clean,0.0031261081,1.4407272162
