,MOF,15bar time (s),1bar time (s),5bar time (s)
3384,XONGUD_clean,874.8,392.3,412.0
3385,j.ica.2016.05.051_1_clean,350.1,260.7,275.3
3386,VITZAB_clean,1950.8,306.9,892.3
3387,NARPAA_clean,506.0,312.6,328.2
3388,FIPKUM_clean,974.5,219.1,442.9
3389,XAFBEN_clean,2449.5,386.1,1362.3
3390,PIDNIB_clean,846.4,176.9,527.5
3391,BONWAD_clean,1225.4,400.2,518.8
3392,UMABIV_clean,2234.8,270.0,986.6
3393,HAWVUY_clean,1441.2,264.2,829.6
3394,BUKMEA_clean,2958.3,877.5,2114.9
3395,AYOXUJ_clean,1126.5,470.6,509.7
3396,XAKZAL_clean,611.7,264.6,306.1
3397,CIGFEF_clean,1003.9,214.7,495.4
3398,KADLUZ_clean,1003.1,215.9,392.0
3399,ja507269n_si_002_clean,473.7,163.7,181.8
3400,JOKXAI10_clean,486.9,240.3,250.7
3401,HICVUM_clean,3392.0,504.2,1858.8
3402,ISIYOZ_clean,1583.2,339.0,659.3
3403,GIRXUC_clean,182.6,86.0,95.5
3404,ADUWIH_clean,4008.2,433.8,1386.5
3405,NIHBAI02_clean,760.6,249.9,458.1
3406,S2053229615012929_wq3091sup1_clean,2549.3,457.4,1469.3
3407,GEHSAN_clean,1416.0,501.0,768.4
3408,QOJVAM_clean,1047.0,205.8,570.7
3409,VAGTUU_clean,1839.5,310.3,1005.6
3410,GANBAZ02_clean,1741.7,202.5,810.2
3411,PEXBIF_clean,573.4,372.5,380.6
3412,TIQHEH_clean,1027.3,333.2,499.1
3413,MAGBIH_clean,882.2,251.1,489.6
3414,AQOTIK_clean,1070.6,165.7,519.6
3415,MAXHIE_clean,167.8,68.7,108.7
3416,VUQKUO_clean,3303.7,633.7,1508.0
3417,ERELIX_clean,1916.5,357.4,920.1
3418,ADATUW_clean,7322.4,761.8,2470.0
3419,IYUQEZ_clean,290.8,124.8,134.2
3420,ac403674p_si_001_clean,748.0,327.8,354.4
3421,LEDPIU_clean,1082.1,549.5,578.6
3422,COMGUH_clean,275.4,230.3,281.8
3423,CUTFII_clean,1734.4,322.6,1005.5
3424,MAKROG_clean,404.6,147.2,163.8
3425,HOZBUV_clean,624.8,278.1,296.2
3426,XENMOU_SL,1473.8,460.5,1049.6
3427,RIPPEN_clean,2964.6,1321.8,2414.9
3428,ECEBEW_clean,533.2,197.2,219.0
3429,ZEKRIS_clean,1239.3,251.3,721.0
3430,VAXHOR01_clean,93.5,54.9,67.2
3431,NIMXIS_clean,860.8,239.8,297.6
3432,PACHUZ_clean,713.2,363.8,383.4
3433,ja507269n_si_003_clean,512.5,160.6,182.3
3434,SETQIT_clean,2097.6,399.7,1265.5
3435,BEPRIZ_clean,1113.0,232.8,411.4
3436,UXEDIL01_clean,855.3,260.4,351.7
3437,WIKLOT_clean,3278.5,433.5,1208.2
3438,TONLOZ_clean,2314.8,303.5,1114.7
3439,SETPEO_clean,978.4,187.5,333.9
3440,KEDJAG04_clean,642.0,166.1,216.2
3441,YANBAR02_clean,581.2,247.2,292.8
3442,KOKDEU_clean,1355.9,676.9,749.5
3443,ROPVIB_clean,642.0,231.3,263.9
3444,ITANUM_clean,198.9,135.7,159.6
3445,MUPYUS_clean,253.6,100.4,153.8
3446,acs.inorgchem.6b01713_ic6b01713_si_002_clean,3788.6,804.9,2403.5
3447,UMODEH19_clean,848.8,180.7,313.4
3448,IBABOF_clean,2664.0,356.8,1324.2
3449,KETHEY02_clean,1341.0,323.9,891.8
3450,EBAWIQ_clean,835.9,311.2,489.2
3451,IJEXUR_clean,961.2,419.2,500.7
3452,YOLGUB_clean,269.7,132.8,144.9
3453,TANMIH_clean,2020.1,451.6,1097.6
3454,YOFLUB_clean,1066.4,236.9,336.1
3455,CAVMIW_clean,504.0,213.3,228.2
3456,HOWPEQ_clean,1162.5,254.9,439.3
3457,WEVQOD_clean,335.8,231.4,262.5
3458,CAVNOE_clean,1026.8,252.8,616.7
3459,JUPNAL_clean,461.9,287.7,324.4
3460,FALQOA_clean,855.6,548.7,653.8
3461,TADYII_clean,949.3,382.7,406.4
3462,TIMMEI_clean,11510.8,2901.5,7693.6
3463,WASNOU_clean,1166.1,399.5,566.0
3464,EKOPOK_clean,2178.9,334.7,1055.9
3465,CUWZAX_clean,1032.2,193.6,448.6
3466,HOGLEV_clean,1133.4,198.3,421.1
3467,JOKXOW_clean,474.3,236.8,250.8
3468,ILUGAY_clean,978.4,291.6,401.5
3469,DAHTIQ_clean,656.4,556.4,574.9
3470,XEHDEV_clean,2338.8,331.1,839.6
3471,BINROH_clean,409.5,137.0,157.5
3472,REYCOP_clean,484.0,362.5,383.3
3473,JALLOA_clean,194.8,112.0,120.5
3474,XESKAJ_clean,580.4,231.7,242.7
3475,YEKQOW_clean,13935.6,1802.2,6891.6
3476,cm503311x_alf290K_clean,846.2,188.5,321.4
3477,BAXLOD_clean,419.9,319.7,333.5
3478,GIFSOF_clean,1466.7,406.3,916.3
3479,jacs.5b12955_ja5b12955_si_003_clean,42259.5,4754.1,19207.8
3480,RUBTAK04_clean,9924.6,1366.8,4949.8
3481,RUYQIN01_clean,4627.1,561.6,1657.5
3482,KAWBOB_clean,1790.4,352.3,685.4
3483,QOFDIA01_clean,3619.2,643.9,1687.0
3484,VULKIX_clean,1626.9,278.4,757.8
3485,SOTBIM_clean,2128.9,818.6,1639.5
3486,LODCUC_clean,916.0,394.4,540.0
3487,FEWXIQ_clean,905.5,196.4,298.7
3488,XIQHIO_clean,985.3,266.1,601.8
3489,c5ce01087j_c5ce01087j2_clean,413.0,309.1,315.5
3490,XUGHAK_clean,1603.2,374.7,1042.4
3491,HASNIB_clean,499.2,175.3,213.5
3492,SEFVUW_clean,771.0,277.6,299.2
3493,KONFEA_clean,1739.4,339.5,1042.3
3494,UVINAP_clean,364.9,236.7,243.5
3495,NENHAQ_clean,1432.6,297.8,458.8
3496,TOHQEO_clean,2913.3,405.5,1512.9
3497,VOCCOH_clean,1297.4,264.8,627.9
3498,ADOCEC_clean,738.7,202.2,325.3
3499,GAXKOH_clean,1118.7,294.1,430.1
3500,MAKHAJ_clean,1347.8,241.2,811.3
3501,EWIPIL_clean,2853.6,364.3,1454.9
3502,ic402692p_si_002_clean,2116.0,281.3,908.5
3503,COKMUM_clean,2330.5,322.3,778.8
3504,DUWGEJ_clean,1135.6,263.9,495.2
3505,OZUKUR_clean,2337.7,329.4,791.3
3506,WEMHED_clean,3084.7,628.0,1727.4
3507,cg501231v_si_001_clean,1713.0,368.7,661.9
3508,DOHXUV_clean,3825.1,634.2,1527.5
3509,VICYUD_clean,5787.8,694.1,2824.5
3510,UVUCIZ_clean,725.9,490.4,494.5
3511,c5dt04122h_c5dt04122h2_clean,272.9,205.1,217.7
3512,GAWKEW_clean,445.5,255.2,267.4
3513,IGUCET_clean,2059.0,418.4,1315.4
3514,cm503311x_aloh475K_clean,864.5,191.1,329.7
3515,GUPNUC_clean,362.8,181.9,194.6
3516,IYUQID_clean,237.7,111.6,121.7
3517,AVIMOI_clean,3374.1,652.9,2128.0
3518,VIWMOF_clean,13773.1,1585.6,5923.9
3519,SUNJIV_clean,810.2,188.7,370.3
3520,FUNCAT_clean,933.6,225.0,394.3
3521,ATUZEW_clean,1989.1,260.1,864.9
3522,PEWDAY_clean,4347.1,2115.5,3447.5
3523,SARHAW_clean,1128.5,214.4,403.4
3524,MUWRIH_clean,4503.7,762.3,2363.8
3525,OJONOQ_clean,250.2,129.5,141.8
3526,REHTUV_clean,11291.4,6577.6,9624.3
3527,LITCIC_clean,963.0,220.0,395.5
3528,FESTUT_clean,1906.7,403.9,1189.2
3529,FAVDEO_clean,759.5,198.4,366.9
3530,WONJUG_clean,13203.5,4788.0,9464.5
3531,OTAXOX_clean,734.0,276.5,386.0
3532,XUWFUR_clean,373.2,174.2,184.7
3533,LAWGOG_clean,312.2,126.0,136.2
3534,WETPES_clean,1113.0,206.3,445.1
3535,NIKZAJ02_clean,758.5,257.3,459.2
3536,APAZOI_clean,3075.3,368.6,1415.5
3537,USAHAZ_clean,4094.7,360.0,1321.2
3538,UBAVUR_clean,882.4,499.5,511.8
3539,TIXCIO_clean,1847.9,254.8,742.0
3540,ZUSNOS_clean,8519.4,759.2,3463.6
3541,YAPXIX_clean,1288.1,500.6,981.4
3542,PENNIH_clean,3650.0,468.6,1714.3
3543,YEPDAZ_clean,626.0,261.7,361.8
3544,UKUTEB_clean,958.0,274.6,591.8
3545,WIVKOD_clean,1040.3,262.8,389.0
3546,MUSCIN_clean,2745.9,346.3,1014.7
3547,OCUMIL_clean,3107.2,426.7,1255.3
3548,ASALIP_clean,554.7,274.5,285.2
3549,ZAVRAR_clean,3009.1,395.7,1366.2
3550,QOWRAV05_clean,15143.1,1211.9,5621.3
3551,ORIVUI_clean,4037.8,401.0,1390.8
3552,IZIHEG_clean,1595.3,280.9,649.6
3553,TOVHUJ_clean,1018.1,191.2,357.8
3554,TOKLIQ_clean,1227.5,269.4,575.6
3555,PORLAL_clean,728.2,284.1,309.4
3556,ZEBMAW_clean,1918.9,329.1,764.7
3557,CUGFOB_clean,318.8,248.5,308.4
3558,LOQSOA_clean,6141.1,1818.5,4318.5
3559,IROHAZ_clean,421.1,328.6,375.4
3560,AXOHIE_clean,3012.3,731.2,1666.8
3561,c5ce00561b_c5ce00561b2_clean,1503.6,308.2,566.4
3562,QUVFAP_clean,815.1,256.9,438.2
3563,TUKYIJ_clean,752.2,564.2,563.7
3564,QURPIE_clean,18715.7,2096.2,8457.1
3565,EQAMUG_clean,3773.0,476.6,1674.0
3566,WEDXAG_clean,373.0,277.9,284.0
3567,XIZJIA_clean,419.0,344.4,362.3
3568,c4dt02250e_c4dt02250e2_clean,1478.7,345.7,566.9
3569,ic060030osi20060309_091447_clean,847.6,237.9,348.2
3570,LOWQIX_clean,2207.4,347.8,777.9
3571,HUNCIE_clean,732.1,168.1,233.6
3572,S2052520616002663_xk5028sup1_clean,2797.5,502.2,1441.9
3573,JUTCUW_SL,169.5,92.0,102.4
3574,WOJZIG_clean,3060.6,365.9,1454.9
3575,ATEZIK_clean,671.3,162.1,237.8
3576,VUKHOZ_clean,246.7,144.5,158.1
3577,CAVPIA_manual,5625.0,548.0,1774.0
3578,UJIPAG_clean,408.0,203.0,210.8
3579,QERZUI01_clean,1814.9,521.5,1410.1
3580,FIFPAM01_clean,771.4,234.2,292.9
3581,FEWXAI_clean,537.2,156.3,181.4
3582,HOVJIN_clean,427.1,299.4,308.1
3583,INEPEY_clean,1191.9,293.1,656.9
3584,XALXUF01_clean,7022.8,560.1,2485.0
3585,QUJKOX_clean,3335.1,461.2,1768.0
3586,WORKOF_clean,2185.4,328.3,879.5
3587,HAKCAZ_clean,1474.5,260.8,679.3
3588,BAKFAV_clean,817.5,204.2,527.4
3589,LOMLUV_clean,2126.8,1146.0,1724.1
3590,ZUPBET_clean,1008.8,254.3,571.3
3591,XOQXOR_SL,7028.1,1244.5,3965.1
3592,FIRNUR_clean,1846.2,294.3,666.2
3593,KETHEY01_clean,1520.5,364.1,996.8
3594,WOWGUK_clean,427.4,329.0,428.4
3595,HAJLEK_clean,602.1,412.6,431.8
3596,SEHTAB_clean,1187.1,180.1,528.3
3597,cm503311x_alf225K_clean,820.9,186.4,306.1
3598,c5cc00018a_c5cc00018a2_clean,694.3,209.7,293.1
3599,FIJDUY_clean,663.4,173.1,260.5
3600,DAPXID_ion_b,306.6,127.9,137.5
3601,HOBGIP_clean,2561.1,534.0,1570.2
3602,LOSXIC_clean,1853.3,297.0,943.5
3603,GERWEH_clean,1356.7,221.0,558.2
3604,TEJGEW_clean,1328.6,356.5,560.8
3605,EKOKIA_clean,1035.1,252.4,462.2
3606,CUIMDZ01_clean_h,505.8,427.7,447.8
3607,KISPOS_ion_b,394.7,269.5,294.8
3608,ZIQVAY_clean,2585.7,471.7,1456.8
3609,EBAVAH_auto,1369.4,231.6,464.1
3610,AMOYOR_clean,1529.9,451.4,924.3
3611,YOYPOT_clean,1474.5,361.5,874.6
3612,YANBAR01_clean,611.0,265.1,313.8
3613,BELTUJ_clean,7275.1,884.1,3633.5
3614,RIPNOV_clean,3107.2,1352.2,2474.7
3615,CIWREG_clean,4904.7,444.2,1895.7
3616,XADDIR_manual,782.0,181.9,300.7
3617,ZOZCIC_clean,1238.4,410.1,677.6
3618,LUSVUS_clean,1107.2,358.8,484.2
3619,XEXMEU_clean,1855.6,348.8,720.8
3620,MAPFIS_clean,1603.3,307.5,779.8
3621,QISNEN_clean,443.1,122.6,151.6
3622,LOJLAZ01_clean,739.4,180.5,312.7
3623,TADWEC_manual,6231.3,720.9,2755.5
3624,RUYQIN02_clean,4508.1,558.0,1628.9
3625,FIJFUA_clean,1514.8,311.7,701.6
3626,VAJTEH_clean,1420.5,390.3,796.7
3627,XOLGEM_clean,3453.5,451.2,1299.9
3628,MUBZOA_auto,1291.6,264.6,418.6
3629,SOVLEW_clean,9894.5,773.2,3616.9
3630,VECZEK_clean,346.6,143.3,154.7
3631,SOTWUV_clean,983.2,209.6,361.7
3632,LEJBUX_clean,358.4,128.1,139.8
3633,TUYHUR_clean,1014.0,211.4,330.9
3634,MEHMET_clean,178.7,94.5,103.1
3635,ACECIV_ion_b,1134.7,486.7,672.8
3636,QOFDIA05_clean,3473.5,657.9,1672.7
3637,FOFTOL_clean,1300.0,262.0,628.9
3638,EJONOH_clean,1096.2,288.1,500.5
3639,LABPEM_clean,793.2,373.0,523.7
3640,MEFYUT_clean,1963.2,316.0,905.5
3641,QODHUO01_clean,3542.4,646.9,1606.5
3642,ja907023c_si_002_clean,1513.4,300.6,530.0
3643,XOSQUR_ion_b,564.6,295.3,496.6
3644,OTIQEP_clean,1017.6,390.6,775.4
3645,FATVOM_clean,1267.0,331.3,761.6
3646,CUTGEF_clean,1896.8,381.6,1174.4
3647,EKEVAT_clean,2296.6,620.1,1621.8
3648,CDLGLU12_clean,264.3,119.9,224.2
3649,VUMYUZ_clean,3858.0,704.1,1419.0
3650,MIXBEC_clean,1095.3,185.6,390.2
3651,NIVNOW_clean,614.4,271.1,302.2
3652,YUZSUH01_clean,858.1,177.9,514.6
3653,YOTSAD_clean,476.4,267.2,287.0
3654,LEYFUS_clean,749.1,282.0,304.1
3655,YIWMEW_clean,403.4,140.7,156.3
3656,CUKYAJ_clean,737.3,214.0,331.4
3657,YEZKUL_clean,2056.0,461.5,1069.6
3658,om701262m-file004_clean,3218.9,416.4,1303.3
3659,NUBPIL_clean,275.8,123.2,132.9
3660,FIFMOY_clean,3390.3,607.5,1976.2
3661,VASFUT_clean,919.9,250.8,393.6
3662,DAFHOJ_clean,1317.7,296.7,680.7
3663,KIBDEF_clean,2418.7,361.0,1262.9
3664,QOHTUD_clean,631.7,329.3,343.2
3665,ABIYIV_clean,1558.1,459.2,804.6
3666,CAKYAQ_clean,625.7,230.3,288.2
3667,BIFKEI_clean,2051.5,306.7,924.5
3668,ZOFZOL_clean,1479.5,235.2,515.1
3669,TUKCOT_clean,4505.5,578.1,2275.4
3670,AMUFAR_clean,816.7,304.7,446.5
3671,UTEMAJ_clean,3682.8,414.0,1407.2
3672,IJEYIG_clean,871.7,267.6,360.2
3673,GOSBIB_clean,1826.7,367.3,608.5
3674,ROLCEC14_clean,96.8,98.1,93.7
3675,KUGQIN_clean,371.4,199.0,341.6
3676,c6cc02494g_c6cc02494g3_clean,2749.9,335.6,934.8
3677,AVILEY_clean,484.6,160.7,178.7
3678,WIDWOX_clean,4389.5,736.8,1815.0
3679,ZUBFIN_clean,7241.5,1086.0,3836.1
3680,LARXUA_clean,310.2,127.5,135.1
3681,HEDCEA_clean,1661.0,392.2,1021.5
3682,QAGQEW_clean,8449.8,772.8,3458.2
3683,IZUMUM_clean,696.2,284.0,317.5
3684,FALZIC_clean,718.9,156.9,250.2
3685,ILUJAB_clean,708.2,290.4,320.9
3686,VACFOV_clean_h,1870.0,241.7,825.1
3687,AWOFOI_clean,2109.1,259.6,907.6
3688,PUWZOX_clean,7062.0,2363.1,5223.3
3689,WENKUX_manual,1475.5,406.8,682.3
3690,OKELIB_clean,285.2,111.2,209.3
3691,TACFIN_clean,1085.1,241.5,748.3
3692,SETTAO_clean,1435.2,265.1,477.4
3693,jacs.6b11422_R-2_clean,1163.4,585.9,609.2
3694,SUJNUH_clean,1697.4,368.2,699.4
3695,MATVIN_clean,2316.4,595.9,1527.1
3696,CUKXOW_clean,714.2,216.1,336.2
3697,FECJUT_clean,2320.2,298.2,967.1
3698,BIRGIU_clean,1378.0,317.1,525.8
3699,NIGBOW_clean,459.9,161.2,176.2
3700,VODPOU_clean,934.2,462.9,492.8
3701,LAFRER_manual,2570.3,349.7,1063.4
3702,ESUVAR_clean,1030.5,238.2,534.0
3703,OYERUH_clean,2403.1,345.1,1092.0
3704,IFEPUG05_clean,5279.1,905.0,2602.9
3705,GIRZAK_clean,2037.6,645.9,1335.1
3706,SUNLAP_clean,3064.7,351.1,984.8
3707,COQGAS_clean,1554.9,357.4,688.2
3708,VITYOO_clean,3485.2,392.9,1345.1
3709,VARJAB_clean,6591.6,828.4,3523.4
3710,CUVXAT_clean,3256.5,457.2,1408.2
3711,LUDTUZ_clean,815.0,187.5,330.9
3712,DEYNIG_clean,280.8,202.2,207.1
3713,cg200120p_si_002_clean,822.7,546.1,577.9
3714,CITZIP_manual,1008.8,253.9,450.0
3715,YINDOQ_clean,3246.2,850.9,2309.6
3716,OCUSUB_clean,1051.0,244.8,559.4
3717,REKCUG_clean,1146.1,225.3,639.3
3718,MAGVOG06_clean,123.6,81.3,92.7
3719,COTYIV_clean,1406.8,250.4,491.0
3720,MOCKAR_clean,400.5,126.8,150.3
3721,acs.cgd.6b00163_UKEBOD1448508_clean,1735.5,627.7,1254.1
3722,TOWNEA_clean,1898.7,309.4,658.9
3723,BOWRAH_clean,2148.4,1185.1,1854.1
3724,TAKZEN_clean,1153.3,388.9,608.9
3725,cm503311x_aloh150K_clean,874.3,186.9,323.2
3726,FEDKAB_clean,1807.7,524.0,1351.9
3727,ARUYUH_clean,2250.8,334.7,1264.4
3728,JUQTOG_clean,1263.9,291.8,605.8
3729,QIYCAE_clean,1417.0,443.3,718.9
3730,WUXZAS_clean,1999.6,617.4,1140.8
3731,MOCHES_clean,211.2,160.0,198.7
3732,XEJBUL_clean,1386.8,436.9,580.1
3733,ADAVAE_clean,7539.5,741.3,2633.4
3734,UQEGII_clean,461.5,253.0,272.7
3735,FUHMOM_clean,2205.1,346.2,1222.7
3736,QODHUO09_clean,3532.3,653.1,1737.3
3737,BETDEL_clean,2270.1,292.5,1002.6
3738,ZEHCAQ_clean,1414.5,263.2,812.8
3739,NOPJUZ01_clean,440.0,273.0,423.1
3740,c5ce01076d_c5ce01076d2_clean,1671.8,440.9,659.0
3741,QAJKIV_clean,2603.2,1111.1,1975.2
3742,MIFPUO_clean,1482.0,374.2,893.6
3743,YEMLOS_clean,367.9,140.7,245.9
3744,YOZJEE01_clean,4338.1,531.7,2054.6
3745,POLBUN_clean,2439.8,1018.6,1775.3
3746,YARKOT_clean,2142.4,255.7,972.8
3747,ROQMER02_clean,931.7,268.0,349.7
3748,ZUTBUN_clean,9776.6,4797.5,8183.1
3749,VAZTOG_clean,303.5,127.5,136.9
3750,NITADY_clean,574.5,265.2,282.9
3751,WEVQIX_clean,347.8,234.5,261.7
3752,EZIPEK_clean,5768.6,580.0,2494.3
3753,FEVDER_clean,627.8,366.3,390.8
3754,TIRRIW_clean,3513.4,498.8,1872.8
3755,XEGJIE02_clean,2170.3,311.6,892.1
3756,QUTTII_clean,851.1,211.8,427.2
3757,XIVMEW01_clean,1277.7,249.7,663.6
3758,HANKUE_clean,9783.1,745.1,3612.0
3759,TAWYUO_clean,1216.1,303.5,535.8
3760,PUQXUV_clean,1356.7,504.6,1023.7
3761,FASHUD_SL,946.7,201.2,438.5
3762,HOQMIL03_clean,1507.5,340.5,879.1
3763,cm0623918si20061006_115210_clean,9320.1,2071.7,5870.2
3764,QAFDOQ_clean,7990.6,1403.3,4662.8
3765,DODHUA_clean,1032.8,380.1,655.1
3766,IGAHED01_clean,1046.7,221.1,567.0
3767,FUVDEH03_clean,6000.3,948.5,3125.1
3768,GEVKID_clean,1164.6,402.7,760.2
3769,VEGXIQ01_clean,291.2,119.2,222.8
3770,VEDFUH_clean,4137.5,480.1,1958.5
3771,PUKVAU_clean,1515.7,369.3,623.1
3772,XINYAW_clean,2098.7,431.5,1086.7
3773,NIJZOV_clean,241.0,164.6,189.9
3774,MURNIX_clean,250.8,148.3,241.9
3775,c5ta04989j_c5ta04989j2_clean,1960.5,300.5,883.1
3776,VIYSUT_clean,4759.9,662.1,2569.8
3777,KOJZOZ_clean,936.3,229.1,341.5
3778,GADFAV_clean,1905.5,329.8,1081.1
3779,XUYXAR_clean,1504.2,407.7,790.1
3780,EPAVAU_clean,1137.3,367.4,467.6
3781,ZOHBUV_clean,326.9,235.5,322.2
3782,EPONEE_clean,120.7,77.8,92.5
3783,WIYWAE_clean,4559.3,723.9,2301.3
3784,NUXMAU_clean,799.5,187.0,351.6
3785,AXUBAW_manual,514.4,197.5,211.6
3786,VARHON_clean,2119.0,236.0,799.9
3787,ERUNOW_clean,2765.9,377.1,1060.6
3788,NABSEP_clean,1587.7,453.6,1075.4
3789,ULOJUC_clean,633.1,193.0,257.7
3790,HEGNAJ_clean,4169.2,922.0,2228.0
3791,IKUTUF_clean,4964.7,520.4,2140.7
3792,ULOLIS_clean,499.6,185.6,209.4
3793,GUFBOA_clean,1853.6,451.1,1167.1
3794,CEFDAU_clean,1023.5,268.0,438.8
3795,NIBHOW_clean,327.3,139.0,150.2
3796,QEZYUR_clean,945.8,197.9,513.9
3797,YARXEX_clean,1586.6,363.6,565.5
3798,TAMHUM_clean,2049.6,392.1,675.8
3799,LIBHAH_clean,11187.8,1836.3,5228.3
3800,DAXHUH_clean,1500.7,239.8,561.8
3801,WABVIF04_clean,775.6,171.3,284.3
3802,NAWXER_clean,810.5,158.4,280.5
3803,SIRBIG06_clean,1947.3,303.8,936.8
3804,FORTIR_clean,5491.1,747.8,2161.8
3805,NUBBAP_clean,1560.4,227.8,501.6
3806,acscombsci.5b00188_5024922_clean,325.7,127.1,135.9
3807,FENZAB_clean,212.5,213.0,209.4
3808,ILIMUN_clean,849.4,294.8,431.6
3809,BINSAU_clean,490.3,171.6,191.8
3810,LEPLEZ02_clean,324.1,163.8,295.2
3811,YOMVIG_clean,925.4,244.3,575.2
3812,MOFLAV_clean,2340.3,565.1,803.1
3813,XICYUF_clean,8455.2,678.7,3072.2
3814,EPEWEC_clean,3176.9,449.4,1589.8
3815,UMOYOM08_clean,892.7,216.2,292.1
3816,HOXKIP_clean,1258.4,252.9,683.8
3817,MUZKEZ_clean,431.4,137.2,155.0
3818,IQECIS_clean,5201.8,518.9,1681.6
3819,CUWYUQ_clean,2124.2,384.4,1235.1
3820,QIHXIQ_clean,707.4,233.0,265.6
3821,KUJFUS_clean,688.4,232.0,292.5
3822,YAZYEF_clean,456.4,393.3,415.2
3823,FAWCEN02_SL,975.4,305.6,356.8
3824,ESAROH_clean,1298.8,385.1,864.5
3825,IXISOZ02_clean,3780.1,527.5,1990.2
3826,SOZPUU_clean,695.7,429.5,469.8
3827,PELQII_clean,1998.4,303.8,741.2
3828,BAMKIM_clean,1000.3,310.8,385.4
3829,S2056989015013006_wm5178sup1_clean,1249.9,289.3,594.6
3830,PUMGIP_clean,2087.8,408.6,1155.2
3831,METYIU_clean,598.4,265.4,283.8
3832,BIPLIX_clean,1665.2,385.1,638.4
3833,YUQNAB_clean,2024.9,362.7,993.9
3834,IBASUB_clean,1287.1,387.9,607.1
3835,QISKIN_clean,1099.4,393.1,686.4
3836,EZAWIL_clean,745.2,169.1,240.3
3837,ELOHOE_clean,3303.9,586.5,1950.2
3838,NATFAS_clean,3117.2,420.5,1642.0
3839,PEFRID01_clean,3756.8,517.6,1887.0
3840,RORLIV_clean,624.5,197.2,254.9
3841,WEBKOD_clean,1707.6,308.0,811.0
3842,GOKBUE_clean,508.4,253.1,261.4
3843,ZOZKAC_clean,2405.5,411.8,1363.7
3844,FUDHET_clean,2351.9,273.9,893.3
3845,UGIGAS01_clean,1094.0,309.6,620.3
3846,MIHHAN_SL,5366.1,868.7,3627.7
3847,ZOQSUV_clean,859.7,184.4,350.2
3848,OKABEI_clean,865.2,196.4,302.4
3849,UMOVEZ_clean,834.8,204.5,274.9
3850,MAGVOG23_clean,217.7,84.9,137.5
3851,LAWGAS_clean,4106.7,424.1,1350.1
3852,UMODEH24_clean,909.3,203.7,298.8
3853,JIZWEW_clean,791.4,227.5,341.7
3854,NIKZAJ01_clean,746.6,259.8,449.4
3855,KITVEQ_clean,679.0,245.4,337.2
3856,IGINIX_clean,1035.5,210.9,522.4
3857,ATEZAC_clean,518.4,149.0,183.0
3858,SOPLOA_clean,993.4,244.8,366.3
3859,IXEBEU_clean,4309.0,565.3,2076.5
3860,LIWVIY_clean,655.7,194.8,262.2
3861,PASNAA_clean,1691.7,320.1,755.9
3862,ECORIX_clean,1104.0,301.1,642.1
3863,ic800131r-file003_clean,425.5,166.4,177.2
3864,IFUXOW_clean,1190.8,304.3,466.5
3865,NIHBIQ_clean,776.0,252.9,440.8
3866,AGOVOJ_clean,156.8,72.6,80.6
3867,MOTVOI_clean,1319.3,250.1,545.3
3868,XALVOY_clean,399.4,169.6,320.7
3869,LASYOU_clean,3478.6,329.7,1273.7
3870,AWEGEP_clean,1425.7,303.4,554.4
3871,XODNUB_clean,2006.1,613.6,1032.1
3872,ETUWOG_clean,1359.3,346.9,748.1
3873,LUSHOX04_clean,1564.5,289.7,776.1
3874,WUZQOZ_clean,966.2,247.7,362.6
3875,OPIXUI_clean,1200.6,247.5,431.6
3876,EFAYEQ_clean_h,180.4,112.2,134.4
3877,COQTEJ_clean,1037.5,184.1,368.9
3878,GESNOI_clean,1098.0,313.7,549.9
3879,KEQYOU_clean,590.9,255.1,456.3
3880,NOMQAJ01_clean,910.1,310.4,689.2
3881,VAMQOS_clean,3862.1,395.6,1342.2
3882,OCEGIP_clean,1778.9,1203.5,1608.8
3883,OKUKEM_clean,8043.5,1206.4,3739.9
3884,CELKEL_clean,2499.8,564.5,1450.3
3885,RUYTIQ_clean,4426.7,562.1,1607.9
3886,HIYYEU_clean,540.8,386.0,413.9
3887,ARUCOH01_clean,1553.7,404.2,1071.4
3888,DUBBEI_clean,987.8,204.3,482.2
3889,TECTUS_clean,962.9,237.8,470.7
3890,FOQPAE01_clean,896.4,231.1,475.5
3891,ic5029383_si_002_clean,934.0,224.8,322.6
3892,VEJYUF02_clean,701.2,240.7,489.4
3893,PUBRUA_clean,7041.6,1131.5,3530.3
3894,TIDKAS_clean,1866.8,378.4,881.3
3895,c5ce01521a_c5ce01521a1_clean,884.0,211.4,524.0
3896,AKUHOD01_clean,272.9,117.2,217.2
3897,HIBQUE_clean,1808.3,673.5,1392.8
3898,EPECUZ_clean,20042.2,4594.5,12157.7
3899,NIKYUC01_clean,751.6,254.8,449.6
3900,AHOKIR01_clean,1356.9,312.8,927.7
3901,XIBMOK_clean,2655.4,447.6,1189.9
3902,cm071462f-file004_clean,1136.2,191.1,542.7
3903,FENROG_clean,708.3,224.2,266.9
3904,DOJXIK_clean,988.3,340.1,743.7
3905,EQUNEL_clean,7645.8,601.7,2944.7
3906,XALDIY_clean,592.4,267.2,301.4
3907,QUPDEL01_clean,1977.8,296.0,1052.4
3908,jacs.6b09113_ja6b09113_si_002_clean,733.0,212.5,253.0
3909,WOPSAX01_clean,4824.3,833.9,2332.9
3910,c6cc02494g_c6cc02494g4_clean,2643.6,335.3,922.7
3911,YITHIU_clean,496.7,258.5,272.7
3912,NODKOH_clean,3088.9,413.7,1490.0
