name,He_273_0.01,He_273_0.05,He_273_0.1,He_273_0.5,He_273_1,He_273_5,He_273_15,He_313_0.01,He_313_0.05,He_313_0.1,He_313_0.5,He_313_1,He_313_5,He_313_15
QODHUO02_clean,0.00012364,0.0005298855,0.0010476859,0.0051993853,0.0107101948,0.0527598644,0.156715966,8.92439e-05,0.0004239084,0.0008961572,0.0042065472,0.0083061879,0.0423583046,0.1231965237
QODHUO03_clean,8.55254e-05,0.0005949592,0.0010885893,0.0051268747,0.0105577365,0.0525544175,0.1525001224,9.11031e-05,0.0003923012,0.0007948283,0.0041805178,0.0080802893,0.0415216433,0.1211764513
QODHUO04_clean,8.83143e-05,0.0005140819,0.0010569821,0.0054039025,0.0107455205,0.0531558841,0.1573220806,7.06514e-05,0.0004071752,0.0008338725,0.0043143837,0.0083582468,0.041722442,0.1228711554
QODHUO05_clean,0.0001106252,0.0005605631,0.001104393,0.0053248845,0.0105335663,0.0528928005,0.1557045354,9.57512e-05,0.0004434305,0.0008348021,0.0042316471,0.0084539981,0.0419474109,0.1233303895
QODHUO06_clean,0.0001069067,0.000541041,0.001059771,0.0052263444,0.010655347,0.0525720804,0.1552629641,9.57512e-05,0.000447149,0.000894298,0.004152629,0.0083126953,0.0413952144,0.1225374205
QODHUO07_clean,9.66809e-05,0.0004871228,0.0010476859,0.0053592806,0.0104991702,0.0521249314,0.1544421064,7.99476e-05,0.0004155418,0.000879424,0.0041052183,0.0084242501,0.0412390376,0.1222650407
QODHUO08_clean,0.0001096956,0.0005075745,0.0010290934,0.0054280728,0.0107278577,0.0531977171,0.1585733542,7.71588e-05,0.0004490082,0.0008124911,0.0041981806,0.0084539981,0.0425637514,0.1244896303
QODHUO09_clean,0.0001180622,0.0005540557,0.0010504748,0.005271896,0.0104275892,0.0518432554,0.1547842079,8.08773e-05,0.0004183307,0.0008654797,0.0041014998,0.0081091077,0.0409471358,0.1205405887
QODHUO10_clean,0.000101329,0.000526167,0.0010039936,0.0051817225,0.0104220115,0.0520338282,0.1527130063,8.18069e-05,0.0004053159,0.0007706581,0.0041126553,0.0082215921,0.0405808641,0.1214534792
QODHUO11_clean,0.0001078363,0.000511293,0.0010755746,0.0050943379,0.0104759297,0.051686149,0.1552713307,9.01735e-05,0.0004415713,0.0008320132,0.0041721512,0.0084010095,0.0413115483,0.1222696888
QODHUO12_clean,0.0001078363,0.0005057153,0.0010318823,0.0051975261,0.0104582668,0.0519957137,0.1532224401,8.6455e-05,0.0004081048,0.0008394502,0.0041684327,0.0081732517,0.0408857806,0.1197318161
QODHUO13_clean,9.94697e-05,0.0005587038,0.0010792931,0.005170567,0.0106720803,0.0526008987,0.1528394351,7.1581e-05,0.0004415713,0.0008348021,0.0041489106,0.0082978213,0.0414816694,0.1223607919
QODHUO_clean,0.0001090758,0.0005280263,0.0010477892,0.0053191002,0.0105282985,0.052091155,0.1528549288,7.35436e-05,0.0004230821,0.0008428588,0.0040953023,0.0083203388,0.0409191438,0.1216732836
QODPOQ_clean,0.0001208511,0.0005577742,0.001052334,0.0054355097,0.0110392816,0.0535323817,0.1569009611,9.11031e-05,0.0004490082,0.0008282947,0.0042511693,0.0085860046,0.0423434306,0.1235646547
QODQEH_clean,0.0001069067,0.0005735778,0.0010783635,0.005380662,0.0108449903,0.0532107319,0.1562353505,7.9018e-05,0.0003839346,0.0008440983,0.0043264688,0.0083703319,0.0422030574,0.1231007724
QODSUZ_clean,0.0001171326,0.0004954894,0.0010290934,0.0053555621,0.0106804469,0.0526343652,0.1555195403,9.94697e-05,0.0004118233,0.0008385206,0.0041052183,0.0081769702,0.041966933,0.123939293
QOFBIY01_clean,9.48216e-05,0.0004954894,0.0010978856,0.0053518436,0.0103792488,0.0525785877,0.1550110361,7.80884e-05,0.0004443601,0.0008413095,0.003989945,0.0085767084,0.0412055712,0.1239588151
QOFBIY02_clean,0.000101329,0.0005066449,0.0010783635,0.0052449369,0.0105642439,0.0525367547,0.154788856,7.34403e-05,0.0004378528,0.0008617612,0.0043088058,0.0082717918,0.0411395679,0.121940602
QOFBIY_clean,0.0001134141,0.0005605631,0.0010978856,0.005257022,0.0105521588,0.0525451213,0.1553308266,8.08773e-05,0.0004341343,0.0008292243,0.0041275292,0.0083517395,0.0414946842,0.1225383501
QOFCAR_clean,0.000108766,0.0005652112,0.001059771,0.0053258142,0.0107157726,0.0526910722,0.1560131705,7.99476e-05,0.0004313454,0.0008571131,0.0042260694,0.0083675431,0.0417531196,0.1224593321
QOFCEV_clean,0.0001254992,0.0005373225,0.0010514044,0.0053453362,0.0106562767,0.0533371607,0.1564389381,7.9018e-05,0.0004164714,0.0008487464,0.0042214212,0.0084093761,0.041635987,0.1234744812
QOFCIZ_clean,9.20327e-05,0.000541041,0.0010634895,0.0053276734,0.0107380835,0.0533715568,0.1581949973,8.83143e-05,0.0004053159,0.0008440983,0.0041321774,0.0085469604,0.0416480721,0.1238091457
QOFCOF_clean,0.0001069067,0.0005345336,0.0010830116,0.0054159877,0.0106832357,0.0533789938,0.1577580742,7.9018e-05,0.000462023,0.0008031949,0.0042437323,0.0083015398,0.0414389067,0.1248624094
QOFDAS_clean,0.0001031882,0.0005382521,0.0010718561,0.0053369696,0.0107455205,0.0527970493,0.1583158484,8.27365e-05,0.000417401,0.0008124911,0.0041117256,0.0083368655,0.0417828675,0.125145015
QOFDEW_clean,0.0001041179,0.000526167,0.0010699969,0.0053090809,0.010527059,0.053309272,0.1561730657,8.73846e-05,0.0004406416,0.0008422391,0.0042065473,0.0083768393,0.0420496695,0.12411964
QOFDIA01_clean,0.0001171326,0.0005549853,0.0010681376,0.0054187765,0.0106674321,0.0536662475,0.1575526273,8.45958e-05,0.0004369231,0.0008998757,0.0042967207,0.0082643548,0.041989244,0.1252426255
QOFDIA02_clean,0.0001245696,0.0005800852,0.0010532636,0.0053416178,0.010512185,0.0518990328,0.1530857854,8.92439e-05,0.0004257677,0.0008050541,0.0041591364,0.0082327476,0.0408188477,0.1210751223
QOFDIA03_clean,9.3892e-05,0.000548478,0.0010188676,0.0053695065,0.0104173634,0.052269023,0.1536045154,7.62291e-05,0.0004043863,0.0008264355,0.004170292,0.0083219915,0.0409917577,0.1219378132
QOFDIA05_clean,0.0001078363,0.000503856,0.0010188676,0.0052505146,0.0106599951,0.0526278578,0.1563747941,8.08773e-05,0.0003811457,0.0008766351,0.0041265997,0.0084632943,0.0419353258,0.122447247
QOFDIA06_clean,9.66809e-05,0.0005150115,0.0010737154,0.0053853101,0.0104582668,0.0521732718,0.1544830098,7.34403e-05,0.000417401,0.0008413094,0.0041173033,0.008348021,0.0413905663,0.1221720783
QOFDIA07_clean,0.0001106252,0.0005521965,0.0010514044,0.0053258142,0.0104127152,0.0526027579,0.1556097138,9.01735e-05,0.0004490082,0.0008143504,0.0041554179,0.0082857362,0.0413366481,0.1228163076
QOFDIA08_clean,0.0001124845,0.0005577742,0.001067208,0.0053081513,0.0106823061,0.0533855011,0.155374519,9.66809e-05,0.000447149,0.000837591,0.0043227503,0.0082011404,0.0414649362,0.1238137938
QOFDIA_clean,0.0001050475,0.0005103634,0.0010634895,0.0054736243,0.0106218806,0.0537815208,0.1571965814,9.01735e-05,0.0004006678,0.0008013356,0.0042130546,0.0084623647,0.042406645,0.1250548415
QOFDOG_clean,9.76105e-05,0.0005429002,0.0010411785,0.0054392282,0.0108059461,0.0530415403,0.1580973868,0.0001096956,0.0004508675,0.0008682686,0.0042390841,0.0084214612,0.0416713127,0.1256377155
QOFKUT_clean,0.0001474728,0.0007125265,0.0015057749,0.0074621234,0.0146945006,0.0723082442,0.2119572276,0.0001179782,0.0005138263,0.0010602518,0.0054642555,0.0111924096,0.055246417,0.1626997588
QOFLAA_clean,0.000434985,0.0021689254,0.0044608466,0.0216562553,0.0434235096,0.2148736252,0.6444828802,0.0003089894,0.0018239373,0.003722872,0.0185723626,0.0361367597,0.1813287765,0.5320677385
QOFPAE_clean,8.31548e-05,0.0003839275,0.0007828937,0.0041559713,0.0080253244,0.0397710025,0.1167316696,5.21929e-05,0.0003220037,0.0006156995,0.0032660379,0.0065550765,0.0320924513,0.0946248732
QOGGID_clean,9.0443e-05,0.0005292138,0.0009692067,0.0047250356,0.0096334019,0.0472686904,0.1384987908,6.72211e-05,0.0003483278,0.000717433,0.0034991664,0.006728226,0.0342876753,0.1018913747
QOGPIM_clean,0.0002263021,0.000944226,0.0018364286,0.0099885067,0.0204088083,0.0980824539,0.2936620976,0.0001508681,0.0009078096,0.0015555018,0.007910169,0.016585083,0.0818797434,0.2361865652
QOGREK_clean,9.99301e-05,0.0004763657,0.0009847477,0.004785971,0.0095932866,0.0476520898,0.1415543379,8.05262e-05,0.0003570317,0.0007247355,0.0035780786,0.0072240708,0.0365346271,0.1082494894
QOGZET_clean,0.0001117732,0.0005116731,0.0010374213,0.005264106,0.0103477237,0.0516980487,0.1497199203,6.78919e-05,0.0003510508,0.0007153488,0.0037506134,0.007507026,0.0374018298,0.1093374692
QOHTOX_clean,9.28965e-05,0.0004494552,0.0009125716,0.0047418202,0.009557412,0.0471764018,0.1387587035,8.33336e-05,0.0003319684,0.0007267786,0.0034358046,0.0071407365,0.0350096907,0.1045768847
QOHTUD_clean,0.000123862,0.0006102025,0.0011821536,0.0058032994,0.0116940318,0.0572752547,0.1679405041,0.0001256835,0.000444446,0.0009945391,0.0047140423,0.0092932944,0.0460347765,0.1363119733
QOHYET_clean,0.0001384063,0.0006776371,0.0013154132,0.0066435011,0.0131618839,0.064996698,0.1945981274,0.0001040815,0.0005126568,0.0010297427,0.0050966726,0.0100283657,0.0508205728,0.149389099
QOJKAB_clean,0.0002204938,0.001186734,0.0022119598,0.0112760795,0.0223766102,0.1112370183,0.3287604774,0.000207854,0.0008861883,0.0017892297,0.0090177739,0.0180453816,0.0891974687,0.2643425801
QOJTUE_clean,0.0001378835,0.0009290185,0.0017246742,0.0090528445,0.0178502657,0.0877639947,0.2572770979,0.000128842,0.0007075007,0.0014104806,0.0067336889,0.0134176494,0.0676736868,0.2001006421
QOJVAM_clean,0.0001808309,0.0008117296,0.0017982624,0.009027478,0.0178500145,0.088645294,0.2595726451,0.0001366278,0.000659028,0.0014064622,0.0066405108,0.0136165633,0.068181269,0.1996854846
QOKCID_clean,3.278e-05,0.0002282892,0.0004987241,0.0023987927,0.0045587602,0.0229916519,0.0678709723,3.04386e-05,0.0001732657,0.0004003842,0.0017115838,0.003446582,0.0172317391,0.0509728867
QOKKAE_clean,0.000101349,0.0005219474,0.0009993013,0.0052022449,0.010632526,0.0531210767,0.1548937382,7.19578e-05,0.0003719509,0.0008371429,0.0041654448,0.0082639993,0.041116285,0.1213654545
QOLVET_clean,0.0001569509,0.0008146501,0.0015332078,0.0078710361,0.0090188081,0.0445270951,0.1311085069,0.0001099724,0.0005295759,0.0006502254,0.0033087826,0.0066688144,0.0330248316,0.0994791508
QOMDUS_clean,0.0001206571,0.0006695618,0.0011997732,0.006175603,0.0126163132,0.0641266944,0.1854346531,0.0001053625,0.0005047204,0.000975453,0.0049027564,0.0101725823,0.0488474282,0.1469535383
QOMFEE_clean,0.0003014783,0.001469707,0.0030199814,0.0147490485,0.0293785484,0.1484988941,0.4319717383,0.0002507988,0.0011825228,0.0023364572,0.011603018,0.023581587,0.1156182584,0.339471154
QOMRUH_clean,0.0003200663,0.0013918032,0.0029218169,0.0143035668,0.0279160818,0.1422815744,0.419323166,0.0002327755,0.001071737,0.0022259153,0.0111780715,0.0226592361,0.112643924,0.3327597924
QOMSAO_clean,0.0003370395,0.0014839435,0.00308185,0.0150309901,0.030959136,0.1521672571,0.4451369945,0.0002400497,0.0012196464,0.0024417176,0.0119006453,0.0245238645,0.1209365497,0.3624823087
QOMSES_clean,0.0002982436,0.0013602816,0.0028175529,0.0140101727,0.0278894096,0.1383874349,0.4110305403,0.0001794311,0.0011711515,0.0022744102,0.0109525703,0.0223149224,0.1105901656,0.3291081274
QOMTET_clean,0.0001561001,0.0006996428,0.0013352734,0.0070312422,0.0138131744,0.0698284044,0.2027964923,9.77029e-05,0.0004918838,0.0009961208,0.0052894351,0.0103711111,0.0529145653,0.157183818
QONKUB_clean,0.0002739961,0.0014596961,0.002902419,0.0154601698,0.0306681667,0.1505887485,0.4430201927,0.0002133775,0.0013045125,0.0024926372,0.0117624349,0.024072862,0.1194332082,0.3581468658
QONLAI_clean,0.0002667219,0.0013530073,0.0028878705,0.014434503,0.0285174184,0.1410255568,0.4175749254,0.0002109528,0.0011493288,0.0022719855,0.0111610983,0.0226228649,0.1129106459,0.3358949868
QONLEM_clean,0.0002497487,0.0014645456,0.0030600273,0.0140998883,0.0287768661,0.1443886772,0.4207101198,0.0002497487,0.0011614525,0.0024053464,0.0114278202,0.023010824,0.1142879007,0.340560195
QONLIQ_clean,0.0003055178,0.0014330239,0.0028999942,0.0147788167,0.0292593902,0.1456034741,0.4316554159,0.0002424744,0.0012050979,0.0022162163,0.0117454615,0.0235054718,0.1163465087,0.3437463091
QONQAM_clean,0.0003159916,0.0015614911,0.0030655292,0.01501781,0.0272429959,0.136032361,0.3938035899,0.0002975246,0.0012578108,0.0023822486,0.0107006269,0.0213232819,0.1067559382,0.3160409131
QONQEQ_manual,0.0003383722,0.0015457004,0.0030753831,0.0157913715,0.0287636456,0.1392832386,0.4203004121,0.0002442687,0.0012473722,0.0025327862,0.0115126662,0.022528786,0.1128821924,0.334894449
QOPCEE_clean,4.88692e-05,0.0003195295,0.0006340468,0.0032065726,0.0062715507,0.0312023742,0.0920921767,6.76651e-05,0.0002305625,0.0005237779,0.0024096288,0.0048831634,0.0240424061,0.0708378226
QOPDAA_clean,0.0001348375,0.0007362129,0.0014957977,0.0072048187,0.0147386447,0.0722729343,0.2122379213,0.000118657,0.0005636209,0.0010328555,0.0054195712,0.0109155503,0.0539961519,0.1596899248
QOPDEE_clean,0.0001321812,0.0006344698,0.0013218122,0.0063410934,0.0131436238,0.0637281902,0.1886346739,9.37285e-05,0.0004974822,0.0009240672,0.0048065913,0.0097201292,0.0472379772,0.1399463077
QOPPES_clean,0.0002580315,0.0013586148,0.0026987988,0.0132833559,0.0263824063,0.1323175098,0.3902200131,0.0001790423,0.0011506098,0.002159039,0.0107083069,0.020905819,0.1068039851,0.3125867545
QOPPOC_clean,8.47221e-05,0.0004994147,0.0010188951,0.0049239166,0.009727439,0.048133321,0.143593988,7.1345e-05,0.0003500362,0.0007156791,0.0035639034,0.0070932494,0.0358374636,0.1076104902
QOPZIF_clean,0.000275149,0.0012583738,0.0025282923,0.0124798356,0.0249288876,0.1236477442,0.3634353198,0.0001558536,0.0009909213,0.0020203249,0.0099573166,0.0197164488,0.0970429489,0.2835228036
QOQDAD_clean,9.3326e-05,0.0004873693,0.0008969669,0.0045677908,0.0092081696,0.0453305329,0.1345381321,5.53043e-05,0.0003577498,0.0007310539,0.00365527,0.0069925402,0.035109603,0.1027588863
QOQWOK01_clean,0.0003254243,0.0014078642,0.0025964708,0.0127423248,0.0264701563,0.1296504518,0.3864333556,0.0002238735,0.0010316645,0.0021117964,0.0104643551,0.0211756635,0.105017443,0.3065820635
QOQWOK_clean,0.0002492612,0.0012324581,0.0025964708,0.0124469041,0.0246745524,0.1237351139,0.3664139872,0.0002077177,0.0009416534,0.001957162,0.0097050316,0.0200332162,0.097578842,0.2916379304
QOSJEP_clean,0.0001601558,0.0007380608,0.0015052408,0.0074982049,0.0149628121,0.0751948506,0.220215411,0.0001343965,0.0005409459,0.001192769,0.0057936093,0.0116756973,0.0584120857,0.1727678411
QOSJIT_clean,0.0002356606,0.0011712894,0.0023692308,0.0117942528,0.023787697,0.119015636,0.3516631845,0.0001935784,0.0009833221,0.0019540195,0.0096200039,0.0189300019,0.0956333313,0.2824617187
QOSJOZ_clean,0.0002326016,0.0011783291,0.0023580509,0.0119490367,0.023679402,0.1179652347,0.3460527118,0.0002005666,0.0009443346,0.0020154164,0.0096592349,0.0193546833,0.0956145869,0.28500384
QOSJUF_clean,0.0001764983,0.0007880593,0.0015806154,0.007880593,0.0158702342,0.0792589873,0.2333105427,0.000133779,0.000622803,0.001280456,0.006362933,0.0126572903,0.0633246741,0.1836088408
QOSKAM_clean,0.0002308581,0.001114909,0.0021442646,0.0108747759,0.0219573263,0.1089813438,0.3191695437,0.0001846865,0.0008582491,0.0017287202,0.0088554471,0.0173483112,0.0865758811,0.2564168659
QOSXOM_clean,0.0001793201,0.0008870113,0.0021086895,0.0100352139,0.0204329037,0.1004681693,0.2950343287,0.0001678129,0.0008170093,0.0016052506,0.0082947539,0.0163344322,0.0805713081,0.2404404638
QOTHOY_clean,0.0001444845,0.0007035767,0.0014301871,0.006826369,0.0140443131,0.0693295309,0.2045293404,0.0001172628,0.0004941789,0.0010532711,0.0054380619,0.0106771959,0.0534571746,0.1560390825
QOTZEG_clean,0.0001699205,0.0008402369,0.0017273024,0.0084839847,0.0173064741,0.0863718157,0.2552166404,0.0001578789,0.0006984135,0.0013807716,0.0068570298,0.0139736232,0.0686586027,0.2012327503
QOVDAH_clean,0.0001664853,0.0008028292,0.0015657019,0.008142242,0.0163532993,0.0814002289,0.2371727857,0.000136148,0.0006430033,0.0013244832,0.0066135374,0.0136614165,0.0673015109,0.1980679707
QOVDEL_clean,0.0001709249,0.0007769315,0.0016315561,0.0080467904,0.0157495125,0.0788726115,0.2310468654,0.0001302285,0.0006674211,0.0013163439,0.0064329927,0.0128992836,0.0650809665,0.1914174366
QOVGOY01_clean,0.0001258194,0.0005435397,0.0010333965,0.0051703376,0.0103842926,0.0514886445,0.1553584122,9.39451e-05,0.0004277859,0.0007750474,0.0041553946,0.0082302649,0.041518717,0.1229423078
QOVGOY_clean,9.39451e-05,0.000558638,0.0010451396,0.0051451737,0.0103389977,0.0516966658,0.153826771,9.059e-05,0.0004244307,0.0007649818,0.004162105,0.0083309204,0.0417602902,0.1228835921
QOVSOL_clean,0.0001635661,0.0007970969,0.001785405,0.0087116246,0.0171894196,0.0854114766,0.2526256077,0.0001693255,0.0006531127,0.0013039216,0.0066797189,0.0131728341,0.0669987665,0.1943396181
QOVSUR_clean,0.0001342867,0.0005713944,0.0012239016,0.005941961,0.011800106,0.0581389322,0.173103671,9.37303e-05,0.0004289964,0.0008760179,0.0044179424,0.0088394898,0.0440289147,0.1324175039
QOVWOP_clean,5.28815e-05,0.0001968367,0.0004744645,0.002385543,0.0044728934,0.0231532826,0.0699725044,3.08475e-05,0.0001762716,0.0003716394,0.0017803437,0.0035812526,0.0172305548,0.0513582171
QOWLEU_clean_h,0.0001120142,0.0004943558,0.0011798824,0.0058441517,0.0116210963,0.0575887226,0.171525051,9.85725e-05,0.0005272133,0.0009424125,0.0047225172,0.0096810109,0.0474118623,0.1402730989
QOWQUO_manual,0.0004533897,0.0023390786,0.004407301,0.0221336601,0.0438610392,0.2191535756,0.6258603467,0.0003915638,0.0017708696,0.0035549876,0.0181635576,0.0362608733,0.1774402494,0.5222858205
QOXFIU_clean,6.52691e-05,0.0003205439,0.0006592182,0.0033947198,0.0066284428,0.0333953133,0.0999299399,5.51162e-05,0.000276306,0.0005504363,0.0026999664,0.0053179837,0.0270903153,0.0800990024
QOZPEC_clean,0.0001936764,0.0010797889,0.0021595778,0.0107156194,0.0215889237,0.1084690874,0.3129245588,0.0001542556,0.0008604033,0.0015751207,0.0086365978,0.0170383844,0.0848971227,0.25023681
QUFGED_clean,0.0002248324,0.000979627,0.0019833431,0.0100130724,0.0136617845,0.0666034076,0.1926926691,0.0001750481,0.0007146459,0.0014341097,0.007268511,0.0098669336,0.0501633361,0.1500580089
QUFGIH_clean,0.0002200146,0.0008977237,0.001928741,0.0095280768,0.0124637486,0.0630173297,0.1860328102,0.0001059925,0.0005139028,0.0009346607,0.0048403219,0.0096485249,0.0472501497,0.1416958469
QUFTAM_clean,9.55723e-05,0.0005097191,0.0010426073,0.0051044318,0.0102088647,0.051313664,0.1532546086,8.25397e-05,0.000375049,0.000771819,0.0040487918,0.0080237333,0.0393801527,0.1162333553
QUFXIZ_clean,6.48809e-05,0.0002635788,0.0005258059,0.0027371645,0.0051756066,0.0260280703,0.0762972817,3.64955e-05,0.0002230282,0.0004082092,0.0019383181,0.0038982631,0.0196481112,0.0584996289
QUGNOV_clean,2.00142e-05,0.000120085,0.0002273037,0.0011922721,0.0024288615,0.0120999906,0.0363828875,1.57254e-05,7.29087e-05,0.0002001416,0.000922081,0.0018899087,0.0095024383,0.0281756515
QUGZEZ_clean,5.48382e-05,0.0002772952,0.0005142377,0.0027895068,0.0055345222,0.027407732,0.081634461,4.65608e-05,0.0002472894,0.0004593995,0.0021749047,0.0043446361,0.0220180655,0.0658100112
QUHMOX_clean,3.41619e-05,0.0001661772,0.0003103519,0.0015303358,0.0030873066,0.0152761459,0.0451237769,2.77927e-05,0.0001146449,0.0002200256,0.0011765578,0.0023264812,0.0117331547,0.0351189812
QUHYIB01_clean,6.91754e-05,0.0002541988,0.000537568,0.0027428468,0.0054965291,0.0268275624,0.0798601085,4.50057e-05,0.0002175275,0.0004033844,0.0020952652,0.004155526,0.0206092753,0.0610627292
QUJJUC_clean,0.0002845209,0.0013983368,0.002818431,0.014087134,0.0280730137,0.1412362048,0.4085118479,0.0002142275,0.0011723937,0.0022293054,0.0114486214,0.0227792502,0.1127380833,0.3247379983
QUJKOX_clean,0.000156621,0.0007850267,0.0015633274,0.0077243938,0.0157072925,0.0766502807,0.2277744785,0.0001153038,0.0005928537,0.0012299072,0.0060207801,0.0119099462,0.0590260586,0.1765698772
QUJWEZ_clean,0.0001972327,0.0009226708,0.0019669235,0.0097954409,0.0196476215,0.0970020258,0.2873653773,0.0001404945,0.0007443508,0.0014684381,0.007554283,0.0150720925,0.0741500479,0.2184298384
QUKQAQ_clean,4.48711e-05,0.0002802602,0.0005252121,0.0025032166,0.0050660167,0.025457341,0.0751950769,4.56067e-05,0.0002081723,0.000383243,0.0020169911,0.0038692098,0.0197123735,0.0582139536
QUKYOL_clean,7.32102e-05,0.0003452525,0.0006222863,0.0032811462,0.0065098813,0.0326492385,0.0960966629,3.82689e-05,0.0002479162,0.0004933366,0.0024026243,0.0049341988,0.0247267337,0.0725446196
QUKYUR_clean,6.16946e-05,0.0002837952,0.0005807519,0.0030271485,0.0059128113,0.0298346902,0.0888747855,5.6759e-05,0.0002295039,0.000460653,0.0023246526,0.0045168679,0.022417353,0.0660025376
QULKIS_charged,6.36065e-05,0.0003314879,0.0005785749,0.0031644253,,,,,,,,,,
QULLEP_clean,4.35989e-05,0.0003570958,0.0006415268,0.0035086741,0.0071066226,0.0349870888,0.1037820196,4.56751e-05,0.0002740503,0.0005377199,0.0027301223,0.0053564378,0.0270500107,0.0790219898
QULMIU_clean,0.0001323207,0.0006247548,0.0014220289,0.0069208758,0.0134950392,0.0680714765,0.1976720909,0.0001088715,0.0005611068,0.0011305884,0.0054368739,0.0106895048,0.0537406394,0.1609087032
QUMFUB_clean,0.0001920311,0.0009696386,0.0018373347,0.0090539114,0.0180106242,0.0907169324,0.2691920951,0.0001588406,0.0007776075,0.001429565,0.0072402842,0.0144070769,0.0708642317,0.2106866082
QUMYUT_clean,2.35254e-05,0.0001505629,0.0003658207,0.0017197103,0.003258275,0.0168771586,0.049686929,2.47017e-05,0.0001458578,0.0002917156,0.0012891946,0.0026313217,0.0132213035,0.0396909648
QUNMUI_clean,9.81091e-05,0.0004942713,0.0010531208,0.0050308871,,,,,,,,,,
QUNVIG_clean,0.000297,0.0017126998,0.0033090746,0.0167202728,0.0334001214,0.1658868573,0.4790741489,0.000276375,0.0013472248,0.0027076496,0.0136075482,0.0273404971,0.1361538605,0.3941140079
QUNWAZ_clean,0.000185923,0.001098323,0.0021381146,0.0103221702,0.0207459107,0.1033181127,0.2989848798,0.0001583789,0.0008228815,0.0015958392,0.0080394493,0.0157982925,0.0784526298,0.2338360752
QUPDEL01_clean,8.34144e-05,0.0003840368,0.000793676,0.0038139394,0.0079458455,0.0398820162,0.1172790604,5.7812e-05,0.0003163142,0.000584727,0.003068165,0.0059067339,0.0301679496,0.0896597937
QUPDEL_clean,9.66286e-05,0.0003989027,0.0008490103,0.0041451195,0.0083876943,0.0414660648,0.1218858503,5.61602e-05,0.0003303542,0.0006524496,0.0032498599,0.0065088045,0.0316239859,0.0951255047
QUPHIT_clean,7.8283e-05,0.0003868985,0.0008249819,0.004191149,0.0082543363,0.0407101518,0.1222478798,4.81741e-05,0.000334208,0.0005871222,0.0030741114,0.0063830724,0.0306297148,0.0912101903
QUPHUF_clean,8.76192e-05,0.0004150381,0.0008957907,0.0046184523,0.0092645746,0.0455873332,0.1347986383,6.22557e-05,0.0003585468,0.0007355398,0.003450581,0.007166326,0.0349542854,0.1036361878
QUPJAN_clean,0.0001033796,0.0006061805,0.0011246449,0.006066504,0.0116991278,0.058954582,0.1752832907,8.92824e-05,0.0004667747,0.0008990895,0.0046003934,0.0092430785,0.044410948,0.1316100972
QUQBAH_clean,0.0004220878,0.0021459419,0.0041590773,0.0212766453,0.0419944526,0.2118762604,0.6035185474,0.0003655465,0.0016975558,0.0034766363,0.0173016566,0.0344718217,0.1728522016,0.4993996027
QUQFIS_clean,0.0003389431,0.0018960274,0.0040303422,0.0197696295,0.0389887367,0.1950320139,0.5774626306,0.0003327805,0.0016084393,0.0031531987,0.0155626274,0.0311848267,0.1554249628,0.4636578361
QUQFOY_clean,0.0003431229,0.0017728016,0.0035871939,0.0181664509,0.0362809163,0.1835395685,0.5301214434,0.0002859357,0.0015561836,0.0030153224,0.0146295124,0.0291879764,0.1453298855,0.4308584092
QUQGAL_clean,0.000220429,0.001134882,0.0023068658,0.0113444547,0.0220800043,0.1117160481,0.3294148071,0.0001789622,0.0008598913,0.0017743443,0.0088869987,0.017625592,0.0868708599,0.2572734074
QUQGEP_neutral,1.19823e-05,0.0001008513,0.0001907188,0.0010474555,0.0021019009,0.0102938227,0.0308664902,2.39647e-05,8.58734e-05,0.0001757409,0.0007878383,0.0017524162,0.0081220248,0.0245218448
QUQHAM_clean,2.5719e-05,0.000145368,0.0002706082,0.0013563957,0.0026859544,0.0131423905,0.0391755729,2.01279e-05,0.0001118216,0.0001934513,0.0009806753,0.0019501684,0.0099342293,0.0299502924
QUQMOG_clean,0.0001665177,0.0008253486,0.0016603505,0.0087216665,0.0173130159,0.0848456029,0.2485144179,0.0001134251,0.0006455578,0.0013055954,0.0065219439,0.0128894365,0.0653304506,0.1927575294
QUQPIC_clean,0.0003099905,0.0016668948,0.0033245085,0.0166039802,,,,,,,,,,
QUQPOI_SL,0.0003442883,0.0017398853,0.0037718008,0.0185854178,0.0369433604,0.1835947911,0.5447593286,0.0003074002,0.001395597,0.0029448942,0.0143832571,0.0295104227,0.1435743543,0.429382798
QUQPUO_clean,0.0001331843,0.0005821444,0.0012588067,0.0066312907,0.013363544,0.0646137343,0.1937359442,9.45179e-05,0.0004833302,0.0010354008,0.0049901162,0.0098427518,0.0490440562,0.1458024735
QUQQOJ_clean,6.72928e-05,0.0003281675,0.0006166967,0.0030475326,0.0061724984,0.0305730408,0.0915624132,5.53091e-05,0.0002110965,0.000462753,0.0022722832,0.0047547411,0.0231791326,0.068777819
QUQWOQ_clean,0.0004758424,0.0022912139,0.0045237623,0.0234433879,0.0460165745,0.2277427703,0.6715734295,0.0003552522,0.0018772963,0.0037057047,0.0186360771,0.0379631036,0.1877654842,0.5520815626
QUQWUW_clean,0.0003021125,0.0017357394,0.0033082254,0.01631595,0.032842068,0.1635254267,0.4818225237,0.000264583,0.0012684971,0.0027190123,0.0130227364,0.0261524341,0.1292365964,0.388282114
QUQYUY_clean,7.89915e-05,0.0004420669,0.0008493965,0.0042160522,0.0083840434,0.0413320635,0.1219428874,6.37642e-05,0.0003197728,0.0006557246,0.0032243759,0.0064787304,0.0320015497,0.095211403
