name,H2_293_0.01,H2_293_5
UCOCUM_neutral,0.0027071852,1.1600211091
UCOHUR_clean,0.0018959616,0.8610173943
UCOJAZ_clean,0.0017577144,0.8117270005
UCOJED_clean,0.0017840472,0.8210303788
UCOJIH_clean,0.0018841119,0.8026435011
UCOXOZ_clean,0.0021239756,0.9178515222
UCUJOU_clean,0.0010471124,0.5196308163
UCUTIW_clean,0.0019914345,0.9187983288
UDAMET_clean,0.0003801873,0.1883424269
UDANEV_clean,0.0028860201,1.282078498
UDANIY_clean,0.0026211744,1.2742509746
UDAWOO_clean,0.0012194197,0.5722102933
UDAWUU_clean,0.0012396042,0.586548508
UDAXAB_clean,0.0014175127,0.6224734765
UDAXEF_clean,0.0011828615,0.548126101
UDAXIJ_clean,0.0013053532,0.5858724231
UDEMEW_manual,0.0034333861,1.0768641105
UDEPIE_clean,0.0012539333,0.5504517191
UDICAN_clean,0.0040305364,0.8929791165
UDIDAO_clean,0.0011146124,0.4917282543
UDIQII_clean,0.0012724123,0.5604170395
UDOVOA_clean,0.0061497367,1.8568069183
UDUMIP02_clean,0.0010654551,0.5038958573
UDUMIP03_clean,0.0010601754,0.5087014928
UDUMIP_clean,0.0010496158,0.4955221615
UFASEA_ion_b,0.0025102181,0.8356364592
UFEMIC_clean,0.000753641,0.3709237241
UFENAW_clean,0.0024052321,1.1051348503
UFEVIL_clean,0.0022987593,0.9651984121
UFEXEJ_clean,0.0012735118,0.5326261043
UFEXIN_clean,0.0012201722,0.5302879143
UFISOS_clean,0.0013815596,0.6142048839
UFISUY_clean,0.001280419,0.5705413458
UFITEJ_clean,0.0016139072,0.7082834218
UFOFIF_clean,0.0009228425,0.4425125449
UFUNAK_clean,0.0032915189,1.114866643
UFUNIS_clean,0.0050151285,1.4795858943
UFUQIV_clean,0.0027391526,1.2983147106
UGAQEY_clean,0.0020095815,0.8514237735
UGELIB_clean,0.00937729,2.4243976024
UGEPEB01_clean,0.0003790822,0.1884462379
UGEPEB_clean,0.0003045507,0.1645293663
UGOFED_clean,0.0040454356,1.4062116326
UGUGUZ_clean,0.0012988163,0.5818071254
UGUHAG_clean,0.001037267,0.4608720183
UGUHEK_clean,0.0008886895,0.4173456705
UGUQUK_clean,0.001203276,0.423173256
UGUXAV_clean,0.0009693177,0.4233049962
UHASED_clean,0.003730434,1.5609159162
UHAXUW_clean,0.0014918925,0.5939285117
UHISEK_clean,0.0027772265,0.7555665747
UHISOU_clean,0.005521319,2.0403983032
UHUPET_clean,0.0020444884,0.9997016984
UHUPOD01_clean,0.003521684,1.6804457947
UJAQEC_clean,0.0039846739,1.6367972061
UJAQUS_clean,0.002857906,1.2498450389
UJECUI_clean,0.0009865204,0.4026862874
UJEDIX_clean,0.0013505925,0.5833672541
UJEGUL_clean,0.0039581435,1.3785629225
UJILAA_clean,0.0012213619,0.6094920985
UJIPAG_clean,0.0005712796,0.2337862141
UJIPEK_clean,0.000566916,0.2434502168
UJIZET_clean,0.0015315504,0.7279131567
UJOWEW_clean,0.0012243553,0.5621661093
UJULIW_clean,0.0012428104,0.4917403546
UJUPUM_clean,0.0016508689,0.7835547976
UJUQIB_clean,0.0026411317,1.2245969311
UJUXOM_clean,0.0004053361,0.1977062548
UKAPUS_clean,0.002577023,1.0492848699
UKAQAZ_clean,0.0024241652,1.0472061787
UKAQED_clean,0.0025596237,1.0576394844
UKAQIH_clean,0.0025044866,1.0430374621
UKAZEM_clean,0.0010061073,0.5145777097
UKEXEP_clean,0.0014605457,0.6136589669
UKIQIP_clean,0.0018461787,0.9228614059
UKIQOV_clean,0.0026662855,1.1965419818
UKOZOK_clean,0.0015320465,0.649724123
UKOZOL_clean,0.0025487871,1.0760319075
UKUBIM_clean,0.0039401317,1.4242266269
UKUBOS_clean,0.0045689165,1.6166965372
UKUBUY_clean,0.0050617703,1.7789186509
UKUCAF_clean,0.0051562524,1.7595281672
UKUDEL_clean,0.0009035889,0.4317120239
UKULOB01_clean,9.4855e-05,0.0502103106
UKULOB_clean,9.82835e-05,0.050757727
UKUMAO01_clean,5.83326e-05,0.0276669228
UKUMAO_clean,6.98348e-05,0.0323713266
UKUPEX_clean,0.0030993295,1.2252051853
UKUPIB_clean,0.0018846583,0.910389683
UKUPUL_clean,0.0010664704,0.4768796202
ULAQAB_clean,0.0030044065,1.1855085835
ULAQEF_clean,0.0025721979,1.0321247827
ULASAD_clean,0.0015371926,0.7415986708
ULEGOH_clean,0.0018518048,0.697170779
ULEPIM_clean,0.0041906591,0.974701156
ULILEI_clean,0.0019531618,0.7968722367
ULIMIN_clean,0.0037531553,1.1902528627
ULOGAE_clean,0.0018630193,0.9078517832
ULOGIL_clean,0.0013598377,0.5275144595
ULOJUC01_clean,0.0013969817,0.6147114261
ULOJUC_clean,0.0013479515,0.5819559396
ULOKAJ_clean,0.0011178274,0.5280707346
ULOKUD01_clean,0.0014158229,0.5988999461
ULOKUD_clean,0.0011812133,0.5614122207
ULOLAK_clean,0.0013127371,0.5592827016
ULOLEO_clean,0.0011731263,0.543661069
ULOLIS_clean,0.0011119025,0.5253433148
ULOMAL_clean,0.0010704283,0.5199398242
ULUQAV_clean,0.0006471843,0.2701076915
ULUVUT_clean,0.002379701,1.0404712762
UMABIV_clean,0.0025267548,1.1404107222
UMABOB_clean,0.0029325174,1.2335438152
UMALUQ_clean,0.0015773931,0.689022211
UMEDEX_clean,0.0011420469,0.5370973454
UMEDIB_clean,0.0010743782,0.5225388716
UMEDOH_clean,0.0012150274,0.5341011983
UMEHOL_clean,0.0023727887,1.0047045553
UMEKAA_clean,0.0031222556,1.4418736525
UMEKEE_clean,0.0023129855,1.168556558
UMEKII_clean,0.0035083854,1.3421939346
UMELAB_clean,0.0023574026,0.9626683905
UMELEF_clean,0.0024649691,0.9502012537
UMEPOT_clean,0.0024045269,0.9762870844
UMEQAG_clean,0.0025127411,1.0052058363
UMESIQ_clean,0.0028093874,1.1615613022
UMESOW_clean,0.0023928732,0.9888362043
UMEXUF01_clean,0.0029860552,1.1311144418
UMEXUF_clean,0.0028409249,1.131684078
UMIGAA_clean,0.0023060081,1.0556186668
UMIZEX_clean,0.0019560691,0.8446350856
UMOBEF01_clean,0.0027922369,1.2976632038
UMOBEF02_clean,0.0027718556,1.3173922934
UMOBEF03_clean,0.0026971242,1.359741219
UMOBEF04_clean,0.0034308506,1.5406217788
UMOBEF05_clean,0.00342066,1.5400816746
UMOBEF06_clean,0.0033561192,1.5407916229
UMOBEF07_clean,0.0034342475,1.5635405404
UMOBEF08_clean,0.0034036756,1.547660118
UMOBEF09_clean,0.0035565353,1.5347689515
UMOBEF_clean,0.0025918208,1.2466760078
UMODEH01_clean,0.0027423192,1.2864170256
UMODEH02_clean,0.0026240875,1.2677199916
UMODEH03_clean,0.0026536454,1.2853890664
UMODEH04_clean,0.0026208033,1.3092226121
UMODEH06_clean,0.002952509,1.351802455
UMODEH07_clean,0.0029459405,1.3716391115
UMODEH08_clean,0.0033498989,1.5605635592
UMODEH09_clean,0.003579794,1.600463483
UMODEH10_clean,0.0035436676,1.5675457996
UMODEH11_clean,0.0036684678,1.5669020935
UMODEH12_clean,0.0035863624,1.5787022768
UMODEH13_clean,0.0037078783,1.5516436323
UMODEH14_clean,0.0028014351,1.3299952698
UMODEH15_clean,0.0028244246,1.3220540388
UMODEH16_clean,0.0025748243,1.2382047545
UMODEH17_clean,0.0030214775,1.3922639795
UMODEH18_clean,0.002785014,1.3075673679
UMODEH19_clean,0.0032826865,1.5339850828
UMODEH20_clean,0.0028671194,1.3876102474
UMODEH21_clean,0.0029787827,1.3830189153
UMODEH22_clean,0.00290653,1.3482883454
UMODEH23_clean,0.0026799192,1.3165135686
UMODEH24_clean,0.002952509,1.3061584398
UMODEH25_clean,0.0028802562,1.3737607142
UMODEH_clean,0.0027685929,1.315646536
UMOKIS_clean,0.0018922832,0.8679503727
UMOVEZ01_clean,0.0028703651,1.389117453
UMOVEZ02_clean,0.0028703651,1.3606787584
UMOVEZ03_clean,0.002873762,1.3278478956
UMOVEZ04_clean,0.0027922369,1.3038862913
UMOVEZ05_clean,0.0028941433,1.3740896478
UMOVEZ_clean,0.0026529647,1.2874759553
UMOVID_clean,0.0026835366,1.2872857299
UMOVOJ_clean,0.002673346,1.2603858228
UMOYOM01_clean,0.0029691536,1.3778691166
UMOYOM02_clean,0.0030496427,1.3552546596
UMOYOM03_clean,0.0027233665,1.2761236534
UMOYOM04_clean,0.0025979081,1.2744253742
UMOYOM05_clean,0.0029498037,1.3490853965
UMOYOM06_clean,0.0026604198,1.285145245
UMOYOM07_clean,0.002787865,1.3103348004
UMOYOM08_clean,0.0025703684,1.2147714075
UMOYOM09_clean,0.0027968056,1.2944803677
UMOYOM10_clean,0.0025764883,1.2620233467
UMOYOM11_clean,0.0027876257,1.3508601747
UMOYOM12_clean,0.0030313282,1.4203999799
UMOYOM13_clean,0.0032466201,1.5325240216
UMOYOM14_clean,0.0034271579,1.5931449364
UMOYOM15_clean,0.0036658349,1.6243137133
UMOYOM16_clean,0.003335359,1.5697851836
UMOYOM17_clean,0.0031889533,1.4621722463
UMOYOM18_clean,0.0037352906,1.672038904
UMOYOM19_clean,0.0033690186,1.5292682216
UMOYOM_clean,0.00279327,1.3833393946
UMOZUT_clean,0.0028474141,1.383672474
UMUBAH_clean,0.0031232881,1.3979588077
UMUBEL_clean,0.0028999615,1.3590047378
UMUBIP_clean,0.0028112877,1.3407970518
UMUBOV_clean,0.0029820669,1.4015878649
UMUTOM_clean,0.001917841,0.6606267959
UMUTUS_clean,0.0022367792,0.7857354228
UMUXEG_clean,0.0005313005,0.2423274121
UNABER_clean,0.0004370406,0.2041508029
UNABUH01_clean,0.0023303219,0.8536241619
UNABUH_clean,0.0020817143,0.8343211293
UNACES01_clean,0.0065218679,2.3691269732
UNACIW_clean,0.0022329755,0.8512219535
UNADIX_clean,0.0036120006,1.5785014718
UNAGOH_clean,0.0027807024,1.2573074741
UNAGUN_clean,0.0027635021,1.2703414192
UNEBIZ_clean,0.0028967494,0.9763351265
UNECOH_clean,0.0020858523,0.963825487
UNECUN_clean,0.002185535,1.0129026831
UNIMAG_clean,0.0009071722,0.4673530991
UNOTOH_clean,0.0010697268,0.4734317084
UNUNEY_clean,0.0027630967,1.3301748075
UPIBOM_clean,0.001992029,0.8784297822
UPOSOI_clean,0.0026361499,0.7672240677
UQEGII_clean,0.0003876426,0.1961796875
UQERIT_clean,0.0041262081,1.6068371579
UQOGAK_clean,0.0052528293,1.9266817419
UQOWUU_clean,0.0018456206,0.7438742194
UQOYOP_clean,0.0036442941,1.4475567629
UQUCUG_clean,0.0028846908,0.8635275888
UQUHAQ_clean,0.0025397148,1.0131719173
UQULAU_clean,0.0021063817,0.9561797384
URENEM_clean,0.0028160228,1.2785591505
UREVIY_clean,0.0022116773,0.8931597358
UREVOE_clean,0.0021800552,0.8660132035
URUVUA_clean,0.0020742383,0.8794179876
URUWEL_clean,0.000993763,0.4746000883
URUWIP_clean,0.000915514,0.4321147633
USAHAZ_clean,0.0025465968,1.250418
USATAL_clean,0.0008791129,0.3529008243
USAWIW_clean,0.0017064787,0.7759679749
USEVOF_clean,0.0023229479,0.9564201218
USIRUL_clean,0.0016155289,0.5168542854
USISEW_clean,0.0020335398,0.5784548523
USORUR_clean,0.0029024236,1.3558037377
USOXEH_clean,0.0017134507,0.8156991397
USUBUG_clean,0.002428767,1.0763541335
USUPUV_clean,0.0008235962,0.3800077672
USUVIP_clean,0.0015561531,0.7016136459
USUWUC_clean,0.0027971643,1.2359828196
UTACOJ_clean,0.0011196584,0.5405806883
UTACUP_clean,0.0012165874,0.6216582662
UTADIE_clean,0.0012988976,0.6083858348
UTELIQ_clean,0.0045775246,1.9798230276
UTEMAJ_clean,0.0033045063,1.4340133043
UTEWOG_clean,0.0032455436,1.3912138116
UTEXIB_clean,0.0027368509,1.1771569596
UTOCAJ_clean,0.0030603358,1.3372071823
UTOCEN_clean,0.0030948688,1.3502451654
UTODIR_clean,0.000997467,0.4219937605
UTULEB_clean,0.0027404802,1.1380920588
UTULIF_clean,0.003316852,1.2347528924
UTULUR_SL_part,0.0045258979,1.4266626112
UTUMAY_clean,0.0017332643,0.7535880014
UVANOW_clean,0.0023715904,1.129729792
UVANUC_clean,0.002941972,1.1460139667
UVARIT_clean,0.0028095128,0.9107740356
UVAROZ_clean,0.0028554596,0.9380569856
UVARUF_clean,0.0031568166,0.9949053614
UVASAM01_clean,0.0028622165,0.9322136315
UVASAM_clean,0.0028527568,0.9144011314
UVEVAT_clean,0.0035425785,1.520927603
UVEVUN_clean,0.0027741937,1.317147718
UVEWIC01_clean,0.00101398,0.486604491
UVEWIC_clean,0.0010342596,0.4890256499
UVINAP_clean,0.001220267,0.4857731656
UVIPIZ_clean,0.0023496568,1.030846999
UVIPOF_clean,0.0023457428,1.0472078377
UVOBUE_clean,0.0007731289,0.3418673855
UVOTOQ_clean,0.002021317,0.9584680635
UVUCEV_clean,0.001850785,0.7116871693
UVUDEW_clean,0.0005839983,0.2523246159
UVUDUM_clean,0.0006434822,0.2989691739
UVUFUN_clean,0.0039726329,1.5991381661
UVUGAV_clean,0.0004363869,0.1896075102
UVUQAE_clean,0.0033451855,1.3340887098
UVUQOT_clean,0.0015493417,0.6716822916
UVUWAL_clean,0.0042680506,1.7084962588
UWALEL_clean,0.0025659845,1.0813772699
UWELIS_clean,0.0045113448,1.9645085812
UWODAN_clean,0.0015052484,0.6965887441
UWOWAF_clean,0.0037796052,1.4287510411
UWUKII_clean,0.0022643573,0.9954978917
UWUTIQ_clean,0.0041330453,1.6876295418
UXABOL_clean,0.0005641675,0.2939257462
UXABUR_clean,0.0002247196,0.0985861984
UXACAY_clean,0.0006565247,0.3086595362
UXAXEY_clean,0.0026738141,1.0163940231
UXEDUX_clean,0.0011543451,0.4858218283
UXEFAF_clean,0.0011120581,0.4589392936
UXEFEJ_clean,0.0009848972,0.4166666909
UXEQOE_clean,0.003862537,1.0741744538
UXINAR_clean,0.0021561556,0.8666655718
UXIQOJ_clean,0.0027596713,1.1962715191
UXISUR_clean,0.0027730566,1.170875036
UXOHOG_clean,0.003715968,1.5105877666
UXUNUX_clean,0.0027931875,1.3061767853
UXUPEJ_clean,0.0029636052,1.2982357365
UXUPEK_clean,0.0004733931,0.2324497068
UXUPIN_clean,0.0028326745,1.2979551708
UXUYUI_clean,0.001161628,0.4884634223
UXUZAP_clean,0.004305875,1.4333543772
UYAMIS_clean,0.0016463479,0.7281464103
UYAMOY_clean,0.0031937304,1.3343614061
UYAQAN_clean,0.0009803286,0.4242027391
UYOFIY_clean,0.0026955497,1.0598424099
UYOJOI_clean,0.0007355815,0.3493835137
UZAFIL_clean,0.0019399507,0.8231768127
UZAMUE_clean,0.0013848332,0.5341026222
UZANAL_clean,0.0014124327,0.540577107
UZANEP_clean,0.0012983775,0.5296180773
UZANOZ_clean,0.0018750694,0.7691709289
UZAROE_clean,0.0012879745,0.5877506216
UZATAR_clean,0.0015434364,0.6285922114
UZEKEQ_clean,0.0008204722,0.3657397368
UZIGOB_clean,0.0019500756,0.6987860497
UZIJUJ_clean,0.0026611016,1.2183764755
UZIZOU_clean,0.0043962896,1.620403576
UZIZUZ_clean,0.0020037413,0.8589214291
UZOBAN_clean,0.003124313,1.4175927344
UZOBAO_clean,0.0041438877,1.5785011826
UZOBER_clean,0.0011731545,0.5405255665
UZOBES_clean,0.0042807511,1.6323326279
UZOBIW_clean,0.0044660059,1.6459759202
UZUNAF01_clean,0.0009378967,0.4379024401
UZUNAF_clean,0.0009541675,0.4366693442
UZUTUG_clean,0.0015472385,0.679185228
UZUXOE_clean,0.0013275006,0.4896095461
UZUZUL_clean,0.0068758788,2.2224914605
VABJIS_clean,0.0018373824,0.8059090154
VABKAN_clean,0.003336821,1.6089841298
VABKER_clean,0.0032283212,1.6679164095
VABMER_clean,0.0060558411,1.4626426854
VACFOV_clean_h,0.0044974585,1.8330487133
VACFUB01_clean,0.0013385926,0.6238290079
VACFUB_clean_h,0.0011501848,0.5715592998
VACLIX_clean,0.001913568,0.9373646398
VADWON_clean,0.001595216,0.6674801143
VAFWAB_clean,0.002594013,0.9977370609
VAGBEN_clean,0.0010511383,0.4408004406
VAGBOX_clean,0.0007431495,0.3077512695
VAGBUD_clean,0.0010130054,0.461762547
VAGJET_clean,0.0007979723,0.3264463942
VAGMAT_clean,0.002645474,1.2743051017
VAGMEX_clean,0.0026099378,1.2997253432
VAGTAA01_clean,0.0034396505,1.561708609
VAGTAA_clean,0.0029457779,1.3267752108
VAGTAB_clean,0.0072976113,1.6037555385
VAGTUU_clean,0.004063507,1.5074167686
VAHFAM_clean,0.0034785013,1.053712212
VAHJEW_clean,0.0030588054,1.2144525294
VAHJIA_clean,0.0032475275,1.098792756
VAHPUR_clean,0.0017989263,0.6926172852
VAHQAY_clean,0.0017371346,0.6966444202
VAHSON_clean,0.0112287835,2.0183729072
VAHTOQ_clean,0.0026445283,1.06367496
VAHVOQ_clean,0.002533571,0.8795347228
VAHVOR_clean,0.0025572981,1.1459752059
VAJHIA_clean,0.0009152316,0.3552434804
VAJTEH_clean,0.0019027449,0.7146096626
VAJTUX_clean,0.0039142725,1.2092057903
VAJVEJ_clean,0.0045190994,1.266974609
VAKBIU_clean,0.0034954081,1.4277363886
VAKLIF_clean,0.0026019409,1.2594412754
VAKNAZ_clean,0.0025285907,1.1063257594
VAKNED_clean,0.0028058144,1.2599675442
VAKPOP_clean,0.001219414,0.5529894361
VAKPUV_clean,0.0011143243,0.4777575792
VAKQAC_clean,0.0012894647,0.5750980574
VAKRIK_ion_b,0.0023756344,1.0279982155
VALVAI_clean,0.0025581317,0.9756843466
VALVIQ_clean,0.0014309335,0.5994429175
VALWUD_clean,0.0022731674,1.0812508994
VALXAK_clean,0.0027886652,1.3694399019
VALXEO_clean,0.0022072073,1.0799167854
VALXIS_clean,0.0023791023,1.1024239715
VALXOY_clean,0.0029650035,1.4560573029
VALZIU_clean,0.0054638728,1.7068051084
VAMPUX_clean,0.0017104863,0.8319490312
VAMQAE_clean,0.000742771,0.3322624718
VAMQIM_clean,0.0017006918,0.811227304
VAMQOS_clean,0.0017220617,0.8083263334
VAMYEQ_clean,0.0022428287,1.0496684635
VAMYUG_clean,0.002208141,1.0708741645
VANHEA_clean,0.0027354455,1.2030514242
VANNEG_clean,0.0016447709,0.7575807831
VANNIK_clean,0.0017082292,0.8316246294
VANXUD03_clean,0.0019684368,0.7587720339
VANXUD_clean,0.0019188029,0.7506185318
VAPBEV_clean,0.0035952762,1.1441104045
VAPBIZ_clean,0.0036192868,1.1621057413
VAPFOJ_clean,0.0006246239,0.281069545
VAPFUP_clean,0.0009846403,0.359110847
VAPHOM_clean,0.0033375382,1.2589072842
VAQSEO_clean,0.001028678,0.3894223224
VAQTUF_clean,0.0021976319,1.0133258499
VARHIH_clean,0.003341678,1.5122886614
VARHON_clean,0.003092377,1.4289578877
VARJAB_clean,0.0056877675,2.4589892603
VARJEF_clean,0.0036264151,1.6716534619
VARREL_clean,0.0014589776,0.5595466879
VARWOC_clean,0.0007179744,0.3603182101
VARWUI_clean,0.000703132,0.3432646407
VASFAZ_clean,0.0012345594,0.5656151753
VASFED_clean,0.0011935957,0.5675091663
VASFIH_clean,0.000893914,0.4399030638
VASFON_clean,0.0012555228,0.5549467413
VASFUT_clean,0.0012604186,0.5544581282
VASGUU_clean,0.0036484837,1.5059607494
VASKOR_clean,0.0020906732,0.9280705495
VATVIY_clean,0.001089932,0.4929223211
VATVOE_clean,0.0010597207,0.4783465142
VATVUK_clean,0.0015085919,0.6021539755
VATXEU_clean,0.0008557824,0.3794989467
VATYAR_clean,0.0013025945,0.5981917114
VATYEV_clean,0.001196639,0.5606470464
VATYIZ_clean,0.0013830919,0.6122462342
VATYOF_clean,0.0011333496,0.5218353912
VAXMUF_clean,0.0013720951,0.6924120958
VAXTEV_clean,0.0014430681,0.658339332
VAYFUY_clean,0.0017800183,0.6372509028
VAYWEZ_clean,0.0008962578,0.4113246694
VAYWID_clean,0.0008796194,0.4169584486
VAZROF_clean,0.0030648505,1.0943703588
VAZTOG_clean,0.0019643366,0.929902335
VAZTUM_clean,0.0019186779,0.9136630751
VEBHUG_SL,0.0022612697,1.1258247445
VECVUW_clean,0.0015671642,0.5975049938
VECWUX_clean,0.0023750314,0.9000363157
VECZAG_clean,0.0007104518,0.3595599532
VECZEI_clean,0.0012539751,0.5301271839
VECZEK_clean,0.0008745153,0.4288096512
VEDFAN_clean,0.0029110923,1.2130778589
VEDFIV_clean,0.0028387878,1.1761302354
VEDFOB_clean,0.0028810581,1.206845207
VEDFUH_clean,0.0026140875,1.1665771361
VEDGAO_clean,0.0028799457,1.1762414731
VEDGES_clean,0.0028310011,1.1985201727
VEDGIW_clean,0.0028031917,1.1905410878
VEGBUG_clean,0.0021611463,1.0762646973
VEGCAN_clean,0.0014675358,0.7434070948
VEHJID01_clean,0.0019080385,0.8768901253
VEHJID_clean,0.0028549073,1.2150561219
VEHJOJ_clean,0.0020337534,0.9504460744
VEHJUP_clean,0.0019971236,0.9481081339
VEHKIE_SL,0.0028512739,1.2662939471
VEHLAW_clean,0.003470737,1.3462175851
VEHLEA01_clean,0.0029894049,1.12607932
VEHLEA02_clean,0.0042298188,1.447923952
VEHLEA_clean,0.0030923313,1.1740021298
VEHLIE_clean,0.0032285573,1.2408724691
VEHPUU_clean,0.0007491166,0.3430564408
VEHRIL_clean,0.0012256877,0.6223026218
VEHXEN_clean,0.0007105405,0.3616974758
VEHYUE_clean,0.0004970556,0.2135738203
VEJHEZ_clean,0.002324963,1.0707533539
VEJHID_clean,0.0018873913,0.9186771601
VEJYIT01_clean,0.0024965326,1.1001565431
VEJYIT_clean,0.0024404161,1.1082477623
VEJYOZ_clean,0.0023901722,0.9969758809
VELBAQ_clean,0.3688714517,2.239604893
VELVEO_clean,0.0037059418,1.0910278862
VELVOY_clean,0.0019660946,0.8763454453
VEMDAT_clean,0.0021266986,0.8238359962
VEMMAC_clean,0.0025573764,1.1544330635
VEMMEG_clean,0.002394174,1.0803663763
VEMMIK_clean,0.0016833024,0.7573005239
VEMMOQ_clean,0.0019607945,0.9458963514
VEMSUC01_clean,0.0032908578,1.2730436373
VEMSUC_clean,0.0032290991,1.2632923756
VEQBID_clean,0.0007459437,0.3606760205
VERPOZ_clean,0.0021432947,0.7949458462
VETMIS_clean,0.0025770345,1.3706291411
VETTOE_clean,0.0030453819,1.3622752369
VETTUK_clean,0.0027909144,1.0538806343
VETVAS_manual,0.002881169,1.1222451139
VEWKUF_clean,0.0025281268,1.1905382135
VEWLAM_clean,0.0026503995,1.2318110245
VEWXAY_clean,0.0030708778,1.4009291179
VEXTUO_manual,0.0020224254,0.9293795088
VEXVAW_clean,0.0027798042,1.2565733147
VEYREX_clean,0.0021443317,0.8948658015
VEYVEC_clean,0.0049549034,1.5312676388
VEZMIY_clean,0.0026707155,1.0748276582
VEZMOE_clean,0.0027865189,1.0836880646
VEZQEX_clean,0.0184920072,2.0084769636
VICDOC_clean,0.0040741618,1.451823311
VICLAW_clean,0.0010048606,0.4619254507
VICSIL_clean,0.0022960567,0.9726713248
VICYOX_clean,0.0034341111,1.2615899915
VICYUD_clean,0.0031692121,1.3040069411
VIDJID_clean,0.0038541705,1.6816726374
VIDWAI_clean,0.0039697989,1.4235241548
VIDWIQ_clean,0.0063273926,2.1615877177
VIDXOX_clean,0.0009863381,0.4841406519
VIFBOD_clean,0.0012725789,0.571019141
VIGNOQ_clean,0.00078157,0.3659073426
VILXOE_clean,0.0029594328,1.1558899354
VIMRAM_clean,0.0019427943,0.8995575862
VINHIL_clean,0.0011397482,0.6143746394
VINHOR_clean,0.001147685,0.549569479
VIPXUO_clean,0.0023146762,0.9422774448
VIPYOK_clean,0.0024994602,0.9173608129
VIPZAX_clean,0.001833109,0.7539817153
VIQFIL_clean,0.0003451885,0.1698863892
VIQQUJ_clean,0.0052946396,1.9239954801
VIRKIQ_clean,0.0017298153,0.728438206
VIRPOC_clean,0.0015536205,0.7214339547
VIRQES_clean,0.00107979,0.46048302
VIRVEY_clean,0.0015273805,0.7632862142
VIRXIF_clean,0.0025583817,1.1135522494
VISTOG_clean,0.0005869133,0.2567392144
VITYOO_clean,0.0022451872,1.0246146564
VITYUU_clean,0.0020125219,0.872142308
VITZAB_clean,0.0019098472,0.8600127316
VITZEF_clean,0.0020866223,0.8782957041
VITZIJ_clean,0.0019994523,0.8610035706
VIVXOP_clean,0.0017476125,0.7887500673
VIWHUG_clean,0.001438265,0.5956632948
VIWKIX_clean,0.0013124486,0.6148386844
VIWKOD_clean,0.0017723935,0.7862819816
VIWLAQ_clean,0.0014621317,0.6598186851
VIWLEU_clean,0.0013719144,0.6116107049
VIWLIY_clean,0.0016673557,0.7340379345
VIWLOE_clean,0.0021708542,0.9450408269
VIWMAR_clean,0.0017073214,0.7562793435
VIWMEV_clean,0.0017220641,0.7236833497
VIWZOR_clean,0.0020464843,0.9173752278
VIXCUB_clean,0.0015451244,0.754649118
VIXGAM01_clean,0.0032155682,1.046183096
VIXGAM_clean,0.0032874853,1.0300823723
VIXGEQ_clean,0.0036612366,1.1839142394
VIXPUP01_clean,0.0026053436,1.130833049
VIXTUT_clean,0.0014836343,0.5956108231
VIXWEF_clean,0.0018425906,0.8448168119
VIXZUZ_clean,0.0030414099,1.1407735744
VIYMAT_clean,0.0021644336,0.9206752933
VIYSON_clean,0.0050483314,1.7770564585
VIYSUT_clean,0.0035214729,1.3610421355
VIYTAA_clean,0.0052397552,1.8105518561
VIYVIK_clean,0.0051233996,1.8091968765
VIYZIO01_clean,0.0042701197,1.1523239666
VIYZIO_clean,0.0042274056,1.1374283808
VIZMUO_clean,0.0098413053,2.3242560721
VIZQEC_clean,0.0052139516,1.7510531607
VIZSOO_clean,0.0030083193,1.3736563723
VIZSUU_clean,0.0018169606,0.8636588266
VIZTIJ_clean,0.0010921529,0.5319870803
VOBGAW_clean,0.0008462801,0.3513591537
VOBGEA_clean,0.000863747,0.3482912199
VOBKAA_clean,0.0023431069,0.9579694956
VOBQEK_clean,0.0032519287,1.3793278027
VOBRUB_clean,0.0029651905,1.2279170369
VOCCOH_clean,0.0022049629,0.9874213964
VOCNOQ_clean,0.0017175637,0.5728156489
VOCPEK_clean,0.0008856398,0.3470607695
VOCQAF_clean,0.003312175,1.2175250447
VOCQEJ_clean,0.0033229582,1.2324069531
VODQIP_clean,0.0029811521,1.2083603364
VODSEM_clean,0.0003252609,0.1685879119
VOFFED_clean,0.0007439443,0.3719828311
VOGPEO_clean,0.0030550567,1.3326647152
VOGTIV_clean_h,0.0024743937,1.1497026469
VOHQEO_clean,0.0121759717,2.6294860936
VOHQIS_clean,0.0179423446,2.8681131248
VOJGOS_clean,0.0041976605,1.8091977145
VOLPET_clean,0.0021199805,1.0191059063
VOLQOD_clean,0.0026095067,1.157165181
VOLRAQ01_clean,0.0017127625,0.8987168814
VONBIK_clean,0.0012150018,0.5240597124
VONCIM_clean,0.0018307397,0.6960284163
VONCOS_clean,0.0016690007,0.7179337518
VONDEJ_clean,0.0035189812,1.0887114473
VONDOT_clean,0.0040278658,1.2666075168
VONROH_clean,0.0013138393,0.5636730023
VONSAU_clean,0.0023047373,0.8890001465
VOPCEK_clean,0.0031337135,1.1764182143
VOPCIO_clean,0.0022572131,0.9849293509
VOPPAT_clean,0.005523186,1.4417462484
VOQWUV_clean,0.0023004868,0.6384136877
VOQXIK_clean,0.0037493568,1.7421889247
VORHER_clean,0.0115365314,2.2509502143
VOSTUU_clean,0.0028600758,1.1836137826
VOSVEG_clean,0.003512901,1.2487115718
VOSWIL_clean,0.0010345273,0.4831772107
VOTKEW_clean,0.0027198452,1.0552458426
