mof_name,base_atoms,core_atoms
DOQHEX_clean,64,64
UMOYOM_clean,756,756
XOPJAO_clean,118,118
BAZJIX_clean,222,222
HARNAR_clean,304,304
OQUFAJ_clean,364,364
QOSKAM_clean,400,400
USAWIW_clean,352,352
NUNSIA_clean,640,640
DADXUE_clean,516,516
ic101935f_si_002_auto,428,428
XUGDOU_clean,224,224
LASMAV_neutral,452,452
MUJRIT_clean,304,304
KIPZEQ_clean,111,111
GADMAA_clean,166,166
QOCSEH_clean,50,50
ESUSAO_clean,74,74
GITSUY_clean,720,720
EKEMEO_clean,774,774
PEWXUL_clean,116,116
YUZSUH_clean,56,56
RUGKOV_clean,146,146
JAJLAK_clean,84,84
HUFMUS_clean,84,84
ic050064gsi20050115_040515_clean,104,104
EWUCOP_clean,88,88
LAZGOK_manual,95,95
EDIKEH_clean,50,50
OQUCOU_clean,206,206
XOVPON_clean,56,56
GASSEB_clean,112,112
UVOBUE_clean,88,88
LIQJEC_clean,324,324
ja111042f_si_002_clean,186,186
GEDDAW_clean,204,204
VAQSEO_clean,616,616
VOXVEL_clean,188,188
UKIQUB_clean,452,452
MIHLAR_clean,340,340
TURDUH_clean,392,392
HUJGEA_clean,360,360
ROQFUA01_clean,80,80
LAMFOU_clean,120,120
EFILUA_clean,152,152
RUBHOM_clean,136,136
CAKXOD_clean,72,72
YEFPII_clean,88,88
BONWIL_clean,184,184
TEQPEM_SL,142,142
DAFSEL_clean,98,98
CAHNEF_clean,156,156
AWAWUR_clean,384,384
WEMHED_clean,260,260
COWMEH_clean,100,100
SETXEW_clean,404,404
TILVOZ_clean,40,40
REGJIW_clean,23,23
GOYXOJ_clean,136,136
ic502921j_si_002_clean,312,312
ORANAY_clean,190,190
PAKFEP_clean,152,152
BURHUS_clean,92,92
EZIMEG_clean,594,594
GANBED01_clean,460,460
PAQPIG_clean,38,38
FIJDIM08_clean,102,102
BEPREV01_clean,828,828
REJLIC_clean,204,204
ERAMOB_clean,720,720
XANNAB_clean,640,640
TIRQOB_clean,712,712
QOQWOK01_clean,188,188
ZALGEB_clean,90,90
ITOSEQ_clean,120,120
ic402692p_si_003_clean,222,222
GAMTIY_clean,56,56
VIQFIL_clean,50,50
UGUXAV_clean,200,200
EBIDOK_ion_b,556,556
XESKUD_clean,162,162
UMODEH22_clean,774,774
GACBOE_clean,352,352
MUSSIE_clean,186,186
FIGQUJ_clean,112,112
YOZRUC_clean,68,68
PAQMAY_clean,1280,1280
NERMON_clean,100,100
DACYAI_clean,112,112
ENUCOG_clean,120,120
ic302758g_si_002_clean,976,976
XUTQEI_clean,297,297
LAZJIH_clean,336,336
MIHLOF_clean,170,170
KOQLUZ_clean,140,140
ic0520162si20051122_054857_clean,154,154
JALPAQ_clean,208,208
HOWSET_clean,636,636
BALMUW01_clean,28,28
TUDQOZ_clean,952,952
XOPMIA_clean,216,216
TUYNEI_clean,100,100
QITYOI_clean,56,56
ESIGES01_clean,120,120
GUJGAU_clean,188,188
ZOHBUV_clean,88,88
DEGJIK_clean,64,64
SIPVOD_clean,420,420
BAHGUN03_clean,54,54
PELRAB_clean,207,207
WEYQAU15_clean,152,152
UQUCUG_clean,178,178
GARSUQ_clean,58,58
ZOQSUV_clean,712,712
QITHAC_clean,2256,2256
MASMIC_clean,46,46
ZEHCAQ02_clean,96,96
NASHAS_clean,164,164
QALGUH_SL,76,76
KOHSOR_clean,302,302
WOLYON_clean,656,656
SUNHEP_clean,66,66
LIQGEY_clean,54,54
BEPREV03_clean,828,828
MAFMAK01_clean,49,49
CADQAB_clean,56,56
XANMUX04_clean,136,136
TERFUT_clean,144,144
WIZKOH_clean,144,144
SAQQOR_clean_h,160,160
TUYHUR_clean,256,256
WOQTUT_clean,270,270
XASNUD_clean,476,476
DATHAJ_clean,252,252
DAWVOO_clean,256,256
RUFTET_clean,112,112
FUFREE_clean,92,92
PUSJUK_clean,264,264
QODQEH_clean,592,592
cm503311x_alf125K_clean,56,56
c5dt02374b_c5dt02374b2_clean,84,84
VIVLAP_clean,74,74
PAPXUB_clean,122,122
NIYZIG_clean,180,180
AQOLUP_clean,1848,1848
LULXAS_clean,140,140
WIBSAD_clean,1576,1576
YASLOW_clean,832,832
NETYIV01_clean,336,336
WUTBUI_clean,178,178
FIJDIM02_clean,102,102
JOKXUC_clean,120,120
ZEZPAX01_clean,58,58
ONAWEG02_clean,424,424
OQETEK_clean,116,116
XACPEW_clean,64,64
WAGPOM_clean,162,162
NAQQED_clean,256,256
KUVMIZ_clean,712,712
LAHTUM_clean,248,248
PIZNOB_clean_h,32,32
CAXWIJ_clean,54,54
XACFAJ_clean,116,116
MUVROM_clean,1008,1008
XEVVUQ_clean,128,128
ODODIW_clean,115,115
RAYFAA_clean,336,336
WIKLOT_clean,200,200
KAHKUB_clean,42,42
RAFNUH_clean,392,392
JUBXIP_clean,744,744
UCOJIH_clean,648,648
POBMOJ01_clean,375,375
WAHNEB_clean,318,318
UBIPAY_clean,60,60
TUMRIE_clean,136,136
YIPDOR_clean,162,162
ARAGOR_clean,224,224
SIZJUH_clean,344,344
MAGVOG01_clean,208,208
REKCUG_clean,46,46
FUTZIF_clean,592,592
VUMCEM_clean,158,158
RABNOX_clean,66,66
HOGTOM_clean,118,118
SUWQEI_clean,246,246
KUKMUA_clean,704,704
ETEPID_clean,1024,1024
WEFXEM_clean,118,118
NIGDEO_clean,298,298
XOQXEH_clean,222,222
BANMAG_clean,166,166
EGELUY_SL,76,76
PAMTOO_clean,198,198
LUWMIB_clean,232,232
ESUTAP_clean,148,148
NIFZUZ_clean,1240,1240
ECAHAT_clean,183,183
FAVGAN_clean,264,264
c5dt04943a_c5dt04943a2_clean,414,414
WIBDAO_clean,284,284
LUFCAS_clean,164,164
AJOTEY_clean,76,76
YOGKIQ_clean,1236,1236
QATVUE_clean,408,408
EDADIX_clean,108,108
GOTNEK_clean,524,524
MAYPIM_clean,164,164
AVAGOV_clean,576,576
j.ica.2016.08.030_3_clean,184,184
TAGTUT_clean,760,760
BUKMUQ01_clean,64,64
ELOHOE_clean,330,330
MIKDUH_clean,148,148
ZILFOR_manual,424,424
NOCKOG_clean,136,136
AQUCOF_clean,132,132
TISNEQ_clean,236,236
LUSHOX03_clean,136,136
UTEWOG_clean,252,252
OHEGAJ_clean,104,104
SETXAS_clean,88,88
TACFIN02_clean,120,120
FAVFUG_clean,1456,1456
XAMDUM_clean,156,156
VECWUX_clean,220,220
MAZJEC_clean,82,82
EKOKIA_clean,172,172
CETGOY_clean,429,429
ADAXEK_clean,56,56
BIHMUC_clean,113,113
ZUDXAZ_clean,45,45
XOVXEM_clean,146,146
c5ce01948f_c5ce01948f2_clean,252,252
GUBKUL_clean,216,216
MAJHUC_clean,218,218
XOMHIS_clean,1432,1432
CUXFIL_clean,138,138
KAVKIC_clean,208,208
EMANAH_clean,117,117
DAPXID_ion_b,600,600
BURQIQ_clean,334,334
NERVEN_clean,1692,1692
LUFNAC_clean,124,124
DOMGET_clean,366,366
XINRAP_clean,120,120
ARUYUH01_clean,92,92
FUXXIH_clean,324,324
CANRIU_clean,218,218
DIRPIF_clean,236,236
AGOFEJ_clean,904,904
HAKSOE_clean,150,150
WISKOA_clean,103,103
LEQQAA_clean,272,272
RORTOJ_clean,332,332
ESARIB_clean,532,532
ADODOO_clean,113,113
AFOVAT_clean,80,80
NIRNAD_clean,40,40
EBAVOV_clean,500,500
LAVMAY_clean,72,72
OJORUC_clean,252,252
RUSWOT_clean,86,86
QONLEM_clean,138,138
cg800424t_si_002_clean,150,150
PULHOT_clean,76,76
MUFYAP_clean,116,116
FOHCAH_clean,50,50
USATAL_clean,122,122
FUWFUA_clean,482,482
UTEMAJ_clean,174,174
UXINAR_clean,184,184
KAPHUH_clean,178,178
WAHROP_clean,356,356
YUZSUH01_clean,52,52
SOYWUZ_clean,528,528
YAQKEI_clean,134,134
ic502478u_si_003_clean,1200,1200
IROVAO_clean,49,49
XOTHAP_clean,26,26
WUYWUK_clean,175,175
AQMAND01_clean,56,56
BIWSOQ_clean,990,990
MICDEJ_clean,166,166
VIYZIO01_clean,132,132
BASSUL_clean,320,320
ONIXOZ_clean,228,228
CUCSAU_clean,228,228
HOXKUB_clean,164,164
IGUTUB_clean,188,188
TONMAM_clean,140,140
MANLOD_manual,920,920
UWELIS_clean,120,120
VEZMOE_clean,612,612
CODQOD_clean,148,148
BOSHIC_clean,648,648
PIDNOH_clean,428,428
JOBFEM_clean,408,408
LOQLIN_SL,112,112
MICNES_clean,146,146
XEDPIH_clean,112,112
TECTUS_clean,78,78
MABLAD_clean,188,188
PEFTAX_clean,216,216
ENESOH_clean,752,752
TOTWAC_clean,184,184
VOPCIO_clean,608,608
HEDGUS_clean,80,80
GESDUF_clean,132,132
HONXAL_clean,916,916
IYUCEM_clean,256,256
YUDFIO_clean,416,416
BAZGAM_clean,636,636
MAZSUD_clean,49,49
acs.chemmater.6b02817_cm6b02817_si_004_clean,416,416
MEXDEY_clean,108,108
NOCLOH02_clean,51,51
EHIPOC_clean,82,82
TADYEE_clean,238,238
PEXBIF01_clean,352,352
cm503311x_aloh150K_clean,56,56
ETIXOW_clean,212,212
CESFOW_clean,450,450
UKUMAO_clean,84,84
IJENIV_clean,432,432
HEFFEF_clean,210,210
MIFSAX_clean,792,792
LIVREP_clean,116,116
BAXFUD_clean,98,98
XANMUX01_clean,136,136
SABKIS_clean,224,224
ZEHCAQ_clean,104,104
MAPHAP_clean,68,68
JUGQIN_clean,96,96
ADAVAE_clean,692,692
RIXPIZ_clean,448,448
TAGSEB_clean,420,420
ILIMUN_clean,153,153
RATRUB_clean,164,164
OFAWAV_clean,102,102
SOCLAZ_clean,156,156
DAWWEF_clean,180,180
ic400777c_si_002_clean,248,248
NEGZUW_clean,312,312
BAXLOD_clean,68,68
BEWCUD_clean,712,712
AVAQIX01_clean,216,216
YUZBIG_clean,120,120
YASVOG_clean,720,720
QOFKUT_clean,136,136
PORVID_clean,96,96
POSFOU_clean,172,172
EWUKIS_clean,204,204
HISGIB_clean,60,60
ESUSOC01_clean,74,74
ECUGEQ_clean,132,132
COKROL_clean,344,344
ZOMKAP01_clean,52,52
PEHQID_neutral,146,146
HOWPOZ_clean,216,216
TASXIW_clean,156,156
LACJAC_clean,113,113
BOLZIN_clean,1040,1040
FIMXUW_clean,152,152
ic500905z_si_002_clean,232,232
ETEMIB_clean,148,148
KOKKOL_clean,104,104
DEPXAY_clean,256,256
IFUNUU_clean,124,124
LORRUH_clean,564,564
AQOLEZ_clean,255,255
ZASWOF_clean,28,28
WIXRUQ_clean,94,94
PANYEL_clean,320,320
JIZWOG_clean,112,112
MAGVOG12_clean,208,208
LAGNUE_clean,100,100
BAKLIK_clean,237,237
KINNIG_clean,84,84
ATULIM_clean,136,136
CEHWIX_clean,56,56
FOFTIF_clean,238,238
ERIWAF_clean,294,294
XIVMEW01_clean,104,104
SAHXAD_clean,94,94
QIWGOU_clean,604,604
GULVUF_clean,632,632
IBAQEJ_clean,230,230
FAQVEA_clean,92,92
FONPUV_clean,256,256
BUPDUM_clean,2200,2200
HUZXOR_clean,904,904
OWIJIP_clean,144,144
ADEGIA01_clean,50,50
cg300302n_si_004_clean,106,106
EBUFUE_clean,464,464
KUCDES_clean,1104,1104
FOFCIO_clean,196,196
MEJMOE_clean,424,424
HEBNIN_clean,138,138
MOWQIZ_clean,96,96
YIBMON_clean,124,124
YUMYUC_clean,72,72
SABWEA_clean,75,75
OPOBIF_clean,210,210
HUNCUQ_clean,360,360
KOZSID_clean,729,729
PACZOK_clean,456,456
ic401157n_si_002_clean,488,488
QIYDAF01_clean,888,888
VEMMEG_clean,63,63
PEKCUF_clean,456,456
ENISOK_clean,110,110
BIQFOW_clean,76,76
TAWSUI_clean,96,96
UJEGUL_clean,132,132
acs.jchemed.6b00258_ed6b00258_si_005_clean,188,188
PUFXUL_clean,212,212
GIFKEL_clean,34,34
XEDPON_clean,52,52
BOCTOE03_clean,40,40
APAYOH_clean,312,312
ja5b02777_si_003_clean,108,108
KABXES_clean,112,112
OZAVOC_clean,56,56
GUPNUC01_clean,40,40
OPAPIF_clean,110,110
VILXOE_clean,76,76
EPUJIJ_clean,116,116
RUYVAK_clean,369,369
INIROO_clean,416,416
KODSUT_clean,480,480
GOQXAN_clean,104,104
ja512973b_si_005_auto,420,420
IWEWIS_clean,736,736
PEPLAY_clean,72,72
USUBUG_clean,34,34
EVUQUI_clean,64,64
ic060608urom20060410_101638_clean,76,76
TETVIZ_clean,146,146
NIVNOW_clean,114,114
ULAQAB_clean,304,304
LEVLEF_clean,1056,1056
cm503311x_alf200K_clean,56,56
NOQNOY_clean,202,202
XISDIO_clean,544,544
FAKMAH_clean,124,124
IVARUT_clean,138,138
OSIXIY_clean,224,224
MAJHOW_clean,320,320
CUYVOI_clean,268,268
MUFJAZ01_clean,68,68
SAPHOI_clean,972,972
BUVYEX_clean,306,306
GAKBAX_clean,104,104
DUYJIS_clean,408,408
QUVFET_clean,208,208
QOMSAO_clean,138,138
FUTKEL_manual,196,196
QUHYIB01_clean,68,68
UXABUR_clean,100,100
ESEQUO_clean,67,67
GEPDEM_clean,84,84
RAYMOV_clean,236,236
YITHIU_clean,70,70
RIFQEC_clean,38,38
ULOKUD01_clean,696,696
IZUVUV_clean,648,648
WEYQAU01_clean,128,128
BIBMEG_clean,324,324
KOSLAH_clean,54,54
QEQZUH_clean,50,50
ZUDRAT_clean,320,320
VIWLEU_clean,216,216
MUTDEM_clean,368,368
CUGLTM01_clean,72,72
RAZGOQ_clean,88,88
LUFQUZ01_clean,20,20
DEJJIN_clean,210,210
INOFIB_clean,155,155
RUJGOT_clean,86,86
LEDHIN_clean,78,78
RURPAW_clean,20,20
NADKEK_clean,112,112
JAJZAY_clean,378,378
QISKIN_clean,94,94
WUXYOF_clean,202,202
JADJOQ_clean,112,112
XOBXIW_clean,108,108
RAZJIM_clean,100,100
MAGVOG17_clean,52,52
FANQER_clean,114,114
FIJDEI_clean,268,268
FUTYOK_clean,76,76
GANBED02_clean,316,316
QOMSES_clean,138,138
WECBEN_clean,80,80
UDANIY_clean,504,504
AJAYIT_clean,178,178
IDUDIW_clean,100,100
FIDMEL01_clean,64,64
S2052520616005515_bm5080sup1_clean,152,152
GOXMEN_clean,208,208
JOQSIT_clean,208,208
XAVQIU_clean,78,78
AKOXIJ_clean,574,574
KEGZOL03_clean,40,40
UDIQII_clean,208,208
MUVLUM_clean,128,128
UZANAL_clean,120,120
SUGVUM_clean,172,172
MOVHEM_clean,300,300
YAVSOG_clean,240,240
VAMZER_clean,996,996
QIVYUR_clean,156,156
NUDNEH_clean,148,148
GEDQOX_clean,128,128
POKVAO_clean,118,118
acscombsci.5b00188_24205_clean,39,39
HUZFEO_clean,158,158
j.ica.2016.05.002_2_clean,412,412
ILUFOL_clean,190,190
IFEPUG09_clean,360,360
DIKJUD_clean,276,276
ELOZEK_clean,270,270
ZEJCUO_clean,68,68
SANHUN_clean,232,232
KEDJAG01_clean,80,80
BEFLIJ_clean,96,96
PENYIR_clean,73,73
PEJFOA_clean,144,144
BOJDAG_clean,116,116
SABZED_clean,75,75
WOPWOO_clean,328,328
VARREL_clean,82,82
VEXVAW_clean,218,218
JURKIS_clean,464,464
RALZEL_clean,184,184
TONLOZ_clean,132,132
cg5012617_si_002_clean,784,784
BUXTOF_clean,528,528
OQUFAJ02_clean,728,728
KUQWIE_clean,212,212
ERUVEU_clean,152,152
ADASOP_clean,552,552
NARPEE_clean,144,144
AFOYEB_clean,152,152
QIHXIQ_clean,158,158
BOXYIY_clean,68,68
NIHBEM02_clean,108,108
RAZXIA01_clean,336,336
EBEWIT_clean,76,76
ZIGWUJ_clean,220,220
TILBIB01_clean,348,348
MIHMEW_clean,522,522
GAFRUD_clean,264,264
REGRAY_clean,240,240
LECGAD_clean,64,64
ULILEI_clean,592,592
ja510525s_si_003-1_clean,277,277
RENWEM01_clean,22,22
ALOLIY_clean,280,280
CUGVUW_clean,147,147
KIDDIM_clean,274,274
OJAKUG_clean,184,184
COQJOJ_clean,370,370
ATIRUS_clean,148,148
UDEMEW_manual,2600,2600
YIWPEZ_SL_part,34,34
HEBJAB_clean,147,147
TAJXIO07_clean,896,896
EPOTAF_clean,142,142
IBIYOI_ion_b,568,568
DAMYOI_clean,492,492
SUSZIQ_clean,192,192
WACKOB_clean,156,156
SONTOF_clean,48,48
ETAXIH_clean,274,274
NEHGEO_clean,712,712
MAGVOG31_clean,52,52
TAQGUQ_clean,180,180
ALURIJ_clean,358,358
JUCGUL_clean,100,100
OCIHIS_clean,116,116
OKOSUE_clean,568,568
IKOVEL_clean,612,612
IBATEM_clean,178,178
TIYZIK_clean,116,116
SISPUH_clean,170,170
ACOLIP_clean,102,102
NOCZAI_clean,96,96
NASREH_clean,216,216
NAWDUN_clean,652,652
HISSIN_clean,232,232
acscombsci.5b00188_34903_clean,56,56
AMIMAL_clean,544,544
NABNUA_clean,312,312
YORRII_clean,376,376
YIWMEW_clean,34,34
NEVVAM01_clean,148,148
FASFOX_clean,178,178
SIQCUS_clean,134,134
ZARZAV_clean,172,172
XIDMED_clean,152,152
XAPCOJ05_clean,144,144
FEQSIF_clean,174,174
XAZGEK_clean,288,288
POLYEW_clean,208,208
FEWWUB_clean,852,852
PUBROU_clean,576,576
JUYROM_clean,152,152
LOFVIN_clean,568,568
VECZEK_clean,92,92
KEFFEI_clean,68,68
PURJIW_clean,284,284
QONLAI_clean,138,138
LOPZAS_clean,1460,1460
AMAFOK_clean,75,75
ORAGEU_clean,134,134
EVEGIV_clean,756,756
BUSRUE_clean,284,284
QUQMOG_clean,386,386
IQIPAZ_clean,144,144
JIZJOT_clean,276,276
PEGBAG_clean,176,176
MIJMAU_clean,262,262
LAGNIS_clean,50,50
PEYPIU_clean,120,120
cm503311x_aloh475K_clean,56,56
HORHAY_clean,474,474
QINSUD_clean,52,52
ESUSAO01_clean,74,74
WILNEL01_clean,384,384
VOVQEE_clean,108,108
KUGCOF_clean,42,42
NIVWIY_clean,16,16
SIZGIS_clean,152,152
ULOLUE_clean,664,664
c5ta09507g_c5ta09507g2_clean,2712,2712
UVUQAE_clean,276,276
IJEXUR_clean,117,117
XIPGUA_clean,117,117
SEHLEY_clean,744,744
MINCIX_clean,148,148
ALANAD_clean,400,400
FOKZIQ_clean,60,60
DEYJIC_clean,64,64
OWIHIN_clean,144,144
WAHFUJ01_clean,164,164
WEJWAL_clean,156,156
CAQCAZ_clean,90,90
SABYUS_clean,75,75
VEJYIT_clean,272,272
KUKPOX_clean,192,192
LIQCUK_clean,186,186
YOYQUA_clean,244,244
DOYBUQ_clean,320,320
BETFEN_clean,128,128
DONKIC_clean,348,348
SETRAM_clean,288,288
GAKTET_clean,400,400
EQEREY_clean,248,248
BUCVAY_clean,856,856
UMOYOM11_clean,738,738
OPIPUZ_clean,112,112
YURKEC_clean,332,332
FAJZOI_clean,568,568
CAGXIU_clean,120,120
DIMJUG_clean,132,132
CODFEH_clean,56,56
QISVAQ_clean,316,316
CAKYAQ_clean,72,72
UMOYOM08_clean,738,738
HEYFUM_clean,76,76
KOZNIY_clean,120,120
HACDOH_clean,792,792
IYOVIC_clean,120,120
FITHIA_clean,184,184
SEJBAL_clean,73,73
MAWVAK_clean,100,100
SOZPUU_clean,352,352
GELVEZ_clean,51,51
PUPXII_clean,46,46
QATXIU_clean,1500,1500
WUQRAC_clean_h,2760,2760
ZIWLUO_clean,552,552
ja507269n_si_003_clean,263,263
OKAYAC_clean,120,120
EVURAP_clean,64,64
NADNEM_clean,272,272
SUKKOZ_clean,70,70
KEJXUU_clean,660,660
XOVQAB_clean,1576,1576
MOGMIE_clean,94,94
cm503311x_alf400K_clean,56,56
RUWWUC_clean,66,66
LIRNOR_clean,1200,1200
ja5b00365_si_002_clean,708,708
ja508679h_si_001_clean,572,572
ETEXEI01_clean,92,92
TUMTOK01_clean,80,80
c5cc01886b_c5cc01886b2_clean,112,112
ENIXUV_clean,464,464
KUJFUS_clean,52,52
PUMGIP01_clean,924,924
VIXCUB_clean,148,148
UCUTIW_clean,92,92
NACVUI_clean,80,80
ESIDOB_clean,140,140
KABNIL_clean,43,43
cm501138g_si_008_clean,156,156
INIRAA_clean,188,188
DEPSEW_clean,96,96
WOCWAN_clean,112,112
DIBXOD_clean,78,78
PUVREF_clean,84,84
COKMEW_clean,162,162
EKEVAT_clean,188,188
FUVGAG_clean,296,296
HAQRID_clean,380,380
WARFAY01_clean,432,432
IJASIW_clean,94,94
JUQTOG_clean,280,280
FEHCIG_manual,216,216
BETFUD_clean,128,128
LOMMIL_clean,680,680
LUWMOH_clean,232,232
comp2_clean,356,356
ECUDAI_clean,56,56
DIVNIH_clean,42,42
UMOVEZ05_clean,720,720
EDUSIF_clean,106,106
PETWUI_clean,680,680
UVASAM01_clean,110,110
WITJUG_clean,370,370
GAYFUJ_clean,90,90
ja406030p_si_008_manual,392,392
OVUCOY_clean,160,160
OZUKUR_clean,162,162
UJUXOM_clean,200,200
GURPUF_clean,160,160
KAFTUI_clean,222,222
TUYLIJ_clean,160,160
TIQGUW_clean,124,124
ROGLOP_clean,88,88
KALFEK_clean,680,680
TATFOL_clean,201,201
PUWVAG_clean,280,280
YIWNUN_clean,34,34
KALGAH_clean,166,166
OYERER_clean,170,170
DUNJON_clean,920,920
HUZSOL_clean,504,504
LEVNOQ_clean,138,138
ERAHOV_clean,96,96
VUHNIX_clean,688,688
XULCIR_clean,178,178
ECEZAO01_clean,49,49
VABKAL_clean,148,148
VAGJET_clean,104,104
BIWYAH10_clean,64,64
FASJAL_clean,108,108
DONXUB_clean,384,384
VEZQEX_clean,156,156
FINQUQ_clean,164,164
FOJPEB_clean,1312,1312
BUWMEN_clean,140,140
EXAXAE_clean,144,144
MAPCUE_clean,320,320
YAYLER_clean,74,74
ZUTBUN_clean,196,196
OWUWUA_clean,388,388
VIWMEV_clean,216,216
BUVHEH_clean,50,50
GIQYOV_clean,78,78
KOMGID_clean,230,230
WAYMEQ_SL,76,76
SUHHOT_clean,44,44
XOCWOD_clean,65,65
TIKMEH_clean,336,336
EREFEN01_SL,156,156
UCAXEC_clean,88,88
TUCJAD_clean,168,168
LAWGIA_clean,106,106
VEHRIL_clean,134,134
HAZGOF06_clean_h,100,100
RAPYUE_clean,98,98
LEMHAM_clean,192,192
ic800131r-file003_clean,136,136
XIGHAX_clean,324,324
ic502643m_si_008_clean,332,332
REHVAD_clean,400,400
JORLEJ_clean,524,524
VIGRIO_clean,122,122
AXUBOL_clean,272,272
DUDKEU_clean,360,360
VAQLAC_clean,108,108
QAHDUA_clean,420,420
NUCPEI_clean,352,352
OCINIA_clean,228,228
TIDMEA_clean,78,78
NAQQON_clean,256,256
GIYSEN_clean,142,142
RAKPEZ_clean,368,368
IBICED_clean,192,192
DIWMON_clean,792,792
HIZTUG_clean,792,792
WANHEB_clean,558,558
ic5b01023_si_002_clean,576,576
QOFDIA03_clean,592,592
PEDMER_clean,48,48
UBACOR_clean,208,208
CAWVIH_SL,296,296
WEDQED_clean,204,204
IQILIF_clean,768,768
YASVUM_clean,104,104
UMODEH01_clean,774,774
ADIQEL_clean,70,70
GAPNOD_clean,128,128
KETSEI_clean,94,94
WIHWAN_clean,368,368
ISISUZ_clean,120,120
KUTRUO_clean,640,640
DIXKOL_clean,74,74
XUDPOD_clean,620,620
DOPHUN_clean,1824,1824
NAJTAW_clean,280,280
RAVWES_clean,180,180
XAWVUN_clean,132,132
ZAVRIZ_clean,256,256
WUHJAK_clean,474,474
jacs.6b04608_ja6b04608_si_003_clean,2548,2548
SABVOH_manual,76,76
VEHLEA01_clean,92,92
LEVDIB_clean,192,192
WIKYAQ_clean,732,732
WUYXOF_clean,175,175
MULXUO_clean,480,480
DICKEH_clean,138,138
WANBIY_clean,856,856
NEKBEL_clean,114,114
XESKEN_SL,270,270
FIVQIL_clean,104,104
PIWDAC_clean,173,173
GULPIN_clean,162,162
TUPGIU_clean,38,38
ECOGEI_clean,440,440
QESRAI_clean,120,120
CUSXIY_clean,1032,1032
XAFBEN_clean,132,132
MAGVOG18_clean,52,52
OKELOH_clean,164,164
DIMQIB_clean,460,460
TILWAM_clean,20,20
VAKPUV_clean,1132,1132
FOSTOY_clean,2376,2376
OBUREL_clean,630,630
NEJRUR_clean,108,108
POMSER_clean,136,136
XUVGUQ01_ion_b,230,230
XANDAU_clean,272,272
UNABOB_clean,336,336
YOZBOF01_clean,792,792
ORAGOF_clean,376,376
IRISAD_clean,52,52
SALRUU_clean,98,98
MAYFUN_clean,92,92
MAVRAE_clean,522,522
PUGJEI_clean,360,360
KEGZOL02_clean,40,40
DIPMAS_clean,78,78
GIWCOF_ion_b,360,360
acs.inorgchem.6b00894_ic6b00894_si_002_clean,564,564
RUGGUX_clean,26,26
HUHBUJ_clean,1036,1036
SEHNEZ_clean,332,332
ETICIV_clean,464,464
EHAFOK_clean,65,65
science.1056698_manual,396,396
AQOMEA01_clean,1848,1848
VUQJUN01_clean,216,216
AMUXAI_clean,174,174
XUMSOP_clean,304,304
VUQKUO_clean,392,392
VAHVOR_clean,124,124
IQEWOQ_clean,108,108
GOBSUM_clean,284,284
GAMTEU_clean,56,56
COXXIX_clean,76,76
PEJFEQ_clean,30,30
AVIHIY_clean,76,76
acs.inorgchem.5b02108_ic5b02108_si_002_clean,144,144
OHAKIS_clean,344,344
IYAJOJ_clean,408,408
LUMYUP_clean,144,144
CAZFOA_clean,84,84
SUSZOW_clean,192,192
MEFJUE_clean,238,238
HAXMUP_clean,108,108
NUSXEG_clean,1432,1432
IXEJOM_clean,284,284
SEHTEF_clean,76,76
HEFDON_clean,210,210
YIWPAV_clean,34,34
DADNUU_clean,140,140
LAVTIN_clean,76,76
UFEMIC_clean,72,72
KEVWUF_clean,128,128
RAVJOP_clean,516,516
NUWPOM_clean,144,144
KASHUK_clean,156,156
GITVAH01_clean,756,756
ECOKAJ_clean,428,428
VIQQUJ_clean,240,240
PENZUE_clean,164,164
HANWAW_clean,584,584
SEHLAU_clean,744,744
CUGXAF_clean,1890,1890
QOPDEE_clean,96,96
CEHTEP_clean,44,44
ILIGEP_clean,56,56
OKIPUU_clean,864,864
RAVFEB_clean,272,272
RUDQOX_clean,130,130
HUSQES_clean,168,168
ZUBFIN_clean,1808,1808
EQOCOC01_clean,400,400
DUXSIA_clean,150,150
VITZAB_clean,93,93
EHODOV_SL,240,240
NAFRUI_clean,138,138
FECYUJ_clean,284,284
FIMYUX_clean,696,696
FASVIH_clean,76,76
ECIYEU02_clean,152,152
RASXEP01_clean,208,208
LECGIL_clean,133,133
IGETUL_clean,294,294
WARWOC_clean,90,90
OROLUD_clean,92,92
ERANES_clean,384,384
UKAZEM_clean,128,128
RUYVEO_clean,441,441
BARZOK_clean,408,408
CUFFAL_clean,450,450
jacs.6b08724_ja6b08724_si_010_clean,266,266
OWUWOU_clean,384,384
CETHEQ_clean,96,96
JAFPIQ_clean,88,88
XEKCAT01_clean,156,156
ATOWOW_clean,98,98
ncomms11831_ncomms11831-s2_clean,120,120
TORXEE_clean,336,336
PUGSOB_clean,300,300
AZIMIH_clean,344,344
YINCUV_clean,330,330
HEDBUP_clean,112,112
TAHYUZ_clean,348,348
FUVDEH01_clean,360,360
AFOTOF_clean,80,80
SOBZEQ_clean,128,128
BUDDIO_clean,64,64
ja5b02777_si_005_clean,54,54
COQLAX_clean,2520,2520
MIFNUM_clean,792,792
ECOSIY_clean,104,104
HAQJIV_clean,441,441
KOMHIF_clean,238,238
PEZCII_clean,441,441
OZUMAZ_clean,162,162
KITVEQ_clean,300,300
TEJBOB_clean,444,444
HENYUV_clean,60,60
FONQIJ_clean,152,152
GUPBOJ03_clean,1248,1248
XOSQUR_ion_b,102,102
YILJUA_clean,222,222
IVEQEG_clean,84,84
