mof_name,base_atoms,core_atoms
VAHPUR_clean,376,376.0
AVESOL_clean,176,176.0
HUWHOY_clean,204,204.0
WUSCUJ_clean,104,104.0
CUMKIG_clean,97,97.0
FIJFUA_clean,92,92.0
UMODEH09_clean,774,774.0
JUGQOT_clean,96,96.0
PUKSUL_clean,60,60.0
ZALDUO_clean,76,76.0
AMUFEV_clean,74,74.0
MEFZUU_manual,1617,1617.0
UVEVUN_clean,540,540.0
QUVDUH_clean,208,208.0
OZULAY_clean,162,162.0
YAGJOI_clean,85,85.0
VITZEF_clean,93,93.0
HUDWUA_clean,109,109.0
ANUGOG_clean,208,208.0
NIKYOW_clean,108,108.0
QOFDIA05_clean,592,592.0
KOKZIT_clean,124,
ESARAT_clean,292,292.0
ULAQEF_clean,308,308.0
SIVQAR_clean,66,66.0
FAQGIP_clean,262,262.0
GULWOA_clean,142,142.0
BUSQEM_clean,122,122.0
DOLXOR_clean,34,34.0
MAXHOJ02_clean,232,232.0
PILJAX_clean,163,
RIBDAJ_clean,76,76.0
XOTXUB_clean,220,220.0
NAZZEV_clean,296,296.0
KEDJAG02_clean,80,80.0
IWAZIP_clean,114,114.0
VOBRUB_clean,136,136.0
VASGUU_clean,348,348.0
CUTGII_clean,44,44.0
QOMDUS_clean,49,49.0
KECRAL_clean,30,30.0
LAJTIC_clean,32,32.0
JILXOS_clean,248,248.0
TAJVOS_clean,464,
TAJXIO05_clean,896,896.0
UJOJEK01_clean,116,116.0
LUDCUK_clean,156,156.0
ic402058f_si_002_clean,210,210.0
OQERUY_clean,344,344.0
GOYPER_clean,52,52.0
LUPYAX_clean,180,180.0
UDICAN_clean,188,188.0
BEWWEH_clean,160,160.0
jacs.6b02030_ja6b02030_si_002_clean,342,342.0
COJGEO_clean,352,352.0
SANHEX_clean,248,
KIPKAX_clean,242,242.0
VUWPIN_clean,324,324.0
UZEKEQ_clean,210,210.0
YEDLAV_clean,104,104.0
UMOVEZ04_clean,720,720.0
OTALUS_clean,1456,1456.0
BALPAH_clean,1952,1952.0
KUNLEL_clean,78,78.0
EVADIQ_clean,148,148.0
BUKRUW02_clean,252,252.0
QONQEQ_manual,76,76.0
KARTAA_clean,260,260.0
KOFPEB02_clean,178,178.0
YIJCEB_clean,184,
VUHPUL_clean,736,
SINQAH_clean,42,42.0
GATSAY_clean,138,
NERVOV_clean,114,114.0
FIYDOH_clean,148,148.0
LAXMIJ_clean,96,96.0
HOFJIX_clean,616,616.0
KIYMIQ_clean,144,144.0
EBINUA_clean,424,424.0
MURFIQ_clean,657,657.0
SOTBIM_clean,104,104.0
FAYPOM_clean,336,336.0
c5ce02503f_c5ce02503f2_clean,768,
EVUNAL_clean,120,120.0
PUWCUF_clean,288,288.0
ELUZES_clean,108,108.0
YOYRIP_clean,244,244.0
ZACHIX_clean,624,624.0
WUGPUL_clean,378,
NANZOS_clean,208,208.0
YUNJUO_clean,63,63.0
TIPZUP_clean,364,
XIWYEH_clean,100,100.0
ECOLOX_clean,50,50.0
ZNGLUD_clean,72,72.0
IXIPEK_clean,220,220.0
UMUXEG_clean,60,60.0
GUBSED_clean,228,228.0
NOPJOT_clean,244,244.0
OVIWIA_clean,50,50.0
IYOVUO_clean,108,108.0
YUNKAV_clean,63,63.0
HOZTOG_clean,570,570.0
ROQDIM02_clean,80,80.0
acs.cgd.5b01686_WAHFUJ1434675_clean,164,164.0
FARFIO_clean,324,324.0
BASTAS_clean,320,320.0
ASADAA_clean,176,176.0
CUPHIG_clean,414,
MAYJOM_clean,304,304.0
AGARUW_clean,128,128.0
ASIVAB_clean,664,664.0
IFEQIV_SL,144,144.0
JOGHEU_clean,100,100.0
MUPYUS_clean,78,78.0
ECASAD_clean,68,68.0
IFEYIB_clean,112,112.0
YUVGOL_SL,324,324.0
VEJYOZ_clean,272,272.0
ZECKOJ_clean,68,68.0
NOHFOG_clean,164,164.0
ATICAH_clean,108,108.0
TOZFOF_clean,1042,1042.0
CEHLAD_clean,312,312.0
KIFWUT_clean,228,228.0
RUHFEH_clean,124,124.0
JUNBOL_clean,244,244.0
HUFJID_clean,440,440.0
TEJGIA01_clean,160,160.0
VUTVAJ_clean,88,88.0
XIFLOP_clean,120,120.0
S2056989016007027_zl2661sup1_clean,76,76.0
POQKAI_clean,44,44.0
AZILEA_clean,160,160.0
YIGFIF_clean,92,92.0
IFEHUY_clean,108,108.0
FUVDEH02_clean,360,
YIXZEL_clean,98,98.0
1499489-acs.cgd.6b01265_1499490_clean,756,
OPEGOG_clean,328,328.0
BEPREV02_clean,828,828.0
cm503311x_aloh200K_clean,56,56.0
AQOMAW_clean,291,291.0
REZJIR_clean,104,104.0
OXALEF_clean,141,141.0
VOCQAF_clean,288,288.0
ELIKOA_clean,60,60.0
COMNAU_clean,2688,
CETVAA_clean,128,128.0
EBUREA_clean,128,128.0
XUGHAK_clean,162,
XOVPUU_clean,288,288.0
WEGFUL_clean,132,132.0
EFIMOV_clean,96,96.0
AWARIZ_clean,270,270.0
PEVZAT_clean,58,58.0
UMODEH25_clean,774,774.0
IBARUA_clean,178,178.0
HAZGOF08_clean_h,100,100.0
IKUMAE_clean,108,108.0
VONCIM_clean,156,156.0
QAGQEW_clean,456,456.0
BUVVOF_clean,796,
ic403134c_si_002_clean,56,56.0
OBUFEX_clean,144,144.0
PEXBIF_clean,176,176.0
TEVZIE_clean,108,108.0
KOSKUA_clean,54,54.0
TAZLOX_clean,308,308.0
YAPLIM_clean,1008,1008.0
TORXAB_clean,118,118.0
VECZEI_clean,20,20.0
EGAFUP_clean,62,62.0
CODGAE_clean,108,108.0
NUCREJ_clean,171,171.0
XAHQAA_clean,400,400.0
DAMZEZ_clean,312,312.0
HURFEH_clean,400,400.0
NIGFIT_clean,76,76.0
WEYQAU03_clean,152,152.0
KOSKIO_clean,54,54.0
GAJVAQ_clean,320,320.0
USAHAZ_clean,448,
DEPYED_clean,464,464.0
PEVXAQ_clean,352,352.0
QETHUT_clean,38,38.0
ETECOX_clean,160,160.0
HOQMIL03_clean,224,224.0
ADOCEC_clean,248,248.0
IKOKEA_clean,38,38.0
GITVEL01_clean,432,432.0
EPONAA_clean,76,76.0
FOHSAW01_clean,92,92.0
EGOZAB_clean,246,246.0
POCRAB_clean,170,
WIMWIA_clean,268,268.0
VOBGEA_clean,490,490.0
ja994186h_clean,60,60.0
EVOTIT_SL,1142,
NOFRIK_clean,210,
YUXLEJ_clean,1476,1476.0
IWOSAP_clean,76,76.0
KPACCE10_clean,88,88.0
IHERIY_clean,138,138.0
VONCOS_clean,204,204.0
LEWMUX_clean,220,220.0
UQUHAQ_clean,60,60.0
KEDJAG14_clean,80,80.0
OXOLAP_SL,516,516.0
FERVIJ_clean,105,105.0
IGUCET_clean,120,120.0
YUKCAJ_clean,106,106.0
CUYHIO_clean,188,188.0
POBGAQ01_clean,848,
HAHPOW_clean,340,340.0
IFOSIG_clean,78,78.0
IKETIC_clean,36,36.0
VAXHOR_clean,68,68.0
BOLPAU_clean,880,880.0
TAZLUD_clean,308,308.0
VERZEZ_clean,52,52.0
XUNTAD_clean,112,112.0
CIZMIJ_clean,68,68.0
KIYQIU_clean,128,128.0
HUZXEH_clean,864,864.0
SERJOP_clean,188,188.0
NIKHAS_clean,468,
FIRNAX_clean,159,159.0
CIXBUH_clean,648,648.0
ELILIV_clean,60,60.0
IPIJUM_clean,64,64.0
EBEXEQ_clean,76,76.0
EPEWAY_clean,232,232.0
SOTWUV_clean,84,84.0
PAQVEK_clean,348,348.0
XEFGAQ_clean,180,180.0
GUGNON_clean,196,196.0
YUDFOU_clean,416,416.0
MEHMET_clean,552,552.0
DIMKUH_clean,132,132.0
WOJZIG_clean,232,232.0
SISQAO_clean,170,170.0
RAFMUH_clean,72,72.0
NATKOL_clean,476,476.0
XENZEX_clean,112,
RAVVIU_clean,108,108.0
TIVFEK_clean,118,118.0
ic402692p_si_004_clean,234,234.0
RASGAT_clean,56,56.0
EJONOH_clean,51,51.0
BOCTOE_clean,40,40.0
VIDVUB_clean,160,
ZAVPIX_clean,128,128.0
HUXHUF_clean,276,
RAZYIC_clean,184,184.0
UYOJOI_clean,196,196.0
YUMFES_clean,234,234.0
NEJSOM_clean,116,116.0
VUKJUI_clean,664,664.0
RIXBEG_clean,220,220.0
QAHQOH_clean,80,80.0
SOMFEG_clean,108,108.0
WARFAY05_clean,272,
ASUJIJ_clean,232,232.0
KIPJOK_clean,328,328.0
PAGFUZ_clean,46,46.0
IWAYAG_clean,132,132.0
OHAKEO_clean,172,172.0
IGOYIN_clean,152,
BUSSEP_clean,660,
YUMKAU_clean,188,188.0
CAXZUY_clean,1504,1504.0
DANROC_clean,927,927.0
TEFWOR_clean,600,600.0
XOVVEK_clean,113,113.0
BEPMAM_clean,150,150.0
LUPTAS_clean,200,200.0
UDOVOA_clean,1752,1752.0
DEJCEB_clean,344,344.0
YIVZIO_clean,226,226.0
WUTKIG_clean,90,90.0
HULTEP_clean,438,438.0
VUGXOM_clean,134,134.0
RAVWOC_clean,252,252.0
NAHFOU_clean,180,180.0
NASRIL_clean,216,216.0
QEZZIF_clean,228,228.0
MUTNAQ_clean,128,128.0
GARTUR_clean,944,944.0
ROQMER03_clean,80,80.0
RAYMIP_clean,236,236.0
PEPLIG_clean,72,72.0
GANBAZ_clean,248,
FUVDEH07_clean,296,296.0
CODSAR_clean,148,148.0
SIBDEO_clean,108,108.0
YOQYEK_clean,38,38.0
YORCIT_clean,1440,
YAPXIX_clean,216,216.0
NUHQOY_clean,232,232.0
cg200606r_si_001_clean,116,116.0
MIYWIB_clean,122,122.0
DITTEH_clean,244,244.0
SIVGIP_clean,76,76.0
HAKTAR_clean,150,150.0
MISQIQ01_clean,39,39.0
ic402692p_si_002_clean,238,238.0
QUKQAQ_clean,180,180.0
CAVMOD_clean,628,628.0
GARMAQ_clean,196,196.0
UQERIT_clean,180,180.0
TOKLIQ_clean,356,
DATPIY_clean,208,208.0
IZIHAC_clean,696,696.0
VOSVEG_clean,720,
KESHAT_clean,160,160.0
FATKAO_clean,160,160.0
MEKBAH_clean,228,228.0
XEHSOT_clean,108,108.0
MICNUI_clean,146,146.0
HAFFEC_clean,846,
CEJZAU_clean,412,412.0
LAWGUO_clean,628,
FURQOZ01_ion_b,540,540.0
IDUDES_clean,104,104.0
SOZSIL_clean,416,416.0
OTIBUQ_clean,188,188.0
LITHUR_clean,136,136.0
BADHUM_clean,400,400.0
KIXXOG_clean,92,92.0
EMIYEF_clean,72,72.0
UZOBAN_clean,392,392.0
QOVDAH_clean,162,162.0
YUGZIK_clean,408,408.0
DAHNUW_clean,92,92.0
IGUTEK_clean,108,108.0
QOVSUR_clean,684,684.0
TIXCIO_clean,268,268.0
WOYJEB_clean,1280,1280.0
CUNQOT_clean,40,40.0
SOJKOT01_clean,52,52.0
WAXJAJ_clean,56,56.0
TEZKAM_clean,428,428.0
WEMFEB_clean,52,52.0
OTECAT_clean,960,960.0
WEXSEZ_clean,450,
KACZEV_clean,1032,1032.0
HOXSIY_clean,118,118.0
MALFUD_clean,222,222.0
EKEQIV_clean,172,172.0
FOMWOV_clean,672,672.0
POLDUQ_clean,216,216.0
IMUTUG_ion_b,310,310.0
JAHNEM_clean,116,116.0
SOBZOY_clean,20,20.0
VANNEG_clean,978,978.0
MIFQEY_clean,208,208.0
UHADAI_clean,80,80.0
IXEBEU_clean,648,648.0
UMOVEZ03_clean,720,720.0
FAYQUT_clean,768,768.0
UJUMUJ_clean,464,
PANRUS01_clean,108,108.0
WILREO_clean,80,80.0
IFEQER_clean,352,
LAWHUP_clean,324,324.0
UGUGUZ_clean,116,116.0
RATSAI_clean,164,164.0
WULQUR_clean,76,76.0
XOMGIQ_clean,376,376.0
WABVOL_clean,120,120.0
WIZMAV02_auto,696,696.0
IGAHAB_clean,220,220.0
jacs.5b13491_ja5b13491_si_002_clean,416,416.0
VICLAW_clean,740,740.0
XANLEE_clean,344,344.0
IKOQII_clean,396,396.0
HOJLUP_clean,460,460.0
BEFNOR_clean,100,
MUHNAG_clean,65,65.0
ic025743v_s1_clean,40,40.0
UXEFEJ_clean,34,34.0
TIGSOT_clean,208,208.0
KUGZIW_clean,176,176.0
XULGUI_clean,112,112.0
CUMQOQ_clean,73,73.0
GIZVER_clean,150,150.0
BINRUN_clean,1080,1080.0
PODVIP_clean,136,136.0
VAZTOG_clean,106,106.0
TUMQOJ_clean,128,128.0
GUBBAG_clean,86,86.0
SUSRUV_clean,768,768.0
LABGAY_clean,332,332.0
c5cc09432a_c5cc09432a2_clean,432,432.0
NOHKOM_clean,80,80.0
NUHQUE_clean,232,232.0
WIDQEG_clean,72,72.0
TIGQOR_clean,324,324.0
ic200054b_si_002_clean,290,
QAMHAQ_clean,154,
ASAMUE_clean,632,632.0
CIFJAE_clean,68,68.0
MEGBAD_clean,204,204.0
HILJUJ_clean,148,148.0
OYIVIC_clean,76,76.0
DIVGIA_clean,708,708.0
VAGMAT_clean,152,152.0
PARSAF_clean,540,
LURRIA_clean,744,
OSUPOJ_clean,440,
FABGOG_clean,188,188.0
AQUCUM_clean,162,162.0
LAGWUN_clean,168,168.0
BIZMAA_clean,534,534.0
VEJHEZ_clean,1180,1180.0
IJUTEM_clean,144,144.0
NUDLEF_clean,904,
YUBTUM_clean,516,516.0
ic502725y_si_004_clean,110,110.0
WAHDIT_clean,528,
IQOHUT_clean,116,116.0
EDECOG_clean,256,256.0
ULOKEN_clean,656,
NUFBUN_clean,108,108.0
UMIZEX_clean,720,720.0
KOSLIP_clean,54,54.0
FAZPED_clean,192,192.0
ja5103103_si_002_auto,1356,1356.0
FAFMAC_clean,160,160.0
GUDJOG_clean,512,512.0
DEWQUS_clean,452,452.0
PUGFOO_clean,360,360.0
AXINIF_clean,400,400.0
WAQKUX_clean,512,512.0
VOKJIQ_clean,80,80.0
PEJNUP_clean,114,114.0
ICODIP_clean,936,936.0
WAPTEP_clean,236,
FOXPUE_clean,171,171.0
KEXFAU_clean,152,152.0
BEPVAV_clean,104,104.0
COBWEV_clean,168,168.0
SEHSOO_clean,76,76.0
REXFEH_clean,324,324.0
CANRUG_clean,222,222.0
AQEFUY_clean,300,300.0
DOJXIK_clean,132,132.0
KOXGAH_clean,624,624.0
KAFYAT_clean,150,150.0
SETQOZ_SL,76,76.0
GISWEM_clean,352,352.0
WUWQEL_clean,74,74.0
MOXBOS_clean,110,
RUGJAG_clean,26,26.0
HOJNUR01_clean,400,400.0
FURFIJ01_clean,228,228.0
BASTUM_clean,320,320.0
XOPLOE_clean,224,224.0
WUTBOC_clean,178,178.0
YAHPED_clean,160,160.0
ZUGDEM_clean,212,212.0
ISIYUF02_clean,148,
COYVAO01_clean,176,176.0
ELUJAY_clean,268,268.0
XEXLIX_clean,144,144.0
LACYEW_clean,424,
ja308995t_si_002_clean,152,152.0
DUKNEE_clean,912,
ZETQAS_clean,352,352.0
ja202154j_si_003_clean,174,
JOBFIQ_clean,472,
VEMSUC_clean,212,212.0
VEMMOQ_clean,84,84.0
HOVGIK_clean,272,272.0
ADUWON_clean,876,876.0
cm503311x_alf40K_clean,56,56.0
GUPJEG01_clean,50,50.0
ZIYQAB_clean,124,124.0
PEWDAY_clean,216,
IJASES_clean,50,50.0
UGIGAS_clean,52,52.0
MAPCIP_clean,256,256.0
DOKDEN_clean,210,210.0
BAKFAV_clean,46,46.0
QUPDEL_clean,56,56.0
AXAQAT_clean,42,42.0
ESARUN_clean,174,174.0
ADABIS_clean,94,94.0
MUGXIX_clean,200,
BUPDOH_clean,540,
UHOHEG_clean,412,
c6ce00126b_c6ce00126b2_clean,328,328.0
ADATEG_manual,1160,1160.0
RAYMAG_clean,117,117.0
QAPPON_clean,380,
EWUGEK_clean,248,248.0
HUCSEF_clean,560,
XOFPEP01_clean,82,82.0
ICIKEL_clean,2368,2368.0
HICZEA_clean,296,296.0
ja0752540-file002_clean,648,648.0
ja5109535_si_002_clean,534,
HUSJUC_clean,148,148.0
DADNII_clean,140,140.0
ja512437u_si_002_clean,384,384.0
ROQFUA03_clean,80,80.0
RIZXUT_clean,108,
YASLUA_clean,56,56.0
EYINOR_clean,424,424.0
PIZHOX_clean,138,138.0
VIWKOD_clean,216,216.0
BINDAF_manual,426,426.0
HAPBIM_clean,1656,1656.0
FOVPEN_clean,1128,1128.0
XAHWAG_clean,76,76.0
MUQSAU_clean,448,448.0
VITZIJ_clean,93,93.0
UCOJED_clean,648,648.0
CIWROQ_clean,648,648.0
GANBED_clean,328,
DAYCAI_clean,46,
AKUHOD03_clean,66,
UMOBEF06_clean,720,720.0
YAVZAX_clean,44,44.0
SOKKUZ_clean,108,108.0
QAMVEH01_clean,294,294.0
SISQES_clean,170,170.0
GUANZS_clean,44,44.0
XUVQOW_clean,376,376.0
FAFQEJ01_clean,264,264.0
XIYYEL_clean,80,80.0
ATIXAE_clean,184,184.0
ROCZAM_clean,122,122.0
WITJOA_clean,368,368.0
OLELAS_clean,197,197.0
IBIYUO_clean,1072,
OLEKUM_manual,432,432.0
GUNFAW01_neutral,80,80.0
HUXHEP_clean,156,
OKINIG_clean,132,132.0
GISZUF_clean,436,436.0
ENCDBZ01_clean,64,
cg0702636-file002_clean,54,54.0
WIRMUH_clean,90,
PAPVEJ_clean,240,240.0
TOFTIT_clean,632,632.0
UTEXIB_clean,252,252.0
YITHOA_clean,70,70.0
ZADREE_clean,282,
ja5b02999_si_006_clean,204,204.0
YOYCEV_clean,920,
cm503311x_aloh300K_clean,56,56.0
OZUMAZ01_clean,162,162.0
DUWBEE_clean,512,512.0
QODHUO07_clean,592,592.0
WEMCEY_clean,208,208.0
YIWBIR_clean,204,
COQJUP_clean,386,
PUMNIV_clean,56,56.0
NIKDAM_clean,146,146.0
KOGSOQ_clean,420,
GAZLAW_clean,296,296.0
ZEZQEC_clean,74,74.0
cm303749m_si_002_clean,84,84.0
ja074366osi20070816_031204_clean,106,106.0
AFUKIX_clean,550,550.0
BIBXUH_clean,164,164.0
CIFDUS_clean,138,138.0
HUFJAV_clean,396,396.0
DEYLOJ_clean,312,
OBAJAF_clean,774,774.0
TOTVEF_clean,450,
YARYOF_clean,44,44.0
WESNIS_clean,48,48.0
QEKLID01_clean,59,59.0
FUSNEN_clean,414,414.0
VIRQAO_clean,40,40.0
AXINAX_clean,722,
UBUMAH_clean,260,260.0
LABNOU_clean,1648,
MIVWAR_clean,438,438.0
OCUSUB_clean,160,160.0
HUKRIO_clean,67,
QOTZEG_clean,76,76.0
CURZEV_clean,484,484.0
GIMSUS_clean,108,108.0
GUFBOA_clean,156,156.0
QOJVAM_clean,84,84.0
AHUTIH01_clean,72,72.0
OVIDON_clean,344,344.0
WEMCIC_clean,208,208.0
PODKUQ_clean,840,840.0
ic051143vsi20050711_050730_clean,68,68.0
ATEYED_clean,260,260.0
LAGQER_clean,50,50.0
ACODUT_clean,218,
ATOWIQ_clean,98,98.0
CUZBUW_clean,40,40.0
MOBBOU_clean,50,50.0
ZAGHAT_clean,45,45.0
LEWZET_clean,88,
QUQZOS_clean,136,
ZETQEW_clean,352,352.0
OTATOT_clean,204,204.0
LARPIF_clean,160,
EXUHEM_clean,110,110.0
XAVKIR_clean,2184,2184.0
XAJSEJ_clean,164,164.0
LETDUK_clean,64,64.0
OFESAU_clean,178,178.0
BOHXIH_clean,360,
GUHGOH_clean,176,176.0
QAJKIV_clean,160,160.0
XEGKOL_clean,260,260.0
INEXOQ_clean,176,176.0
YUBGIN_clean,74,74.0
ESUVAR01_clean,74,74.0
XALBOC_clean,1552,1552.0
NAYZUK_SL,200,200.0
GIQXEK_clean,66,66.0
CEJBEA_clean,274,274.0
ZIJSAO_clean,924,924.0
ILIMOH_clean,459,459.0
EHIHEI_clean,116,
acs.cgd.5b01554_VAGNUP1452791_clean,392,
NIXFUX_clean,984,
NAKLIW_clean,224,224.0
HAXNOJ_clean,88,
QINSUD01_clean,60,
VAYWID_clean,194,194.0
VACFUB_clean_h,81,81.0
PEVLIN_clean,46,46.0
WOBHOL_clean,54,54.0
DICVES_clean,244,244.0
HOGPUQ_clean,176,176.0
JIXWUJ02_clean,108,108.0
ic5005374_si_003_clean,1014,
PELXIP_clean,304,304.0
MALSIE_clean,84,84.0
VAHQAY_clean,376,376.0
XICYIT_SL,332,332.0
UMOBEF02_clean,720,720.0
NUNZUT_clean,178,
EROCIZ_clean,586,586.0
LULVOF_clean,508,508.0
IHILUI_clean,76,76.0
EJAXIW_clean,180,180.0
RUBTAK06_clean,600,
LAZPOT_clean,260,260.0
KOHLIE_clean,436,436.0
UYOFIY_clean,328,328.0
NELWIL_clean,80,80.0
DEFKUU_clean,58,58.0
RUPNEW_clean,248,248.0
DISSUU_clean,52,52.0
UZUXOE_clean,1328,
CUWVEX_clean,78,78.0
FIVNAZ_clean,16,16.0
PEKDEQ_clean,460,
CUWXOJ_clean,352,352.0
XEDGIY_clean,540,540.0
UVEVAT_clean,184,184.0
XIMPOA_clean,344,344.0
FAVDAK_clean,880,
MAYYAN_clean,84,84.0
ECOROD_clean,51,51.0
RIYWIH_clean,200,200.0
MAWFIC_clean,528,528.0
JAJLEO_clean,84,84.0
YUZJOU_clean,328,328.0
TEQLIM_clean,388,
EDIKIL_clean,52,52.0
CUQRIR_clean,232,232.0
IJANAJ_clean,79,79.0
LEQBUG_clean,552,
NEFZOO_clean,100,100.0
WIWKIX_clean,248,
NAFSOF_clean,288,288.0
EVUPOC_clean,100,100.0
QOBWIN_clean,62,62.0
GIQXUA_clean,66,66.0
HUFHOH_clean,396,396.0
UNABUH_clean,120,120.0
WAGZEL_clean,120,120.0
jacs.5b12516_ja5b12516_si_002_clean,516,516.0
COKPID_clean,162,162.0
WENKEH_clean,214,214.0
FIFMIS01_clean,342,342.0
XOCWIX_clean,65,65.0
JEJKIT_clean,184,184.0
ZADDAJ_clean,42,42.0
jacs.6b01345_ja6b01345_si_001_clean,1688,1688.0
ZERQOE_clean,120,120.0
ZERNOB_clean,166,166.0
KOCWEF_clean,356,356.0
JILWIL_clean,144,144.0
FAHVAM_clean,190,190.0
cg301577a_si_002_clean,412,412.0
RAKDAJ_clean,648,648.0
EJIDUW02_clean,56,56.0
POLBUN_clean,160,160.0
DAFJOM_clean,200,200.0
TOVKEW_clean,928,928.0
YOYPIN_clean,244,244.0
BETFIR_clean,304,
EXOFIH_clean,63,63.0
MAGVOG30_clean,52,52.0
CAKXIX_clean,72,72.0
XANZAQ03_clean,100,
RIPTAM_clean,190,190.0
NUHRAL_clean,232,232.0
QODPOQ_clean,592,592.0
NARNEC_clean,144,144.0
LIWXOG_clean,164,164.0
UVUWAL_clean,520,520.0
APUPEH_clean,372,372.0
OLUCAZ_clean,180,180.0
GEHSAN_clean,86,86.0
JOCLOD_clean,328,328.0
ENANIS_clean,164,164.0
HAFVOB_clean,336,336.0
XAMDUM05_clean,156,156.0
DUNXUH14_clean,80,80.0
WOYWOY_clean,404,
PEJFUG_clean,140,140.0
JUKNUA_clean,932,932.0
YARDIG_clean,98,98.0
VEDFOB_clean,228,228.0
LADQEP_clean,202,202.0
XISPEW_clean,68,68.0
VUVZAP_clean,86,86.0
UMEDEX_clean,664,664.0
HANKIS_clean,3808,
DIVNAY_clean,60,60.0
JAKBIJ_clean,64,64.0
FORXAM_clean,3120,
ECUDEM_clean,56,56.0
EXAPEA_clean,130,130.0
JAVSUV_clean,38,38.0
ODIMAQ_clean,166,166.0
OBAFIJ_clean,192,192.0
BAKGAX_clean,136,136.0
TIQHAD_clean,124,124.0
QIRYAS_clean,72,72.0
HAZNIH_clean,228,228.0
LOZSAW01_clean,42,42.0
JUNBUR_clean,76,76.0
KUXSAZ_clean,244,
LEQCAN_clean,552,
QODHUO09_clean,592,592.0
HOZXEB_clean,328,328.0
YITHIU01_clean,82,82.0
ITONAI_clean,116,116.0
QIXSOG01_clean,88,88.0
ICOWON_clean,56,56.0
GAJZAU_clean,104,104.0
EKEKOW_clean,292,
XEJTIR_clean,216,216.0
MIFTUS_clean,792,792.0
JALCAD_clean,416,416.0
JALLIU_clean,488,
BEXVIL_clean,160,
KOSJUZ_clean,54,54.0
QIKYOA_clean,142,
FATVOM_clean,160,160.0
GANBAZ01_clean,248,
WILDUR_clean,148,148.0
FAQLUH_clean,144,144.0
INASAT_clean,384,
jacs.6b08724_ja6b08724_si_016_clean,263,263.0
OLOYOF_clean,464,464.0
QAWRIQ_clean,112,112.0
GIYTIS_SL,75,75.0
POHCOG_clean,352,352.0
PIWRAQ_clean,175,175.0
UGUQUK_clean,372,372.0
ARAHIM_clean,112,112.0
NIJTOR_clean,190,190.0
VUHGAH_clean,116,116.0
HOGSIG_clean,88,88.0
JOLYEQ_clean,711,711.0
OCUQUZ_clean,168,168.0
HOBGIP_clean,104,104.0
NARVUA_clean,144,144.0
DIYTEM_clean,260,260.0
EWIPIL_clean,80,80.0
CAZGIT_clean,336,336.0
MARLUP_clean,200,
FEWWIP_clean,700,
QAVWAN_clean,144,144.0
CIFDOM_clean,138,138.0
RAFNIV_clean,196,196.0
RESWOC_clean,100,100.0
NEBNOZ_clean,168,168.0
EXALAR_clean,212,212.0
XAGPUT_clean,84,84.0
MARLOJ_clean,200,
EMODOZ_clean,120,120.0
LIFSEA_clean,444,444.0
YEYYAC_clean,348,348.0
OQUFOX_clean,792,792.0
OROMAK_clean,46,46.0
POCPAZ_clean,396,396.0
LETPOR_clean,944,944.0
AQUDIB_clean,162,162.0
PEGCIP_clean,384,384.0
ABEYEN_clean,144,144.0
HIXDOH_clean,32,
ULEPIM_clean,402,402.0
OCIVIH_clean,190,190.0
ZAXWEC_clean,62,62.0
LUXFOA_clean,632,632.0
WEYQAU16_clean,152,152.0
KETHEY_clean,104,104.0
XEXLET_clean,144,144.0
MAGCUU_clean,230,230.0
MAPFOY_clean,296,296.0
KIDXUR_clean,111,111.0
SIHLUQ_clean,108,108.0
acs.inorgchem.6b01740_ic6b01740_si_002_clean,1320,1320.0
VIXGAM01_clean,28,28.0
DUSHIK_clean,3320,
cg3015354_si_002_clean,368,
PEGQUP_clean,208,208.0
UMOYOM01_clean,756,
MAXHOJ_clean,464,464.0
LOFCUF_clean,588,588.0
FEPQEW_clean,76,76.0
VANNIK_clean,652,652.0
YAZWOM_clean,162,162.0
RANWAH_clean,1824,1824.0
ja205976v_si_004_clean,66,66.0
ja5131269_si_003_clean,168,168.0
CENPUI_clean,143,143.0
WEMDID_clean,52,52.0
CICSOW01_clean,258,258.0
DUXKUD_clean,122,122.0
ROQNES04_clean,80,80.0
ULOGAE_clean,312,312.0
DOHNUL_clean,364,364.0
CIWYUD_clean,70,70.0
WUXYIZ_clean,110,
QOFCAR_clean,592,592.0
PURQEZ_clean,92,92.0
WEBJIY_clean,682,
BIXXIR_clean,218,218.0
ALUKAU_clean,50,50.0
MAHCOQ_clean,988,988.0
cg901128k_si_004_clean,130,130.0
FUVDEH04_clean,360,
QOLVET_clean,72,72.0
AHEQAH_clean,220,220.0
SULKIU_clean,360,360.0
ic502730y_si_002_clean,152,152.0
JOSNAG_clean,56,56.0
GEZZAO_clean,288,
VIDXOX_clean,64,64.0
LORNEL_clean,30,
QISVEU_clean,320,320.0
VIDJID_clean,176,
KAPHOB_clean,178,178.0
BEWVEG_clean,176,
NUVYIN_clean,242,242.0
DUNXUH03_clean,80,80.0
TAJXIO03_clean,448,448.0
VOSWIL_clean,420,
DITPED_clean,1344,
DEYXIQ_clean,160,160.0
JUTCOS_clean,852,
GARTEB_clean,58,58.0
FOFCOU_clean,124,124.0
PIDMEV01_clean,166,166.0
WAVRES_clean,1224,
WANHIF_clean,378,378.0
LUFNEG_clean,248,248.0
QITDOO_clean,1088,1088.0
QOFDOG_clean,592,592.0
PUWZOX_clean,632,
DOFTID_clean,328,
jacs.6b01663_ja6b01663_si_002_clean,570,
