,gas,temperature,low_pressure,high_pressure,struct_info,sampling,model,trial_001_Model,R2_mean,R2_std,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MAPE_percent_mean,MAPE_percent_std,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std
388,He,273K,0.1,15,struct+input,qt_then_rd,gbm,gbm,0.996541083,0.000305155,0.00726036,0.000215437,0.00011575,1.06e-05,3.025807163,0.033256676,20.53235331,0.218551978,0.013567162,0.000216172
391,He,273K,0.1,15,struct+input,random_struct,gbm,gbm,0.957328459,0.04297619,0.00881569,0.000981935,0.004357922,0.005042585,3.202313619,0.067643634,20.47316313,0.112537435,0.013957262,0.000177848
394,He,273K,0.1,15,struct,random_struct,gbm,gbm,0.95538938,0.041392877,0.02264778,0.000565315,0.004544892,0.005137859,12.74113845,0.547898215,18.25494251,0.137653403,0.015246725,0.000125877
397,He,273K,0.1,1,struct+input,qt_then_rd,gbm,gbm,0.996458468,0.000287216,0.000509117,1.28e-05,5.61e-07,3.55e-08,3.137285336,0.034479066,20.6547523,0.502851996,0.01339035,7.26e-05
400,He,273K,0.1,1,struct+input,random_struct,gbm,gbm,0.971143325,0.042513375,0.000588766,6.66e-05,1.49e-05,2.41e-05,3.272133221,0.058762155,20.5596096,0.245796998,0.014029121,0.000345867
403,He,273K,0.1,1,struct,random_struct,gbm,gbm,0.944981306,0.037336222,0.001616699,4.12e-05,2.59e-05,2.22e-05,13.50610037,0.86235953,18.2490211,0.116518212,0.015231371,0.000122537
406,He,273K,0.1,5,struct+input,qt_then_rd,gbm,gbm,0.996674452,0.000204643,0.002446417,5.46e-05,1.3e-05,7.86e-07,3.024184063,0.030855036,20.47335973,0.192933733,0.013544416,0.000295305
409,He,273K,0.1,5,struct+input,random_struct,gbm,gbm,0.961061853,0.038167865,0.002930617,0.000324846,0.000460252,0.000516351,3.175004683,0.04293551,20.58860826,0.163412151,0.013880014,0.000163795
412,He,273K,0.1,5,struct,random_struct,gbm,gbm,0.950120168,0.037575275,0.007864622,0.000216603,0.000574963,0.000525822,13.18516016,0.676405086,18.19797549,0.136624333,0.015321064,8.11e-05
415,He,273K,0.5,15,struct+input,qt_then_rd,gbm,gbm,0.998145968,0.00027041,0.004504994,0.000120807,6.13e-05,1.02e-05,1.816678026,0.071945849,20.54241104,0.122750103,0.013728762,0.000239438
418,He,273K,0.5,15,struct+input,random_struct,gbm,gbm,0.961435885,0.042474866,0.00626486,0.000864601,0.003999964,0.005048182,1.953165793,0.064710231,20.64751139,0.217495606,0.014665174,0.000706799
421,He,273K,0.5,15,struct,random_struct,gbm,gbm,0.95538938,0.041392877,0.02264778,0.000565315,0.004544892,0.005137859,12.74113845,0.547898215,18.58014598,0.21392632,0.015297604,0.000129804
424,He,273K,0.5,1,struct+input,qt_then_rd,gbm,gbm,0.998183513,0.000244582,0.000312379,1.03e-05,2.84e-07,4.52e-08,1.931316967,0.075603766,20.5325675,0.197088058,0.013830328,0.000131926
427,He,273K,0.5,1,struct+input,random_struct,gbm,gbm,0.968104243,0.041293803,0.000415446,5.9e-05,1.62e-05,2.35e-05,2.083786232,0.06693275,20.52453928,0.08444544,0.014496136,0.000273012
430,He,273K,0.5,1,struct,random_struct,gbm,gbm,0.944981306,0.037336222,0.001616699,4.12e-05,2.59e-05,2.22e-05,13.50610037,0.86235953,18.22410674,0.054095884,0.015337944,0.000213028
433,He,273K,0.5,5,struct+input,qt_then_rd,gbm,gbm,0.998319535,0.000218308,0.00145676,4.09e-05,6.5e-06,9.64e-07,1.790702436,0.062759258,20.5618957,0.220355295,0.013730383,0.000143451
436,He,273K,0.5,5,struct+input,random_struct,gbm,gbm,0.966066407,0.037774259,0.001983153,0.000235588,0.000408685,0.000518373,1.915356731,0.078069365,20.48984585,0.054399123,0.014618444,0.000385596
439,He,273K,0.5,5,struct,random_struct,gbm,gbm,0.950120168,0.037575275,0.007864622,0.000216603,0.000574963,0.000525822,13.18516016,0.676405086,18.24067411,0.04653538,0.015304756,8.88e-05
442,He,293K,0.01,15,struct+input,qt_then_rd,gbm,gbm,0.989221078,0.000470092,0.013226831,0.000147262,0.000314825,8.26e-06,6.882593181,0.131016836,19.7755022,0.058178379,0.015081692,0.00024257
445,He,293K,0.01,15,struct+input,random_struct,gbm,gbm,0.960626618,0.04512332,0.014009228,0.000734768,0.003499325,0.004630943,7.105324303,0.18684195,19.96058998,0.172377816,0.01525774,0.000262724
448,He,293K,0.01,15,struct,random_struct,gbm,gbm,0.942034038,0.045987327,0.019529899,0.000795089,0.004854656,0.004520057,12.18567714,0.415708611,18.32883387,0.177050581,0.015415096,0.000143625
451,He,293K,0.01,1,struct+input,qt_then_rd,gbm,gbm,0.989006676,0.000395786,0.000915216,1.21e-05,1.51e-06,4.58e-08,7.007647083,0.140937556,19.97080793,0.310170209,0.01503253,0.000143098
454,He,293K,0.01,1,struct+input,random_struct,gbm,gbm,0.959949531,0.040456518,0.000972408,5.64e-05,1.64e-05,1.93e-05,7.253534743,0.169994363,19.82057867,0.142762681,0.015451574,0.000139226
457,He,293K,0.01,1,struct,random_struct,gbm,gbm,0.944685233,0.040812039,0.001355999,5e-05,2.17e-05,1.92e-05,12.68036326,0.592179834,18.29754992,0.122028876,0.01522994,9.43e-05
460,He,293K,0.01,5,struct+input,qt_then_rd,gbm,gbm,0.989207806,0.00046035,0.004510832,5.6e-05,3.67e-05,1.34e-06,6.928850805,0.128321479,19.8420392,0.140394062,0.015130091,0.000147636
463,He,293K,0.01,5,struct+input,random_struct,gbm,gbm,0.956490953,0.040736334,0.004813056,0.000258937,0.000426578,0.000456766,7.167315142,0.189624722,19.99441457,0.198847072,0.015501642,0.000406682
466,He,293K,0.01,5,struct,random_struct,gbm,gbm,0.947886091,0.039036207,0.006688032,0.000218647,0.000501092,0.000445941,12.47788023,0.475344331,18.25498118,0.021184719,0.015349388,0.000184354
469,He,293K,0.05,15,struct+input,qt_then_rd,gbm,gbm,0.99577614,0.000258927,0.007797447,0.000141351,0.000114266,6.66e-06,3.815894009,0.050252544,20.37055511,0.250846896,0.014126873,0.000158738
472,He,293K,0.05,15,struct+input,random_struct,gbm,gbm,0.957425891,0.044599434,0.009069844,0.000987629,0.003714937,0.004488302,3.921512728,0.075159529,20.52961745,0.611245007,0.0147367,0.000419319
475,He,293K,0.05,15,struct,random_struct,gbm,gbm,0.942034038,0.045987327,0.019529899,0.000795089,0.004854656,0.004520057,12.18567714,0.415708611,18.29805031,0.108713917,0.015530634,0.000168404
478,He,293K,0.05,1,struct+input,qt_then_rd,gbm,gbm,0.995771198,0.000132279,0.000541868,7.69e-06,5.39e-07,2.05e-08,3.921143371,0.037387921,20.39517989,0.157976069,0.013819408,0.000175771
481,He,293K,0.05,1,struct+input,random_struct,gbm,gbm,0.958415639,0.040980947,0.000625698,7.15e-05,1.69e-05,1.91e-05,4.016410981,0.061935464,20.3818944,0.153345814,0.014378738,0.000187938
484,He,293K,0.05,1,struct,random_struct,gbm,gbm,0.944685233,0.040812039,0.001355999,5e-05,2.17e-05,1.92e-05,12.68036326,0.592179834,18.29182386,0.140338045,0.015300083,0.000106254
487,He,293K,0.05,5,struct+input,qt_then_rd,gbm,gbm,0.995894224,0.000140259,0.002639283,3.97e-05,1.29e-05,4.68e-07,3.851076969,0.035733749,20.31846881,0.223685492,0.014119291,9.89e-05
490,He,293K,0.05,5,struct+input,random_struct,gbm,gbm,0.957985685,0.042462779,0.003053936,0.000321762,0.000412678,0.000463536,3.94132901,0.070970956,20.45545635,0.519454993,0.014598989,0.000115103
493,He,293K,0.05,5,struct,random_struct,gbm,gbm,0.947886091,0.039036207,0.006688032,0.000218647,0.000501092,0.000445941,12.47788023,0.475344331,18.29502573,0.152245231,0.015302134,0.000172868
496,He,293K,0.1,15,struct+input,qt_then_rd,gbm,gbm,0.997599789,0.000143579,0.005902152,0.000122951,6.83e-05,4.86e-06,2.787466817,0.050618498,20.63869057,0.477083129,0.013759136,0.000120592
499,He,293K,0.1,15,struct+input,random_struct,gbm,gbm,0.959126885,0.044578961,0.007378791,0.001025346,0.003587092,0.004491681,2.952141418,0.107320294,20.45223603,0.17554395,0.014306402,0.000170018
502,He,293K,0.1,15,struct,random_struct,gbm,gbm,0.942034038,0.045987327,0.019529899,0.000795089,0.004854656,0.004520057,12.18567714,0.415708611,18.32844243,0.160689805,0.015565205,0.000198109
505,He,293K,0.1,1,struct+input,qt_then_rd,gbm,gbm,0.997608839,7.14e-05,0.000412672,8.83e-06,3.2e-07,1.21e-08,2.916653855,0.059411556,20.41763759,0.213934531,0.013866949,0.000181062
508,He,293K,0.1,1,struct+input,random_struct,gbm,gbm,0.954339974,0.042429622,0.000512479,7.56e-05,1.83e-05,1.93e-05,3.059367356,0.09867153,20.37222495,0.049077342,0.014419222,0.00028881
511,He,293K,0.1,1,struct,random_struct,gbm,gbm,0.944685233,0.040812039,0.001355999,5e-05,2.17e-05,1.92e-05,12.68036326,0.592179834,18.50114617,0.4489977,0.015370369,0.000186583
514,He,293K,0.1,5,struct+input,qt_then_rd,gbm,gbm,0.997713359,0.000120472,0.001978947,3.29e-05,7.55e-06,3.04e-07,2.786592336,0.05482128,20.46265364,0.14369708,0.013907194,0.000206584
517,He,293K,0.1,5,struct+input,random_struct,gbm,gbm,0.96567562,0.040133383,0.002418734,0.000324465,0.000348052,0.000459835,2.948451286,0.12095329,20.56180611,0.092557592,0.014583302,0.000439535
520,He,293K,0.1,5,struct,random_struct,gbm,gbm,0.947886091,0.039036207,0.006688032,0.000218647,0.000501092,0.000445941,12.47788023,0.475344331,18.36451612,0.28291677,0.0152637,0.000121784
523,He,293K,0.2,15,struct+input,qt_then_rd,gbm,gbm,0.998378867,6.6e-05,0.004569453,8.6e-05,4.33e-05,1.52e-06,2.115382349,0.0458202,20.70628929,0.49281857,0.013708162,0.000110897
526,He,293K,0.2,15,struct+input,random_struct,gbm,gbm,0.953242312,0.046285457,0.00621247,0.000903948,0.004014507,0.004499007,2.242627584,0.055448538,20.50614552,0.11040201,0.014332294,0.00032126
529,He,293K,0.2,15,struct,random_struct,gbm,gbm,0.942034038,0.045987327,0.019529899,0.000795089,0.004854656,0.004520057,12.18567714,0.415708611,18.29604492,0.069994774,0.01543026,0.00030115
532,He,293K,0.2,1,struct+input,qt_then_rd,gbm,gbm,0.998442405,0.000107895,0.000316639,6.16e-06,1.95e-07,1.06e-08,2.210914817,0.048372047,20.93273382,0.542186408,0.013814163,0.000127976
535,He,293K,0.2,1,struct+input,random_struct,gbm,gbm,0.960720367,0.041536388,0.000411648,6.06e-05,1.6e-05,1.93e-05,2.326910388,0.042709221,20.52525444,0.184157864,0.014578056,0.000270275
538,He,293K,0.2,1,struct,random_struct,gbm,gbm,0.944685233,0.040812039,0.001355999,5e-05,2.17e-05,1.92e-05,12.68036326,0.592179834,18.2187614,0.04825393,0.015366936,6.82e-05
541,He,293K,0.2,5,struct+input,qt_then_rd,gbm,gbm,0.998564345,6.36e-05,0.001493868,2.58e-05,4.44e-06,1.32e-07,2.08276854,0.035759009,20.46299009,0.069442081,0.013857317,0.000136148
544,He,293K,0.2,5,struct+input,random_struct,gbm,gbm,0.960287839,0.040340021,0.001970794,0.000283061,0.000393458,0.000450835,2.185990593,0.053322606,20.50008206,0.097380606,0.014404583,0.000209503
547,He,293K,0.2,5,struct,random_struct,gbm,gbm,0.947886091,0.039036207,0.006688032,0.000218647,0.000501092,0.000445941,12.47788023,0.475344331,18.33458934,0.277102641,0.015374804,0.000184451
550,He,293K,0.35,15,struct+input,qt_then_rd,gbm,gbm,0.998891615,8.64e-05,0.003741004,9.56e-05,2.99e-05,2.75e-06,1.666454933,0.008224875,20.59001594,0.0979489,0.013746929,0.000153317
553,He,293K,0.35,15,struct+input,random_struct,gbm,gbm,0.955350109,0.045195446,0.005331172,0.000965713,0.003866266,0.004474479,1.791832486,0.043396763,20.83052297,0.454818756,0.014476633,0.000216087
556,He,293K,0.35,15,struct,random_struct,gbm,gbm,0.942034038,0.045987327,0.019529899,0.000795089,0.004854656,0.004520057,12.18567714,0.415708611,18.25999227,0.088620465,0.015392685,6.69e-05
559,He,293K,0.35,1,struct+input,qt_then_rd,gbm,gbm,0.998959373,2.35e-05,0.000259669,1.59e-06,1.32e-07,1.45e-09,1.791821412,0.023622824,20.5449501,0.048139677,0.013954639,0.000244982
562,He,293K,0.35,1,struct+input,random_struct,gbm,gbm,0.959081874,0.041088549,0.000364265,6.09e-05,1.66e-05,1.91e-05,1.936641127,0.055656078,20.44981751,0.072094936,0.014600277,0.000237837
565,He,293K,0.35,1,struct,random_struct,gbm,gbm,0.944685233,0.040812039,0.001355999,5e-05,2.17e-05,1.92e-05,12.68036326,0.592179834,18.30147119,0.168548248,0.015315199,0.00018527
568,He,293K,0.35,5,struct+input,qt_then_rd,gbm,gbm,0.999090464,1.91e-05,0.001192881,1.53e-05,2.85e-06,1.06e-07,1.639164213,0.016047913,20.71863637,0.525514637,0.014079475,0.000180828
571,He,293K,0.35,5,struct+input,random_struct,gbm,gbm,0.96177205,0.04015356,0.001686149,0.000299631,0.000380727,0.000451245,1.76606299,0.04251703,20.52894459,0.097440827,0.014710712,0.000238833
574,He,293K,0.35,5,struct,random_struct,gbm,gbm,0.947886091,0.039036207,0.006688032,0.000218647,0.000501092,0.000445941,12.47788023,0.475344331,18.32848749,0.1973036,0.015319729,0.000140311
577,He,293K,0.5,15,struct+input,qt_then_rd,gbm,gbm,0.998786821,0.000802762,0.003320348,0.000135645,3.37e-05,2.13e-05,1.480683097,0.024001963,20.57723937,0.273566598,0.013787317,0.000261944
580,He,293K,0.5,15,struct+input,random_struct,gbm,gbm,0.955998841,0.044836693,0.004955877,0.001003615,0.003823411,0.004460896,1.584417453,0.072067936,20.55662866,0.133805306,0.014623737,0.000290488
583,He,293K,0.5,15,struct,random_struct,gbm,gbm,0.942034038,0.045987327,0.019529899,0.000795089,0.004854656,0.004520057,12.18567714,0.415708611,18.1900897,0.032321801,0.015306282,0.000150738
586,He,293K,0.5,1,struct+input,qt_then_rd,gbm,gbm,0.99919304,2.76e-05,0.000232331,4.52e-06,1.07e-07,5.95e-09,1.62102914,0.020839625,20.48003855,0.068877807,0.014117146,0.000175829
589,He,293K,0.5,1,struct+input,random_struct,gbm,gbm,0.963942899,0.040895373,0.000331492,6.03e-05,1.5e-05,1.93e-05,1.723935103,0.041804094,20.51755538,0.151505337,0.014774513,0.000199059
592,He,293K,0.5,1,struct,random_struct,gbm,gbm,0.944685233,0.040812039,0.001355999,5e-05,2.17e-05,1.92e-05,12.68036326,0.592179834,18.19266605,0.041425096,0.015304184,0.000181258
595,He,293K,0.5,5,struct+input,qt_then_rd,gbm,gbm,0.999205916,0.000279994,0.001053373,3.21e-05,2.58e-06,8.47e-07,1.448449756,0.013450736,20.58734879,0.311143225,0.014010429,0.000227074
598,He,293K,0.5,5,struct+input,random_struct,gbm,gbm,0.959527233,0.039446049,0.001568073,0.000317456,0.000400246,0.000442073,1.54734205,0.058385711,20.68753514,0.238567881,0.014494324,0.000141922
601,He,293K,0.5,5,struct,random_struct,gbm,gbm,0.947886091,0.039036207,0.006688032,0.000218647,0.000501092,0.000445941,12.47788023,0.475344331,18.31104884,0.118432893,0.015271568,9.66e-05
604,He,313K,0.01,15,struct+input,qt_then_rd,gbm,gbm,0.988412578,0.000203905,0.012143167,0.000217095,0.000268672,1.01e-05,7.115276573,0.146613037,19.7834959,0.101243166,0.014539862,0.000118192
607,He,313K,0.01,15,struct+input,random_struct,gbm,gbm,0.960598706,0.045287572,0.012860264,0.000845453,0.003004613,0.004004448,7.493204037,0.172926364,19.79316196,0.092926338,0.015095806,0.000342337
610,He,313K,0.01,15,struct,random_struct,gbm,gbm,0.950222873,0.044617444,0.016858243,0.000706957,0.003664852,0.003923434,11.6858418,0.352531802,18.43000107,0.153552746,0.01534524,0.000152044
613,He,313K,0.01,1,struct+input,qt_then_rd,gbm,gbm,0.988249022,0.000273889,0.00083536,1.25e-05,1.27e-06,3.37e-08,7.226005062,0.123462655,19.73672624,0.02756805,0.014741898,0.000246817
616,He,313K,0.01,1,struct+input,random_struct,gbm,gbm,0.960839928,0.043406495,0.000882631,5.92e-05,1.39e-05,1.77e-05,7.621254376,0.155544099,19.99608893,0.157071836,0.014890766,0.000349669
619,He,313K,0.01,1,struct,random_struct,gbm,gbm,0.950834562,0.042120148,0.001161124,4.52e-05,1.68e-05,1.72e-05,12.10326553,0.483864263,18.21827869,0.127562647,0.015396881,0.000163322
622,He,313K,0.01,5,struct+input,qt_then_rd,gbm,gbm,0.988503684,0.000240323,0.004108524,5.95e-05,3.08e-05,8.59e-07,7.170357073,0.131336714,20.43346453,1.475408958,0.014740515,0.000287918
625,He,313K,0.01,5,struct+input,random_struct,gbm,gbm,0.960611335,0.038032458,0.004385249,0.000283177,0.00033417,0.00037457,7.59083096,0.183354167,19.87524552,0.231216076,0.015050459,0.000241345
628,He,313K,0.01,5,struct,random_struct,gbm,gbm,0.954492616,0.036994616,0.005717131,0.000246122,0.000379242,0.000369678,11.91380791,0.370718994,18.36969519,0.166732214,0.015571404,0.000337236
631,He,313K,0.05,15,struct+input,qt_then_rd,gbm,gbm,0.994761641,0.000292172,0.007526811,0.000146689,0.000112157,7.46e-06,4.103465669,0.089884819,20.30821729,0.097979746,0.013811541,0.000225378
634,He,313K,0.05,15,struct+input,random_struct,gbm,gbm,0.960562028,0.045419653,0.008786843,0.000769459,0.003005042,0.003979653,4.326057425,0.060624895,20.32033443,0.197969857,0.014168739,0.000231672
637,He,313K,0.05,15,struct,random_struct,gbm,gbm,0.950222873,0.044617444,0.016858243,0.000706957,0.003664852,0.003923434,11.6858418,0.352531802,18.37384744,0.233769541,0.015359879,0.000137353
640,He,313K,0.05,1,struct+input,qt_then_rd,gbm,gbm,0.99460407,0.000283451,0.00052499,1.09e-05,5.4e-07,3.16e-08,4.245847854,0.098227391,20.45461411,0.477626829,0.01388545,0.000248841
643,He,313K,0.05,1,struct+input,random_struct,gbm,gbm,0.960722936,0.04264011,0.000603797,5.66e-05,1.38e-05,1.73e-05,4.443418244,0.092859467,20.35599866,0.209581472,0.014326811,0.000283997
646,He,313K,0.05,1,struct,random_struct,gbm,gbm,0.950834562,0.042120148,0.001161124,4.52e-05,1.68e-05,1.72e-05,12.10326553,0.483864263,18.23934946,0.087970582,0.015381527,0.000198614
649,He,313K,0.05,5,struct+input,qt_then_rd,gbm,gbm,0.994821999,0.000362486,0.002553535,6.1e-05,1.28e-05,9.79e-07,4.136503108,0.111092817,20.31829228,0.099592375,0.013950872,0.000168215
652,He,313K,0.05,5,struct+input,random_struct,gbm,gbm,0.965292667,0.038992435,0.002926828,0.000255811,0.000300418,0.00038413,4.347200037,0.056924109,20.37850294,0.248675894,0.014228725,0.000183312
655,He,313K,0.05,5,struct,random_struct,gbm,gbm,0.954492616,0.036994616,0.005717131,0.000246122,0.000379242,0.000369678,11.91380791,0.370718994,18.26194844,0.064136705,0.015530252,0.000148188
658,He,313K,0.1,15,struct+input,qt_then_rd,gbm,gbm,0.996564607,0.000126521,0.006090446,3.88e-05,7.95e-05,3.93e-06,3.252474897,0.063611368,20.61553311,0.249818307,0.01356039,0.00014005
661,He,313K,0.1,15,struct+input,random_struct,gbm,gbm,0.957332448,0.045562133,0.007355812,0.000880823,0.003206587,0.003932557,3.343735948,0.064905187,20.39477181,0.059556824,0.014271116,0.00029379
664,He,313K,0.1,15,struct,random_struct,gbm,gbm,0.950222873,0.044617444,0.016858243,0.000706957,0.003664852,0.003923434,11.6858418,0.352531802,18.28662958,0.109936255,0.015338516,0.000168579
667,He,313K,0.1,1,struct+input,qt_then_rd,gbm,gbm,0.996579939,0.000184214,0.000424276,5.21e-06,3.7e-07,4.39e-09,3.378347211,0.106356027,20.38230591,0.085857021,0.013741541,0.000165927
670,He,313K,0.1,1,struct+input,random_struct,gbm,gbm,0.962500111,0.042932875,0.000503495,5.5e-05,1.33e-05,1.74e-05,3.469270167,0.033165124,20.36139121,0.166269545,0.014216375,0.000236344
673,He,313K,0.1,1,struct,random_struct,gbm,gbm,0.950834562,0.042120148,0.001161124,4.52e-05,1.68e-05,1.72e-05,12.10326553,0.483864263,18.20861092,0.074362615,0.015406561,0.000240896
676,He,313K,0.1,5,struct+input,qt_then_rd,gbm,gbm,0.99676417,0.000167267,0.002042916,1.4e-05,8.64e-06,1.34e-07,3.26872642,0.079007752,20.33987494,0.029958625,0.013743353,0.000294248
679,He,313K,0.1,5,struct+input,random_struct,gbm,gbm,0.962997467,0.038892601,0.002454957,0.00026163,0.000315469,0.0003772,3.362765963,0.054852406,20.36658244,0.084581053,0.014316702,0.000323502
682,He,313K,0.1,5,struct,random_struct,gbm,gbm,0.954492616,0.036994616,0.005717131,0.000246122,0.000379242,0.000369678,11.91380791,0.370718994,18.20461035,0.052973917,0.015414524,7.29e-05
685,He,313K,0.5,15,struct+input,qt_then_rd,gbm,gbm,0.9982983,0.000432015,0.003479462,0.000162972,3.82e-05,9.61e-06,1.803209752,0.089884064,20.55188336,0.128734294,0.013938522,0.000276699
688,He,313K,0.5,15,struct+input,random_struct,gbm,gbm,0.957365928,0.045722998,0.004846017,0.000851224,0.003193829,0.003926415,1.871966273,0.041881131,20.48850198,0.044077399,0.014296532,0.000317572
691,He,313K,0.5,15,struct,random_struct,gbm,gbm,0.950222873,0.044617444,0.016858243,0.000706957,0.003664852,0.003923434,11.6858418,0.352531802,18.38284669,0.266502747,0.015350914,0.000140169
694,He,313K,0.5,1,struct+input,qt_then_rd,gbm,gbm,0.998466599,0.000198141,0.000252627,8.7e-06,1.61e-07,2.05e-08,2.003120873,0.095606488,20.48720355,0.110727343,0.013960743,0.00013293
697,He,313K,0.5,1,struct+input,random_struct,gbm,gbm,0.957077431,0.043533685,0.000343203,6.34e-05,1.49e-05,1.73e-05,2.084180529,0.056277743,20.45470042,0.066777738,0.014482832,0.000140888
700,He,313K,0.5,1,struct,random_struct,gbm,gbm,0.950834562,0.042120148,0.001161124,4.52e-05,1.68e-05,1.72e-05,12.10326553,0.483864263,18.34032435,0.064280758,0.015395546,0.000236372
703,He,313K,0.5,5,struct+input,qt_then_rd,gbm,gbm,0.998551579,0.000254721,0.001148171,5.17e-05,3.77e-06,6.51e-07,1.815198827,0.096770288,20.63530822,0.212903507,0.013826132,0.000146246
706,He,313K,0.5,5,struct+input,random_struct,gbm,gbm,0.965394892,0.039341739,0.001558995,0.00029768,0.00029924,0.0003802,1.887342833,0.035776643,20.57686915,0.134963062,0.014611483,0.000164687
709,He,313K,0.5,5,struct,random_struct,gbm,gbm,0.954492616,0.036994616,0.005717131,0.000246122,0.000379242,0.000369678,11.91380791,0.370718994,18.24543533,0.04571538,0.015469265,0.000183884
712,N2,293K,0.01,5,struct+input,qt_then_rd,gbm,gbm,0.959290588,0.004969028,0.06203787,0.002923436,0.010042557,0.001113585,4.694377723,0.218728961,13.89090419,0.032529869,0.0111619,0.000158471
715,N2,293K,0.01,5,struct+input,random_struct,gbm,gbm,0.926661506,0.021297822,0.073479621,0.004302955,0.031647204,0.011978617,5.275740305,0.261831967,13.87493873,0.126172894,0.011559772,0.000102273
718,N2,293K,0.01,5,struct,random_struct,gbm,gbm,0.316854463,0.055637763,0.335020166,0.003935415,0.291040177,0.045348901,32.91731946,1.102416851,12.5060482,0.198924553,0.010752678,0.000103463
721,O2,293K,0.01,5,struct+input,qt_then_rd,gbm,gbm,0.971222486,0.002759894,0.057217348,0.001336363,0.008115793,0.000820483,4.291943017,0.076501801,14.10063438,0.049455642,0.011418915,9.71e-05
724,O2,293K,0.01,5,struct+input,random_struct,gbm,gbm,0.902174659,0.126650701,0.066281297,0.006531657,0.077399079,0.133819004,4.696460778,0.27036474,14.04712815,0.090126249,0.011828566,0.000164442
727,O2,293K,0.01,5,struct,random_struct,gbm,gbm,0.349513139,0.078434297,0.329291564,0.006856432,0.361882111,0.225841606,33.34528604,1.010991642,12.59703493,0.262022323,0.011073828,0.000106575
