,gas,temperature,low_pressure,high_pressure,struct_info,sampling,model,trial_001_Model,trial_001_R2,trial_001_MAE,trial_001_RMSE,trial_001_MAPE_percent,trial_001_n_train,trial_001_n_test,trial_001_fit_time_sec,trial_001_predict_time_sec,trial_002_Model,trial_002_R2,trial_002_MAE,trial_002_RMSE,trial_002_MAPE_percent,trial_002_n_train,trial_002_n_test,trial_002_fit_time_sec,trial_002_predict_time_sec,trial_003_Model,trial_003_R2,trial_003_MAE,trial_003_RMSE,trial_003_MAPE_percent,trial_003_n_train,trial_003_n_test,trial_003_fit_time_sec,trial_003_predict_time_sec,trial_004_Model,trial_004_R2,trial_004_MAE,trial_004_RMSE,trial_004_MAPE_percent,trial_004_n_train,trial_004_n_test,trial_004_fit_time_sec,trial_004_predict_time_sec,trial_005_Model,trial_005_R2,trial_005_MAE,trial_005_RMSE,trial_005_MAPE_percent,trial_005_n_train,trial_005_n_test,trial_005_fit_time_sec,trial_005_predict_time_sec
161,Ar,293K,0.05,5,struct,random_struct,rf,rf,0.575883795562596,0.3387121189912723,0.2859900408401879,2395942718.831333,9053,2263,60.8842339515686,0.5102934837341309,rf,0.5884621732799304,0.3357351529663662,0.2570614765033494,305.09762917901486,9053,2263,60.56600785255432,0.4594612121582031,rf,0.5359651344619267,0.3406530312064971,0.3132102118919059,8541376779.764898,9053,2263,61.90825510025024,0.5449297428131104,rf,0.5671351953481867,0.3353470886633632,0.2627230000833675,605569328.0835409,9053,2263,60.00299119949341,0.5046851634979248,rf,0.5773181424122462,0.3370551404704107,0.2729144769421501,296575847.96636313,9053,2263,59.93476319313049,0.4572710990905761
162,Ar,293K,0.1,15,struct+input,qt_then_rd,cat,cat,0.961185716974876,0.1875789520736691,0.081722207520299,7.727161445577789,9053,2263,3.759805917739868,0.0032112598419189,cat,0.9632351450341838,0.1852850722369225,0.0748923037912098,7.731856694866382,9053,2263,3.829336166381836,0.0031697750091552,cat,0.9606738701188424,0.1877085218883197,0.0794057829711797,7.527667600195868,9053,2263,3.842252254486084,0.0029723644256591,cat,0.9632454725827752,0.1780730564218228,0.0714866868645564,7.335581365964424,9053,2263,3.874846935272217,0.0030012130737304,cat,0.9598051559926836,0.186342113776255,0.079839737528404,7.978355998429669,9053,2263,3.896030426025391,0.003077745437622
163,Ar,293K,0.1,15,struct+input,qt_then_rd,gbm,gbm,0.958829820957386,0.1942445566242434,0.0866824697802756,7.844655208045456,9053,2263,22.626147031784058,0.018244981765747,gbm,0.96127534669475,0.1915797607585214,0.0788845353053247,7.851775087778419,9053,2263,23.07078194618225,0.0176985263824462,gbm,0.9604449372773776,0.1912475564588408,0.0798680352085411,7.617875218244221,9053,2263,22.58480334281921,0.0177648067474365,gbm,0.960182949126204,0.1849971814167696,0.0774432225824574,7.513505999908096,9053,2263,22.975231885910038,0.0180845260620117,gbm,0.9572336367411278,0.1933198250912622,0.0849475922088718,8.120192967396386,9053,2263,22.8461229801178,0.0177676677703857
164,Ar,293K,0.1,15,struct+input,qt_then_rd,rf,rf,0.9530737846596368,0.1931939963170464,0.0988016165519563,7.681102376315587,9053,2263,55.83080744743347,0.4764821529388428,rf,0.9574775731755916,0.1856049236190255,0.0866208369551331,7.492003757416967,9053,2263,55.32160544395447,0.4457004070281982,rf,0.9569257847532884,0.1868983948851507,0.0869737703117603,7.214231314431325,9053,2263,55.38101816177368,0.4348824024200439,rf,0.9578878568496972,0.1799391476062606,0.081907122798979,7.131531260563209,9053,2263,55.62003803253174,0.56699538230896,rf,0.9560485774709676,0.188363992841022,0.0873014966317366,7.740129196571295,9053,2263,55.35409688949585,0.5049967765808105
165,Ar,293K,0.1,15,struct+input,random_struct,cat,cat,0.970930759646428,0.1744404635151472,0.0703006953702937,2248500735.747792,9053,2263,3.767235040664673,0.0035903453826904,cat,0.9701025437052684,0.1707676430929846,0.068294759120316,124.73314356096112,9053,2263,3.856022596359253,0.0031282901763916,cat,0.9640522019999032,0.1772173446410389,0.0844057886309021,690867157.9379203,9053,2263,3.856830358505249,0.0031545162200927,cat,0.967431526621464,0.1750443522964164,0.0716228958667665,57.33217903822936,9053,2263,3.83884334564209,0.0031180381774902,cat,0.9673963014960854,0.1741122838616467,0.0763533676183221,767981108.3482106,9053,2263,3.598128318786621,0.0029716491699218
166,Ar,293K,0.1,15,struct+input,random_struct,gbm,gbm,0.9689159928291288,0.1805779877611251,0.0751731828017627,590594908.3888366,9053,2263,23.004291534423828,0.0180835723876953,gbm,0.968191580359222,0.1756374096182838,0.0726599726729143,94.9577203075108,9053,2263,22.750433921813965,0.0183169841766357,gbm,0.9620539152283992,0.1818812154116568,0.0890977859226154,567038295.4398341,9053,2263,22.90714144706726,0.017993688583374,gbm,0.9661759119067498,0.1765751716025128,0.0743841785623201,411.523109690037,9053,2263,22.82417297363281,0.0180857181549072,gbm,0.9642841792783852,0.1817354907816881,0.0836415288596819,697570703.6559976,9053,2263,22.77891039848328,0.0184290409088134
167,Ar,293K,0.1,15,struct+input,random_struct,rf,rf,0.9646671438081168,0.1756608027532026,0.0854485473130965,4638859.964755855,9053,2263,55.426427364349365,0.4445264339447021,rf,0.9632510141958868,0.1705003083174727,0.0839457079112809,8.154055827985786,9053,2263,55.59165811538696,0.4395973682403564,rf,0.9601618745942484,0.1730240922593094,0.093540316222991,680339.6081913867,9053,2263,55.714077949523926,0.5171518325805664,rf,0.9653265668235076,0.1696861340687592,0.0762520141757666,8.62155524674618,9053,2263,55.53914952278137,0.5005311965942383,rf,0.9629989664528662,0.1734040379513757,0.0866513201360566,2680253.560726124,9053,2263,56.07894563674927,0.4457254409790039
168,Ar,293K,0.1,15,struct,random_struct,cat,cat,0.7903935832376618,0.4986349168758093,0.5069095949271084,9927581729.306051,9053,2263,3.3453824520111084,0.0030245780944824,cat,0.776017463250672,0.5074165704606262,0.5116433064958836,310.612166204305,9053,2263,3.3515257835388184,0.002878189086914,cat,0.7627114453801267,0.5048581950324484,0.5571558954938891,3663579095.372828,9053,2263,3.507704734802246,0.0030114650726318,cat,0.7661920906591471,0.5022958108852029,0.5141782161205801,1525.3030272608837,9053,2263,3.4551265239715576,0.0028688907623291,cat,0.7801073954618893,0.5053855150935368,0.5149581685903778,6100278074.417176,9053,2263,3.4703383445739746,0.0028643608093261
169,Ar,293K,0.1,15,struct,random_struct,gbm,gbm,0.7690446342625749,0.5195193214392276,0.5585396320425817,13653386641.95074,9053,2263,20.330817699432373,0.0162503719329834,gbm,0.7716889285133053,0.5169869173621019,0.5215309783539229,311.7779145386704,9053,2263,20.296199083328247,0.0159447193145751,gbm,0.7488481597454617,0.5215445862526121,0.5897070285843278,19814788126.34912,9053,2263,20.314440488815308,0.0162456035614013,gbm,0.7413839332434478,0.5225498005581107,0.5687350279974912,1758.159229450104,9053,2263,20.39060759544373,0.0166692733764648,gbm,0.7614553036748299,0.5207513124845932,0.5586387964460499,4900780290.295279,9053,2263,20.29567670822144,0.0162360668182373
170,Ar,293K,0.1,15,struct,random_struct,rf,rf,0.7850398389308145,0.4827471732883684,0.5198570246854464,5922575208.30099,9053,2263,57.14124608039856,0.4540631771087646,rf,0.7880978200741171,0.4753628510320362,0.4840481475227762,276.8926403610218,9053,2263,56.98658418655396,0.4613280296325683,rf,0.7602671195559705,0.4876064591936944,0.5628951969347794,12415001009.44539,9053,2263,57.402942180633545,0.457878828048706,rf,0.7738268180983129,0.475035864913708,0.4973883198920729,1609.2612332756332,9053,2263,57.31831979751587,0.4486207962036133,rf,0.7795161613331458,0.4798324028941848,0.5163427574208451,182233540.4715895,9053,2263,57.208003282547,0.460212230682373
171,Ar,293K,0.1,1,struct+input,qt_then_rd,cat,cat,0.9799925463454856,0.015202581984614,0.0012682409485724,4.278132120214698,9053,2263,3.587686061859131,0.002903938293457,cat,0.9807392480818812,0.0136112369043595,0.0011094654892362,3.901246028955062,9053,2263,3.67129135131836,0.0029366016387939,cat,0.9858490663954376,0.0129341409507118,0.0008131688474773,3.967144278274832,9053,2263,3.783254623413086,0.0029759407043457,cat,0.981243059362204,0.0136126705041494,0.0011764709677317,3.994797969337728,9053,2263,3.627167224884033,0.0029890537261962,cat,0.986910496030356,0.0136260281482192,0.0008280045366066,4.015992295806911,9053,2263,3.6832878589630127,0.0028882026672363
172,Ar,293K,0.1,1,struct+input,qt_then_rd,gbm,gbm,0.9807246114591122,0.0133739641418348,0.0012218364950045,2.9908664808380427,9053,2263,22.864790439605716,0.017106294631958,gbm,0.9851480734861832,0.0120765488193252,0.0008555065755378,2.8666575532675367,9053,2263,22.99821376800537,0.0166447162628173,gbm,0.985061255920185,0.0120509920518746,0.000858439566293,2.84725842025394,9053,2263,23.066381216049194,0.0168330669403076,gbm,0.9790159923130772,0.0121949569553118,0.0013161568459932,2.7744665157945385,9053,2263,22.91506028175354,0.0166773796081542,gbm,0.9860847934705228,0.0126293570808605,0.0008802361159709,2.93516246961369,9053,2263,23.114931106567383,0.0169694423675537
173,Ar,293K,0.1,1,struct+input,qt_then_rd,rf,rf,0.9759913269563568,0.0139699059999881,0.0015218719383596,2.900323883383001,9053,2263,56.50792169570923,0.4379756450653076,rf,0.9816121505415096,0.0123111206995628,0.0010591842147281,2.67620245914919,9053,2263,56.83422994613648,0.4415438175201416,rf,0.9837870357013584,0.0122724841182765,0.0009316613208239,2.647700875391489,9053,2263,57.98652267456055,0.4308836460113525,rf,0.973944525017531,0.0124504550225527,0.0016342489140029,2.5883191607154297,9053,2263,56.646095752716064,0.5470221042633057,rf,0.98484870706916,0.0129288630149905,0.000958427401931,2.785701330789565,9053,2263,56.3717851638794,0.4344043731689453
174,Ar,293K,0.1,1,struct+input,random_struct,cat,cat,0.9627986688931224,0.0160515156417886,0.0043618234027177,400714521.5558541,9053,2263,3.7334508895874015,0.0042462348937988,cat,0.9628712496542444,0.0153375399048337,0.0042893350649864,152.80717733328316,9053,2263,3.801384687423706,0.0029718875885009,cat,0.9231453827869252,0.0185891585878004,0.0105697871045206,381374230.84512126,9053,2263,3.8327698707580566,0.0029199123382568,cat,0.9704869085890596,0.0152949293668534,0.0030367524317886,171.58272691935886,9053,2263,3.7453067302703857,0.0029261112213134,cat,0.9641683811004726,0.0162739111335247,0.0040514148392128,415095282.36211145,9053,2263,3.748251676559448,0.0029919147491455
175,Ar,293K,0.1,1,struct+input,random_struct,gbm,gbm,0.966190661464584,0.0147307505326701,0.0039641152525029,96529816.74090904,9053,2263,22.811800956726078,0.0174989700317382,gbm,0.9832886506648124,0.013092022547882,0.001930594916854,86.2043925950439,9053,2263,23.137702703475952,0.0170342922210693,gbm,0.9436065296936578,0.0161256497171063,0.0077557731316335,100532162.99288434,9053,2263,23.11803436279297,0.0171318054199218,gbm,0.978786539811214,0.0136122586297197,0.0021827610641651,111.86813905796234,9053,2263,23.50157880783081,0.0172023773193359,gbm,0.9807271361690248,0.0138648895221935,0.0021791470471341,65885809.99329019,9053,2263,23.614105701446533,0.0172016620635986
176,Ar,293K,0.1,1,struct+input,random_struct,rf,rf,0.9608628802467182,0.0151250107999601,0.0045887929215326,872618.766364942,9053,2263,56.55609607696533,0.4915006160736084,rf,0.9751279779680057,0.0141179753963468,0.0028733645825799,3.2996150418711583,9053,2263,56.27916145324707,0.4391586780548095,rf,0.934533022197526,0.0165674338493232,0.0090036492645598,465466.5042044373,9053,2263,56.086426973342896,0.5087730884552002,rf,0.9744398325645848,0.0140711944254153,0.0026300159321042,3.2495774421897416,9053,2263,56.21018958091736,0.4819920063018799,rf,0.969636703876904,0.0152364083287598,0.0034331217025237,464685.8878464426,9053,2263,56.4078516960144,0.4429357051849365
177,Ar,293K,0.1,1,struct,random_struct,cat,cat,0.3660194913243889,0.1424404100091287,0.0743336578915307,7561889180.145412,9053,2263,3.4801595211029053,0.0029726028442382,cat,0.37273224432421,0.1488896854909227,0.0724657187354828,676.9888226565016,9053,2263,3.467681646347046,0.00301194190979,cat,0.3166160384937041,0.1481223400918019,0.0939855436888003,547938648.6335835,9053,2263,3.516599655151367,0.0030105113983154,cat,0.363752391803285,0.1438499632215052,0.0654667599713005,981.6237812988649,9053,2263,3.478703498840332,0.0028858184814453,cat,0.3972139540814341,0.1484095570456381,0.0681559027001466,5863280999.379688,9053,2263,3.452648401260376,0.0028450489044189
178,Ar,293K,0.1,1,struct,random_struct,gbm,gbm,0.3466489092454272,0.1477131040614596,0.0766048416293798,5835352930.256729,9053,2263,20.35490202903748,0.0154271125793457,gbm,0.3518768305855358,0.1514477964491046,0.0748750607308651,512.5928092263272,9053,2263,20.41603970527649,0.015758991241455,gbm,0.2657763763514694,0.1542050542177931,0.1009775036359739,2057700748.9701912,9053,2263,20.283823013305664,0.0154488086700439,gbm,0.3242857845050135,0.1484659672611252,0.0695276803953481,1222.4535935975073,9053,2263,20.330121994018555,0.0155980587005615,gbm,0.3409569114431696,0.1526212269463764,0.0745167824023446,2093622579.4937272,9053,2263,20.738447666168213,0.0157406330108642
179,Ar,293K,0.1,1,struct,random_struct,rf,rf,0.376283621115359,0.1365186379440817,0.0731301976873202,481834292.7903538,9053,2263,67.37654829025269,0.458327054977417,rf,0.4089211297869893,0.1380752620382897,0.0682849624769835,412.3587445752013,9053,2263,66.96751117706299,0.4551668167114258,rf,0.3374443706952499,0.1395448494104731,0.0911210308580069,2108208208.029847,9053,2263,65.95223188400269,0.4523625373840332,rf,0.3974245562241315,0.1337264262413627,0.0620020593147407,373.6753076982972,9053,2263,68.11396598815918,0.4931411743164062,rf,0.4163742318843419,0.1380438398179519,0.0659894855468551,73580649.54773623,9053,2263,66.28526258468628,0.4491631984710693
180,Ar,293K,0.1,5,struct+input,qt_then_rd,cat,cat,0.9571718347801088,0.0826577445351788,0.0224998883634133,6.2512660753546765,9053,2263,3.672680139541626,0.0030181407928466,cat,0.9616367691471854,0.077131309015367,0.0187798442559409,6.05057700741378,9053,2263,3.58001971244812,0.0029776096343994,cat,0.9658347981800438,0.0777803842774972,0.0168638537751369,6.123015414721735,9053,2263,3.669266939163208,0.0029807090759277,cat,0.9634494180466324,0.0754313387109747,0.0183826137046083,5.919455166150905,9053,2263,3.672629833221436,0.0029082298278808,cat,0.9634544555121364,0.0777551992052461,0.0186001492498288,6.119567014402482,9053,2263,3.73236346244812,0.0029628276824951
181,Ar,293K,0.1,5,struct+input,qt_then_rd,gbm,gbm,0.9529782080012534,0.0839588083496804,0.0247030211354482,6.081356723531491,9053,2263,22.75115656852722,0.0182569026947021,gbm,0.961153163453654,0.0780214495414933,0.0190165823878426,5.908675642178212,9053,2263,22.991613626480103,0.0172982215881347,gbm,0.960744646091077,0.0801756002488244,0.0193763394608326,5.86497413025751,9053,2263,22.74375081062317,0.01737642288208,gbm,0.9575607323294516,0.0780648252981445,0.0213442473909033,5.737454998241999,9053,2263,22.700729370117188,0.0182199478149414,gbm,0.959658849349098,0.0787444679542275,0.0205319535809842,5.846779294676406,9053,2263,23.553205966949463,0.0182633399963378
182,Ar,293K,0.1,5,struct+input,qt_then_rd,rf,rf,0.9522505276298284,0.0829121682393084,0.0250853099175439,5.841901956030801,9053,2263,54.10528254508972,0.4474589824676513,rf,0.9575399714463996,0.0776843778078144,0.020785338085802,5.590594146046999,9053,2263,54.11191391944885,0.4454472064971924,rf,0.9580583595008072,0.0775777011131739,0.0207022834577436,5.36354585023364,9053,2263,54.176071882247925,0.5004062652587891,rf,0.9565238846164028,0.0761836926850514,0.0218657157222091,5.341828775319417,9053,2263,54.29792356491089,0.4424335956573486,rf,0.9595953340716594,0.077985497417947,0.0205642801930667,5.663426654259564,9053,2263,53.96024250984192,0.6068942546844482
183,Ar,293K,0.1,5,struct+input,random_struct,cat,cat,0.969328911625868,0.0765275020361373,0.0206821284472418,2036893703.1971085,9053,2263,3.879626512527466,0.0031564235687255,cat,0.9701342660820954,0.0715084860670305,0.018655222337593,98.71029638688611,9053,2263,3.8567628860473633,0.0030596256256103,cat,0.9547047803099168,0.0789566158092156,0.0305729728742922,665107365.258054,9053,2263,3.545722723007202,0.0029036998748779,cat,0.963714820926731,0.0754531001885386,0.0220229295665642,99279270.52923276,9053,2263,3.891422510147095,0.0030107498168945,cat,0.9647151879856468,0.0767382138428248,0.0227824682844355,1256605962.0190966,9053,2263,3.7664132118225098,0.0029182434082031
184,Ar,293K,0.1,5,struct+input,random_struct,gbm,gbm,0.9684648353303766,0.0781871166214722,0.0212647923786149,94641258.19936492,9053,2263,22.802834272384644,0.0182259082794189,gbm,0.9675628423389322,0.0737555778959186,0.020261427019679,79.16791167688422,9053,2263,23.07899379730225,0.0181145668029785,gbm,0.9569885030621752,0.0781700925314,0.029031525581732,385654914.6718887,9053,2263,23.599194288253784,0.018864631652832,gbm,0.9646286535075456,0.0754340167534162,0.0214682879449183,206325349.4733147,9053,2263,23.11793065071106,0.0185627937316894,gbm,0.9631493558964668,0.0770796912915271,0.0237934845793781,372071725.995842,9053,2263,23.01405000686645,0.0182311534881591
185,Ar,293K,0.1,5,struct+input,random_struct,rf,rf,0.9615859990257604,0.0770374380565046,0.0259033293057757,2787838.173575595,9053,2263,54.28083753585816,0.4540169239044189,rf,0.959114150649926,0.0720238681555554,0.0255387867642423,5.931824849993704,9053,2263,54.29915428161621,0.4543409347534179,rf,0.9486393552817338,0.0777212517963892,0.034666960631201,207224.2680943279,9053,2263,54.125365257263184,0.4330377578735351,rf,0.9599276985348228,0.0739668864775004,0.0243214859421174,715997.5162983751,9053,2263,55.78898239135742,0.4590094089508056,rf,0.9607134231958956,0.0746295507387969,0.0253663017867137,1689005.994406062,9053,2263,54.06101202964783,0.4596033096313476
186,Ar,293K,0.1,5,struct,random_struct,cat,cat,0.5793100733116632,0.3514784871772982,0.2836796332133787,13454115623.92034,9053,2263,3.349426031112671,0.0031390190124511,cat,0.5688360366063077,0.3543932311824807,0.2693206744283308,417.330029971405,9053,2263,3.490609884262085,0.0033724308013916,cat,0.530252533891129,0.35736342786967,0.3170660532695978,3309178325.840225,9053,2263,3.5584404468536377,0.003129243850708,cat,0.5657161276638094,0.3496304476094221,0.263584289140261,916401939.1306852,9053,2263,3.55413031578064,0.0030333995819091,cat,0.5639501198540133,0.3586376652036214,0.2815458549365877,8654559114.35581,9053,2263,3.3986363410949707,0.0028817653656005
187,Ar,293K,0.1,5,struct,random_struct,gbm,gbm,0.5487850721510541,0.3630759881313607,0.3042632521301556,9542534417.071505,9053,2263,20.295925617218018,0.0163350105285644,gbm,0.5416791024223101,0.3657322852933325,0.2862838820495618,314.54576881693697,9053,2263,20.225325107574463,0.0161876678466796,gbm,0.4967959544230881,0.3665743970953123,0.3396482838789564,8387624195.674841,9053,2263,20.27295732498169,0.0161314010620117,gbm,0.5207516432054466,0.3646809254454063,0.2908750370300214,323176672.6982369,9053,2263,20.285770893096924,0.0160768032073974,gbm,0.5260682848426428,0.3692230267068641,0.3060051521648598,5555510804.706602,9053,2263,20.32380843162537,0.0167169570922851
188,Ar,293K,0.1,5,struct,random_struct,rf,rf,0.575883795562596,0.3387121189912723,0.2859900408401879,2395942718.831333,9053,2263,60.42975902557373,0.4751985073089599,rf,0.5884621732799304,0.3357351529663662,0.2570614765033494,305.09762917901486,9053,2263,60.39825654029846,0.5674018859863281,rf,0.5359651344619267,0.3406530312064971,0.3132102118919059,8541376779.764898,9053,2263,59.90357780456543,0.451056957244873,rf,0.5671351953481867,0.3353470886633632,0.2627230000833675,605569328.0835409,9053,2263,60.49834704399109,0.4621789455413818,rf,0.5773181424122462,0.3370551404704107,0.2729144769421501,296575847.96636313,9053,2263,59.70607280731201,0.4947152137756347
189,Ar,293K,0.5,15,struct+input,qt_then_rd,cat,cat,0.971830178661242,0.160696684530987,0.0528732678764514,7.0620918120097045,9053,2263,3.70923113822937,0.0031499862670898,cat,0.969437226895878,0.1640157474680645,0.0569268573230729,7.172289968002713,9053,2263,3.554407835006714,0.0029308795928955,cat,0.9720606834880184,0.160386127990022,0.0528258941332634,6.906459973246531,9053,2263,3.768902540206909,0.0031042098999023,cat,0.9730102241725016,0.1564539290767164,0.0511909012711103,6.9382161786808245,9053,2263,3.7582969665527344,0.0031244754791259,cat,0.9726750049483948,0.1578386673537463,0.0520655126733912,6.8115987632673525,9053,2263,3.714282274246216,0.0029449462890625
190,Ar,293K,0.5,15,struct+input,qt_then_rd,gbm,gbm,0.9711063850615166,0.163389523814966,0.0542317902619976,7.187457219325574,9053,2263,22.684890508651733,0.0179882049560546,gbm,0.9682247622491832,0.170351240644221,0.0591852192104752,7.453232127034659,9053,2263,22.873453617095947,0.0178644657135009,gbm,0.9693385969183144,0.1679339406471796,0.0579726434064999,7.253322097633497,9053,2263,23.117562532424927,0.0177628993988037,gbm,0.9715086385334564,0.1601787325232611,0.0540389250075717,7.066548979930322,9053,2263,22.75271964073181,0.0180945396423339,gbm,0.971027035151536,0.1645163578610878,0.0552055824952399,7.161446519196593,9053,2263,22.77647638320923,0.0182709693908691
191,Ar,293K,0.5,15,struct+input,qt_then_rd,rf,rf,0.9701541941613544,0.1574421589290457,0.0560190023258711,6.841826753252053,9053,2263,55.16682744026184,0.4291737079620361,rf,0.9676359647502646,0.1633913264996899,0.0602819256873034,7.035815809440391,9053,2263,56.23116207122803,0.4250397682189941,rf,0.9697797609569204,0.1616785826309079,0.057138518320125,6.967001950803482,9053,2263,55.10857081413269,0.4373588562011719,rf,0.9662788570054524,0.1578870509068949,0.0639581341029195,6.839414942464319,9053,2263,55.32367300987244,0.4353253841400146,rf,0.9713205570276486,0.1556764028213576,0.0546463008949398,6.569532687306401,9053,2263,55.33827781677246,0.4442663192749023
192,Ar,293K,0.5,15,struct+input,random_struct,cat,cat,0.9755423440356678,0.1624577962376393,0.059148096080491,2038266352.7147045,9053,2263,3.733607769012451,0.0031254291534423,cat,0.973632140529018,0.1624560706853819,0.0602321011305026,87.01166007361037,9053,2263,3.85112738609314,0.0029959678649902,cat,0.968100494937232,0.1676428612201529,0.0749003563932105,762579469.8337514,9053,2263,3.668231725692749,0.0030875205993652,cat,0.972664575976392,0.1633769445345312,0.0601146453983649,70.56796176207385,9053,2263,3.8499584197998047,0.0030322074890136,cat,0.9704241857116488,0.1674997927994885,0.0692624801661249,926399373.8659244,9053,2263,3.770673274993897,0.0029590129852294
193,Ar,293K,0.5,15,struct+input,random_struct,gbm,gbm,0.9741570925988332,0.1667224841921572,0.06249817121447,928821178.431745,9053,2263,22.774149179458615,0.0182917118072509,gbm,0.973097195346117,0.1658569283137792,0.0614540764065474,76.78114535927165,9053,2263,23.01238751411438,0.018571138381958,gbm,0.9666858352183852,0.1719318205959441,0.0782219915379645,93260195.81136632,9053,2263,23.010997533798218,0.0185818672180175,gbm,0.971653300676002,0.1665585656072939,0.06233858953878,491.2408258986065,9053,2263,22.9254732131958,0.0181577205657959,gbm,0.9689224921357912,0.1700163836493557,0.0727792395188641,836145320.8224965,9053,2263,22.897719621658325,0.0181348323822021
194,Ar,293K,0.5,15,struct+input,random_struct,rf,rf,0.9702549002646136,0.1662991459448973,0.0719351854338859,2323909.1992495744,9053,2263,55.24885654449463,0.4417471885681152,rf,0.9689375240696187,0.1624130455605715,0.0709560134625842,7.478573377551092,9053,2263,55.05495643615723,0.4423184394836426,rf,0.9648520447818696,0.1639181732106377,0.0825277497926838,113281.3277192402,9053,2263,55.11893439292908,0.4401781558990478,rf,0.9710409755888656,0.1597322526489905,0.0636851830816475,7.529345762677557,9053,2263,55.48173713684082,0.5377411842346191,rf,0.9661098463544004,0.1658752531767735,0.07936606822791,287210.7553085396,9053,2263,55.66846489906311,0.4484498500823974
195,Ar,293K,0.5,15,struct,random_struct,cat,cat,0.7903935832376618,0.4986349168758093,0.5069095949271084,9927581729.306051,9053,2263,3.5236656665802,0.0031821727752685,cat,0.776017463250672,0.5074165704606262,0.5116433064958836,310.612166204305,9053,2263,3.4986019134521484,0.0029809474945068,cat,0.7627114453801267,0.5048581950324484,0.5571558954938891,3663579095.372828,9053,2263,3.2915501594543457,0.0028800964355468,cat,0.7661920906591471,0.5022958108852029,0.5141782161205801,1525.3030272608837,9053,2263,3.513192176818848,0.0029704570770263,cat,0.7801073954618893,0.5053855150935368,0.5149581685903778,6100278074.417176,9053,2263,3.505804538726806,0.0029635429382324
196,Ar,293K,0.5,15,struct,random_struct,gbm,gbm,0.7690446342625749,0.5195193214392276,0.5585396320425817,13653386641.95074,9053,2263,20.273561477661133,0.0164785385131835,gbm,0.7716889285133053,0.5169869173621019,0.5215309783539229,311.7779145386704,9053,2263,20.314878940582275,0.0160682201385498,gbm,0.7488481597454617,0.5215445862526121,0.5897070285843278,19814788126.34912,9053,2263,20.224996089935303,0.0162913799285888,gbm,0.7413839332434478,0.5225498005581107,0.5687350279974912,1758.159229450104,9053,2263,20.54124164581299,0.0161268711090087,gbm,0.7614553036748299,0.5207513124845932,0.5586387964460499,4900780290.295279,9053,2263,20.280909299850464,0.016036033630371
197,Ar,293K,0.5,15,struct,random_struct,rf,rf,0.7850398389308145,0.4827471732883684,0.5198570246854464,5922575208.30099,9053,2263,57.10572910308838,0.481400728225708,rf,0.7880978200741171,0.4753628510320362,0.4840481475227762,276.8926403610218,9053,2263,56.81348037719727,0.4777951240539551,rf,0.7602671195559705,0.4876064591936944,0.5628951969347794,12415001009.44539,9053,2263,57.50721478462219,0.4638490676879883,rf,0.7738268180983129,0.475035864913708,0.4973883198920729,1609.2612332756332,9053,2263,57.3051323890686,0.5047032833099365,rf,0.7795161613331458,0.4798324028941848,0.5163427574208451,182233540.4715895,9053,2263,56.6653106212616,0.4627113342285156
198,Ar,293K,0.5,1,struct+input,qt_then_rd,cat,cat,0.9778739742483334,0.0079320113699623,0.0012223734846754,2.503704819575758,9053,2263,4.073100328445435,0.0030672550201416,cat,0.9956817532353032,0.0072530684790631,0.0001674601564812,2.490951709125995,9053,2263,3.961158037185669,0.0030603408813476,cat,0.9961058470051674,0.0071528814731278,0.000166276214739,2.4523388820737813,9053,2263,3.954344272613525,0.0030052661895751,cat,0.9955394653764988,0.0072743017312994,0.0001913796996838,2.4376914755539945,9053,2263,4.002923488616943,0.0030210018157958,cat,0.991133047632494,0.0075337291984804,0.0004618432672047,2.4297419070348933,9053,2263,3.989798069000244,0.0030083656311035
199,Ar,293K,0.5,1,struct+input,qt_then_rd,gbm,gbm,0.9960240012002608,0.0058290909575569,0.0002196578618524,1.6239883630290033,9053,2263,22.96022629737854,0.0171034336090087,gbm,0.9970733699901752,0.005858216707309,0.0001134937269946,1.6808051020847397,9053,2263,22.93841361999512,0.0168581008911132,gbm,0.9963562991710588,0.005949280287826,0.0001555821721133,1.6344811961773782,9053,2263,22.823603868484497,0.0169131755828857,gbm,0.9966747130866476,0.0058354269767541,0.0001426717791825,1.6933743295938992,9053,2263,23.16481614112854,0.0170612335205078,gbm,0.995043580486852,0.0059909613038668,0.0002581596118615,1.6294464657091583,9053,2263,23.55205464363098,0.0171825885772705
200,Ar,293K,0.5,1,struct+input,qt_then_rd,rf,rf,0.9961692854972192,0.0061644957571328,0.0002116314917155,1.6260086377975178,9053,2263,55.49449968338013,0.4198942184448242,rf,0.9960271851890468,0.0062016503840273,0.00015406442155,1.6947720212814126,9053,2263,56.2127583026886,0.4226791858673095,rf,0.996186871349697,0.0059854824200614,0.0001628165609124,1.6004720589556285,9053,2263,55.6986722946167,0.4680817127227783,rf,0.9957123066259153,0.006193374904692,0.0001839639279887,1.6867495655386742,9053,2263,55.80717635154724,0.424856424331665,rf,0.9947840132240864,0.0061564205705939,0.0002716794084868,1.6212948131403309,9053,2263,57.74359202384949,0.4360485076904297
