,gas,temperature,low_pressure,high_pressure,struct_info,sampling,model,trial_001_R2,trial_002_R2,trial_003_R2,trial_004_R2,trial_005_R2,trial_001_MAE,trial_002_MAE,trial_003_MAE,trial_004_MAE,trial_005_MAE,trial_001_RMSE,trial_002_RMSE,trial_003_RMSE,trial_004_RMSE,trial_005_RMSE,trial_001_MAPE_percent,trial_002_MAPE_percent,trial_003_MAPE_percent,trial_004_MAPE_percent,trial_005_MAPE_percent
37,Ar,273.0,0.05,1.0,struct+input,qt_then_rd,gbm,0.9812860590018196,0.9834922316960316,0.9800473311940828,0.9834347119178743,0.9855137587611534,0.0175239849767482,0.0178753433866818,0.0181287828352882,0.0171353615120319,0.0160339315192461,0.0012480236422164,0.0012581100686774,0.0015128267260118,0.0011560320602946,0.0009528863865679,2.8299954312596123,2.8512232749363497,2.8768466751051025,2.883670920133824,2.7552563672232644
38,Ar,273.0,0.05,1.0,struct+input,qt_then_rd,rf,0.9779488681252374,0.98105651488725,0.978927062767734,0.980510087367367,0.983001022698028,0.0174898528219141,0.0179852705728294,0.017889553897173,0.0171736518762958,0.0163775848132996,0.0014705792820449,0.0014437438736321,0.0015977663414674,0.0013601311214127,0.0011181709450751,2.7861008792677016,2.791336171027827,2.809014243185973,2.818627196349308,2.769212585393556
39,Ar,273.0,0.05,1.0,struct+input,random_struct,cat,0.977705178885554,0.9597715528412376,0.9569809408053828,0.9518882849538024,0.9758876434874736,0.0260597655349292,0.0301371894182139,0.029144567059266,0.0327398473265037,0.0258435490806206,0.0044972181822713,0.0101118679509735,0.010736989831911,0.0137848233339533,0.0047738391237287,4.1618139540740025,4.2371331414826185,4.158053135145095,4.057568902753908,4.093193892342682
40,Ar,273.0,0.05,1.0,struct+input,random_struct,gbm,0.9831657247626848,0.9576390957221048,0.9649273527526808,0.9647523424916384,0.9722995216939772,0.0247495498588634,0.030568284123715,0.0267882345242567,0.0293174002100858,0.0248455825384957,0.0033957396784654,0.0106478847829105,0.0087536702085708,0.0100990524079614,0.0054842266045043,3.610673065776137,3.557058769604888,3.424430451819976,3.500040764725243,3.3419947412780093
41,Ar,273.0,0.05,1.0,struct+input,random_struct,rf,0.9797072825542332,0.9552006912990076,0.953367655442964,0.9544066859631276,0.9694159514541424,0.0253818357566406,0.0303340776554355,0.0282070736153363,0.0315245633169333,0.0254655136779306,0.0040933621936829,0.0112608048750066,0.0116388182057155,0.0130632586804326,0.0060551247836098,3.3604587839982,3.395474799593385,3.2937175852910805,3.4656556141659376,3.1861538558691014
42,Ar,273.0,0.05,1.0,struct,random_struct,cat,0.4261431821193571,0.3501109319318647,0.3992006208936808,0.3830860175127158,0.3183547670777338,0.2074284024585399,0.2122007537036523,0.2124434765566283,0.2318828867395417,0.2175731130009993,0.1157560001107608,0.1633568507666068,0.1499516015750095,0.1767563316474389,0.1349542372491471,53.73136130220559,51.30925687608978,53.21145073699742,56.36416679360943,65.16071142070423
43,Ar,273.0,0.05,1.0,struct,random_struct,gbm,0.351950404210638,0.2864395019801495,0.3175963827166985,0.3011438710847776,0.2754894745679862,0.2166458460623576,0.2239950612029761,0.2251076627917901,0.2412867739344635,0.225196563163484,0.1307218573424259,0.1793613733717298,0.1703189432126605,0.200234148038508,0.1434408408014296,54.554868386255606,51.79989652855025,55.55475294330888,56.840948388303616,63.3461391397827
44,Ar,273.0,0.05,1.0,struct,random_struct,rf,0.4275373338720957,0.3571163029328438,0.3761340907419669,0.3663198193400153,0.3274895570657756,0.1982175649849524,0.2034314561088518,0.2034836228140285,0.2227268451588741,0.2076939100141948,0.1154747776430372,0.1615959727931191,0.1557087032953421,0.1815601321266113,0.1331457031969359,52.49688655910625,50.03508891731963,52.0126786511918,51.460207630199015,61.32432394911813
45,Ar,273.0,0.05,5.0,struct+input,qt_then_rd,cat,0.9412651490846236,0.8658694505043874,0.9407861190314248,0.9420940128140706,0.947461475493786,0.1197288872820031,0.124552737672235,0.1162988152417964,0.1201583050070284,0.1112712720013696,0.037626479028669,0.099779142942889,0.0391619601933777,0.0356265699806168,0.0346096446045609,6.101076154962768,5.878149878612311,5.795222127848508,6.153815775742375,5.633262526154234
46,Ar,273.0,0.05,5.0,struct+input,qt_then_rd,gbm,0.9264100141897308,0.8621482664778035,0.9239328758876428,0.9377064746965986,0.9429358916100172,0.1261376741023528,0.12954663576989,0.1252929401779219,0.1214943503887401,0.1136691627906813,0.0471429145499927,0.1025473158483272,0.0503080973208592,0.0383259960914754,0.0375908636493941,6.257879577921948,6.0224047063675705,6.167301563992177,6.1500505040437154,5.667564162410434
47,Ar,273.0,0.05,5.0,struct+input,qt_then_rd,rf,0.9338604541995812,0.8690168315755356,0.938050537225873,0.9404030763689444,0.9427244867801684,0.1180544062676672,0.122494983609709,0.1130056143882041,0.1128823911641216,0.1070287984414647,0.0423700442623181,0.097437819605478,0.0409711769517186,0.0366669160401984,0.0377301261448206,5.827636793526936,5.716147464417317,5.512255373453665,5.639891352015411,5.311811068812419
48,Ar,273.0,0.05,5.0,struct+input,random_struct,cat,0.9250186206524856,0.8723957610178685,0.9316581764520744,0.9438356529398424,0.9303384847595844,0.1389340985039949,0.1440256364908263,0.1422421466097088,0.1407462259068453,0.1345402266225884,0.0723434317393119,0.13509901402688,0.0751135004246165,0.0660337257661084,0.0688673587209781,7.612749682331138,6.926364251400238,7.368396744263784,6.956286711385568,7.0668066275306405
49,Ar,273.0,0.05,5.0,struct+input,random_struct,gbm,0.9238218856670356,0.8699112675616303,0.928721555518481,0.9388406998154544,0.9207391251037352,0.1385248022926707,0.1501010019529698,0.1431955685163143,0.1415549285144305,0.1379312434273464,0.0734980639491129,0.1377294330393786,0.0783410976160744,0.0719064080297712,0.078357283575893,7.1222386614598845,6.813494925803287,7.117996552622372,6.66783538389937,6.905047152900044
50,Ar,273.0,0.05,5.0,struct+input,random_struct,rf,0.9300165358869236,0.8744376683398017,0.9247012853589394,0.9359653134828176,0.924406721587148,0.1321915533518553,0.1417835398367747,0.1371619806494712,0.1398427714789706,0.1333977784733612,0.0675213500071839,0.1329371762374154,0.0827597178497597,0.0752870664456446,0.0747314984950589,6.676699030528549,6.232929600582485,6.548340842653562,6.30973888578186,6.3984983282705565
51,Ar,273.0,0.05,5.0,struct,random_struct,cat,0.5102671266368606,0.4591931205637336,0.5205493312049052,0.5031427245093774,0.5037416870761444,0.4638577174560028,0.4627288759024873,0.4760642926371795,0.5112160210710511,0.4894717466357063,0.472503400216762,0.5725709174992563,0.5269572297682148,0.5841666251278844,0.4906008595484396,32.90640048455249,30.436213597292312,32.22903768559653,33.5959390994485,35.86466768570822
52,Ar,273.0,0.05,5.0,struct,random_struct,gbm,0.4784983006798985,0.4083949359871486,0.4628050376963881,0.4376228544782468,0.4549223348150233,0.4772859222778317,0.4849966513982259,0.4971125399245886,0.5289557811741186,0.5083016297609433,0.5031545553709484,0.62635270958857,0.5904231396576332,0.661199856284878,0.5388636605094766,33.30931749876702,31.301278182362346,33.59880785452161,35.04701428360845,36.78113829955281
53,Ar,273.0,0.05,5.0,struct,random_struct,rf,0.534166164099043,0.4663844961016756,0.5310355459276026,0.5020554188837131,0.5054827939264382,0.4433197178829688,0.4378160762604554,0.4497855882468859,0.4903738599665175,0.4676973120022402,0.4494451636208788,0.5649571598966656,0.5154319842723349,0.5854449955758158,0.4888796016972873,31.46208787241219,29.014532449436924,30.81397307100552,31.731636076756324,34.41308194195963
