Unnamed: 0,gas,temperature,low_pressure,high_pressure,struct_info,sampling,model,trial_001_R2,trial_002_R2,trial_003_R2,trial_004_R2,trial_005_R2,trial_001_MAE,trial_002_MAE,trial_003_MAE,trial_004_MAE,trial_005_MAE,trial_001_RMSE,trial_002_RMSE,trial_003_RMSE,trial_004_RMSE,trial_005_RMSE,trial_001_MAPE_percent,trial_002_MAPE_percent,trial_003_MAPE_percent,trial_004_MAPE_percent,trial_005_MAPE_percent,R2_mean,R2_std,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MAPE_percent_mean,MAPE_percent_std
98,Ar,273.0,0.5,1.0,struct,random_struct,rf,0.4275373338720957,0.3571163029328438,0.3761340907419669,0.3663198193400153,0.3274895570657756,0.1982175649849524,0.2034314561088518,0.2034836228140285,0.2227268451588741,0.2076939100141948,0.1154747776430372,0.1615959727931191,0.1557087032953421,0.1815601321266113,0.1331457031969359,52.49688655910625,50.03508891731963,52.0126786511918,51.460207630199015,61.32432394911813,0.3709194207905394,0.0365055349353411,0.20711067981618028,0.009353936316613699,0.1494970578110091,0.02568020328715457,53.46583714138696,4.488845420843271
101,Ar,273.0,0.5,5.0,struct+input,qt_then_rd,rf,0.9551792252472464,0.9607837097206248,0.9556080569712534,0.9421646296315752,0.9477542542054452,0.1014366778257164,0.0987584438660012,0.1005612200507579,0.1093341384994752,0.1048274931898276,0.0299916283535407,0.0264641107825155,0.028413439519875,0.0378919425724462,0.0340056608473601,4.927148168072725,4.963364268903325,5.032152154352032,5.45969069968826,5.129294338434652,0.952297975155229,0.007324548218271492,0.10298359468635568,0.004178579857951628,0.0313533564151475,0.004587754495901017,5.102329925890198,0.21410209241463138
104,Ar,273.0,0.5,5.0,struct+input,random_struct,rf,0.9424389112421936,0.8884178669674899,0.9427370131641408,0.9553631272939596,0.932903055846782,0.1175512951337119,0.1253416651348841,0.1183846793756905,0.1182739880528202,0.1205364767642513,0.0555360108286524,0.118135857209408,0.0629369127529033,0.0524806067480895,0.066332024305441,5.986039542496023,5.526079606192253,5.780132909851534,5.425464163232862,5.7793630267721054,0.9323719949029131,0.02583416325841585,0.1200176208922716,0.003178213914131083,0.07108428236889884,0.02688242817263219,5.699415849708955,0.22369338167729733
107,Ar,273.0,0.5,5.0,struct,random_struct,rf,0.534166164099043,0.4663844961016756,0.5310355459276026,0.5020554188837131,0.5054827939264382,0.4433197178829688,0.4378160762604554,0.4497855882468859,0.4903738599665175,0.4676973120022402,0.4494451636208788,0.5649571598966656,0.5154319842723349,0.5854449955758158,0.4888796016972873,31.46208787241219,29.014532449436924,30.81397307100552,31.731636076756324,34.41308194195963,0.5078248837876945,0.02733439100829769,0.45779851087181356,0.02140256819207491,0.5208317810125964,0.05538064930172039,31.487062282314117,1.9486202792974836
110,Ar,293.0,0.01,15.0,struct+input,qt_then_rd,rf,0.9415905056196964,0.9436373495606508,0.9462359766843524,0.9297940666549076,0.950118364486596,0.194643634233297,0.1901741976384981,0.1870940166156673,0.188683477791763,0.1871383443752294,0.1087857768469931,0.1047661582779486,0.1013890896563405,0.1328403559144391,0.0952386521962896,7.815415830224777,7.766651690359096,7.697951046239498,7.539603215822534,7.744380188958738,0.9422752526012406,0.007669842379267886,0.18954673413089093,0.003119834812894368,0.10860400657840216,0.014429574431510127,7.712800394320929,0.10564674507331216
113,Ar,293.0,0.01,15.0,struct+input,random_struct,rf,0.9496599176119916,0.7772617573193965,0.7675432489795067,0.9605614481246184,0.9367379706331984,0.1903970746389983,0.2026055640331333,0.214985941395134,0.1838670246400017,0.1843531785090662,0.1175993183916983,0.6817472205952285,0.7051335922141673,0.0935935424250705,0.1398746005308572,16921192.675878577,14.353948103268957,50171630.65932746,8051798.152363927,31429999.709339563,0.8783528685337423,0.09714673245414236,0.19524175664326668,0.013374183119391767,0.34758965483140436,0.3162491382093527,21314927.110171527,19903297.66173341
116,Ar,293.0,0.01,15.0,struct,random_struct,rf,0.7456969399117013,0.6111629163238317,0.5844522916403296,0.7630719183976897,0.7466423957291741,0.4947065838845289,0.4827918908967072,0.5208768367125458,0.4965579855697407,0.4989488840247462,0.5940766306419654,1.190135101499867,1.2605211379995036,0.5622655346779749,0.5601826884711651,2516773028.232542,3062.1926305039383,3907612847.885829,3823247971.49777,649760797.4981081,0.6902052924005453,0.0851548723583672,0.4987764362176537,0.013833368630677577,0.833436218658095,0.358862670576971,2179479541.4613757,1795295479.2940297
119,Ar,293.0,0.01,1.0,struct+input,qt_then_rd,rf,0.9839971347601072,0.9849888630413977,0.9875295817843376,0.9853512696632418,0.9852586946616476,0.0131448962988887,0.0129099040404611,0.0121998107870057,0.0124994612824688,0.0127379327142904,0.0006738409911227,0.0006353859945674,0.0005325225758094,0.0006201046085081,0.0006276827459799,3.392247557644061,3.3364455430417967,3.303837861164211,3.3595391445321066,3.34179438847252,0.9854251087821464,0.001293384382721723,0.01269840102462294,0.00036531614944929156,0.0006179073831975,5.202168105762733e-05,3.346772898970939,0.03242598851962797
122,Ar,293.0,0.01,1.0,struct+input,random_struct,rf,0.9589292124341198,0.970631418284684,0.9034265739375976,0.9662391164436084,0.9425658183501974,0.0170788655829845,0.0169481966605179,0.0227696224332512,0.0172146646219923,0.0194447346304715,0.0040149749182199,0.0026739023979244,0.0141610514074654,0.003416873374234,0.0065619066959324,1078206.2438524193,925889.656345902,10904733.90456109,6524237.2287743455,9006338.85761639,0.9483584278900414,0.027294561889832834,0.018691216785843477,0.0025009589969751823,0.00616574175875522,0.004702577499516109,5687881.1782300295,4551177.634319323
125,Ar,293.0,0.01,1.0,struct,random_struct,rf,0.2276531599317786,0.4410431097443837,0.3201404811868089,0.3344447572739196,0.2887872824999488,0.1434445641316716,0.1293205429848372,0.1496564885695822,0.1411717906343464,0.1449085858462097,0.0755026473759785,0.050890989005827,0.0996912503606049,0.0673595518954394,0.0812566899908447,179845636.96115464,26036400.910890475,302745406.40581346,381167513.14841175,131475202.8384106,0.3224137581273679,0.07799542715296473,0.14170039443332944,0.007585746466997229,0.07494022572573891,0.017948953046992094,204254032.05293617,140225695.21838146
128,Ar,293.0,0.01,5.0,struct+input,qt_then_rd,rf,0.9527423261090489,0.9562511039457184,0.9650086209529308,0.9632246917509968,0.9602737508751322,0.0798216583561054,0.077842947206538,0.0751047384952567,0.0738136710276841,0.0752349996575192,0.020244750439146,0.0186404764193592,0.0153134529585536,0.0159582270067443,0.017392671952931,6.0181924613379145,5.940959636487011,5.844307927555168,5.700231353442006,5.802995617207926,0.9595000987267653,0.005025893099714074,0.07636360294862068,0.0024242135083727178,0.01750991575534682,0.0020002138049571316,5.861337399206006,0.1230773492556285
