folder,filename,num_atoms,a,b,c,aspect_ratio_ab,aspect_ratio_ac,aspect_ratio_bc
,TUTHOG_clean.cif,124,11.9474,11.9474,16.246,1.0,0.735405638310969,0.735405638310969
,c6cc02494g_c6cc02494g5_clean.cif,96,15.1036,16.559283640839592,16.559283640839595,0.9120925957660699,0.9120925957660697,0.9999999999999998
,OPAPOL_clean.cif,110,9.4642,11.474,14.575,0.8248387659055255,0.649344768439108,0.7872384219554032
,MICNUI_clean.cif,146,13.036600000000002,13.0366,16.24,1.0000000000000002,0.8027463054187194,0.8027463054187193
,ROTTOL_clean.cif,164,11.361000000000002,15.532,16.269,0.7314576358485708,0.6983219620136458,0.9546991210277216
,YIDSOT_clean.cif,88,9.028800100234804,9.028800100234804,18.868,1.0,0.47852449121447976,0.47852449121447976
,SERKEG_clean.cif,94,7.458,16.239000000000004,16.239,0.45926473305006454,0.45926473305006466,1.0000000000000002
,IZUMUM_clean.cif,176,15.298,15.298,15.613008786484812,1.0,0.9798239538071934,0.9798239538071934
,FEWGUL_clean.cif,196,5.1474,18.232,26.783,0.2823277753400614,0.19218907515961617,0.6807303140051525
,RUWWOW_clean.cif,60,9.376,9.94,11.377,0.9432595573440644,0.8241188362485716,0.8736925375758108
,DADPAC_clean.cif,70,11.282154093966275,11.282154093966277,12.66,0.9999999999999999,0.8911654102658985,0.8911654102658987
,MIFSUR_clean.cif,792,11.2276,32.867,32.86700809676118,0.3416070830924636,0.34160699893783164,0.999999753650799
,MEJZEI_clean.cif,228,15.2688,15.3552,15.403,0.9943732416380119,0.9912874115432059,0.996896708433422
,ZIKJOU_clean.cif,100,10.6325,10.7258,18.3532,0.991301348151187,0.5793267659045834,0.584410348059194
,cg501730q_si_002_clean.cif,282,16.0633,24.2576,24.25762182871579,0.662196589934701,0.6621959940435925,0.9999991001296028
,DACXOV_clean.cif,112,10.7822,12.1806,12.3369,0.8851944895982136,0.873979686955394,0.9873306908542665
,PAFMUH_clean.cif,308,16.095,16.308,16.492,0.9869389256806474,0.9759277225321367,0.9888430754305118
,ESUSAO01_clean.cif,74,10.918799999999997,10.9634,11.0564,0.9959319189302587,0.987554719438515,0.9915885821786476
,HUCBAJ_charged.cif,212,9.7589,18.9319,19.6525,0.5154738827059091,0.4965729550947717,0.9633329092990713
,AMIMAL_clean.cif,544,12.2527,24.7184,31.2515,0.495691468703476,0.39206758075612375,0.7909508343599507
,acs.inorgchem.5b02973_ic5b02973_si_002_clean.cif,183,7.7969,21.5669,21.5669,0.36152159095651204,0.36152159095651204,1.0
,WUHJAK_clean.cif,158,12.8101,14.495944187867781,14.495944187867785,0.8837023538433095,0.8837023538433093,0.9999999999999998
,LATCIS_clean.cif,30,11.399826862720328,11.39982686272033,13.043,0.9999999999999999,0.8740187734969201,0.8740187734969203
,NOCLOH02_clean.cif,51,9.8417,10.620200000000002,10.6202,0.9266962957383098,0.9266962957383099,1.0000000000000002
,RABHIH_clean.cif,148,7.61,13.599,27.938,0.5595999705860725,0.2723888610494667,0.4867563891473978
,j.inoche.2015.01.025_INC05862-mmc2_clean.cif,132,8.5189,10.702,26.6173,0.7960100915716689,0.32005124486706016,0.4020693308487337
,AZOBUN_clean.cif,119,10.145699999999998,10.8728,13.7552,0.9331267014936353,0.7375901477259508,0.7904501570315225
,GUJVIR_clean.cif,90,9.248,11.216,11.875,0.8245363766048502,0.778778947368421,0.9445052631578946
,LOFVUY01_clean.cif,480,13.102,26.104,26.279,0.5019154152620289,0.4985730050610754,0.9933406902850185
,HUVHIR_clean.cif,104,10.137,11.802,13.768,0.8589222165734622,0.7362725159790819,0.8572051133062173
,CAKXUJ_clean.cif,72,7.959,9.664,15.844,0.8235720198675497,0.502335268871497,0.6099469830850796
,REXFUX_clean.cif,324,14.7672,19.0215,30.527,0.7763425597350367,0.48374226094932354,0.62310413732106
,MULQOA_clean.cif,120,11.7437,13.0101,18.9251,0.9026602408897704,0.6205356906964825,0.6874521138593719
,KOSJEJ_clean.cif,54,6.788000000000001,15.0961,15.096085707728546,0.4496525592702752,0.44965298498039374,1.0000009467534652
,NIZZAY_clean.cif,648,13.839,27.91,44.93,0.4958437835901111,0.30801246383262854,0.6211885154685066
,MAGVOG26_clean.cif,26,6.2296,7.386698952339942,7.386698952339942,0.8433537145881113,0.8433537145881113,1.0
,HABQUY_clean.cif,792,41.8275,41.82749999999999,41.82749999999999,1.0000000000000002,1.0000000000000002,1.0
,TOHDAX_clean.cif,408,17.674490129373844,17.67449012937384,17.67449012937384,1.0000000000000002,1.0000000000000002,1.0
,EBATUZ_clean.cif,150,18.7967,18.796699999999994,19.71946311154991,1.0000000000000004,0.9532054647568251,0.9532054647568248
,IVIPEK_clean.cif,200,7.4295,21.474499999999995,21.539647181432247,0.3459684742368857,0.3449220842579273,0.9969754759266247
,AMUWUB_clean.cif,152,10.035799999999998,15.972799999999998,21.559,0.6283056195532405,0.4655039658611252,0.7408877962799757
,j.inoche.2015.03.028_inc05925-mmc2_clean.cif,120,13.365,13.882,14.209,0.962757527733756,0.9406010275177704,0.9769864170596101
,TAWSUI_clean.cif,96,9.2846,14.23,16.648,0.6524666198172874,0.5577006246996636,0.8547573282075925
,QUXRUY_clean.cif,120,5.5574,11.6426,22.8446,0.47733324171576796,0.24326974427216938,0.5096434168249827
,SONTEV_clean.cif,98,10.4692,11.2307,12.7358,0.9321947875021147,0.8220292404089261,0.8818213225710204
,EMEHUB_clean.cif,77,7.9523,10.481430309003633,10.481430309003633,0.7587037041279481,0.7587037041279481,1.0
,EGAGAW_clean.cif,62,9.168600000000001,11.114499999999998,11.1899,0.8249223986684064,0.8193638906513911,0.9932617807129642
,OKIZIT_clean.cif,368,16.834000000000003,16.834,25.705,1.0000000000000002,0.6548920443493486,0.6548920443493484
,ZOKGAJ_clean.cif,768,13.521,30.573000000000004,30.573,0.4422529683053675,0.4422529683053675,1.0000000000000002
,VATVUK_clean.cif,204,6.587,16.3714,23.6408,0.4023479971169234,0.2786284728097188,0.6925061757639336
,VEMSUC01_clean.cif,212,14.0636,15.9152,16.5858,0.88365838946416,0.8479301571223576,0.9595678230775725
,MAPCIP_clean.cif,128,15.261,15.261,18.033930838838213,1.0,0.8462381350123415,0.8462381350123415
,GIMSIG_clean.cif,66,10.3855,12.3175,12.317510437090515,0.8431499898518368,0.8431492754190943,0.9999991526623364
,HOPYEQ01_clean.cif,48,8.2745,10.0049,11.8304,0.8270447480734441,0.6994269001893427,0.8456941439004598
,ATUYAR_clean.cif,132,11.003,12.486000000000002,15.925,0.8812269742111163,0.6909262166405024,0.784050235478807
,XUFWOL_clean.cif,270,17.1132,18.0648,18.0648,0.9473229706390327,0.9473229706390327,1.0
,OKIWUB01_charged.cif,408,15.8633,15.8633,21.76,1.0,0.7290119485294118,0.7290119485294118
,NUNSIA_clean.cif,160,8.6068,13.056292906104703,18.381058174109565,0.6592070246812353,0.46824290084251036,0.7103123651768318
,XISLAM_clean.cif,100,9.275,9.7019,19.2491,0.955998309609458,0.4818407094357659,0.5040183696900116
,IXISOX_clean.cif,128,13.136,14.0807,14.080673318260423,0.9329081650770202,0.932909932862704,1.0000018949192964
,GAMXAV_clean.cif,268,18.615,18.614999999999995,22.429010681933757,1.0000000000000002,0.829951898636087,0.8299518986360869
,SOHNIN_clean.cif,648,13.8091,27.806,45.1378,0.4966230310005035,0.30593205694561987,0.6160247065652292
,XALPUY_clean.cif,130,10.594252956438222,10.594252956438222,15.7201,1.0,0.6739303793511633,0.6739303793511633
,WUTBOC_clean.cif,178,13.306000000000001,13.306,14.528,1.0000000000000002,0.915886563876652,0.9158865638766519
,ZODXAT_clean.cif,2016,40.77,40.77,40.77,1.0,1.0,1.0
,SOJSUH_clean.cif,262,14.882,17.426956224481657,25.768344205318634,0.8539643876016362,0.5775303170984625,0.6762932102127346
,CURBOH_clean.cif,324,14.83,18.7615,33.92,0.7904485249047251,0.43720518867924524,0.5531102594339623
,IZEPAF_clean.cif,624,28.52,28.52,28.52,1.0,1.0,1.0
,OBOGUK_clean.cif,98,11.8075,15.2832,16.4071,0.7725803496649916,0.7196579529593895,0.9314991680431034
,DUMXEQ_clean.cif,132,10.1353,11.3594,17.3501,0.8922390267091572,0.5841637800358499,0.6547166875118875
,ZOXGOK_clean.cif,128,7.86,13.757,20.753,0.5713454968379734,0.3787404230713632,0.6628921119838096
,EKEMEO_clean.cif,258,16.785265750089007,16.785265750089007,16.785265750089007,1.0,1.0,1.0
,MIKJAR_clean.cif,192,13.466399999999998,14.444899999999999,14.44481377547331,0.9322598287284786,0.932265393608977,1.0000059692376813
,GATSAY_clean.cif,138,12.0317,13.8465,15.5341,0.8689343877514173,0.774534733264238,0.8913615851578142
,BEVWAB_clean.cif,129,6.101,19.302758870171903,19.3027588701719,0.3160688086627726,0.31606880866277265,1.0000000000000002
,LUKREO_clean.cif,228,7.9137,12.7304,27.357,0.6216379689561994,0.28927513981796255,0.46534342215886243
,RAYFEE_clean.cif,168,13.0911,20.3529,20.35299763350379,0.6432056365431953,0.6432025510802535,0.999995202991444
,CAMROA_clean.cif,164,11.6472,17.2404,18.536556340377786,0.6755759727152502,0.6283367733535895,0.9300756668834763
,PEQTIQ_clean.cif,204,12.4903,12.4903,22.485475573175375,1.0,0.5554830254469078,0.5554830254469078
,OBAJAF_clean.cif,258,17.704,18.580486729661068,18.58048672966107,0.9528275689214383,0.952827568921438,0.9999999999999998
,PUSXIL_charged.cif,164,17.390783616450392,17.3909,17.3909,0.9999933077903037,0.9999933077903037,1.0
,HUYKER_clean.cif,684,24.595121467478055,24.595121467478055,24.595121467478055,1.0,1.0,1.0
,WELTOX_clean.cif,119,11.9996,12.122167941523497,15.6477,0.9898889421335559,0.7668603053483898,0.7746932738692266
,XAMDUM05_clean.cif,156,18.5137,18.5137,18.5137,1.0,1.0,1.0
,NIRDEX_clean.cif,27,8.4747,8.9873,8.987304975576313,0.9429639602550266,0.942963438208745,0.9999994463772702
,QOSJEP_clean.cif,156,10.632,13.862,19.498,0.7669888904919925,0.5452866960713919,0.7109447122781823
,FIFPOA_clean.cif,36,4.8105,7.6762,17.8448,0.6266772621870197,0.26957432977674173,0.4301645297229445
,AGIMOU_clean.cif,74,9.3348,9.3606,13.0009,0.9972437664252292,0.7180118299502342,0.7199963079479113
,WAPSUE_clean.cif,228,15.115,16.256,27.421,0.929810531496063,0.5512198679843916,0.5928303125341892
,REYCOP_clean.cif,260,9.3898,17.0917,19.8601,0.5493777681564735,0.4727972165296247,0.8606049314958132
,VIRVEY_clean.cif,140,12.766,14.903,23.34,0.8566060524726565,0.5469580119965725,0.6385175664095973
,FUYCEJ_clean.cif,248,17.996,17.996,17.996,1.0,1.0,1.0
,ZAVMIU_clean.cif,116,13.618,13.664,16.954,0.9966334894613583,0.8032322755691872,0.805945499587118
,cg5010616_si_007_clean.cif,105,9.577800000000002,15.6062,15.606282385477463,0.613717625046456,0.6137143852345445,0.9999947210055906
,HOVGEG_clean.cif,376,6.4248,23.572800000000004,31.1276,0.2725514151903889,0.20640203549261749,0.7572957760958122
,WOQYUW_clean.cif,68,7.4942,7.7257,17.852,0.9700350777275846,0.4197961012771678,0.4327638359847636
,TUPGIU_clean.cif,38,6.971000000000001,12.54,13.212,0.5559011164274323,0.5276264002422041,0.9491371480472297
,YUYLIP_clean.cif,330,14.5196,15.6042,23.367,0.9304930723779495,0.6213720203706081,0.6677879060213121
,PIRYOF_clean.cif,136,11.6921,11.8429,13.4829,0.9872666323282304,0.8671799093666792,0.8783644468178211
,NETFEY_clean.cif,196,10.9221,19.266,19.4537,0.5669106197446279,0.5614407542010003,0.990351449852727
,UTULIF_clean.cif,92,8.7113,9.6456,23.1871,0.9031371817201626,0.3756959688792475,0.41598992543267593
,FIFMOY_clean.cif,342,15.883100000000002,15.8831,21.3791,1.0000000000000002,0.7429265029865617,0.7429265029865616
,PUZTOV_clean.cif,102,13.2275,14.112681462518028,14.703226874853236,0.9372775850663825,0.8996324488893553,0.9598356593854094
,XEXLET_clean.cif,144,4.9738,20.663,24.836,0.24071044862798238,0.20026574327588983,0.8319777741987439
,XUMTUV_clean.cif,112,13.683100000000001,13.6831,16.1955,1.0000000000000002,0.8448704887160015,0.8448704887160013
,EKEQIV_clean.cif,172,9.618,13.996,19.842,0.6871963418119462,0.48472936195947997,0.7053724422941237
,VEHPUU_clean.cif,108,4.7109,11.002,31.858,0.4281857844028358,0.1478718061397451,0.34534496829681716
,SUNHEP_clean.cif,66,8.4034,10.533400000000002,14.3515,0.7977860899614557,0.5855415810194056,0.7339581228443022
,MUPYOM_clean.cif,184,8.0222,18.1099,21.954,0.44297318041513206,0.36540949257538485,0.8249020679602805
,XOFTOC_clean.cif,212,7.0807,18.1874,24.8237,0.38931897907342444,0.2852395090175921,0.7326627376257367
,BAHGUN04_clean.cif,54,5.006,11.052,12.825126917181889,0.4529496923633732,0.39032752130456005,0.8617458580619252
,UNABOB_clean.cif,168,13.281,15.292052355717333,20.356,0.8684903563670152,0.6524366280212223,0.7512307111277919
,MAXHIE_clean.cif,64,8.6544,10.3809,10.7646,0.8336849406120856,0.8039685636252161,0.9643553871021683
,GIVHIC_clean.cif,170,15.104522295583457,15.104522295583457,15.104522295583457,1.0,1.0,1.0
,ROQDIM01_clean.cif,80,12.8259,12.8259,12.8259,1.0,1.0,1.0
,acscombsci.5b00188_3001288_clean.cif,197,33.5097,33.512804543119785,33.51022728604647,0.9999073624794431,0.9999842649218113,1.0000769095670796
,HAKVOH_clean.cif,154,15.767200000000003,15.7672,16.6814,1.0000000000000002,0.9451964463414343,0.9451964463414342
,ZARPUF_clean.cif,72,11.883,11.882999999999997,18.066,1.0000000000000002,0.6577548987047492,0.6577548987047491
,ja406030p_si_002_manual.cif,368,19.209500000000002,19.209500000000002,36.0245,1.0,0.5332343266388152,0.5332343266388152
,PATLON_clean.cif,264,6.8947,16.2019,16.2019,0.42554885538115905,0.42554885538115905,1.0
,HAFWUI_charged.cif,202,11.737,12.2554,19.301,0.957700279060659,0.6081032070877157,0.6349619190715508
,WOJYIF_clean.cif,856,18.6848,19.8953,27.9037,0.9391564841947596,0.6696172908969061,0.712998634589678
,XEHSUZ_clean.cif,108,9.9047,11.400700000000002,14.5357,0.8687799871937686,0.681405092290017,0.7843241123578502
,RAXCEA_charged.cif,116,10.533999999999999,13.2664,13.2664,0.7940360610263522,0.7940360610263522,1.0
,LIFQIC_clean.cif,45,9.746,9.746,9.746,1.0,1.0,1.0
,BETGEO_clean.cif,255,18.5564,18.5564,18.5564,1.0,1.0,1.0
,EHEKUY_clean.cif,324,15.297799999999999,15.592699999999999,22.148,0.9810873036741552,0.6907079646017699,0.7040229366082715
,TIZVED_charged.cif,92,9.599000000000002,13.367,14.468224581706053,0.7181117677863396,0.6634538982852942,0.9238866817772192
,CUTFUT_charged.cif,1272,13.6581,32.4156,40.5791,0.4213434272387369,0.33657966785857746,0.7988250109046282
,TOHYOF_clean.cif,148,8.5893,12.375,23.376,0.6940848484848484,0.3674409650924024,0.5293891170431211
,ja204757x_si_003_clean.cif,138,14.664726389213527,14.664499999999999,14.664699999999998,1.0000154379087953,1.000001799505856,0.999986361807606
,IQIJIC_clean.cif,350,13.644,13.644,26.609,1.0,0.5127588409936488,0.5127588409936488
,GIFFAE_clean.cif,96,12.7748,12.7976,13.3317,0.9982184159529913,0.9582273828543998,0.9599375923550635
,JIVSEN01_clean.cif,99,6.1988,7.0063,18.7501589305931,0.8847465852161626,0.3305998644035985,0.373666166027446
,RUBLEH_clean.cif,444,10.0,10.0,10.0,1.0,1.0,1.0
,YUZJOU_clean.cif,328,11.4766,11.4766,30.5554,1.0,0.3755997303258998,0.3755997303258998
,GUFBOA_clean.cif,156,9.005,12.573,19.675,0.7162172910204406,0.45768742058449813,0.6390343074968233
,OCIMUL_clean.cif,205,14.714100000000002,15.301599999999999,15.8557,0.9616053223192348,0.9280006559155384,0.9650535769470915
,TURDOB_clean.cif,392,11.4463,20.3256,24.6528,0.563146967371197,0.4643002011941849,0.8244742990654207
,HIMSAY_clean.cif,122,11.361,12.645,14.775,0.8984578884934757,0.7689340101522842,0.8558375634517766
,XODXIZ_clean.cif,68,6.6537,8.0998,20.179,0.8214647275241364,0.32973388175826357,0.40139749244263845
,MAWFIC_clean.cif,528,25.129,25.686,31.77,0.9783150354278596,0.7909663204280769,0.8084985835694051
,UJUPUM_clean.cif,230,19.38329398496293,19.38329398496293,19.38329398496293,1.0,1.0,1.0
,MOGYAI_clean.cif,182,10.5569,14.8459,19.0663,0.7110986871796254,0.5536942143992281,0.7786460928444429
,VOXTUZ_clean.cif,120,9.5934,15.3327,15.4363,0.6256823651411689,0.6214831274333876,0.9932885471259305
,BEXSEE_clean.cif,130,12.3435,12.5175,17.86,0.9860994607549431,0.6911254199328108,0.7008678611422172
,EPISOM_clean.cif,420,18.9,18.9,33.561,1.0,0.5631536604987932,0.5631536604987932
,TOHDIF_clean.cif,534,17.700523386988685,17.70052338698868,17.700523386988685,1.0000000000000002,1.0,0.9999999999999998
,GUANZS_clean.cif,22,9.515,9.515,9.836432928150325,1.0,0.9673222060783403,0.9673222060783403
,MIVPEN_clean.cif,76,7.571600000000001,9.7891,14.6702,0.7734725357795917,0.5161211162765335,0.6672778830554458
,YAZZAC_clean.cif,92,7.3991,11.473,16.2335,0.6449141462564281,0.4557920349893738,0.7067483906736072
,VEFLUP_clean.cif,52,8.002,9.090999999999998,12.935,0.8802111978880214,0.6186316196366448,0.7028218013142634
,ENCDBZ01_clean.cif,64,8.265,8.265,15.512,1.0,0.5328133058277463,0.5328133058277463
,XAMDUM03_clean.cif,156,18.5661,18.566099999999995,18.566099999999995,1.0000000000000002,1.0000000000000002,1.0
,ic5028256_si_002_clean.cif,138,14.669459772888397,14.6693,14.6693,1.0000108916504806,1.0000108916504806,1.0
,CAXVOO_clean.cif,54,6.9107,15.2451,15.245103882971435,0.4533063082564234,0.45330619279801393,0.9999997452971483
,FAVDEO_clean.cif,736,15.0048,30.5654,35.047,0.49090802017968027,0.4281336490997803,0.8721260022255829
,IRELAU_clean.cif,168,12.206,15.309,17.833,0.7973087726174146,0.684461391801716,0.8584646441989571
,XAPCOJ05_clean.cif,72,12.0363,12.273005168559981,12.273005168559981,0.9807133489060729,0.9807133489060729,1.0
,EDADIX_clean.cif,108,10.88,10.918000000000001,14.122,0.9965195090675948,0.7704291176887127,0.7731199546806402
,KEGZOL04_clean.cif,10,8.22145983417787,8.22145983417787,8.22145983417787,1.0,1.0,1.0
,LUWMIB_clean.cif,116,13.804,14.100245538642225,14.752,0.9789900439797057,0.9357375271149675,0.9558192474676128
,LUFNAC03_clean.cif,124,11.8845,11.8845,16.357,1.0,0.7265696643638809,0.7265696643638809
,NACZUP_clean.cif,443,17.2,17.2,17.2,1.0,1.0,1.0
,ROYRII_clean.cif,524,14.4221,19.0983,30.556,0.7551509820245782,0.47198913470349524,0.6250261814373609
,CAKYEU_clean.cif,72,7.9375,9.6219,15.8216,0.8249410199648718,0.5016875663649694,0.6081496182434141
,EMICUZ_clean.cif,148,9.22,10.75,18.831,0.8576744186046512,0.4896181827837078,0.5708671870851256
,DODMIT_clean.cif,100,10.738,10.761900000000002,18.547,0.997779202557169,0.5789615571251415,0.5802501752304956
,XENKIM_clean.cif,224,13.5488,21.114,21.113991039527512,0.641697451927631,0.6416977242547506,1.00000042438554
,PIYZED_clean.cif,10,9.004509883663852,9.004509883663852,9.004509883663852,1.0,1.0,1.0
,IFASOZ_clean.cif,304,13.495,19.016399999999997,25.9664,0.7096506173618562,0.5197100868815083,0.7323464169080041
,AXINIF_clean.cif,400,17.551,21.148,25.356,0.8299129941365613,0.6921833096702948,0.8340432244833569
,jacs.5b12516_ja5b12516_si_002_clean.cif,516,22.220000000000002,22.22,22.487,1.0000000000000002,0.9881264730733315,0.9881264730733312
,RUDQEN_clean.cif,176,8.6194,13.3534,21.695,0.6454835472613717,0.3972989168011063,0.6155058769301682
,ISIYUF01_clean.cif,272,12.6784,14.6163,26.0625,0.8674151461040072,0.4864613908872902,0.5608172661870504
,BUBWOM_clean.cif,404,11.645,19.862,22.813,0.5862954385258282,0.5104545653793889,0.8706439310919213
,LIQFEY_clean.cif,67,9.899,10.362,13.18,0.9553175062729202,0.7510622154779969,0.7861911987860395
,MAFZOK_clean.cif,47,7.418999999999999,9.969000000000001,11.148,0.7442070418296718,0.6655005382131323,0.8942411194833155
,PUBSAH_clean.cif,150,16.77531710274884,16.77531710274884,16.77531710274884,1.0,1.0,1.0
,BAFHAU_clean.cif,40,13.261436573765302,13.261436573765302,13.261436573765302,1.0,1.0,1.0
,BIZMII_clean.cif,534,24.001,24.1423,24.3564,0.9941472022135424,0.9854083526301095,0.9912097025833045
,AGAYIQ_clean.cif,128,10.677,10.801901337264656,21.052,0.9884370970105264,0.5071727151814555,0.5131057066912719
,WEHNAA_SL_part.cif,110,8.61740655687744,9.703,15.391500000000002,0.88811775295037,0.5598808795034557,0.6304128902316212
,POTNET_clean.cif,69,10.7643,11.190299999999999,11.8805,0.9619313155143295,0.9060477252640883,0.9419048019864483
,OXALIJ_ion_b.cif,155,11.97,16.341,16.436,0.7325133100789425,0.7282793867120955,0.9942200048673644
,HOZBUV_clean.cif,100,7.545,12.8331,15.626,0.5879327676087617,0.4828490976577499,0.8212658389863049
,FAFCEW_clean.cif,80,6.7287,14.252,15.4,0.47212321077743474,0.4369285714285714,0.9254545454545455
,VEGXIQ_clean.cif,308,7.316,16.533,32.023,0.44250892155083765,0.22846079380445303,0.5162851700340381
,QEWDON_clean.cif,512,16.2782,16.2782,30.4992,1.0,0.5337254747665512,0.5337254747665512
,XIDMED_clean.cif,152,15.790000000000001,15.79,16.05,1.0000000000000002,0.9838006230529596,0.9838006230529595
,TONLOY_clean.cif,198,12.073599999999999,16.1715,16.171586996363917,0.7465974090220449,0.7465933926407269,0.9999946204188905
,FASGEO_clean.cif,184,9.907,15.446,15.446,0.6413958306357633,0.6413958306357633,1.0
,YOJMAN_clean.cif,534,19.144,22.86,23.388,0.837445319335083,0.8185394219257738,0.9774243201641867
,LUDLIH_clean.cif,156,18.64640581988926,18.64640581988926,18.64640581988926,1.0,1.0,1.0
,FUMHEC_clean.cif,128,10.744,11.971,13.304,0.8975022972182775,0.8075766686710764,0.8998045700541191
,QUJFUX_clean.cif,78,9.1683,9.1683,16.0239,1.0,0.5721640799056409,0.5721640799056409
,SOXZIP_clean.cif,114,13.1873,14.316769760302531,16.09332197762435,0.9211086174316836,0.8194268416635925,0.8896093535075057
,NIVWIY_clean.cif,16,4.7931,7.894100000000001,8.5315,0.6071749787816216,0.5618121080700932,0.9252886362304403
,FEYQIK_clean.cif,56,8.655,9.936599999999999,11.717,0.8710222812632088,0.7386703080993428,0.8480498421097549
,GIWCIZ_ion_b.cif,1092,14.9678,31.54726999771891,37.2856,0.47445626835799987,0.40143647949878775,0.8460979573271963
,PENYOX_clean.cif,86,7.1564,8.1397,18.2265,0.879197022003268,0.3926370943406578,0.44658601486846067
,NUMPAO_clean.cif,236,8.6538,14.4144,37.4884,0.6003579753579754,0.2308394063230226,0.38450293957597553
,MOXNUK_clean.cif,260,13.395,13.5119,17.62,0.9913483669950192,0.7602156640181611,0.7668501702610669
,OJIWEK_clean.cif,188,10.9116,10.9635,22.3452,0.9952661102750034,0.48831963911712584,0.49064228559153644
,QERWAL_clean.cif,234,13.1698,16.6969,19.1965,0.7887571944492691,0.6860521449222514,0.8697887635766937
,UVUPOR_clean.cif,240,15.224,15.259,18.059,0.9977062717084999,0.8430145633756021,0.8449526551857799
,GIKMOD05_clean.cif,88,7.31,10.144999999999998,18.28,0.7205519960571711,0.39989059080962797,0.5549781181619254
,DULCAQ_clean.cif,310,12.886,16.478300000000004,18.2541,0.7819981430123251,0.7059236007253165,0.902717745602358
,LUSZOP_clean.cif,88,7.3333,10.1729,18.153,0.7208662230042564,0.4039717952955435,0.5603977304026884
,XADDEN_manual.cif,156,18.651,18.650999999999996,18.650999999999996,1.0000000000000002,1.0000000000000002,1.0
,AVIVUW_clean.cif,368,22.963,22.963,23.706670232236327,1.0,0.9686303380039816,0.9686303380039816
,VAMYIU_clean.cif,712,26.3,26.3,28.48,1.0,0.9234550561797753,0.9234550561797753
,KASHUK_clean.cif,156,12.965,12.9796,20.1038,0.9988751579401522,0.6449029536704504,0.6456291845322775
,SUNHIT_clean.cif,66,8.3898,10.655899999999999,14.3877,0.787338469767922,0.5831230843011739,0.7406256733181814
,YUTGEZ_clean.cif,50,11.897950716404905,11.897950716404907,12.36,0.9999999999999999,0.9626173718774196,0.9626173718774197
,FIVYEP01_clean.cif,92,12.068200000000001,12.0682,14.614,1.0000000000000002,0.8257971807855481,0.825797180785548
,CAJHUS_clean.cif,26,7.323600000000001,7.3236,8.318,1.0000000000000002,0.8804520317383988,0.8804520317383987
,POCPAZ_clean.cif,396,13.5422,21.1573,24.0112,0.6400722209355636,0.5639951356033851,0.8811429666155794
,EPONAA_clean.cif,38,13.9824,16.000228848988378,16.000228848988378,0.8738875007330938,0.8738875007330938,1.0
,WARFAY03_clean.cif,304,14.9367,14.9367,19.1785,1.0,0.7788252470214042,0.7788252470214042
,ic502921j_si_003_clean.cif,320,16.8527,16.9018,26.7132,0.9970949839662047,0.630875372475031,0.6327134150906668
,WIYWAE_clean.cif,288,13.0771,13.1458,26.5999,0.9947739962573597,0.49162214895544715,0.4942048654318249
,GEVYEN_clean.cif,152,7.6978,14.089,17.25,0.5463695081269075,0.44624927536231884,0.8167536231884058
,ISACIP_clean.cif,158,11.6876,13.2126,15.8696,0.8845798707294552,0.7364772899127892,0.8325729697030801
,ic3019502_si_002_clean.cif,93,14.101844445717035,14.1018,14.1018,1.0000031517761587,1.0000031517761587,1.0
,ROLCEC15_clean.cif,78,7.328500000000001,7.3285,24.431,1.0000000000000002,0.2999672547173673,0.2999672547173673
,AFOTOF_clean.cif,80,8.655,14.104999999999999,15.105675911155627,0.6136121942573556,0.5729634377769374,0.933754972830006
,LUFCAS_clean.cif,82,9.2343,11.18009080911242,11.18009080911242,0.8259593019113505,0.8259593019113505,1.0
,FIFPAM01_clean.cif,50,8.1405,10.503200000000001,11.333615529663707,0.7750495087211515,0.7182615272852427,0.9267298659028761
,JOSTIU_clean.cif,312,20.435,20.435,20.435,1.0,1.0,1.0
,VEBHUG_SL.cif,106,20.636200000000002,20.636199999999995,20.636199999999995,1.0000000000000004,1.0000000000000004,1.0
,XAFFOB_clean.cif,152,17.217,22.9382,22.9382,0.7505819985875091,0.7505819985875091,1.0
,LERNEC_clean.cif,108,10.104,12.8282,13.0415,0.7876397312171621,0.7747575048882414,0.9836445194187786
,ja512437u_si_002_clean.cif,384,19.469000000000005,19.469,20.6804,1.0000000000000002,0.9414227964642853,0.9414227964642852
,CUWHUZ_clean.cif,426,23.145741351704423,23.145741351704423,23.145741351704423,1.0,1.0,1.0
,ADAVIM_clean.cif,334,22.155008289775022,22.155008289775022,22.155008289775022,1.0,1.0,1.0
,SONVEX_neutral_b.cif,156,18.621499999999997,18.621499999999997,18.621499999999997,1.0,1.0,1.0
,OXAMIK_clean.cif,49,5.0696,9.608100000000002,12.5328,0.5276381386538441,0.4045065747478616,0.7666363462274992
,YUJNIB_clean.cif,192,9.2732,17.509000000000004,18.4285,0.5296247644068763,0.5031988496079441,0.9501044577692164
,ja110042b_si_003_clean.cif,552,29.9154,29.915399999999998,29.915399999999998,1.0000000000000002,1.0000000000000002,1.0
,KAHYEY_clean.cif,32,7.744,8.014,9.74,0.966308959321188,0.7950718685831621,0.8227926078028747
,OKIKAV_charged.cif,172,9.8704,12.1381,26.39,0.813175043870128,0.37402046229632435,0.45995073891625615
