GAS,TEMP,LOW,HIGH,INPUT,SAMPLING,MODEL,R2_MEAN,R2_STD,MAE_MEAN,MAE_STD
Ar,313,0.05,15,struct+input,qt_then_rd,rf,0.9485511578503631,0.008629636541592677,0.13684207871109438,0.0021785158135310062
He,273,0.05,1,struct+input,qt_then_rd,gbm,0.9691557283796183,0.03886308121091213,0.00069540971324122,6.663074911223733e-05
Ar,293,0.5,1,struct+input,qt_then_rd,gbm,0.9958435288727505,0.000968560526649809,0.00657986973789616,0.0003136679167108267
He,293,0.05,1,struct+input,qt_then_rd,gbm,0.9665037889500772,0.039946851177897896,0.0006132145396890401,5.26044908382898e-05
Ar,293,0.01,1,struct+input,qt_then_rd,cat,0.936854342933396,0.01738323183954758,0.019064708172314117,0.0013601003127621653
He,313,0.5,1,struct+input,qt_then_rd,rf,0.9686740116357265,0.048322700325188116,0.00032693399420769995,4.9162323612855474e-05
Ar,313,0.5,1,struct+input,qt_then_rd,rf,0.9944741423365329,0.0018696743215386412,0.004612932100151301,0.00015518471002002053
Ar,293,0.05,1,struct+input,qt_then_rd,rf,0.9767497875091401,0.004340207566555929,0.0141791243395152,0.000668576319134144
He,273,0.5,15,struct+input,qt_then_rd,rf,0.9671498396135331,0.04792777780521725,0.00592763436342872,0.0009501173315731902
He,293,0.1,1,struct+input,qt_then_rd,rf,0.9682246417536321,0.04674327759587195,0.00049486369721876,6.157624842726764e-05
He,313,0.05,15,struct+input,qt_then_rd,rf,0.9649651660671343,0.049750674181367485,0.00857759003808492,0.0009154659860453856
Ar,273,0.5,15,struct+input,qt_then_rd,gbm,0.9556744856472067,0.007668234184354965,0.2474067427601406,0.010814258179798317
Ar,273,0.5,15,struct+input,qt_then_rd,rf,0.9553035210568147,0.006881178014919715,0.23972577539687837,0.010712715097521893
He,293,Henry,5,struct+input,qt_then_rd,cat,0.9698837699216727,0.050806486729359585,0.0020357444484926,0.00015475201987011827
Ar,273,0.05,5,struct+input,qt_then_rd,gbm,0.9256484239394508,0.005691770330470812,0.13467472446978523,0.007314715408007869
He,313,0.5,5,struct+input,qt_then_rd,rf,0.9705849476794175,0.04371313428876432,0.0015123726092150802,0.00024352421802197854
He,273,0.05,15,struct+input,qt_then_rd,rf,0.9663262393282388,0.04795692225545288,0.009984117620084481,0.0010044556092345144
He,293,0.05,15,struct+input,qt_then_rd,cat,0.9668945856224784,0.05422042740925889,0.0098600339693342,0.0007920439817254657
Ar,273,0.01,1,struct+input,qt_then_rd,cat,0.9592874102246693,0.012021640528252992,0.02987057316217174,0.0009093310357978537
