folder,filename,num_atoms,a,b,c,aspect_ratio_ab,aspect_ratio_ac,aspect_ratio_bc
structure_10143,GAZZIS04_charged.cif,328,17.3712,17.3712,26.785,1.0,0.6485420944558522,0.6485420944558522
structure_10143,GUSNEN01_SL.cif,38,6.778,7.7005,10.567016297067967,0.8802025842477761,0.6414298804366085,0.7287298309681475
disorder_1877,NIFYOS_charged.cif,1392,18.4705,18.528,49.3489,0.9968965889464596,0.37428392527493015,0.3754490981561899
structure_10143,TAMJAU_charged.cif,162,11.7766,16.8551,16.85505371186203,0.698696536953207,0.6986984557463628,1.0000027462468386
structure_10143,YIWPEZ_SL_part.cif,34,8.775000000000002,8.775,20.546,1.0000000000000002,0.42709043122748963,0.4270904312274896
structure_10143,LASMAV_neutral.cif,452,16.3693,24.803000000000008,24.803,0.6599725839616173,0.6599725839616175,1.0000000000000002
structure_10143,ODIXAC_charged.cif,178,13.981699999999998,14.181699999999998,14.27,0.9858973183750891,0.9797967764540995,0.9938121934127538
disorder_1877,EVOTIT_SL.cif,1142,17.812942647760963,31.2768,31.2768,0.5695257394541948,0.5695257394541948,1.0
structure_10143,HAFWUI01_charged.cif,202,11.8062,12.2694,19.4114,0.9622475426671232,0.6082096087865894,0.6320718752897782
structure_10143,OTENEH_charged.cif,372,17.03,17.086,21.121,0.9967224628350698,0.8063065195776716,0.8089579091899057
structure_10143,FEZCUJ_charged.cif,472,15.0805,15.6823,27.3024,0.9616255268678702,0.5523507090951711,0.574392727379278
structure_10143,GERWOR_charged.cif,382,14.987899999999998,14.9879,26.112,0.9999999999999999,0.5739851409313725,0.5739851409313725
structure_10143,MODMOH_charged.cif,102,11.0655,13.192100000000002,15.7838,0.8387974621174793,0.7010669167120719,0.8357999974657562
structure_10143,ILAGUY_charged.cif,804,18.3196,21.4448,22.3854,0.8542677012609118,0.8183726893421606,0.9579815415404683
structure_10143,OBUFIB_SL.cif,156,8.54159184677104,13.6688,18.22500206307327,0.6248969804789769,0.46867439670021505,0.7500026585837894
structure_10143,SONVIB_neutral_b.cif,156,18.6138,18.613799999999998,18.613799999999998,1.0000000000000002,1.0000000000000002,1.0
structure_10143,TANLAX_charged.cif,306,10.1514,18.9094,21.102,0.536844109278983,0.4810634063121979,0.89609515685717
