GAS,TEMP,MODEL,SAMPLING,LOW,R2_MEAN_HIGH_1,R2_STD_HIGH_1,MAE_MEAN_HIGH_1,MAE_STD_HIGH_1,INPUT_HIGH_1
He,273,0.5,random_struct__rf_TRAIN_RATIO0.5,0.01,0.9302254528003944,0.0289619068289151,0.0011637823410667,2.7799904556978e-05,struct+input
He,273,0.55,qt_then_rd__cat_TRAIN_RATIO0.55,0.01,0.9834490180426704,0.0002307135403079,0.0010591862152592,7.543680432149453e-06,struct+input
He,273,0.55,qt_then_rd__gbm_TRAIN_RATIO0.55,0.01,0.9833675553002144,0.0002480147830062,0.0010575604923053,6.070072489095875e-06,struct+input
He,273,0.55,qt_then_rd__rf_TRAIN_RATIO0.55,0.01,0.9831121018501374,0.0002380983606514,0.0010456760726855,7.257114232122461e-06,struct+input
He,273,0.55,random_struct__cat_TRAIN_RATIO0.55,0.01,0.9294913960593076,0.0404943047337844,0.0012120957716971,4.0575568902330095e-05,struct+input
He,273,0.55,random_struct__gbm_TRAIN_RATIO0.55,0.01,0.944637546846078,0.0319983602711336,0.001153872256495,3.3634714945344406e-05,struct+input
He,273,0.55,random_struct__rf_TRAIN_RATIO0.55,0.01,0.9413250173337224,0.03709273414626,0.0011412269846478,4.124202577580208e-05,struct+input
He,273,0.6,qt_then_rd__cat_TRAIN_RATIO0.6,0.01,0.9822083259336876,0.0006209089228047,0.0010664243402296,1.4804893162540046e-05,struct+input
He,273,0.6,qt_then_rd__gbm_TRAIN_RATIO0.6,0.01,0.981929500881722,0.0003281657453504,0.0010690591636019,3.994470149066277e-06,struct+input
He,273,0.6,qt_then_rd__rf_TRAIN_RATIO0.6,0.01,0.9817175151024748,0.0004884216777118,0.0010492938732432,6.115029337936978e-06,struct+input
He,273,0.6,random_struct__cat_TRAIN_RATIO0.6,0.01,0.955633095099104,0.0397130043471638,0.0011685727745641,4.286520642536717e-05,struct+input
He,273,0.6,random_struct__gbm_TRAIN_RATIO0.6,0.01,0.9593970121817122,0.0323114525986346,0.0011322683445036,3.5592313066019954e-05,struct+input
He,273,0.6,random_struct__rf_TRAIN_RATIO0.6,0.01,0.956618470747747,0.0370680666715123,0.0011201144751443,3.9029228531407945e-05,struct+input
He,273,0.65,qt_then_rd__cat_TRAIN_RATIO0.65,0.01,0.9808888312789156,0.0005151941842666,0.0010580648609247,4.336630553539315e-06,struct+input
He,273,0.65,qt_then_rd__gbm_TRAIN_RATIO0.65,0.01,0.9809804107131675,0.0005191788595842,0.0010547881483191,1.3382418848303016e-05,struct+input
He,273,0.65,qt_then_rd__rf_TRAIN_RATIO0.65,0.01,0.9808648507794212,0.0004172555255245,0.001036133170034,7.536139591372732e-06,struct+input
He,273,0.65,random_struct__cat_TRAIN_RATIO0.65,0.01,0.9725192367711752,0.0345557571570326,0.0011353851725701,5.768071646532954e-05,struct+input
He,273,0.65,random_struct__gbm_TRAIN_RATIO0.65,0.01,0.9744639075431252,0.0217617818674665,0.0011082659929911,3.6897839412732935e-05,struct+input
He,273,0.65,random_struct__rf_TRAIN_RATIO0.65,0.01,0.9742940765190792,0.0272400657335639,0.0010878011918847,3.996765700292705e-05,struct+input
He,273,0.7,qt_then_rd__cat_TRAIN_RATIO0.7,0.01,0.9797779181728736,0.000574242266689,0.0010378533094354,9.117746553799684e-06,struct+input
He,273,0.7,qt_then_rd__gbm_TRAIN_RATIO0.7,0.01,0.9792299196275838,0.0004107502279743,0.0010420499033404,9.301299791394134e-06,struct+input
He,273,0.7,qt_then_rd__rf_TRAIN_RATIO0.7,0.01,0.9790455431077746,0.0006675299254684,0.0010241278095314,1.6956503630451133e-05,struct+input
He,273,0.7,random_struct__cat_TRAIN_RATIO0.7,0.01,0.9707764078099036,0.0369394209309553,0.0011276299784448,5.274547600111932e-05,struct+input
He,273,0.7,random_struct__gbm_TRAIN_RATIO0.7,0.01,0.9703432856211548,0.0259037141915128,0.0010980942636716,4.660215689435588e-05,struct+input
He,273,0.7,random_struct__rf_TRAIN_RATIO0.7,0.01,0.972019794770312,0.0313383010906834,0.0010829284251837,4.753445149932237e-05,struct+input
He,273,0.75,qt_then_rd__cat_TRAIN_RATIO0.75,0.01,0.9765950964248596,0.000442247294788,0.0010613377497462,9.233080996163884e-06,struct+input
He,273,0.75,qt_then_rd__gbm_TRAIN_RATIO0.75,0.01,0.976564888294907,0.0007144517286023,0.0010599663094797,1.610103727687348e-05,struct+input
He,273,0.75,qt_then_rd__rf_TRAIN_RATIO0.75,0.01,0.9761544811339998,0.000603851229839,0.0010436576811629,8.93345009024186e-06,struct+input
He,273,0.75,random_struct__cat_TRAIN_RATIO0.75,0.01,0.9657734847662912,0.0445706683692419,0.0011330943787376,6.347164471504672e-05,struct+input
He,273,0.75,random_struct__gbm_TRAIN_RATIO0.75,0.01,0.9659558903488148,0.0287951938034432,0.0011083427464333,4.963125593898164e-05,struct+input
He,273,0.75,random_struct__rf_TRAIN_RATIO0.75,0.01,0.969545019859486,0.0355933349300374,0.0010815320243537,5.347206017130194e-05,struct+input
He,273,0.8,qt_then_rd__cat_TRAIN_RATIO0.8,0.01,0.9764032094741564,0.0005627184330817,0.0010440695146975,1.7696126808463898e-05,struct+input
He,273,0.8,qt_then_rd__gbm_TRAIN_RATIO0.8,0.01,0.9761843133001074,0.0005905692388119,0.0010474220745719,1.4099789536436248e-05,struct+input
He,273,0.8,qt_then_rd__rf_TRAIN_RATIO0.8,0.01,0.9760806638636128,0.0002369879106857,0.0010268579995688,9.580386799171307e-06,struct+input
He,273,0.8,random_struct__cat_TRAIN_RATIO0.8,0.01,0.9626337130994128,0.0490054280375102,0.0011315052699552,5.6453890289582165e-05,struct+input
He,273,0.8,random_struct__gbm_TRAIN_RATIO0.8,0.01,0.9576121589653808,0.0359937372549007,0.0011178090924308,6.075675233135931e-05,struct+input
He,273,0.8,random_struct__rf_TRAIN_RATIO0.8,0.01,0.9624553953937508,0.0454605407526951,0.0010886901061374,5.788382936802719e-05,struct+input
He,293,0.05,qt_then_rd__cat_TRAIN_RATIO0.05,0.01,0.9529774251096402,0.0214625173490134,0.001363251182553,4.0915855347364325e-05,struct+input
He,293,0.05,qt_then_rd__gbm_TRAIN_RATIO0.05,0.01,0.9613661750570696,0.0188697214389131,0.0011613491217558,1.4804174781423253e-05,struct+input
He,293,0.05,qt_then_rd__rf_TRAIN_RATIO0.05,0.01,0.961103143120741,0.0204483315185632,0.0011333963556317,1.0096758237837692e-05,struct+input
He,293,0.05,random_struct__cat_TRAIN_RATIO0.05,0.01,0.8836085580116844,0.0214042407990023,0.0014502908453625,4.5054377179450446e-05,struct+input
He,293,0.05,random_struct__gbm_TRAIN_RATIO0.05,0.01,0.9192037018861888,0.0186071944086388,0.001273077284394,3.5196067401577503e-05,struct+input
He,293,0.05,random_struct__rf_TRAIN_RATIO0.05,0.01,0.909510330906558,0.0163539847817709,0.0012458851175146,4.4432951716861045e-05,struct+input
He,293,0.1,qt_then_rd__cat_TRAIN_RATIO0.1,0.01,0.9778109840534466,0.0180869187977727,0.0011657824063,3.124546150562042e-05,struct+input
He,293,0.1,qt_then_rd__gbm_TRAIN_RATIO0.1,0.01,0.9794700761774252,0.0134104360524279,0.0010692189915682,1.923738444297334e-05,struct+input
He,293,0.1,qt_then_rd__rf_TRAIN_RATIO0.1,0.01,0.9811195549587404,0.0158571133752886,0.0010382583704973,1.5011993784086104e-05,struct+input
He,293,0.1,random_struct__cat_TRAIN_RATIO0.1,0.01,0.900290458708916,0.0165206280703837,0.0012803594748688,5.5823921763264726e-05,struct+input
He,293,0.1,random_struct__gbm_TRAIN_RATIO0.1,0.01,0.925807145978342,0.0147781028067081,0.0011803524435642,2.3500049241643083e-05,struct+input
He,293,0.1,random_struct__rf_TRAIN_RATIO0.1,0.01,0.9186662561020988,0.0146543287313412,0.0011535873025163,2.8554219913615768e-05,struct+input
He,293,0.15,qt_then_rd__cat_TRAIN_RATIO0.15,0.01,0.9871380329519204,0.0011110537388443,0.0011171827627137,2.7178156187903e-05,struct+input
He,293,0.15,qt_then_rd__gbm_TRAIN_RATIO0.15,0.01,0.9875304811351828,0.0074774124150434,0.0010221481227201,1.3933893031599863e-05,struct+input
He,293,0.15,qt_then_rd__rf_TRAIN_RATIO0.15,0.01,0.9898741425674552,0.0029178490380151,0.0009990959332136,1.116380411038367e-05,struct+input
He,293,0.15,random_struct__cat_TRAIN_RATIO0.15,0.01,0.915085285635568,0.0216805386450622,0.0011744008319105,4.995818329206432e-05,struct+input
He,293,0.15,random_struct__gbm_TRAIN_RATIO0.15,0.01,0.929513641480605,0.0164282347675796,0.001121525113845,3.204687738735693e-05,struct+input
He,293,0.15,random_struct__rf_TRAIN_RATIO0.15,0.01,0.9229269068134835,0.0177886065686749,0.0011168207872049,3.9914615748315296e-05,struct+input
He,293,0.2,qt_then_rd__cat_TRAIN_RATIO0.2,0.01,0.9885519435312312,0.000979975041788,0.0010278412123185,1.2828495600552743e-05,struct+input
He,293,0.2,qt_then_rd__gbm_TRAIN_RATIO0.2,0.01,0.9906446802800708,0.0001885572516133,0.0009940608942936,3.854942299285041e-06,struct+input
He,293,0.2,qt_then_rd__rf_TRAIN_RATIO0.2,0.01,0.9907038716073842,0.0002025942711941,0.0009738770873599,5.413615533132847e-06,struct+input
He,293,0.2,random_struct__cat_TRAIN_RATIO0.2,0.01,0.9153309745883896,0.0227093475463682,0.0011613433534599,4.295496798463626e-05,struct+input
He,293,0.2,random_struct__gbm_TRAIN_RATIO0.2,0.01,0.933505433044608,0.0222691333328429,0.0010998163691996,4.511309655979683e-05,struct+input
He,293,0.2,random_struct__rf_TRAIN_RATIO0.2,0.01,0.9270618398058704,0.0213901572438226,0.0010949772035165,4.811870241780855e-05,struct+input
He,293,0.25,qt_then_rd__cat_TRAIN_RATIO0.25,0.01,0.9885539759836592,0.0007070204710564,0.0010058547954787,1.2256553500697337e-05,struct+input
He,293,0.25,qt_then_rd__gbm_TRAIN_RATIO0.25,0.01,0.990012425928022,0.0001464994487169,0.0009778652305749,7.802596191318256e-06,struct+input
He,293,0.25,qt_then_rd__rf_TRAIN_RATIO0.25,0.01,0.9900915864504374,0.0001766074589776,0.0009634273939147,7.1927782934667405e-06,struct+input
He,293,0.25,random_struct__cat_TRAIN_RATIO0.25,0.01,0.9164003945354512,0.0144442065544702,0.0011298466354403,2.9538708934205117e-05,struct+input
He,293,0.25,random_struct__gbm_TRAIN_RATIO0.25,0.01,0.937495870699478,0.0125747355681549,0.0010686277513107,1.9618177861543335e-05,struct+input
He,293,0.25,random_struct__rf_TRAIN_RATIO0.25,0.01,0.9296608595374928,0.0123032261412533,0.0010730592201587,2.631631471808372e-05,struct+input
He,293,0.3,qt_then_rd__cat_TRAIN_RATIO0.3,0.01,0.9878500064491694,0.0009354807968752,0.0009869860491309,1.0158018067070142e-05,struct+input
He,293,0.3,qt_then_rd__gbm_TRAIN_RATIO0.3,0.01,0.989129082423241,0.0001044593261466,0.0009634008111324,4.580004543641831e-06,struct+input
He,293,0.3,qt_then_rd__rf_TRAIN_RATIO0.3,0.01,0.9892461101684392,0.0002179752228316,0.0009450389666472,4.777034296992303e-06,struct+input
He,293,0.3,random_struct__cat_TRAIN_RATIO0.3,0.01,0.9236795513339284,0.0094498841755727,0.0011032830796065,2.0354403760221036e-05,struct+input
He,293,0.3,random_struct__gbm_TRAIN_RATIO0.3,0.01,0.9417532332294718,0.0125848976533707,0.0010521462561573,8.692930206830985e-06,struct+input
He,293,0.3,random_struct__rf_TRAIN_RATIO0.3,0.01,0.9344610141957108,0.0111292775797841,0.0010528786739239,5.062456158075379e-06,struct+input
He,293,0.35,qt_then_rd__cat_TRAIN_RATIO0.35,0.01,0.9873434454104502,0.0007578975087808,0.0009717273440847,1.1935184724243482e-05,struct+input
He,293,0.35,qt_then_rd__gbm_TRAIN_RATIO0.35,0.01,0.9881585158300048,0.0002144655158514,0.0009582661681528,5.561266521193776e-06,struct+input
He,293,0.35,qt_then_rd__rf_TRAIN_RATIO0.35,0.01,0.9881356798790584,0.0002270569815361,0.0009429574102388,5.078589585174858e-06,struct+input
He,293,0.35,random_struct__cat_TRAIN_RATIO0.35,0.01,0.9211888959302575,0.0087176032907298,0.001094959583578,2.2584131583173857e-05,struct+input
He,293,0.35,random_struct__gbm_TRAIN_RATIO0.35,0.01,0.9399184087291272,0.0114026278309672,0.0010429221019794,9.751005713979952e-06,struct+input
He,293,0.35,random_struct__rf_TRAIN_RATIO0.35,0.01,0.9333036135038502,0.0096377284561454,0.0010461870000276,5.8461655676757664e-06,struct+input
He,293,0.4,qt_then_rd__cat_TRAIN_RATIO0.4,0.01,0.98670045292385,0.0006330762240648,0.000957331202378,7.198911181252808e-06,struct+input
He,293,0.4,qt_then_rd__gbm_TRAIN_RATIO0.4,0.01,0.9871318333324446,0.0001842395446411,0.0009556035149017,6.1806695665256965e-06,struct+input
He,293,0.4,qt_then_rd__rf_TRAIN_RATIO0.4,0.01,0.9871901391442792,0.0003134570081462,0.0009373239071641,5.079259705248396e-06,struct+input
He,293,0.4,random_struct__cat_TRAIN_RATIO0.4,0.01,0.9286018245193952,0.0253537567131874,0.0010827056131935,1.7531563993637917e-05,struct+input
He,293,0.4,random_struct__gbm_TRAIN_RATIO0.4,0.01,0.9448677963200464,0.0254716886127606,0.0010178724608511,1.804568520440301e-05,struct+input
He,293,0.4,random_struct__rf_TRAIN_RATIO0.4,0.01,0.9392577136675696,0.0257396366197106,0.0010214187450499,1.5195164286954405e-05,struct+input
He,293,0.45,qt_then_rd__cat_TRAIN_RATIO0.45,0.01,0.9859095109824648,0.0007079697980844,0.0009475819158619,9.294521470492644e-06,struct+input
He,293,0.45,qt_then_rd__gbm_TRAIN_RATIO0.45,0.01,0.986172079095154,0.0002087901196399,0.0009465899139296,7.286261714359838e-06,struct+input
He,293,0.45,qt_then_rd__rf_TRAIN_RATIO0.45,0.01,0.9864043404915224,0.000212071215509,0.0009227857626662,7.625348716136899e-06,struct+input
He,293,0.45,random_struct__cat_TRAIN_RATIO0.45,0.01,0.9258461353583106,0.0290473884481009,0.0010716154898152,1.702875795204161e-05,struct+input
He,293,0.45,random_struct__gbm_TRAIN_RATIO0.45,0.01,0.9411733519047004,0.0247593684994223,0.0010240675023602,1.996225293198124e-05,struct+input
He,293,0.45,random_struct__rf_TRAIN_RATIO0.45,0.01,0.936233132611586,0.0274624179801529,0.0010179207359422,1.995984848662746e-05,struct+input
He,293,0.5,qt_then_rd__cat_TRAIN_RATIO0.5,0.01,0.9847391294966088,0.0002819755848996,0.0009519252401193,7.233265406408898e-06,struct+input
He,293,0.5,qt_then_rd__gbm_TRAIN_RATIO0.5,0.01,0.9855936612353025,0.0001262104032914,0.0009335027585229,5.672666383328567e-06,struct+input
He,293,0.5,qt_then_rd__rf_TRAIN_RATIO0.5,0.01,0.9854949417072127,0.0002759708171088,0.0009188409444324,1.0472967957751698e-05,struct+input
He,293,0.5,random_struct__cat_TRAIN_RATIO0.5,0.01,0.9198827379622878,0.0265629315172886,0.0010785418436551,1.4106792070787436e-05,struct+input
He,293,0.5,random_struct__gbm_TRAIN_RATIO0.5,0.01,0.9350564491826614,0.021846407118214,0.0010260204939003,1.6119417476594364e-05,struct+input
He,293,0.5,random_struct__rf_TRAIN_RATIO0.5,0.01,0.9315158727227422,0.028001160680501,0.0010174911278206,2.3177459495481613e-05,struct+input
He,293,0.55,qt_then_rd__cat_TRAIN_RATIO0.55,0.01,0.9843721819111448,0.0003840545271739,0.0009360091007197,9.495360046317874e-06,struct+input
He,293,0.55,qt_then_rd__gbm_TRAIN_RATIO0.55,0.01,0.984533589218786,0.000344193452859,0.0009324164640497,8.631636695631751e-06,struct+input
He,293,0.55,qt_then_rd__rf_TRAIN_RATIO0.55,0.01,0.9844472386373188,0.0001598149649361,0.0009166451251056,6.52502818896036e-06,struct+input
He,293,0.55,random_struct__cat_TRAIN_RATIO0.55,0.01,0.9321631440092504,0.0419176483001028,0.0010616778183282,3.742521628548465e-05,struct+input
He,293,0.55,random_struct__gbm_TRAIN_RATIO0.55,0.01,0.9454300220720032,0.0307744765528447,0.0010033386691517,2.7997194928978632e-05,struct+input
He,293,0.55,random_struct__rf_TRAIN_RATIO0.55,0.01,0.9429293447034356,0.0365904239279667,0.000996253850686,3.4923864166703126e-05,struct+input
He,293,0.6,qt_then_rd__cat_TRAIN_RATIO0.6,0.01,0.9826949317974242,0.0005583888887828,0.0009371953790557,1.514045342116339e-05,struct+input
He,293,0.6,qt_then_rd__gbm_TRAIN_RATIO0.6,0.01,0.9832510499673052,0.0003029825556918,0.0009266803457054,1.0497901648176096e-05,struct+input
He,293,0.6,qt_then_rd__rf_TRAIN_RATIO0.6,0.01,0.9829812665801568,0.000302892183086,0.0009145079754022,8.919968153016356e-06,struct+input
He,293,0.6,random_struct__cat_TRAIN_RATIO0.6,0.01,0.9572920548128556,0.041117565709271,0.0010216614171163,4.1652155266629374e-05,struct+input
He,293,0.6,random_struct__gbm_TRAIN_RATIO0.6,0.01,0.9563133594379148,0.0305213911921162,0.000991373350744,2.514029840847937e-05,struct+input
He,293,0.6,random_struct__rf_TRAIN_RATIO0.6,0.01,0.9567716686802982,0.0364513468503492,0.0009797272357907,2.7821408327479315e-05,struct+input
He,293,0.65,qt_then_rd__cat_TRAIN_RATIO0.65,0.01,0.9824667756708416,0.0004850640716269,0.0009231824951162,1.845396574333625e-05,struct+input
He,293,0.65,qt_then_rd__gbm_TRAIN_RATIO0.65,0.01,0.982364819701836,0.0005316531412627,0.0009229040900255,1.7009175349289094e-05,struct+input
He,293,0.65,qt_then_rd__rf_TRAIN_RATIO0.65,0.01,0.9826839819924812,0.0004803957135513,0.0008965355263274,1.3431808615579722e-05,struct+input
He,293,0.65,random_struct__cat_TRAIN_RATIO0.65,0.01,0.9739035691227664,0.0334051433382308,0.0009999248735981,4.547467931805848e-05,struct+input
He,293,0.65,random_struct__gbm_TRAIN_RATIO0.65,0.01,0.9693220124633392,0.0223325605707046,0.0009675427341291,2.454216953022586e-05,struct+input
He,293,0.65,random_struct__rf_TRAIN_RATIO0.65,0.01,0.97314885203214,0.0266036129594166,0.0009494121063778,2.1271371270096294e-05,struct+input
He,293,0.7,qt_then_rd__cat_TRAIN_RATIO0.7,0.01,0.9810662171355892,0.0006047902917494,0.0009161720743699,1.07996627223875e-05,struct+input
He,293,0.7,qt_then_rd__gbm_TRAIN_RATIO0.7,0.01,0.980887165895172,0.0005226364692811,0.0009199530545073,1.2104191963506603e-05,struct+input
He,293,0.7,qt_then_rd__rf_TRAIN_RATIO0.7,0.01,0.9809072087783568,0.0005679021489007,0.0009003611111183,9.028280023152094e-06,struct+input
He,293,0.7,random_struct__cat_TRAIN_RATIO0.7,0.01,0.9724945440712534,0.037429834206137,0.0009884752075181,4.887707861092054e-05,struct+input
He,293,0.7,random_struct__gbm_TRAIN_RATIO0.7,0.01,0.9617251178777168,0.0265805601384936,0.0009687530822048,2.9589900267905628e-05,struct+input
He,293,0.7,random_struct__rf_TRAIN_RATIO0.7,0.01,0.9697533166291888,0.0304540397132715,0.0009442598220873,3.058374438696792e-05,struct+input
He,293,0.75,qt_then_rd__cat_TRAIN_RATIO0.75,0.01,0.9792428454505078,0.0006677046529954,0.0009273626551049,9.144075124764214e-06,struct+input
He,293,0.75,qt_then_rd__gbm_TRAIN_RATIO0.75,0.01,0.979209898222616,0.0006317006977285,0.0009221188844327,1.360231778025523e-05,struct+input
He,293,0.75,qt_then_rd__rf_TRAIN_RATIO0.75,0.01,0.9793852672348312,0.0006886489036465,0.0008962406931698,9.31871474316912e-06,struct+input
He,293,0.75,random_struct__cat_TRAIN_RATIO0.75,0.01,0.9683941692076824,0.0426870629904123,0.0009906141945644,4.872154921538028e-05,struct+input
He,293,0.75,random_struct__gbm_TRAIN_RATIO0.75,0.01,0.960521829439689,0.031013217244659,0.0009680281628841,3.389283691743568e-05,struct+input
He,293,0.75,random_struct__rf_TRAIN_RATIO0.75,0.01,0.967302886817032,0.0345188286188849,0.0009451196140484,3.496434444630603e-05,struct+input
He,293,0.8,qt_then_rd__cat_TRAIN_RATIO0.8,0.01,0.9783872433757108,0.0012044339129404,0.0009077720194099,1.546895558788532e-05,struct+input
He,293,0.8,qt_then_rd__gbm_TRAIN_RATIO0.8,0.01,0.9784850993501304,0.0008539605941266,0.0009080237129616,1.5597180158359876e-05,struct+input
He,293,0.8,qt_then_rd__rf_TRAIN_RATIO0.8,0.01,0.9783012013624562,0.0011903614466171,0.0008880069853399,1.927493155946598e-05,struct+input
He,293,0.8,random_struct__cat_TRAIN_RATIO0.8,0.01,0.9620504214815976,0.0518890758377667,0.0009927329122881,5.896333573133213e-05,struct+input
He,293,0.8,random_struct__gbm_TRAIN_RATIO0.8,0.01,0.9599495312369916,0.0361854096988093,0.0009724075681951,5.048087328450679e-05,struct+input
He,293,0.8,random_struct__rf_TRAIN_RATIO0.8,0.01,0.9604971662721162,0.0447838911291771,0.0009527077834962,5.4615317008350944e-05,struct+input
He,313,0.05,qt_then_rd__cat_TRAIN_RATIO0.05,0.01,0.9509612197970894,0.0247096290121944,0.0012136785093641,6.449569049801464e-05,struct+input
He,313,0.05,qt_then_rd__gbm_TRAIN_RATIO0.05,0.01,0.9581322404166064,0.0188778791588381,0.0010697355564118,3.1214541417196384e-05,struct+input
He,313,0.05,qt_then_rd__rf_TRAIN_RATIO0.05,0.01,0.9591683181593978,0.0227802930890735,0.0010326800926552,2.633556291548133e-05,struct+input
He,313,0.05,random_struct__cat_TRAIN_RATIO0.05,0.01,0.8851230418143334,0.0225037424188671,0.0013113620833901,4.378091635009943e-05,struct+input
He,313,0.05,random_struct__gbm_TRAIN_RATIO0.05,0.01,0.9178418724613056,0.0189938981544291,0.0011590985618053,4.119289730756982e-05,struct+input
He,313,0.05,random_struct__rf_TRAIN_RATIO0.05,0.01,0.9078954628295016,0.0164120673961814,0.001141313490701,3.714689767275532e-05,struct+input
He,313,0.1,qt_then_rd__cat_TRAIN_RATIO0.1,0.01,0.964973375639704,0.0277134805655455,0.0010579091394517,9.590089768881091e-06,struct+input
He,313,0.1,qt_then_rd__gbm_TRAIN_RATIO0.1,0.01,0.9768243081803366,0.017424461667634,0.0009856903070253,1.6728498917663432e-05,struct+input
He,313,0.1,qt_then_rd__rf_TRAIN_RATIO0.1,0.01,0.9736314628927903,0.0214710739465663,0.0009636557172593,1.3415449547123462e-05,struct+input
He,313,0.1,random_struct__cat_TRAIN_RATIO0.1,0.01,0.9001542256863772,0.016232140446582,0.0011609271771453,4.267747196194407e-05,struct+input
He,313,0.1,random_struct__gbm_TRAIN_RATIO0.1,0.01,0.9252819797908756,0.0149795031983151,0.0010829990587053,2.8826449346580423e-05,struct+input
He,313,0.1,random_struct__rf_TRAIN_RATIO0.1,0.01,0.9167556600745336,0.0149918637549299,0.0010695275673996,2.930487828798329e-05,struct+input
He,313,0.15,qt_then_rd__cat_TRAIN_RATIO0.15,0.01,0.988299616810305,0.0013502175995277,0.0009798707505289,1.6041808286174812e-05,struct+input
He,313,0.15,qt_then_rd__gbm_TRAIN_RATIO0.15,0.01,0.9910716744665444,0.0003196837977439,0.0009305512102013,4.5512281433566185e-06,struct+input
He,313,0.15,qt_then_rd__rf_TRAIN_RATIO0.15,0.01,0.9908643311159976,0.0004698472679875,0.0009172045254293,9.723768084241164e-06,struct+input
He,313,0.15,random_struct__cat_TRAIN_RATIO0.15,0.01,0.9144148025066066,0.0226438184569764,0.0010694652881352,4.436786100445411e-05,struct+input
He,313,0.15,random_struct__gbm_TRAIN_RATIO0.15,0.01,0.9281735051045604,0.0177810970066903,0.0010247524498073,4.013001765611932e-05,struct+input
He,313,0.15,random_struct__rf_TRAIN_RATIO0.15,0.01,0.9217876991557772,0.0184977117843916,0.0010186544591184,4.064982063260082e-05,struct+input
He,313,0.2,qt_then_rd__cat_TRAIN_RATIO0.2,0.01,0.9874859094226442,0.0017387380863988,0.0009542527217172,1.539817768524889e-05,struct+input
He,313,0.2,qt_then_rd__gbm_TRAIN_RATIO0.2,0.01,0.99060665781173,0.0005809073380726,0.0009012055837228,7.365265271276499e-06,struct+input
He,313,0.2,qt_then_rd__rf_TRAIN_RATIO0.2,0.01,0.9907198073208524,0.0002694449398962,0.0008914541331516,3.3207925403783e-06,struct+input
He,313,0.2,random_struct__cat_TRAIN_RATIO0.2,0.01,0.9161123473889128,0.0242045829137977,0.0010523317768359,4.305585950832695e-05,struct+input
He,313,0.2,random_struct__gbm_TRAIN_RATIO0.2,0.01,0.9325377968027146,0.0223616480874925,0.0009995103703219,4.293974365515484e-05,struct+input
He,313,0.2,random_struct__rf_TRAIN_RATIO0.2,0.01,0.9259503246542664,0.0220495471969868,0.0009961747043078,4.283513967544395e-05,struct+input
He,313,0.25,qt_then_rd__cat_TRAIN_RATIO0.25,0.01,0.9886818953883356,0.0006932813945345,0.0009179888929606,1.063114707967701e-05,struct+input
He,313,0.25,qt_then_rd__gbm_TRAIN_RATIO0.25,0.01,0.99002335812543,0.0002056386888233,0.0008915286666591,4.989835763811628e-06,struct+input
He,313,0.25,qt_then_rd__rf_TRAIN_RATIO0.25,0.01,0.9898132097298432,0.0002161593859508,0.0008826963278103,8.219359801413864e-06,struct+input
He,313,0.25,random_struct__cat_TRAIN_RATIO0.25,0.01,0.9183433454160228,0.0149834756969538,0.0010242373699712,2.768705602112426e-05,struct+input
He,313,0.25,random_struct__gbm_TRAIN_RATIO0.25,0.01,0.935125855476836,0.0146838265924767,0.0009736350849069,2.087597761252264e-05,struct+input
He,313,0.25,random_struct__rf_TRAIN_RATIO0.25,0.01,0.9286833923713514,0.012494021318596,0.0009772218297813,1.955923918016348e-05,struct+input
He,313,0.3,qt_then_rd__cat_TRAIN_RATIO0.3,0.01,0.9875736745474916,0.0008231958368167,0.0009071490133401,8.900805213416246e-06,struct+input
He,313,0.3,qt_then_rd__gbm_TRAIN_RATIO0.3,0.01,0.9892286031763272,0.000239353723292,0.0008802786709697,2.9907827349949584e-06,struct+input
He,313,0.3,qt_then_rd__rf_TRAIN_RATIO0.3,0.01,0.9889807464411908,0.000251742422998,0.0008759537971402,4.251515824753514e-06,struct+input
He,313,0.3,random_struct__cat_TRAIN_RATIO0.3,0.01,0.9230182676802428,0.0102910440912843,0.0010060106417433,2.1268446655842887e-05,struct+input
He,313,0.3,random_struct__gbm_TRAIN_RATIO0.3,0.01,0.940129979294602,0.0124829801809092,0.0009575827259211,1.0290398458081066e-05,struct+input
He,313,0.3,random_struct__rf_TRAIN_RATIO0.3,0.01,0.9332142732727104,0.011430596364088,0.0009613363882895,4.80403292812764e-06,struct+input
He,313,0.35,qt_then_rd__cat_TRAIN_RATIO0.35,0.01,0.9869884454733108,0.0009028639006909,0.0008860847505247,5.169921856066558e-06,struct+input
He,313,0.35,qt_then_rd__gbm_TRAIN_RATIO0.35,0.01,0.988195571961478,0.0001628364597936,0.0008676957212924,3.907157091319175e-06,struct+input
He,313,0.35,qt_then_rd__rf_TRAIN_RATIO0.35,0.01,0.9878055737527252,0.0002795647952275,0.0008671701483936,7.524477052053316e-06,struct+input
He,313,0.35,random_struct__cat_TRAIN_RATIO0.35,0.01,0.9190290724994702,0.0118019409348165,0.0009945922066249,1.8955728735867075e-05,struct+input
He,313,0.35,random_struct__gbm_TRAIN_RATIO0.35,0.01,0.9386034082831064,0.0108234944743802,0.0009473236906343,1.5200980544591676e-05,struct+input
He,313,0.35,random_struct__rf_TRAIN_RATIO0.35,0.01,0.9319740728903813,0.0094436590309972,0.000954534872514,5.836759181938127e-06,struct+input
He,313,0.4,qt_then_rd__cat_TRAIN_RATIO0.4,0.01,0.985299957288016,0.0017535622794647,0.0008819962296093,9.206655493036228e-06,struct+input
