folder,mean,std,count
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.8849532423498259,0.023477467900012747,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9108393669039963,0.015779288684039397,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.9061770296603544,0.01230920062346827,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.9134414716158219,0.03855559208436053,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.9138634273802501,0.016862293284553232,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9291778961387029,0.010674488153324358,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9146096458193963,0.03899059619614974,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9351549479387552,0.014745721444445001,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9306241254015564,0.005216662018326898,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.9454602532713399,0.015723040072704187,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9435734489603522,0.016280819254908343,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.9456115516318213,0.017206510227035784,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.9447702622084415,0.020493415451489794,5
./try09\Ar_293_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9447414568213913,0.021493815451150058,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.9339227759404576,0.01055162289772354,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.9744284218628456,0.004499581445726282,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.9497259080924445,0.009650069631537604,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9868343584067232,0.0014627918432540007,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.9749052295446698,0.009022387233636027,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9886666140962379,0.0008383664522097392,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.9877649425113508,0.00047215196368599583,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9889068435090074,0.0007282478731804816,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.9891809030823602,0.0008447797976148179,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9886762657764478,0.0007588519712030656,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9887910943744599,0.00027537315731105284,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.988168691243929,0.0006012381290593873,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.9884009601916727,0.0005345453932584041,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9879138173491,0.0008231718264172258,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.9879243624888592,0.0006220766455470643,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9871820725115018,0.0008765962452968961,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.9197198818274629,0.02353901879529304,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.9775822380314267,0.00534061678448923,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.9602378828643229,0.005105061142085495,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.989827823349227,0.0012609199248921374,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.9789706222500939,0.007969042667167279,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.9908125371912758,0.0004018658644597868,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.9901814138923936,0.0006397090457159,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.9906579143584511,0.0006186179231293981,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.9911040149636484,0.0004006013638606433,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.990008898598225,0.0007032708844584902,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9907015340255398,0.0005633214207599257,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.9894944881840029,0.0007521261259616455,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.9901187519079573,0.0001858951552783562,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.9889083739751234,0.0010812416952256363,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.98926523509143,0.0008473228457275048,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.9886327869434737,0.0007042774874765802,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.9342191692885937,0.00910187033984719,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9753250663259454,0.004395485365978353,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.9537486807651071,0.008901932893626636,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9894487104616603,0.0012664469911277015,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.9759286404515809,0.009424198716655723,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.9900796278726276,0.0005466022508392696,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.989541631778612,0.0007570407703710059,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9896883439007166,0.00073441745734019,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9901795980086483,0.0005960623234287896,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9892974409720571,0.0008533449775350259,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.990122972089712,0.0004838886732041999,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.9887985222520685,0.0006032088954071306,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9893383149845123,0.00020057259195877891,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.9879958069516024,0.0012232185419209847,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.9882857986517646,0.0009301968852074166,5
./try09\Ar_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9877610208558506,0.0010600594093104292,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.8034888838142248,0.05364535275761548,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.9067866006208745,0.01645947229498084,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.8799187638615555,0.03225437087012893,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9115375555235452,0.012396791227375725,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.9225558568897876,0.0028955908969164608,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9283938896867916,0.019823310138146137,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.9173676719482755,0.011520975203077547,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9294427212121281,0.01591822658276283,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.9373570459578442,0.011671005905694334,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9366171964052892,0.01573237620379815,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9387566468107614,0.014434107331266615,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.9264669736826041,0.020589485613822713,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.9354894122837469,0.02031467543990879,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9469580343778411,0.02253899252429843,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.9369497372058314,0.0280167641175241,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9652168516134259,0.026674418596149115,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.8286336664210688,0.0830627819982734,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.9199597087462751,0.011263679494556245,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.9060746102074797,0.00914315966153642,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.9157097439909545,0.01188940989179356,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.9115924329489877,0.02349943687985218,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.9415229668378036,0.01705504165539107,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.9294753372082388,0.009279190078167708,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.9200162706379083,0.02059190727621718,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.924016774599016,0.014144450782553766,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.9501596904352121,0.01060693534595562,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9245240765805637,0.025583267746197912,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.9252277129747585,0.016938702832886975,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.9352793780652352,0.029370562860420276,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.9549653750654847,0.019662116050702234,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.9225842679096189,0.03780611926761116,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.9697347630885469,0.02434783666526773,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.8633170352862354,0.039609475470170255,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9258526723282674,0.007362216891417084,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.9150331016417634,0.014299222972372608,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9213430176788716,0.00850230329624359,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.9251015787139505,0.007886951609979988,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.9430933331784604,0.011992968352872684,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.927782209965299,0.008751278354032768,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9324994797948847,0.016112924342183962,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9323798490666325,0.009355720041548827,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9444003761279435,0.013292515431792195,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9319027496281036,0.016558745171889905,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.9253432725424128,0.018541069579251473,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9388487771093317,0.026035136168510862,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.9501938185210514,0.026469572322753456,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.9296790032204776,0.023667543692989,5
./try09\Ar_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9673409718061258,0.03107638297253736,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.942810482891999,0.0346340876817029,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.9867796112443618,0.0016721385698868646,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.9669464440141061,0.02520396374257425,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9868676581374265,0.000996460329485036,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.9857638247819522,0.0019945239207643803,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9865389110834772,0.0006489683870732057,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.9871286828954835,0.000754706583240487,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9850941227452548,0.0004652886663458729,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.9855424664363295,0.0007102694196958209,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9834490180426705,0.000257945579729105,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.984149870382484,0.00039405489993782025,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.9808888312789155,0.000576004608816372,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.9822083259336875,0.0006941972796137587,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9765950964248595,0.0004944475070057812,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.9797779181728735,0.0006420223719351113,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9764032094741564,0.0006291383342815151,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.9555540695641828,0.01865298458477312,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.9903294297905584,0.0001672626369981068,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.9768918820357524,0.018707249400015776,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.9887899538041953,0.00024785544702734044,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.9891885020394116,0.0006461067642733687,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.986988769942232,0.00011337004422958905,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.9878819698818324,0.00028498895169301163,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.9853150128762337,0.000456319429382807,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.9862655025790221,0.000286162873775872,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.9833675553002144,0.000277288957113463,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9842973462086887,0.0003294555523763985,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.9809804107131675,0.0005804596112555499,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.9819295008817217,0.0003669004572452105,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.976564888294907,0.000798781315898576,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.9792299196275838,0.00045923271576214146,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.9761843133001076,0.0006602764817018886,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.9566358748679511,0.022913002543350814,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9903313296882225,0.00044110882313944317,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.974180500101147,0.022703613389538944,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9889069534769448,0.00012550338839573247,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.9892136933026441,0.0008481728392215899,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.987007320340479,0.0001989878321874427,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.9878502079999822,0.000254615382008026,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9851331311589562,0.0006186931193446871,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9860585813679371,0.00028025318209246383,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9831121018501374,0.0002662020598739319,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9841256549943257,0.00043455109919254207,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.9808648507794212,0.0004665058595302184,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9817175151024748,0.0005460720365240972,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.9761544811339998,0.0006751261991085045,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.9790455431077746,0.0007463211451813884,5
./try09\He_273_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9760806638636129,0.00026496053906942783,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.884290784194414,0.025376631221687342,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.9123751207708368,0.023340295267265505,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.8983924154675769,0.018189520852523917,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9161637294344043,0.014502448887290312,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.91305692738012,0.026077120286751042,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9209361851995451,0.008538631406862606,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.920355193832388,0.009910804439482987,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9224755911012821,0.03110357377378762,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.9273944308653878,0.026094269683970144,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9294913960593076,0.045274009043166794,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9197058153858902,0.029946848647156007,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.972519236771175,0.03863451100854993,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.955633095099104,0.04440048865550155,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9657734847662913,0.04983152213811237,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.9707764078099036,0.04129952812554732,5
./try09\He_273_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9626337130994127,0.05478973417917348,5
./try09\He_273_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.9192661721670504,0.021629279639091253,5
./try09\He_273_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.9287065496710353,0.01769139135829546,5
./try09\He_273_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.9252844234807084,0.014656778312923913,5
./try09\He_273_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.9350139386959169,0.014621007773984803,5
./try09\He_273_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.9322933905851725,0.023367676893298127,5
./try09\He_273_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.9379765614357389,0.012701536027392539,5
