folder,mean,std,count,GAS,TEMP,SAMPLING,MODEL,TRAIN_RATIO,QT_FRAC,LOW,HIGH
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.9889807464411908,0.000281456585322,5,He,313,qt_then_rd,rf,RATIO0.3,0.3,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9859668198031614,0.0003137506995515,5,He,313,qt_then_rd,rf,RATIO0.45,0.45,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9867233918156796,0.0002974684144673,5,He,313,qt_then_rd,rf,RATIO0.4,0.4,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9840604775286528,0.0003007053000634,5,He,313,qt_then_rd,rf,RATIO0.55,0.55,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9846962000756984,0.0004835464371371,5,He,313,qt_then_rd,rf,RATIO0.5,0.5,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.981124573214638,0.0002012959504317,5,He,313,qt_then_rd,rf,RATIO0.65,0.65,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9829780777492516,0.0004296192985598,5,He,313,qt_then_rd,rf,RATIO0.6,0.6,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.978203430817668,0.0007609462942586,5,He,313,qt_then_rd,rf,RATIO0.75,0.75,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.9793668120130288,0.0004632406735169,5,He,313,qt_then_rd,rf,RATIO0.7,0.7,0.01,1
./try09\He_313_0.01_to_1__struct+input__qt_then_rd__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9772636298430804,0.0004232337201874,5,He,313,qt_then_rd,rf,RATIO0.8,0.8,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.05_QTFRAC_0.05,0.8851230418143334,0.0251599488983662,5,He,313,random_struct,cat,RATIO0.05,0.05,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.15_QTFRAC_0.15,0.9144148025066066,0.0253165586699818,5,He,313,random_struct,cat,RATIO0.15,0.15,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.1_QTFRAC_0.1,0.9001542256863772,0.0181480847294406,5,He,313,random_struct,cat,RATIO0.1,0.1,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.25_QTFRAC_0.25,0.9183433454160228,0.0167520350988024,5,He,313,random_struct,cat,RATIO0.25,0.25,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.2_QTFRAC_0.2,0.9161123473889128,0.0270615463811408,5,He,313,random_struct,cat,RATIO0.2,0.2,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.35_QTFRAC_0.35,0.9190290724994702,0.0131949710983436,5,He,313,random_struct,cat,RATIO0.35,0.35,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.3_QTFRAC_0.3,0.923018267680243,0.0115057370737797,5,He,313,random_struct,cat,RATIO0.3,0.3,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.45_QTFRAC_0.45,0.9237982543255048,0.0346627616218411,5,He,313,random_struct,cat,RATIO0.45,0.45,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.4_QTFRAC_0.4,0.926792357788097,0.0287803231059361,5,He,313,random_struct,cat,RATIO0.4,0.4,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.55_QTFRAC_0.55,0.9310114334098564,0.0502213613432334,5,He,313,random_struct,cat,RATIO0.55,0.55,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.5_QTFRAC_0.5,0.9178787252460444,0.0307926505573674,5,He,313,random_struct,cat,RATIO0.5,0.5,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.65_QTFRAC_0.65,0.9735638404516916,0.0392955480293919,5,He,313,random_struct,cat,RATIO0.65,0.65,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.6_QTFRAC_0.6,0.9575494334385464,0.0463560224684122,5,He,313,random_struct,cat,RATIO0.6,0.6,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.75_QTFRAC_0.75,0.9685786982050744,0.0485965473548301,5,He,313,random_struct,cat,RATIO0.75,0.75,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.7_QTFRAC_0.7,0.9723847742788214,0.0421742704498591,5,He,313,random_struct,cat,RATIO0.7,0.7,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__cat_TRAIN_RATIO0.8_QTFRAC_0.8,0.9624298429221244,0.0577807040852653,5,He,313,random_struct,cat,RATIO0.8,0.8,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.05_QTFRAC_0.05,0.9178418724613058,0.0212358237155057,5,He,313,random_struct,gbm,RATIO0.05,0.05,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.15_QTFRAC_0.15,0.9281735051045604,0.0198798708107388,5,He,313,random_struct,gbm,RATIO0.15,0.15,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.1_QTFRAC_0.1,0.9252819797908756,0.0167475937103041,5,He,313,random_struct,gbm,RATIO0.1,0.1,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.25_QTFRAC_0.25,0.935125855476836,0.0164170172152985,5,He,313,random_struct,gbm,RATIO0.25,0.25,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.2_QTFRAC_0.2,0.9325377968027146,0.0250010826062807,5,He,313,random_struct,gbm,RATIO0.2,0.2,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.35_QTFRAC_0.35,0.9386034082831064,0.0121010346994038,5,He,313,random_struct,gbm,RATIO0.35,0.35,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.3_QTFRAC_0.3,0.940129979294602,0.0139563961231478,5,He,313,random_struct,gbm,RATIO0.3,0.3,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.45_QTFRAC_0.45,0.9391114740531096,0.0269240644152046,5,He,313,random_struct,gbm,RATIO0.45,0.45,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.4_QTFRAC_0.4,0.9425519041990548,0.0259092714853532,5,He,313,random_struct,gbm,RATIO0.4,0.4,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.55_QTFRAC_0.55,0.942072657085385,0.0351543720590143,5,He,313,random_struct,gbm,RATIO0.55,0.55,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.5_QTFRAC_0.5,0.9368883640398432,0.0323914549670964,5,He,313,random_struct,gbm,RATIO0.5,0.5,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.65_QTFRAC_0.65,0.9683906696068596,0.0263422563210876,5,He,313,random_struct,gbm,RATIO0.65,0.65,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.6_QTFRAC_0.6,0.9579515297431692,0.0366860303165026,5,He,313,random_struct,gbm,RATIO0.6,0.6,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.75_QTFRAC_0.75,0.9663316119966828,0.0353335334281788,5,He,313,random_struct,gbm,RATIO0.75,0.75,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.7_QTFRAC_0.7,0.9694289741632526,0.0291821568687469,5,He,313,random_struct,gbm,RATIO0.7,0.7,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__gbm_TRAIN_RATIO0.8_QTFRAC_0.8,0.96083992806032,0.043406495477059,5,He,313,random_struct,gbm,RATIO0.8,0.8,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.05_QTFRAC_0.05,0.9078954628295016,0.0183492491745848,5,He,313,random_struct,rf,RATIO0.05,0.05,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.15_QTFRAC_0.15,0.9217876991557772,0.0206810704890493,5,He,313,random_struct,rf,RATIO0.15,0.15,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.1_QTFRAC_0.1,0.9167556600745336,0.0167614132327192,5,He,313,random_struct,rf,RATIO0.1,0.1,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.25_QTFRAC_0.25,0.9286833923713514,0.0139687404903561,5,He,313,random_struct,rf,RATIO0.25,0.25,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.2_QTFRAC_0.2,0.9259503246542664,0.0246521432027763,5,He,313,random_struct,rf,RATIO0.2,0.2,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.35_QTFRAC_0.35,0.9319740728903813,0.0105583317748198,5,He,313,random_struct,rf,RATIO0.35,0.35,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.3_QTFRAC_0.3,0.9332142732727104,0.0127797952467314,5,He,313,random_struct,rf,RATIO0.3,0.3,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.45_QTFRAC_0.45,0.9349320405239752,0.0316318174204838,5,He,313,random_struct,rf,RATIO0.45,0.45,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.4_QTFRAC_0.4,0.9383850654933936,0.0302846772337864,5,He,313,random_struct,rf,RATIO0.4,0.4,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.55_QTFRAC_0.55,0.9419018806111504,0.0429184245937027,5,He,313,random_struct,rf,RATIO0.55,0.55,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.5_QTFRAC_0.5,0.9306951479848712,0.0338717935367736,5,He,313,random_struct,rf,RATIO0.5,0.5,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.65_QTFRAC_0.65,0.9731686056121605,0.0310682978016651,5,He,313,random_struct,rf,RATIO0.65,0.65,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.6_QTFRAC_0.6,0.9560356980180184,0.0415956761255138,5,He,313,random_struct,rf,RATIO0.6,0.6,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.75_QTFRAC_0.75,0.9693071469942206,0.0410035366114856,5,He,313,random_struct,rf,RATIO0.75,0.75,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.7_QTFRAC_0.7,0.970157320254182,0.0356769151532964,5,He,313,random_struct,rf,RATIO0.7,0.7,0.01,1
./try09\He_313_0.01_to_1__struct+input__random_struct__rf_TRAIN_RATIO0.8_QTFRAC_0.8,0.9625839571856551,0.0526903530386264,5,He,313,random_struct,rf,RATIO0.8,0.8,0.01,1
