,name,0.01 bar,0.05 bar,0.1 bar,0.2 bar,0.35 bar,0.5 bar,1.0 bar,5.0 bar,15.0 bar,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,from_CSD,public,CSD_overlap_inCoRE,CSD_of_WoS_inCoRE,DISORDER,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE
6887,EYUWAW_clean_h,0.000193099,0.0010003401,0.0020543995,0.0038402026,0.0066336051,0.0097493234,0.0192198873,0.0963433509,0.2857531767,EYUWAW_clean_h,6.01873,4.52997,6.01625,1.02499,1441.95,1406.78,0.0,0.0,0.5778,0.563711,0.0,Mn,Yes,Mn,clean_h,N,Y,Y,N,,,,,,,,
6888,EZABEN_clean,0.0001073402,0.0005282586,0.0009998319,0.0020515248,0.0034397112,0.0051728335,0.0101165138,0.050805692,0.1512435701,EZABEN_clean,5.22809,3.75233,5.19001,1.80933,1456.46,804.973,0.0,0.0,0.5686,0.314261,0.0,Cd,Yes,Cd,clean,N,Y,Y,N,,,,,,,,
6889,EZEQIL_clean,0.0001253635,0.0007060915,0.0012831323,0.0026455386,0.0047656566,0.0064488459,0.0133567435,0.0646488506,0.1914484998,EZEQIL_clean,5.30026,4.78345,5.30026,1.17129,1076.67,919.215,0.0,0.0,0.476,0.406389,0.0,Mg,No, ,clean,Y,Y,Y,N,,,,,,,,
6890,EZEQOR_clean,9.40226e-05,0.0007097786,0.0014490546,0.0028077737,0.0050698474,0.0071678424,0.0139559072,0.0710608249,0.208606707,EZEQOR_clean,5.6482,4.90134,5.6482,1.14412,1130.85,988.403,0.0,0.0,0.4858,0.424607,0.0,Mg,No, ,clean,Y,Y,Y,N,,,,,,,,
6891,EZEQUX_clean,0.0001106149,0.0006821249,0.0014066522,0.0028557068,0.0047951539,0.0069853279,0.0140388684,0.0695841166,0.2060588782,EZEQUX_clean,5.58794,4.86495,5.58794,1.14902,1119.33,974.163,0.0,0.0,0.4862,0.423145,0.0,Mg,No, ,clean,Y,Y,Y,N,,,,,,,,
6892,EZESAF_clean,6.95707e-05,0.0004444793,0.0008754309,0.0016252481,0.0028485323,0.0041278596,0.0086557506,0.0413346391,0.1232328424,EZESAF_clean,5.1372,4.14128,5.1327,1.2462,687.896,551.996,0.0,0.0,0.4534,0.363827,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6893,EZIMIK_clean,0.000233439,0.0012803776,0.0026456421,0.0052965897,0.0093057279,0.0133095606,0.0261540116,0.131169734,0.3843113514,EZIMIK_clean,9.82604,3.91626,9.82604,1.06853,1265.94,1184.75,505.148,472.75,0.5976,0.559273,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6894,EZITUE_clean,4.4508e-05,0.0002317032,0.0005275502,0.0010348101,0.0018071541,0.0025042273,0.0051295425,0.0255089524,0.0755372096,EZITUE_clean,5.18743,4.58908,5.18743,1.41786,514.897,363.149,0.0,0.0,0.4536,0.319918,0.0,Ba,Yes,Ba,clean,N,Y,Y,N,,,,,,,,
6895,EZIVAM_clean,5.02657e-05,0.0002250531,0.0004421094,0.0008853612,0.0015353877,0.0021477149,0.004310281,0.021141283,0.0633084665,EZIVAM_clean,4.86841,4.201,4.86841,1.36805,410.17,299.821,0.0,0.0,0.4216,0.308176,0.0,Sr,Yes,Sr,clean,Y,Y,Y,N,,,,,,,,
6896,EZOBUR_clean,9.32847e-05,0.0005216329,0.0010451696,0.0020713014,0.0035410116,0.0051211405,0.0102194357,0.0506326585,0.1491927189,EZOBUR_clean,6.22091,4.91314,6.06649,1.26527,1070.0,845.668,0.0,0.0,0.5366,0.4241,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6897,EZOFOP_clean,0.0003219004,0.0015342609,0.0030331913,0.0060696539,0.0104126917,0.0151201575,0.0300865617,0.1504884214,0.4310959063,EZOFOP_clean,16.09732,3.03368,16.09732,0.822613,0.0,0.0,1664.63,2023.58,0.655,0.796243,0.0,Ni,Yes,Ni,clean,N,Y,Y,N,,,,,,,,
6898,EZOFUV_clean,0.0002779409,0.0014657223,0.0028863089,0.0059127759,0.0102410515,0.0144410466,0.0288797176,0.1454604647,0.4278032368,EZOFUV_clean,8.33031,6.08017,8.32272,1.02014,2081.17,2040.08,0.0,0.0,0.6416,0.628934,0.0,Ni,No, ,clean,Y,Y,Y,N,,,,,,,,
6899,EZUCIM_clean,0.0002399458,0.0010011532,0.0020664298,0.0041618186,0.0075707037,0.0105762317,0.0211979705,0.1039110115,0.3115220476,EZUCIM_clean,5.27092,4.42324,5.21472,1.00292,1781.29,1776.11,0.0,0.0,0.602,0.600249,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6900,FABCUI_clean,0.0001313558,0.0005645506,0.0011933816,0.002333662,0.0040594539,0.0059948562,0.0119519825,0.0592316943,0.1764849326,FABCUI_clean,5.29132,3.67742,5.0134,1.09277,1448.77,1325.78,0.0139318,0.0127491,0.5368,0.49123,0.0,Cu,Yes,Cu,clean,N,Y,Y,N,,,,,,,,
6901,FABFOF_ion_b,6.51775e-05,0.0003278624,0.0006181985,0.0012561477,0.002291087,0.0032845497,0.0065572489,0.032509734,0.0953842706,FABFOF_ion_b,4.12242,2.8928,4.12242,1.19882,0.0,0.0,342.79,285.939,0.5322,0.443936,0.0,Zn,No, ,ion_b,Y,Y,Y,N,,,,,,,,
6902,FABGOG_clean,2.70844e-05,0.0001186553,0.0003275918,0.0005855382,0.0011220665,0.0015038271,0.0030076542,0.0149454101,0.044712416,FABGOG_clean,4.61157,3.28798,4.61157,1.54791,0.0,0.0,231.819,149.763,0.4312,0.278569,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6903,FABGUM_clean,0.0001335415,0.0006605276,0.0012262839,0.0025904171,0.0044312789,0.0064085541,0.012555769,0.0617220006,0.1838076122,FABGUM_clean,4.49645,4.20268,4.49184,1.20151,964.988,803.144,198.183,164.944,0.618,0.514351,0.0,Ag,No, ,clean,Y,Y,Y,N,,,,,,,,
6904,FAFMAC_clean,0.0001276479,0.0005608138,0.0011048869,0.0023269587,0.0040554371,0.005704397,0.0116661825,0.0568054152,0.1710042629,FAFMAC_clean,6.81612,5.39086,6.79864,1.26269,1165.02,922.651,0.0,0.0,0.5508,0.436212,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
6905,FAGMAE_clean,0.0001421633,0.0006170491,0.00125754,0.0024553413,0.0043427856,0.006262746,0.0127606664,0.0622342427,0.184292002,FAGMAE_clean,5.46748,4.37557,5.46748,1.06062,1170.19,1103.31,0.885384,0.834777,0.5442,0.513094,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
6906,FAGMEI_clean,9.98168e-05,0.0004786668,0.0009543088,0.0019192042,0.0033831835,0.0047654945,0.0094047057,0.0471422498,0.1392958127,FAGMEI_clean,4.74677,3.86448,4.45761,1.13696,582.955,512.733,152.586,134.206,0.5114,0.449797,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
6907,FAGXOD_clean,0.000125083,0.0007118695,0.0013869499,0.0029541666,0.0049794078,0.0073008015,0.0145942452,0.0714132067,0.211412376,FAGXOD_clean,5.20792,3.21624,5.1915,1.1246,0.0,0.0,906.48,806.049,0.5338,0.474659,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6908,FAGYEU_clean,8.56215e-05,0.0006095435,0.0010825004,0.0023974019,0.0040242104,0.0054491968,0.0114284314,0.0566834702,0.1674287618,FAGYEU_clean,6.85669,2.78326,6.85669,1.22782,0.0,0.0,866.918,706.062,0.5022,0.409017,0.0,Sr,Yes,Sr,clean,N,Y,Y,N,,,,,,,,
6909,FAHBIC_clean,3.83134e-05,0.0002244071,0.0003904319,0.000859315,0.001498784,0.0021346042,0.0042692083,0.0210696377,0.0629945405,FAHBIC_clean,3.99775,2.8263,3.97551,2.13778,0.0,0.0,314.759,147.236,0.4432,0.207318,0.0,Dy,No, ,clean,Y,Y,Y,N,,,,,,,,
6910,FAHGAY_clean,0.0003628466,0.0015877582,0.0033605924,0.0068283342,0.0117060637,0.0167372115,0.0329094538,0.164145459,0.4786944761,FAHGAY_clean,5.42928,5.0549,5.42928,0.789805,2259.65,2861.02,0.0,0.0,0.6494,0.822229,0.0,Be,No, ,clean,Y,Y,Y,N,,,,,,,,
6911,FAHPOV_clean,0.0007036362,0.0035605158,0.0072086211,0.0147413236,0.0254725049,0.0355365458,0.0725650338,0.3612587757,1.0359597245,FAHPOV_clean,15.83326,12.70856,15.77354,0.465056,1930.74,4151.64,0.0,0.0,0.8222,1.76796,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6912,FAHQEN_clean,5.98409e-05,0.0003338947,0.0006461079,0.0013451186,0.0023953692,0.0034673012,0.0069675582,0.0343451881,0.1009099126,FAHQEN_clean,5.12084,2.87775,5.12084,1.38899,0.0,0.0,454.135,326.953,0.4354,0.313465,0.0,Ni,Yes,Ni,clean,Y,Y,Y,N,,,,,,,,
6913,FAHQIQ_clean,0.0003307484,0.001464743,0.0031539225,0.0061280333,0.0109947601,0.0156646129,0.031071977,0.1542337653,0.4480066158,FAHQIQ_clean,9.85392,4.35513,9.85392,0.853176,2077.29,2434.78,0.0,0.0,0.6662,0.780847,0.0,In,No, ,clean,Y,Y,Y,N,,,,,,,,
6914,FAHQIR_clean,9.69738e-05,0.0004639532,0.0008860745,0.0017512331,0.0031335855,0.0045454102,0.0087770816,0.0448931754,0.1317550999,FAHQIR_clean,5.4668,3.66161,5.45525,1.24631,646.137,518.44,0.0,0.0,0.4704,0.377434,0.0,Co,Yes,Co,clean,Y,Y,Y,N,,,,,,,,
6915,FAHTUE_clean,7.8516e-05,0.0003526083,0.0008122839,0.0015474793,0.0028365696,0.0039786207,0.0079101319,0.0396220375,0.1166847949,FAHTUE_clean,7.2202,3.1424,7.21695,1.52875,0.0,0.0,657.808,430.292,0.5,0.327065,0.0,"Eu,Mn",Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
6916,FAHVAM_clean,8.34304e-05,0.0003945267,0.0007989518,0.0016827481,0.0027235066,0.0040442518,0.0082567783,0.0400578895,0.1209514091,FAHVAM_clean,7.31415,3.20421,7.31256,1.51627,0.0,0.0,689.197,454.535,0.5072,0.334506,0.0,"Tb,Mn",Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
6917,FAJZOI_clean,0.0001180563,0.0005710071,0.0012383866,0.0023370331,0.0041994317,0.0060533977,0.0115502442,0.0589341936,0.1727730056,FAJZOI_clean,5.7048,3.67896,5.62232,1.15456,806.025,698.125,0.0,0.0,0.4918,0.425964,0.0,Ag,No, ,clean,Y,Y,Y,N,,,,,,,,
6918,FAKHIK_clean,0.0001210206,0.0005884408,0.0013338577,0.0025721266,0.0044777629,0.006476357,0.012864141,0.0640330619,0.1874828631,FAKHIK_clean,6.91166,3.5646,6.91166,1.35887,1058.17,778.71,0.0,0.0,0.4948,0.364126,0.0,Ni,Yes,Ni,clean,N,Y,Y,N,,,,,,,,
6919,FAKLIO_clean,0.0003332336,0.0016841115,0.0032785063,0.0068697395,0.0118349207,0.0168154819,0.0339667607,0.1675216747,0.4956055679,FAKLIO_clean,9.35143,8.40739,9.35026,0.753404,1654.42,2195.93,0.0,0.0,0.6524,0.865937,0.0,Mn,No, ,clean,Y,Y,Y,N,,,,,,,,
6920,FAKLOU_clean,0.0002697992,0.0014020715,0.0027687595,0.0054468487,0.0100599735,0.0142440733,0.0277782649,0.1386126794,0.4088232578,FAKLOU_clean,9.12795,8.03305,9.12795,0.879649,1631.51,1854.72,0.0,0.0,0.6538,0.743251,0.0,Cd,No, ,clean,Y,Y,Y,N,,,,,,,,
6921,FAKNIR_clean,0.0002663192,0.0013611869,0.0025218125,0.0051225345,0.0088608667,0.012809624,0.0253759441,0.128441469,0.3763254489,FAKNIR_clean,7.731,5.84497,7.731,0.960238,2118.84,2206.58,0.0,0.0,0.6484,0.675249,0.0,Cd,Yes,Cd,clean,Y,Y,Y,N,,,,,,,,
6922,FALBAX_manual,0.0007413609,0.003770199,0.0071987732,0.0147990436,0.0258930434,0.0368232746,0.073028455,0.3660368389,1.0537151469,FALBAX_manual,16.15249,9.49143,16.1486,0.447193,2181.58,4878.38,0.0,0.0,0.8038,1.79743,0.0,Co,No, ,manual,Y,Y,Y,N,,,,,,,,
6923,FALDAA_clean,0.0001649231,0.0008177439,0.0016881715,0.0033969584,0.0060471815,0.00860349,0.0168221594,0.0841291216,0.2472907821,FALDAA_clean,6.52279,5.33991,6.32184,1.08899,1435.02,1317.76,0.0,0.0,0.579,0.531688,0.0,Cd,Yes,Cd,clean,N,Y,Y,N,,,,,,,,
6924,FALPOY_clean,0.0001286204,0.0007826427,0.0016162483,0.0032264295,0.0056508019,0.0080509063,0.0162619813,0.0812407429,0.2370618784,FALPOY_clean,5.64075,4.31698,5.64026,1.89914,1788.53,941.762,0.0,0.0,0.5702,0.300242,0.0,Ga,Yes,Ga,clean,Y,Y,Y,N,,,,,,,,
6925,FALQEQ_clean,1.95166e-05,7.80664e-05,0.0001395437,0.0003708153,0.0005640296,0.0008880051,0.0016140225,0.0082096561,0.0241508117,FALQEQ_clean,5.00067,3.16185,5.00067,1.96255,0.0,0.0,163.799,83.4619,0.3282,0.167231,0.0,"Cu,La",No, ,clean,Y,Y,Y,N,,,,,,,,
6926,FALRIV01_clean,0.0001140107,0.000703826,0.0013802895,0.0029277947,0.0049495843,0.0070184984,0.0139655501,0.0697335016,0.2088128686,FALRIV01_clean,5.68899,4.70468,5.67497,1.06479,1159.51,1088.96,0.0,0.0,0.5166,0.485167,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6927,FALROB_clean,0.0001504941,0.000725108,0.0015003807,0.0027316963,0.0048963793,0.0070519415,0.0140035537,0.0701591416,0.2084206718,FALROB_clean,5.75308,4.76749,5.73877,1.05859,1169.51,1104.78,0.0,0.0,0.5176,0.488953,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6928,FALVOF_clean,0.0001379886,0.0007604484,0.0014101029,0.0029168986,0.0051760849,0.0073637588,0.0146660774,0.0724712315,0.213342526,FALVOF_clean,6.65756,4.5203,6.48608,1.39374,1687.85,1211.03,0.0,0.0,0.5882,0.422031,0.0,"Pr,Cu",Yes,"Pr,Cu",clean,Y,Y,Y,N,,,,,,,,
6929,FALVUL01_clean,0.0001057577,0.0005831783,0.001093837,0.0023115615,0.0039855551,0.0056555199,0.0115920531,0.0568775078,0.1659127076,FALVUL01_clean,5.55283,3.37884,5.54115,1.5825,1195.6,755.513,0.0,0.0,0.5352,0.338198,0.0,"Pr,Cu",Yes,"Pr,Cu",clean,N,Y,Y,N,,,,,,,,
6930,FALVUL_clean,0.0001158299,0.0005660556,0.0011240535,0.0022319915,0.0038012345,0.0054853003,0.0108990882,0.0547965988,0.1628205534,FALVUL_clean,5.46026,3.31892,5.46026,1.59699,570.041,356.947,572.098,358.235,0.5318,0.333001,0.0,"Pr,Cu",Yes,"Pr,Cu",clean,N,Y,Y,N,,,,,,,,
6931,FALZAU_clean,8.48157e-05,0.0004757334,0.0009648589,0.0019443851,0.003450024,0.0049199511,0.0096594296,0.0483252075,0.1405479853,FALZAU_clean,4.31067,3.32473,4.31067,2.34278,762.014,325.261,0.0,0.0,0.4444,0.189689,0.0,Ga,Yes,Ga,clean,Y,Y,Y,N,,,,,,,,
6932,FAMHAE_clean,2.57097e-05,0.0001127269,0.0002462194,0.0004301423,0.0007465688,0.0010145425,0.0021289571,0.0104756951,0.0307220475,FAMHAE_clean,3.46791,3.38791,3.46791,1.92062,52.3709,27.2677,0.0,0.0,0.3406,0.177339,0.0,Co,Yes,Co,clean,N,Y,Y,N,,,,,,,,
6933,FAMQES_clean,0.0004882459,0.0024870025,0.004783284,0.0098946083,0.0165952746,0.0242648039,0.0473166219,0.241635946,0.7115192201,FAMQES_clean,13.92314,6.55268,13.92314,0.674226,2354.83,3492.63,0.0,0.0,0.7532,1.11713,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6934,FANQER_clean,9.72201e-05,0.0004156511,0.0007960775,0.0016146988,0.0028461532,0.0041043784,0.0083834712,0.0405590927,0.1211193194,FANQER_clean,5.21362,4.0339,5.21362,1.50842,1029.25,682.337,0.211472,0.140194,0.5204,0.344996,0.0,"W,Mn",Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
6935,FAPXIG_clean,0.0002037616,0.0012067217,0.0022708103,0.0045755808,0.0080100965,0.0111321776,0.0225903738,0.1120213577,0.3346105733,FAPXIG_clean,7.25163,7.0872,7.25163,1.12925,1578.62,1397.94,0.0,0.0,0.5966,0.528317,0.0,V,No, ,clean,Y,Y,Y,N,,,,,,,,
6936,FAQLUH_clean,0.0002209059,0.0011090378,0.0021752469,0.0043752894,0.0077655187,0.0109258256,0.0221717393,0.1100021228,0.3235144397,FAQLUH_clean,7.25665,7.09719,7.24714,1.10687,1602.27,1447.57,0.0,0.0,0.5958,0.538276,0.0,V,No, ,clean,Y,Y,Y,N,,,,,,,,
6937,FAQVEA_clean,7.18614e-05,0.0002942896,0.0005868683,0.0012319101,0.0021609757,0.0030575325,0.0060722903,0.0310869096,0.0897788718,FAQVEA_clean,4.28187,3.21093,4.24486,1.46606,0.0,0.0,320.863,218.861,0.4562,0.311175,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6938,FAQYUR_clean,3.91333e-05,0.0002244412,0.0004385236,0.0008758963,0.0015699376,0.0022052789,0.004281648,0.0218812929,0.0641222822,FAQYUR_clean,4.28517,3.37183,4.28155,1.84396,419.281,227.381,0.0,0.0,0.4388,0.237966,0.0,Nd,Yes,Nd,clean,Y,Y,Y,N,,,,,,,,
6939,FARBIL_clean,0.0001849283,0.0008169008,0.0015421415,0.0030665943,0.0055365936,0.0077878951,0.0156561939,0.0780815683,0.2305734753,FARBIL_clean,6.5257,5.85477,6.5257,1.16183,1319.81,1135.97,0.0,0.0,0.544,0.468226,0.0,V,No, ,clean,Y,Y,Y,N,,,,,,,,
6940,FARFUA_clean,0.0001619467,0.0007188854,0.0014752951,0.0030730378,0.005383741,0.0077122189,0.0147806008,0.0739760774,0.2190191161,FARFUA_clean,8.43305,5.99885,8.43305,1.37514,1658.2,1205.84,0.0,0.0,0.6292,0.457553,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6941,FARHIR_ion_b,7.7842e-05,0.0003782205,0.0008287883,0.001677724,0.0029699012,0.0042107942,0.0081267047,0.0411344596,0.1221267699,FARHIR_ion_b,6.8791,5.35126,6.8791,1.62906,838.805,514.901,0.0,0.0,0.3778,0.231913,0.0,"Pb,K",Yes,Pb,ion_b,Y,Y,Y,N,,,,,,,,
6942,FARHOX_ion_b,0.0001141328,0.0005345877,0.0010357226,0.0021311354,0.0036410995,0.0051812368,0.0105028438,0.0527765932,0.1541534365,FARHOX_ion_b,6.26684,3.62781,6.26416,1.63231,1189.76,728.882,0.0,0.0,0.5338,0.327022,0.0,"Cs,Pb",Yes,"Cs,Pb",ion_b,Y,Y,Y,N,,,,,,,,
6943,FARYAA_clean,2.0229e-05,0.000126134,0.0002256927,0.0005041395,0.0008761952,0.0012062063,0.0023763177,0.011951795,0.0353857539,FARYAA_clean,5.49967,2.6024,5.49967,3.31353,0.0,0.0,371.864,112.226,0.3964,0.119631,0.0,"Nd,Te,K,Re",Yes,"Nd,K,Te",clean,Y,Y,Y,N,,,,,,,,
6944,FASFOX_clean,7.80386e-05,0.0003297132,0.0006399168,0.001256422,0.0022319049,0.0031586137,0.0064264815,0.0313793347,0.0925830844,FASFOX_clean,5.05037,3.3454,5.04992,1.48453,443.629,298.835,0.216133,0.14559,0.4282,0.288442,0.0,La,No, ,clean,Y,Y,Y,N,,,,,,,,
6945,FASFUD_clean,5.4047e-05,0.0002335601,0.0006215402,0.0011137537,0.0020286917,0.00294556,0.0058737478,0.030358957,0.0865871117,FASFUD_clean,4.95441,3.30157,4.95349,1.52894,0.0,0.0,401.97,262.907,0.3986,0.260703,0.0,Sm,No, ,clean,Y,Y,Y,N,,,,,,,,
6946,FASHAK_clean,0.0001441221,0.0007409574,0.0014564815,0.0028807474,0.0050612307,0.0072874939,0.0145665101,0.0719220375,0.2135771514,FASHAK_clean,5.67537,4.91896,5.66915,1.31877,1672.64,1268.34,0.0,0.0,0.5816,0.441018,0.0,Pr,Yes,Pr,clean,Y,Y,Y,N,,,,,,,,
6947,FASHOX_clean,6.502e-05,0.0003151479,0.0006654597,0.0012937651,0.0022664111,0.0033564911,0.0064694889,0.0324310418,0.0940056352,FASHOX_clean,5.79545,4.39914,5.79038,3.73156,1762.91,472.433,0.0,0.0,0.572,0.153287,0.0,U,Yes,U,clean,Y,Y,Y,N,,,,,,,,
6948,FATKAO_clean,5.64025e-05,0.0003299547,0.0006373485,0.0012427355,0.0021743171,0.0031388002,0.0063105019,0.0318307621,0.0933273695,FATKAO_clean,4.65609,3.80909,4.65088,1.95034,1014.02,519.916,0.0,0.0,0.465,0.238419,0.0,Gd,Yes,Gd,clean,Y,Y,Y,N,,,,,,,,
6949,FATKES_clean,6.91808e-05,0.0003683147,0.0007103212,0.0013397692,0.0024349695,0.0033898596,0.0068147967,0.0337729009,0.101585682,FATKES_clean,4.81739,3.70783,4.8165,1.82727,1025.9,561.439,0.0,0.0,0.4878,0.266955,0.0,Nd,Yes,Nd,clean,Y,Y,Y,N,,,,,,,,
6950,FATKIV_clean,0.0001970448,0.0011657106,0.0021956424,0.0043796939,0.00791491,0.0112083736,0.0223687278,0.1105653314,0.3265893869,FATKIV_clean,14.84172,10.48506,14.13115,0.799535,924.965,1156.88,197.216,246.664,0.6364,0.795963,0.0,Mn,Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
6951,FATKIW_clean,7.08845e-05,0.0003017382,0.000655203,0.0013496799,0.0023698425,0.0033928788,0.0066401569,0.0334900702,0.099744123,FATKIW_clean,4.92999,3.7145,4.92517,1.89194,1016.62,537.341,0.0,0.0,0.477,0.252122,0.0,Sm,Yes,Sm,clean,Y,Y,Y,N,,,,,,,,
6952,FATKOC_clean,5.43606e-05,0.0003595429,0.0006380218,0.0012665066,0.0022860063,0.0034037366,0.006576679,0.0322587249,0.097600167,FATKOC_clean,4.67985,3.79401,4.65705,1.90793,1011.46,530.135,0.0,0.0,0.4774,0.250219,0.0,Eu,Yes,Eu,clean,Y,Y,Y,N,,,,,,,,
6953,FATKUI_clean,7.39332e-05,0.0003814952,0.000743275,0.0015013366,0.0025856899,0.0036207545,0.0073381151,0.0362923222,0.1066589709,FATKUI_clean,4.71614,3.90797,4.71614,1.76449,1087.25,616.182,0.0,0.0,0.4914,0.278494,0.0,Ce,Yes,Ce,clean,Y,Y,Y,N,,,,,,,,
6954,FATLUJ_clean,0.0001273809,0.0005095235,0.0010396338,0.0021333079,0.0037712457,0.0051582818,0.0105352985,0.0520473083,0.1542955457,FATLUJ_clean,5.42171,4.28978,5.42171,1.20951,1168.02,965.69,4.12251,3.4084,0.5226,0.432074,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6955,FAVDAK_clean,7.521e-05,0.0004465596,0.0008602149,0.0017169043,0.0029884242,0.0043527814,0.0087278908,0.0432446011,0.1278547272,FAVDAK_clean,6.67812,5.88583,6.64405,2.22356,1150.29,517.317,190.493,85.6703,0.5552,0.249689,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6956,FAVDIS_clean,3.9562e-05,0.0002010397,0.0004246863,0.0007605599,0.0014428031,0.0019942493,0.0039416701,0.019933612,0.0592946033,FAVDIS_clean,7.08952,4.40423,6.6109,3.30476,694.499,210.151,254.861,77.1193,0.4708,0.142461,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6957,FAVGIV_clean,7.02699e-05,0.000289227,0.0006415952,0.0011273744,0.0020429205,0.00305216,0.0058629579,0.0287271699,0.085764982,FAVGIV_clean,4.89361,4.27611,4.89361,1.63035,784.518,481.195,0.0,0.0,0.4718,0.289385,0.0,Sm,Yes,Sm,clean,Y,Y,Y,N,,,,,,,,
6958,FAVGUH_clean,6.29199e-05,0.0002861842,0.0005794723,0.0011213956,0.001968785,0.0028070409,0.0056526457,0.0281465221,0.0841746935,FAVGUH_clean,4.86763,4.2119,4.84866,1.64912,773.676,469.146,0.0,0.0,0.4688,0.284274,0.0,Eu,Yes,Eu,clean,Y,Y,Y,N,,,,,,,,
6959,FAVHAO_clean,6.08903e-05,0.0003135848,0.0005967245,0.0011498111,0.0020580907,0.0029907265,0.0057551443,0.0294313065,0.0867422328,FAVHAO_clean,4.95666,4.40143,4.92219,1.63957,784.566,478.52,0.0,0.0,0.4652,0.283733,0.0,Eu,Yes,Eu,clean,Y,Y,Y,N,,,,,,,,
6960,FAVHES_clean,5.89755e-05,0.0002668892,0.0004917959,0.001050564,0.0018702239,0.0027578555,0.0054767271,0.02677089,0.0793810567,FAVHES_clean,4.81694,4.18094,4.81252,1.69685,756.814,446.011,0.0,0.0,0.4616,0.272033,0.0,Tb,Yes,Tb,clean,Y,Y,Y,N,,,,,,,,
6961,FAVZEJ_clean,2.84915e-05,0.0001994402,0.0003974559,0.0007721186,0.0013946571,0.0019473915,0.0039788328,0.0200508671,0.0589972726,FAVZEJ_clean,3.48904,2.76185,3.48414,1.69508,0.0,0.0,100.539,59.3125,0.5156,0.304174,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
6962,FAWCEN01_SL,0.0001871372,0.00105163,0.0021073281,0.0042024517,0.0072698753,0.0105061292,0.0208902123,0.1025756211,0.3054303637,FAWCEN01_SL,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.0,0.0,0.6446,0.687573,0.0,Zn,No, ,SL,Y,Y,Y,N,,,,,,,,
6963,FAWCEN_SL,0.0002379898,0.0010333231,0.0020625779,0.0040153144,0.0070583288,0.0099853995,0.0204813581,0.101460934,0.3022144508,FAWCEN_SL,11.32428,3.25365,11.32428,0.947772,0.0,0.0,1407.21,1484.75,0.6384,0.67358,0.0,Zn,No, ,SL,Y,Y,Y,N,,,,,,,,
6964,FAYLEY_clean,0.0001707932,0.000877937,0.0017319031,0.0033829041,0.0058354347,0.0085666279,0.0172935617,0.083591291,0.2481145929,FAYLEY_clean,6.06696,2.8134,6.06696,1.68687,0.0,0.0,1114.17,660.495,0.557,0.330197,0.0,"Fe,Pt",Yes,Pt,clean,Y,Y,Y,N,,,,,,,,
6965,FAYPIG_clean,0.0003409212,0.0016901753,0.0036310809,0.0069897856,0.0124715813,0.0177910336,0.0349795928,0.1765845318,0.522145101,FAYPIG_clean,11.51198,6.01308,11.45567,0.74228,1782.59,2401.5,0.0,0.0,0.7098,0.956244,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6966,FAYPOM_clean,0.0002615384,0.0013341991,0.0025888763,0.0050381477,0.0090725536,0.0128454211,0.0257951041,0.1300128379,0.385373235,FAYPOM_clean,8.33734,7.34032,8.33734,0.888945,1770.92,1992.16,0.0,0.0,0.637,0.71658,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
