,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
307,BOCKOT_clean,helium,0.1,293.0,14.0,BOCKOT_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0014135234,0.0014135234,0.0043541667,0.0043541667
308,BOCTEU01_clean,helium,0.1,293.0,14.0,BOCTEU01_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007097977,0.0007097977,0.0010277778,0.0010277778
309,BOFLIS_clean,helium,0.1,293.0,14.0,BOFLIS_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0003835998,0.0003835998,0.0010333333,0.0010333333
310,BOHWOM_clean,helium,0.1,293.0,14.0,BOHWOM_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0017975122,0.0017975122,0.01605,0.01605
311,BOKQEZ_clean,helium,0.1,293.0,14.0,BOKQEZ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0014861629,0.0014861629,0.0044833333,0.0044833333
312,BONWIL_clean,helium,0.1,293.0,14.0,BONWIL_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0002067667,0.0002067667,0.0004541667,0.0004541667
313,BOPHIZ_clean,helium,0.1,293.0,14.0,BOPHIZ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016986231,0.0016986231,0.0038791667,0.0038791667
314,BOPWIO_clean,helium,0.1,293.0,14.0,BOPWIO_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0001746903,0.0001746903,0.0006333333,0.0006333333
315,BORBEQ_clean,helium,0.1,293.0,14.0,BORBEQ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0014357184,0.0014357184,0.0037625,0.0037625
316,BOWNUY_clean,helium,0.1,293.0,14.0,BOWNUY_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0038027848,0.0038027848,0.01139375,0.01139375
317,BOWZUK_clean,helium,0.1,293.0,14.0,BOWZUK_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022024098,0.0022024098,0.0089666667,0.0089666667
318,BOXFOK_clean,helium,0.1,293.0,14.0,BOXFOK_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0031478148,0.0031478148,0.0448,0.0448
319,BOYCEY_auto,helium,0.1,293.0,14.0,BOYCEY_auto_helium_293.0K_0.1bar_14.0/Output/System_0,0.0051913408,0.0051913408,0.0294125,0.0294125
320,BOYYOF_clean,helium,0.1,293.0,14.0,BOYYOF_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0017112554,0.0017112554,0.01045,0.01045
321,BUCSEY_clean,helium,0.1,293.0,14.0,BUCSEY_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0009982802,0.0009982802,0.0027,0.0027
322,BUCVIG_clean,helium,0.1,293.0,14.0,BUCVIG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007518651,0.0007518651,0.0062,0.0062
323,BUCWAZ_clean,helium,0.1,293.0,14.0,BUCWAZ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0029167975,0.0029167975,0.009175,0.009175
