,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
3218,MUKQUG_clean,helium,0.05,293.0,14.0,MUKQUG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0017428186,0.0017428186,0.0099375,0.0099375
3219,MULSER_clean,helium,0.05,293.0,14.0,MULSER_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0003496008,0.0003496008,0.0029375,0.0029375
3220,MULXUO_clean,helium,0.05,293.0,14.0,MULXUO_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0007139728,0.0007139728,0.0044166667,0.0044166667
3221,MUNLUE_clean,helium,0.05,293.0,14.0,MUNLUE_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0007273075,0.0007273075,0.0022875,0.0022875
3222,MUNPAN_clean,helium,0.05,293.0,14.0,MUNPAN_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0014776215,0.0014776215,0.0028888889,0.0028888889
3223,MUNPER_clean,helium,0.05,293.0,14.0,MUNPER_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0013441643,0.0013441643,0.0026333333,0.0026333333
3224,MUPYUS_clean,helium,0.05,293.0,14.0,MUPYUS_clean_helium_293.0K_0.05bar_14.0/Output/System_0,6.23457e-05,6.23457e-05,9.44444e-05,9.44444e-05
3225,MURCAD_clean,helium,0.05,293.0,14.0,MURCAD_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0009126883,0.0009126883,0.0009444444,0.0009444444
3226,MURCOR_clean,helium,0.05,293.0,14.0,MURCOR_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000395109,0.000395109,0.0010375,0.0010375
3227,MURNIX_clean,helium,0.05,293.0,14.0,MURNIX_clean_helium_293.0K_0.05bar_14.0/Output/System_0,8.18495e-05,8.18495e-05,0.0001333333,0.0001333333
3228,MUSCAG_clean,helium,0.05,293.0,14.0,MUSCAG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004923648,0.0004923648,0.00235,0.00235
3229,MUSCIN_clean,helium,0.05,293.0,14.0,MUSCIN_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0012610479,0.0012610479,0.0059875,0.0059875
3230,MUTDIQ_clean,helium,0.05,293.0,14.0,MUTDIQ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0012373939,0.0012373939,0.00526875,0.00526875
3231,MUVGUG_clean,helium,0.05,293.0,14.0,MUVGUG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0009810907,0.0009810907,0.0012361111,0.0012361111
3232,MUVHAN_clean,helium,0.05,293.0,14.0,MUVHAN_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.001029594,0.001029594,0.0012972222,0.0012972222
3233,MUVHER_clean,helium,0.05,293.0,14.0,MUVHER_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.001000933,0.001000933,0.0012611111,0.0012611111
3234,MUVJAP_clean,helium,0.05,293.0,14.0,MUVJAP_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000517146,0.000517146,0.0014444444,0.0014444444
3235,MUVLUM_clean,helium,0.05,293.0,14.0,MUVLUM_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0010661924,0.0010661924,0.0018027778,0.0018027778
3236,MUVMOG_clean,helium,0.05,293.0,14.0,MUVMOG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.00073877,0.00073877,0.00219375,0.00219375
3237,MUVNEX_clean,helium,0.05,293.0,14.0,MUVNEX_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004095585,0.0004095585,0.0039625,0.0039625
3238,MUWRIH_clean,helium,0.05,293.0,14.0,MUWRIH_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.001567468,0.001567468,0.05925,0.05925
3239,MUWRON_clean,helium,0.05,293.0,14.0,MUWRON_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0020851582,0.0020851582,0.011025,0.011025
3240,MUXHUI01_clean,helium,0.05,293.0,14.0,MUXHUI01_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001149713,0.0001149713,0.0001625,0.0001625
3241,MUXJAQ02_clean,helium,0.05,293.0,14.0,MUXJAQ02_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001038559,0.0001038559,0.00015,0.00015
