,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2108,MONWET_clean,helium,0.1,293.0,14.0,MONWET_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004386831,0.0004386831,0.003425,0.003425
2109,MOPQIT_clean,helium,0.1,293.0,14.0,MOPQIT_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008806584,0.0008806584,0.0012083333,0.0012083333
2110,MOSBIG_clean,helium,0.1,293.0,14.0,MOSBIG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0014721043,0.0014721043,0.00470625,0.00470625
2111,MOSDUT_clean,helium,0.1,293.0,14.0,MOSDUT_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016647284,0.0016647284,0.0047625,0.0047625
2112,MOTMAK_clean,helium,0.1,293.0,14.0,MOTMAK_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022264422,0.0022264422,0.0015851852,0.0015851852
2113,MOTVOI_clean,helium,0.1,293.0,14.0,MOTVOI_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0026303157,0.0026303157,0.0083375,0.0083375
2114,MOVHEM_clean,helium,0.1,293.0,14.0,MOVHEM_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0015205143,0.0015205143,0.00675,0.00675
2115,MOVKOZ_clean,helium,0.1,293.0,14.0,MOVKOZ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001826025,0.001826025,0.00810625,0.00810625
2116,MOXNIY_clean,helium,0.1,293.0,14.0,MOXNIY_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012602758,0.0012602758,0.00285,0.00285
2117,MOYNIY_clean,helium,0.1,293.0,14.0,MOYNIY_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008262896,0.0008262896,0.0029666667,0.0029666667
2118,MUBZOA_auto,helium,0.1,293.0,14.0,MUBZOA_auto_helium_293.0K_0.1bar_14.0/Output/System_0,0.0074905808,0.0074905808,0.02141875,0.02141875
2119,MUDLIH_manual,helium,0.1,293.0,14.0,MUDLIH_manual_helium_293.0K_0.1bar_14.0/Output/System_0,0.0005886362,0.0005886362,0.0032625,0.0032625
2120,MUDTEL_clean,helium,0.1,293.0,14.0,MUDTEL_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0059544486,0.0059544486,0.0394,0.0394
2121,MUGFOK_clean,helium,0.1,293.0,14.0,MUGFOK_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013554089,0.0013554089,0.0025,0.0025
2122,MUGXIX_clean,helium,0.1,293.0,14.0,MUGXIX_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0019495085,0.0019495085,0.004759375,0.004759375
2123,MUHPAI_clean,helium,0.1,293.0,14.0,MUHPAI_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004668148,0.0004668148,0.0012333333,0.0012333333
2124,MUHPOV_clean,helium,0.1,293.0,14.0,MUHPOV_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.000932203,0.000932203,0.0020791667,0.0020791667
2125,MUHQAI_clean,helium,0.1,293.0,14.0,MUHQAI_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.000136433,0.000136433,0.0003388889,0.0003388889
2126,MUKQUG_clean,helium,0.1,293.0,14.0,MUKQUG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0036412851,0.0036412851,0.0207625,0.0207625
2127,MUNLUE_clean,helium,0.1,293.0,14.0,MUNLUE_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016255123,0.0016255123,0.0051125,0.0051125
2128,MUNPAN_clean,helium,0.1,293.0,14.0,MUNPAN_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0028643125,0.0028643125,0.0056,0.0056
2129,MUPYUS_clean,helium,0.1,293.0,14.0,MUPYUS_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0001182735,0.0001182735,0.0001791667,0.0001791667
2130,MURCAD_clean,helium,0.1,293.0,14.0,MURCAD_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0017904797,0.0017904797,0.0018527778,0.0018527778
2131,MURNIX_clean,helium,0.1,293.0,14.0,MURNIX_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0001803247,0.0001803247,0.00029375,0.00029375
2132,MUSCIN_clean,helium,0.1,293.0,14.0,MUSCIN_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0026418822,0.0026418822,0.01254375,0.01254375
2133,MUTDIQ_clean,helium,0.1,293.0,14.0,MUTDIQ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0024542381,0.0024542381,0.01045,0.01045
2134,MUVGUG_clean,helium,0.1,293.0,14.0,MUVGUG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0021121008,0.0021121008,0.0026611111,0.0026611111
2135,MUVHAN_clean,helium,0.1,293.0,14.0,MUVHAN_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001869584,0.001869584,0.0023555556,0.0023555556
2136,MUVHER_clean,helium,0.1,293.0,14.0,MUVHER_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001891631,0.001891631,0.0023833333,0.0023833333
2137,MUVJAP_clean,helium,0.1,293.0,14.0,MUVJAP_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0009328517,0.0009328517,0.0026055556,0.0026055556
2138,MUVMOG_clean,helium,0.1,293.0,14.0,MUVMOG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0014849067,0.0014849067,0.004409375,0.004409375
2139,MUWRIH_clean,helium,0.1,293.0,14.0,MUWRIH_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.002850543,0.002850543,0.10775,0.10775
2140,MUWRON_clean,helium,0.1,293.0,14.0,MUWRON_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0042908869,0.0042908869,0.0226875,0.0226875
2141,MUXHUI01_clean,helium,0.1,293.0,14.0,MUXHUI01_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0002210987,0.0002210987,0.0003125,0.0003125
2142,MUXJAQ02_clean,helium,0.1,293.0,14.0,MUXJAQ02_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0002105967,0.0002105967,0.0003041667,0.0003041667
2143,MUZGAQ_clean,helium,0.1,293.0,14.0,MUZGAQ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006572156,0.0006572156,0.011175,0.011175
2144,MUZKEZ_clean,helium,0.1,293.0,14.0,MUZKEZ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0097866624,0.0097866624,0.0967,0.0967
2145,MUZRIJ_clean,helium,0.1,293.0,14.0,MUZRIJ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0010908561,0.0010908561,0.0056125,0.0056125
2146,NABCIE_clean,helium,0.1,293.0,14.0,NABCIE_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0003793024,0.0003793024,0.00035,0.00035
2147,NABHEG_clean,helium,0.1,293.0,14.0,NABHEG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006137344,0.0006137344,0.00045,0.00045
2148,NABSEP_clean,helium,0.1,293.0,14.0,NABSEP_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008739266,0.0008739266,0.0022416667,0.0022416667
2149,NACVUI_clean,helium,0.1,293.0,14.0,NACVUI_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013465391,0.0013465391,0.0013395833,0.0013395833
2150,NACYAU_clean,helium,0.1,293.0,14.0,NACYAU_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0053151858,0.0053151858,0.03425,0.03425
2151,NADKEK_clean,helium,0.1,293.0,14.0,NADKEK_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004191321,0.0004191321,0.0008583333,0.0008583333
2152,NAFGOR_clean,helium,0.1,293.0,14.0,NAFGOR_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0010140406,0.0010140406,0.00334375,0.00334375
2153,NAFRUI_clean,helium,0.1,293.0,14.0,NAFRUI_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0025093182,0.0025093182,0.00886875,0.00886875
2154,NAGBUU_clean,helium,0.1,293.0,14.0,NAGBUU_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004412219,0.0004412219,0.00173,0.00173
2155,NAGCAB_clean,helium,0.1,293.0,14.0,NAGCAB_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013238635,0.0013238635,0.04935,0.04935
2156,NAGQET_clean,helium,0.1,293.0,14.0,NAGQET_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001154683,0.001154683,0.00174375,0.00174375
2157,NAHFIO_clean,helium,0.1,293.0,14.0,NAHFIO_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0011760781,0.0011760781,0.0038583333,0.0038583333
2158,NAHHOW_clean,helium,0.1,293.0,14.0,NAHHOW_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0044005518,0.0044005518,0.0231875,0.0231875
2159,NAJTAW_clean,helium,0.1,293.0,14.0,NAJTAW_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022242948,0.0022242948,0.0087583333,0.0087583333
2160,NAMDUD_clean,helium,0.1,293.0,14.0,NAMDUD_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0035808083,0.0035808083,0.02949375,0.02949375
2161,NANNEY_clean,helium,0.1,293.0,14.0,NANNEY_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0005207177,0.0005207177,0.001725,0.001725
2162,NANPUN_clean,helium,0.1,293.0,14.0,NANPUN_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0020270955,0.0020270955,0.0065375,0.0065375
2163,NAPZOV_clean,helium,0.1,293.0,14.0,NAPZOV_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0010468528,0.0010468528,0.0012166667,0.0012166667
2164,NAQRAA_clean,helium,0.1,293.0,14.0,NAQRAA_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0024541784,0.0024541784,0.0123875,0.0123875
