,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2313,NUWBOX_clean,helium,1.0,293.0,14.0,NUWBOX_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0077848745,0.0077848745,0.0368041667,0.0368041667
2314,NUWVIM_clean,helium,1.0,293.0,14.0,NUWVIM_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0093570614,0.0093570614,0.148475,0.148475
2315,NUYVUZ_clean,helium,1.0,293.0,14.0,NUYVUZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.01423222,0.01423222,0.0438,0.0438
2316,NUYWEK_clean,helium,1.0,293.0,14.0,NUYWEK_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0044469043,0.0044469043,0.0043291667,0.0043291667
2317,NUZCIV_clean,helium,1.0,293.0,14.0,NUZCIV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0067967114,0.0067967114,0.0727125,0.0727125
2318,OBAHIL_clean,helium,1.0,293.0,14.0,OBAHIL_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0224241539,0.0224241539,0.1811375,0.1811375
2319,OBEDEE_clean,helium,1.0,293.0,14.0,OBEDEE_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.02278585,0.02278585,0.0403972222,0.0403972222
2320,OBENAL_clean,helium,1.0,293.0,14.0,OBENAL_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0009376936,0.0009376936,0.0030722222,0.0030722222
2321,OBIBEJ_clean,helium,1.0,293.0,14.0,OBIBEJ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0260482991,0.0260482991,0.0693125,0.0693125
2322,OBIBOT_clean,helium,1.0,293.0,14.0,OBIBOT_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0159689698,0.0159689698,0.1238625,0.1238625
2323,OBOGUK_clean,helium,1.0,293.0,14.0,OBOGUK_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0396908889,0.0396908889,0.0548166667,0.0548166667
2324,OBUBOC_manual,helium,1.0,293.0,14.0,OBUBOC_manual_helium_293.0K_1.0bar_14.0/Output/System_0,0.0101486863,0.0101486863,0.0256416667,0.0256416667
2325,OBUFEX_clean,helium,1.0,293.0,14.0,OBUFEX_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0159092891,0.0159092891,0.0249888889,0.0249888889
2326,OBUREL_clean,helium,1.0,293.0,14.0,OBUREL_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0129090486,0.0129090486,0.08755625,0.08755625
2327,OCACUR_clean,helium,1.0,293.0,14.0,OCACUR_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.020296353,0.020296353,0.0149375,0.0149375
2328,OCAWAT_clean,helium,1.0,293.0,14.0,OCAWAT_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0102520545,0.0102520545,0.0356638889,0.0356638889
2329,OCEGOV_clean,helium,1.0,293.0,14.0,OCEGOV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0072633026,0.0072633026,0.003378125,0.003378125
2330,OCIHIS_clean,helium,1.0,293.0,14.0,OCIHIS_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0083636172,0.0083636172,0.018575,0.018575
2331,OCIMIZ_clean,helium,1.0,293.0,14.0,OCIMIZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0167623713,0.0167623713,0.03018125,0.03018125
