,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2600,KEXPIO_clean,helium,0.2,293.0,14.0,KEXPIO_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0018280506,0.0018280506,0.0022125,0.0022125
2601,KEXPOU_clean,helium,0.2,293.0,14.0,KEXPOU_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0015364767,0.0015364767,0.0015953125,0.0015953125
2602,KEYMUY_clean,helium,0.2,293.0,14.0,KEYMUY_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0034888213,0.0034888213,0.0069166667,0.0069166667
2603,KIBDEF_clean,helium,0.2,293.0,14.0,KIBDEF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0014203919,0.0014203919,0.0017614583,0.0017614583
2604,KICXAX_clean,helium,0.2,293.0,14.0,KICXAX_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0003342724,0.0003342724,0.00341875,0.00341875
2605,KIDDIM_clean,helium,0.2,293.0,14.0,KIDDIM_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0024895378,0.0024895378,0.01010625,0.01010625
2606,KIDDOS_clean,helium,0.2,293.0,14.0,KIDDOS_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0026451018,0.0026451018,0.0092458333,0.0092458333
2607,KIDXUR_clean,helium,0.2,293.0,14.0,KIDXUR_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0019898488,0.0019898488,0.0032194444,0.0032194444
2608,KIFKEQ_clean,helium,0.2,293.0,14.0,KIFKEQ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0045068265,0.0045068265,0.0071527778,0.0071527778
2609,KIFWUT_clean,helium,0.2,293.0,14.0,KIFWUT_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0007619715,0.0007619715,0.0018375,0.0018375
2610,KIFXOO_clean,helium,0.2,293.0,14.0,KIFXOO_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0018097666,0.0018097666,0.0034138889,0.0034138889
2611,KIHTOL01_clean,helium,0.2,293.0,14.0,KIHTOL01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.000427084,0.000427084,0.0008208333,0.0008208333
2612,KIJYIM01_clean,helium,0.2,293.0,14.0,KIJYIM01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0004611511,0.0004611511,0.000625,0.000625
2613,KIJYIM_clean,helium,0.2,293.0,14.0,KIJYIM_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0004288706,0.0004288706,0.00058125,0.00058125
