GAS,TEMP,LOW,HIGH,INPUT,SAMPLING,MODEL,R2_MEAN,R2_STD,MAE_MEAN,MAE_STD,MAPE_MEAN,MAPE_STD
He,273,0.5,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9982325916029307,0.0002034396135355658,0.0014945491734167401,1.7701707931187615e-05,1.8779385907906736,0.0307690998009773
He,273,0.5,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9979200898683664,0.00037636423118961787,0.00148456774253614,3.622587476617302e-05,1.8950883074674736,0.06229586327441921
He,273,0.5,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9662941368634353,0.0460831058098433,0.00286321583654964,0.00014363932254509131,3.262344115875776,0.32297943557662506
He,273,0.5,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9660664074922151,0.03378632411831153,0.00198315323432124,0.00021071616514747554,1.9153567306878085,0.06982736260101478
He,273,0.5,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9641149538855013,0.041646166288190185,0.00196488715587434,0.00024097133542686617,1.8917145321007847,0.060686214680905556
He,273,0.5,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9522921455429711,0.04763373459051014,0.00811117848469248,0.00028827604700297466,13.43717441615387,0.6365037144194943
He,273,0.5,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9501201683654206,0.033608347581539896,0.00786462177009294,0.00019373582038548622,13.185160160242749,0.6049951014779182
He,273,0.5,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9490362539175138,0.03872448036667286,0.007553437080273459,0.00027513640774907776,12.017857683373496,0.5607224826163746
He,293,0.01,15,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9883199774901368,0.0007885885288680813,0.0132905336939468,0.0002670589483639262,6.931449312367093,0.14933060287801014
He,293,0.01,15,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9886320874742479,0.0003344081172888373,0.013166514811258379,0.00021196062447798587,6.8589695319514705,0.16952089926933145
He,293,0.01,15,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9885163565019633,0.0004891289450560403,0.01288693823216842,0.0002789366606907186,6.680494758090458,0.16187848581132494
He,293,0.01,15,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9618747910686475,0.05541276987904859,0.014309284792262738,0.0009120531340917274,7.213580348201285,0.1865622130445104
He,293,0.01,15,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9606266182622589,0.04035952398845849,0.01400922754268164,0.0006571960387046518,7.1053243028821695,0.16711652064107962
He,293,0.01,15,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9608516711008745,0.04810906602446528,0.01374674608852904,0.0007462502422223716,6.935068591503106,0.13095364238222706
He,293,0.01,15,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9543325182085718,0.054860525935904327,0.02004901126051886,0.0007497626373131045,12.403306514716343,0.4347284059342602
He,293,0.01,15,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9420340382895945,0.041132315676890435,0.01952989860699572,0.0007111488764023243,12.1856771354704,0.37182108533509295
He,293,0.01,15,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9541684565276919,0.046507345361647724,0.01859803472752402,0.0007702235961643735,11.024824941135758,0.13821547196997752
He,293,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.987630280332351,0.0013205491260562662,0.00092778901797206,2.0223021783590637e-05,7.060760917682193,0.17150014934257615
He,293,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9883917752365209,0.0002756192550640014,0.0009151634976079599,1.309141547438027e-05,6.996864976098202,0.21222305463242616
He,293,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9881930198071196,0.0005239063529378416,0.0008931889217769799,2.0803849815204623e-05,6.809439684675759,0.19814417089856798
He,293,0.01,1,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9620504214815975,0.05188907583776678,0.0009927329122881201,5.896333573133213e-05,7.376303420851244,0.20794751676863063
He,293,0.01,1,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9599495312369916,0.036185409698809325,0.0009724075681951799,5.0480873284506786e-05,7.253534742832182,0.15204758074808142
He,293,0.01,1,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9604971662721162,0.044783891129177196,0.0009527077834962198,5.4615317008350944e-05,7.067275296284838,0.1384765049626386
He,293,0.01,1,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9541179972746845,0.04959174539939156,0.00139990641659702,6.10360984617946e-05,13.016996418619588,0.6291276495933741
He,293,0.01,1,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.944685232603739,0.03650339718574963,0.0013559994778720003,4.475867870842716e-05,12.680363259239247,0.5296617457356354
He,293,0.01,1,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9501770768594756,0.04205634097995817,0.0012970946548182599,5.100972230274562e-05,11.601430381495142,0.4920151368907831
He,293,0.01,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9880149208202539,0.0010081538910793463,0.00455411320029406,7.977324997148966e-05,6.997914796928777,0.16096057807482825
He,293,0.01,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9886153581086898,0.00031588303079695644,0.004487334190295999,7.222940827206353e-05,6.903558932756269,0.1713867022444581
He,293,0.01,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9885027656007026,0.00043953547835677624,0.00438200764392378,8.571733505769442e-05,6.712661925604181,0.18644555123477152
He,293,0.01,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9645283160225725,0.0475010613958902,0.00486052557854406,0.00029256432511466613,7.271206839622354,0.18226415208297597
He,293,0.01,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9564909531624421,0.03643568469440875,0.004813056020448181,0.00023160055012142928,7.167315141720799,0.1696055074409536
He,293,0.01,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.962411541665805,0.04286425465901967,0.0046655044352755404,0.0002633226030541614,6.965903415506629,0.12470491182971927
He,293,0.01,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9560008391215895,0.048582281109800556,0.006854214048617101,0.00027202871418558416,12.748920208741206,0.5608687026570727
He,293,0.01,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9478860908821751,0.03491504461282196,0.00668803182971814,0.00019556354034839127,12.477880226017158,0.42516089438975063
He,293,0.01,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9541874319449762,0.04109360425835061,0.006368543696872101,0.00027001036802262675,11.342480643233932,0.35835273073605883
He,293,0.05,15,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9948391108453448,0.0003608270881756077,0.008474839724934341,0.0001721213114811315,4.1610242977980265,0.11181966198524061
He,293,0.05,15,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9958591314071464,0.00025162446815410315,0.0076944761574685005,0.0001366845764806673,3.750148904158246,0.09321145323723676
He,293,0.05,15,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9958196305537079,0.00014122918884227267,0.0076349440017177,0.00010429836169975005,3.7314133931458167,0.10371342623768497
He,293,0.05,15,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9635691169400783,0.054960723238412224,0.0099251033633341,0.0007848243686252213,4.517793006239934,0.1941754005568038
He,293,0.05,15,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9574258914373935,0.03989094655479791,0.00906984414076184,0.0008833620537393469,3.921512727969971,0.06722472625119698
He,293,0.05,15,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9642037164095081,0.0487429664158909,0.008866285499828179,0.0009092019924708209,3.8536000247425486,0.0629703042721923
He,293,0.05,15,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9543325182085718,0.054860525935904327,0.02004901126051886,0.0007497626373131045,12.403306514716343,0.4347284059342602
He,293,0.05,15,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9420340382895945,0.041132315676890435,0.01952989860699572,0.0007111488764023243,12.1856771354704,0.37182108533509295
He,293,0.05,15,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9541684565276919,0.046507345361647724,0.01859803472752402,0.0007702235961643735,11.024824941135758,0.13821547196997752
He,293,0.05,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9947938580494078,0.0003564749544407678,0.0005823621888603,5.935682275214815e-06,4.223854489102206,0.09273456807247439
He,293,0.05,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9957588719317864,0.00019425260207661646,0.00053563657689612,5.874691035754293e-06,3.844888013293327,0.09433410974938902
He,293,0.05,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.995786527486788,0.00015293625789543556,0.0005303269291090801,4.933382100287668e-06,3.823254503288127,0.10852847563866498
He,293,0.05,1,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.964618139227652,0.05069874596664218,0.0006788491998246601,5.016232371157563e-05,4.567279598043006,0.1977684477429577
He,293,0.05,1,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9584156388313989,0.03665447320837417,0.0006256981376732399,6.397404539183075e-05,4.016410981247811,0.05539676320526089
He,293,0.05,1,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9626734737367464,0.04479718988439952,0.00061641090994272,6.077000979195396e-05,3.9575756993144564,0.04746367200055995
He,293,0.05,1,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9541179972746845,0.04959174539939156,0.00139990641659702,6.10360984617946e-05,13.016996418619588,0.6291276495933741
He,293,0.05,1,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.944685232603739,0.03650339718574963,0.0013559994778720003,4.475867870842716e-05,12.680363259239247,0.5296617457356354
He,293,0.05,1,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9501770768594756,0.04205634097995817,0.0012970946548182599,5.100972230274562e-05,11.601430381495142,0.4920151368907831
He,293,0.05,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9949045998536832,0.00036179841143223825,0.00286846677927166,2.067537054171701e-05,4.200231442867098,0.08401929738955122
He,293,0.05,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9958843088575104,0.00022708543642365454,0.00260847534024278,3.2223512164380086e-05,3.774157936095695,0.1017869024950817
He,293,0.05,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9959061928665787,0.00014901934283693144,0.00258002893099704,2.8226098683972998e-05,3.75455588882017,0.11324881323952127
He,293,0.05,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.965707427173057,0.04876045160416807,0.00332648456989658,0.00022245928012085362,4.509296310786722,0.1998866680371035
He,293,0.05,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9579856851566928,0.037979863945100945,0.0030539356061330203,0.00028779258967547125,3.9413290096218994,0.06347835269875932
He,293,0.05,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.964403720241853,0.04318517070122701,0.0029771877781402598,0.0002809443111120574,3.8627292984304815,0.05641618139362362
He,293,0.05,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9560008391215895,0.048582281109800556,0.006854214048617101,0.00027202871418558416,12.748920208741206,0.5608687026570727
He,293,0.05,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9478860908821751,0.03491504461282196,0.00668803182971814,0.00019556354034839127,12.477880226017158,0.42516089438975063
He,293,0.05,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9541874319449762,0.04109360425835061,0.006368543696872101,0.00027001036802262675,11.342480643233932,0.35835273073605883
He,293,0.1,15,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9962978174439538,0.00024022514283896258,0.00712209030352564,9.41622781061905e-05,3.473909194164584,0.0954931716988187
He,293,0.1,15,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.997523055653972,5.9531644900255895e-05,0.00588936276701838,4.5915165030812675e-05,2.79901093982966,0.034831654637823554
He,293,0.1,15,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9974970081683541,5.949349857503121e-05,0.00587491765482632,4.315330009738049e-05,2.7987846902671465,0.03186604715968004
He,293,0.1,15,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9633139467391135,0.05459881634653443,0.008747560677790641,0.0007019133559366688,3.7865548260556716,0.19281420260167115
He,293,0.1,15,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9591268853810189,0.039872634795590764,0.00737879077272752,0.0009170974963042137,2.9521414179677237,0.09599018913372102
He,293,0.1,15,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9648419261299196,0.04896282813342834,0.00718240804575488,0.0008948112376838167,2.938732685353197,0.08135222863006909
He,293,0.1,15,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9543325182085718,0.054860525935904327,0.02004901126051886,0.0007497626373131045,12.403306514716343,0.4347284059342602
He,293,0.1,15,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9420340382895945,0.041132315676890435,0.01952989860699572,0.0007111488764023243,12.1856771354704,0.37182108533509295
He,293,0.1,15,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9541684565276919,0.046507345361647724,0.01859803472752402,0.0007702235961643735,11.024824941135758,0.13821547196997752
He,293,0.1,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9962245598784614,0.00012307578380075092,0.00049598660997966,5.585821626206648e-06,3.5657112845314693,0.04404606305179039
He,293,0.1,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.997438727330076,0.00010941385735050875,0.00041687807513493997,3.4352826640287133e-06,2.9248479252966733,0.04341236900219319
He,293,0.1,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9974123512358917,0.00014030344309786462,0.00041510455983137995,5.236499364349679e-06,2.9369787945143293,0.04122461908821568
He,293,0.1,1,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9651996266953896,0.05178976306484227,0.00059010360154168,5.234879388054893e-05,3.8325263534850613,0.18860379645716113
He,293,0.1,1,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9543399740369602,0.03795020732838822,0.0005124793879048601,6.766129860710019e-05,3.0593673555062253,0.08825449908700442
He,293,0.1,1,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9635580195727599,0.04492314822967393,0.0004988981019858,6.249202581923676e-05,3.060030069484786,0.07952437465548799
He,293,0.1,1,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9541179972746845,0.04959174539939156,0.00139990641659702,6.10360984617946e-05,13.016996418619588,0.6291276495933741
He,293,0.1,1,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.944685232603739,0.03650339718574963,0.0013559994778720003,4.475867870842716e-05,12.680363259239247,0.5296617457356354
He,293,0.1,1,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9501770768594756,0.04205634097995817,0.0012970946548182599,5.100972230274562e-05,11.601430381495142,0.4920151368907831
He,293,0.1,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9964285303261479,0.00014932923337658232,0.00239740389326476,3.5181947776985645e-05,3.4450214287166987,0.08894433843426422
He,293,0.1,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9975964777882776,3.0435097132738477e-05,0.00198899151167472,1.824701762812303e-05,2.810053913035696,0.04119075478275293
He,293,0.1,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9975351999296391,3.922247293472326e-05,0.00199509486550034,5.763815209808897e-06,2.8198541491066953,0.031857648744350896
He,293,0.1,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9665219110334249,0.04792364335576449,0.0028709770821934003,0.00022486513281758534,3.721207531245374,0.20446747201843604
He,293,0.1,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9656756197547077,0.035896389254450045,0.00241873389986514,0.0002902106039162581,2.948451285955539,0.10818391108436612
He,293,0.1,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9653955969019942,0.04315607338440457,0.0023949296370577603,0.0002846817589476583,2.943815119233691,0.0790439250760104
He,293,0.1,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9560008391215895,0.048582281109800556,0.006854214048617101,0.00027202871418558416,12.748920208741206,0.5608687026570727
He,293,0.1,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9478860908821751,0.03491504461282196,0.00668803182971814,0.00019556354034839127,12.477880226017158,0.42516089438975063
He,293,0.1,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9541874319449762,0.04109360425835061,0.006368543696872101,0.00027001036802262675,11.342480643233932,0.35835273073605883
He,293,0.5,15,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9974108614721015,0.0004308913139421233,0.00548879891985914,0.00012184524725123587,2.6513353147911665,0.07306412438617732
He,293,0.5,15,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.999075199810823,9.377313207349825e-05,0.00330334648934366,4.516985366874493e-05,1.4541078522702395,0.022334590360465624
He,293,0.5,15,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9990875281310378,4.483712582100338e-05,0.0033173979856588,4.102300127468047e-05,1.4823349125046512,0.01148241447067241
He,293,0.5,15,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9646102494918758,0.05516941416290022,0.0071418741742526205,0.0005875447619288425,2.9886158961237586,0.3128505223102378
He,293,0.5,15,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9559988413032576,0.04010315728259692,0.004955877481334,0.0008976603792783561,1.5844174527490247,0.06445952127324225
He,293,0.5,15,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9651274277117292,0.04890512151117261,0.00481272739735026,0.0008732113575533498,1.619073110394968,0.04806019138886797
He,293,0.5,15,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9543325182085718,0.054860525935904327,0.02004901126051886,0.0007497626373131045,12.403306514716343,0.4347284059342602
He,293,0.5,15,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9420340382895945,0.041132315676890435,0.01952989860699572,0.0007111488764023243,12.1856771354704,0.37182108533509295
He,293,0.5,15,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9541684565276919,0.046507345361647724,0.01859803472752402,0.0007702235961643735,11.024824941135758,0.13821547196997752
He,293,0.5,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9973340304231446,0.0006775989756819366,0.0003800407689869,7.038997417010945e-06,2.7385561647047365,0.0719158089957494
He,293,0.5,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9991160551142777,3.8165190478245527e-05,0.00023814190214021999,2.2664444722759176e-06,1.6280761392374103,0.015355960392247662
He,293,0.5,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9991140973482127,3.668152778780929e-05,0.00024080894309956,2.5530919677918275e-06,1.662308730009287,0.015344743936010359
He,293,0.5,1,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9657989546142416,0.05095899540986551,0.00048666264039661997,3.8247736345430656e-05,3.0534055490464196,0.28327459591194637
He,293,0.5,1,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9639428988271532,0.036577933298384574,0.00033149182772414,5.394547480452318e-05,1.723935103129163,0.0373907187886525
He,293,0.5,1,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9636321567103666,0.04484328800054195,0.0003302309052908,5.792773170574225e-05,1.7583266201661416,0.04695973990375552
He,293,0.5,1,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9541179972746845,0.04959174539939156,0.00139990641659702,6.10360984617946e-05,13.016996418619588,0.6291276495933741
He,293,0.5,1,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.944685232603739,0.03650339718574963,0.0013559994778720003,4.475867870842716e-05,12.680363259239247,0.5296617457356354
He,293,0.5,1,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9501770768594756,0.04205634097995817,0.0012970946548182599,5.100972230274562e-05,11.601430381495142,0.4920151368907831
He,293,0.5,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.997467308084827,0.0007279044458517672,0.0018221981686111597,2.586170694697976e-05,2.6464634920822645,0.0371376541853433
He,293,0.5,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9992749986680554,2.4746389543810037e-05,0.00106139130603022,1.0240134936771609e-05,1.4326342890210269,0.02239678496379829
He,293,0.5,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9992246613357691,4.7592629940968584e-05,0.0010735799338506202,1.440102803538503e-05,1.4607091350447965,0.014552260829161518
He,293,0.5,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9672442498954604,0.04829768238170853,0.00234065424361474,0.0001839225102199763,2.932702587126934,0.2881814123587621
He,293,0.5,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9595272331620714,0.0352816185772779,0.00156807341901492,0.0002839412857811818,1.5473420495045573,0.05222176752741086
He,293,0.5,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9658264951722003,0.04320927267798173,0.00153624460309194,0.0002914687368336085,1.5712108600633825,0.053780135878512256
He,293,0.5,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9560008391215895,0.048582281109800556,0.006854214048617101,0.00027202871418558416,12.748920208741206,0.5608687026570727
He,293,0.5,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9478860908821751,0.03491504461282196,0.00668803182971814,0.00019556354034839127,12.477880226017158,0.42516089438975063
He,293,0.5,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9541874319449762,0.04109360425835061,0.006368543696872101,0.00027001036802262675,11.342480643233932,0.35835273073605883
He,313,0.01,15,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9880511514351674,0.0013819366764329455,0.012240205812863541,0.0003250041337004747,7.022596096184192,0.11486550053034436
He,313,0.01,15,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9885463987097809,0.0007977307515091201,0.012156893981116159,0.0002773754781382217,7.026814000949143,0.11760862833032773
He,313,0.01,15,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9882925137239555,0.0008588205730349976,0.011983651917620918,0.0002501055772494009,6.876240486552089,0.04673740136227814
He,313,0.01,15,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9606030798290917,0.056247855119918935,0.01321806977748852,0.0008564678985886116,7.598480766363869,0.1925155666456014
He,313,0.01,15,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9605987060605881,0.04050643617227893,0.01286026425262326,0.0007561965690465273,7.4932040369359925,0.15467004185776412
He,313,0.01,15,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9598977931993715,0.04847163159989443,0.012706954513994362,0.0008058376963864282,7.26364900534306,0.1133197341469654
He,313,0.01,15,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9562150967701308,0.055049853164003515,0.017413465557933022,0.0007282562058911848,11.979719333570769,0.46633868087085173
He,313,0.01,15,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9502228732364133,0.03990705493627385,0.01685824304072094,0.0006323218886426739,11.685841801975707,0.31531402896446104
He,313,0.01,15,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9545276605369409,0.04700084617928181,0.016144325364503602,0.0007418125639146684,10.52435488624403,0.08023242058644149
He,313,0.01,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9877509681875853,0.0016971481514640586,0.00083848761121782,2.3201658904695864e-05,7.115410146780549,0.10222190295039507
He,313,0.01,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9885913191186585,0.0005097243287559318,0.0008302325360928601,1.3388506320700803e-05,7.108594276380233,0.12095600727607633
He,313,0.01,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9880797694831287,0.0006676771849343756,0.0008246580339953,1.652829767641728e-05,6.990577232397652,0.08125833299333275
He,313,0.01,1,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9624298429221245,0.05168063284898122,0.0009069404529878002,6.186052855165056e-05,7.701045618962629,0.1881085230550521
He,313,0.01,1,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9608399280603204,0.03882394982069649,0.00088263082341832,5.297997611286263e-05,7.621254376243994,0.13912287155601574
He,313,0.01,1,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9625839571856553,0.047127684461132545,0.00087267739903212,6.225399774146955e-05,7.3987049390644675,0.1169669842862613
He,313,0.01,1,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9571407518603989,0.05271096760534077,0.0011973002485559802,5.7717736520149316e-05,12.361804672302105,0.4573803669726181
He,313,0.01,1,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.950834561659134,0.037673405883505304,0.00116112431249882,4.0384725957198643e-05,12.10326553026041,0.4327813537954506
He,313,0.01,1,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9554572357948242,0.04519148621106595,0.0011117620738144598,5.4403900669911144e-05,10.880306022147026,0.21437540371400118
He,313,0.01,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9880351877019509,0.0015792913539585188,0.00414136400561314,0.00010612002651245847,7.089268496186048,0.10068325241593569
He,313,0.01,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9886997101781665,0.0006361044953763289,0.00411416673901782,7.665828691555674e-05,7.071325393833047,0.13136065626814186
He,313,0.01,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9882729610389005,0.0006958878680020123,0.00406577080576716,6.532336316123494e-05,6.9271079742679715,0.07241665326478731
He,313,0.01,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9628811765132964,0.04886818161039798,0.00445338043379546,0.0002585907811066079,7.651501809526321,0.1832040852892852
He,313,0.01,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.960611334615956,0.03401726426744689,0.00438524921493218,0.0002532813317637297,7.590830960487613,0.16399695213072477
He,313,0.01,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9594131048567668,0.04150716304515063,0.00435678089805986,0.0002827718162932572,7.345247742510412,0.10884585788420073
He,313,0.01,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9585627188148654,0.04732483658898977,0.0059603836304129,0.00022698521790462107,12.304534985458558,0.4930309941934006
He,313,0.01,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9544926164753391,0.03308899030799452,0.0057171311837272195,0.00022013788313065804,11.913807914412109,0.33158114810474004
He,313,0.01,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.95380624612096,0.04046637545306738,0.005510116122677541,0.0002588301550108254,10.720295708193541,0.1135839948772127
