GAS,TEMP,MODEL,SAMPLING,LOW,R2_MEAN_HIGH_1,R2_MEAN_HIGH_5,R2_MEAN_HIGH_15,R2_STD_HIGH_1,R2_STD_HIGH_5,R2_STD_HIGH_15,MAE_MEAN_HIGH_1,MAE_MEAN_HIGH_5,MAE_MEAN_HIGH_15,MAE_STD_HIGH_1,MAE_STD_HIGH_5,MAE_STD_HIGH_15,MAPE_MEAN_HIGH_1,MAPE_MEAN_HIGH_5,MAPE_MEAN_HIGH_15,MAPE_STD_HIGH_1,MAPE_STD_HIGH_5,MAPE_STD_HIGH_15,INPUT_HIGH_1,INPUT_HIGH_5,INPUT_HIGH_15
Ar,313,rf,random_struct__rf_TRAIN_RATIO0.8,0.1,0.3389722750072662,0.4642513311902929,0.6878876145349009,0.054819179358562,0.0404416708395053,0.0112261904142571,0.0972104429497664,0.2756542560182353,0.431113951728358,0.0038534478364296,0.0085357337146443,0.0117092964814066,52.67381867663031,33.966384988231745,22.577197785753768,3.925282589671407,1.587949063252913,0.8458336665829135,struct,struct,struct
Ar,313,rf,random_struct__rf_TRAIN_RATIO0.8,0.5,0.3389722750072662,0.4642513311902929,0.6878876145349009,0.054819179358562,0.0404416708395053,0.0112261904142571,0.0972104429497664,0.2756542560182353,0.431113951728358,0.0038534478364296,0.0085357337146443,0.0117092964814066,52.67381867663031,33.966384988231745,22.577197785753768,3.925282589671407,1.587949063252913,0.8458336665829135,struct,struct,struct
Ar,313,rf,random_struct__rf_TRAIN_RATIO0.8,Henry,0.3389722750072662,0.4642513311902929,0.6878876145349009,0.054819179358562,0.0404416708395053,0.0112261904142571,0.0972104429497664,0.2756542560182353,0.431113951728358,0.0038534478364296,0.0085357337146443,0.0117092964814066,52.67381867663031,33.966384988231745,22.577197785753768,3.925282589671407,1.587949063252913,0.8458336665829135,struct,struct,struct
Ar,313,rf,random_with_input__rf_TRAIN_RATIO0.8,0.01,0.9673409718061258,0.934538564081608,0.9521885607418672,0.0277955619285642,0.0156665574488632,0.0069768106114126,0.0109932804694151,0.062729904210415,0.1444115555749752,0.0016880530190909,0.0036620004434912,0.0043181557222767,3.071154082592313,5.268214519886517,5.984560938244895,0.1265884623120887,0.34630569878871,0.1629682677037164,struct+input,struct+input,struct+input
Ar,313,rf,random_with_input__rf_TRAIN_RATIO0.8,0.05,0.9683156401984768,0.9367235377942986,0.954720767385884,0.0261515861069656,0.0161496492218485,0.0065535402657976,0.0091470613849407,0.0578474030456173,0.1370609705144788,0.0016574651449155,0.0035722724618988,0.0032571609656702,2.1806942956939386,4.7066083525371365,5.637888869698156,0.1158426612380311,0.3139369989302676,0.1196360231672557,struct+input,struct+input,struct+input
Ar,313,rf,random_with_input__rf_TRAIN_RATIO0.8,0.1,0.9695277774062256,0.9372248690933316,0.9554817620540988,0.0247620119678078,0.0155388994563542,0.0065936823017203,0.008445723348956,0.0567696719013032,0.1355561908499676,0.0015873558206261,0.003468266408034,0.0034916336110067,1.945477969007812,4.608668493184817,5.573139779171277,0.0802263334684861,0.3251731591603456,0.1337988244128213,struct+input,struct+input,struct+input
Ar,313,rf,random_with_input__rf_TRAIN_RATIO0.8,0.5,0.9861908112819056,0.9472060687398214,0.9604087032725154,0.0138938748468012,0.014486463587496,0.0063712475011099,0.0056678346562578,0.0514318224888106,0.1283341250522763,0.0009575919852859,0.0033389074431777,0.0031434466082711,1.3812716398396367,4.182298788419173,5.304649137354147,0.0543926821405962,0.3014054661499178,0.1195507030262159,struct+input,struct+input,struct+input
Ar,313,rf,random_with_input__rf_TRAIN_RATIO0.8,Henry,0.9013018730092948,0.9274320881823916,0.9608874575689172,0.031357404867921,0.0087592082416918,0.0056258141242371,0.0203188991871575,0.0658621536236015,0.1322169483891988,0.0027328783328781,0.0017112852884273,0.0034732206202139,9.101365109525378,6.426617616318849,5.943989829290252,1.5330155994231909,0.2985725557738611,0.1531771402626582,struct+input,struct+input,struct+input
H2,293,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.01,,0.9797073951765028,,,0.0006860919613161,,,0.0368084108207006,,,0.0006732219145758,,,4.062943784231879,,,0.0846874772513938,,,struct+input,
H2,293,cat,random_struct__cat_TRAIN_RATIO0.8,0.01,,0.1962238178560861,,,0.1101766922139344,,,0.2694045741342241,,,0.007228064007335,,,38.8732783758764,,,0.6034497958213024,,,struct,
H2,293,cat,random_with_input__cat_TRAIN_RATIO0.8,0.01,,0.5838371643221187,,,0.2591386856297958,,,0.0604251489009177,,,0.0084745885501958,,,5.063583662604836,,,0.2581084669066064,,,struct+input,
He,273,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.01,0.9870546914133844,0.9874140842891614,0.9878302222786508,0.0012764730447603,0.001386218256848,0.0011667395571582,0.001038370624867,0.0050857054905469,0.0147933383097792,2.2688083446388864e-05,0.0001319458428206,0.0004134857022075,6.768918237001818,6.672528441790862,6.588065143158062,0.1526524969262686,0.1565857905199967,0.1578925291065747,struct+input,struct+input,struct+input
He,273,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.05,0.9939034681127372,0.9940657866935754,0.9940080139473848,0.0005154176187408,0.0005498576262322,0.0005901765451658,0.0006838673843058,0.0033285815444936,0.0097788520671021,1.2408339342383676e-05,7.310016066725159e-05,0.0001951174274732,4.410547025087135,4.300519042476846,4.259338181188122,0.0842246505029577,0.0658455014899932,0.0661329131189904,struct+input,struct+input,struct+input
He,273,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.1,0.995250625521914,0.9953986161784436,0.9953278187981623,0.0003808187080106,0.000265920008999,0.0003212571173082,0.0005994782662852,0.0029100428073312,0.0086274481150321,7.56288424218308e-06,3.2668394941210947e-05,0.000181188398555,3.837934362586188,3.733794101829227,3.713333600525429,0.056786505080551,0.0565596284887879,0.0790686229252556,struct+input,struct+input,struct+input
He,273,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.5,0.996660474211367,0.9968433266743608,0.9967471337936636,0.0003912662414795,0.0003047768506236,0.0001789426128356,0.0004791112968644,0.002289250888495,0.0067922744737087,2.039441083115651e-05,8.658829475235534e-05,9.15366015179796e-05,3.1644963834371507,3.016463334510344,2.9779674711044453,0.1292561458909396,0.0938897508497172,0.0876823582859184,struct+input,struct+input,struct+input
He,273,cat,qt_then_rd__cat_TRAIN_RATIO0.8,Henry,0.9980102470484976,0.9982307964340724,0.9978875932622284,0.0002459580793384,0.0002017721022186,0.0002319633491256,0.0003669765693366,0.0017326347743833,0.0054001948982853,9.971773872004317e-06,6.422463211477822e-05,0.0002004820662293,2.35782109437894,2.2463179786873244,2.2838529285617266,0.0814230808225115,0.0975469487472221,0.0844332350078697,struct+input,struct+input,struct+input
He,273,cat,random_struct__cat_TRAIN_RATIO0.8,0.01,0.9497990613335704,0.9522921455429711,0.9524365002153322,0.0502907720728473,0.0476337345905101,0.0533024402203261,0.0016658506539783,0.0081111784846924,0.0234274100669819,6.810811206167746e-05,0.0002882760470029,0.0008138198369241,13.85617368142351,13.43717441615387,12.927316184510731,0.7232503806252755,0.6365037144194943,0.548478656157882,struct,struct,struct
He,273,cat,random_struct__cat_TRAIN_RATIO0.8,0.05,0.9497990613335704,0.9522921455429711,0.9524365002153322,0.0502907720728473,0.0476337345905101,0.0533024402203261,0.0016658506539783,0.0081111784846924,0.0234274100669819,6.810811206167746e-05,0.0002882760470029,0.0008138198369241,13.85617368142351,13.43717441615387,12.927316184510731,0.7232503806252755,0.6365037144194943,0.548478656157882,struct,struct,struct
He,273,cat,random_struct__cat_TRAIN_RATIO0.8,0.1,0.9497990613335704,0.9522921455429711,0.9524365002153322,0.0502907720728473,0.0476337345905101,0.0533024402203261,0.0016658506539783,0.0081111784846924,0.0234274100669819,6.810811206167746e-05,0.0002882760470029,0.0008138198369241,13.85617368142351,13.43717441615387,12.927316184510731,0.7232503806252755,0.6365037144194943,0.548478656157882,struct,struct,struct
He,273,cat,random_struct__cat_TRAIN_RATIO0.8,0.5,0.9497990613335704,0.9522921455429711,0.9524365002153322,0.0502907720728473,0.0476337345905101,0.0533024402203261,0.0016658506539783,0.0081111784846924,0.0234274100669819,6.810811206167746e-05,0.0002882760470029,0.0008138198369241,13.85617368142351,13.43717441615387,12.927316184510731,0.7232503806252755,0.6365037144194943,0.548478656157882,struct,struct,struct
He,273,cat,random_struct__cat_TRAIN_RATIO0.8,Henry,0.9497990613335704,0.9522921455429711,0.9524365002153322,0.0502907720728473,0.0476337345905101,0.0533024402203261,0.0016658506539783,0.0081111784846924,0.0234274100669819,6.810811206167746e-05,0.0002882760470029,0.0008138198369241,13.85617368142351,13.43717441615387,12.927316184510731,0.7232503806252755,0.6365037144194943,0.548478656157882,struct,struct,struct
He,273,cat,random_with_input__cat_TRAIN_RATIO0.8,0.01,0.9626337130994128,0.9628295606374876,0.9612194736967206,0.0490054280375102,0.0486623894557701,0.0535625426947123,0.0011315052699552,0.0055317278419724,0.0162283110451645,5.6453890289582165e-05,0.0003187146003612,0.0009635103322064,7.306759738189433,7.241195952934616,7.1611347292385,0.163693940271311,0.1071451619842352,0.100529822551768,struct+input,struct+input,struct+input
He,273,cat,random_with_input__cat_TRAIN_RATIO0.8,0.05,0.9638876663709794,0.9657117336752762,0.9629768923768818,0.0509637232577081,0.0471492117654482,0.0533563549804306,0.0008060677095705,0.0038855579897537,0.0114492215174593,5.287289159774514e-05,0.0002402754158464,0.0007870964820968,4.758784946137363,4.694695097227964,4.605344576644614,0.2133231522832442,0.1933903601560394,0.1733659439740299,struct+input,struct+input,struct+input
He,273,cat,random_with_input__cat_TRAIN_RATIO0.8,0.1,0.9636761712801822,0.9660189834110776,0.9639665817588968,0.0520967693241606,0.0479085957727104,0.0537467837938465,0.0007027360760017,0.0034400921439928,0.0102039002250089,5.937327403936992e-05,0.0002373762529959,0.0007423106012152,4.095552228660913,4.019360674535026,4.002673104735125,0.182441167750662,0.1976190375171797,0.2083323098367153,struct+input,struct+input,struct+input
He,273,cat,random_with_input__cat_TRAIN_RATIO0.8,0.5,0.9652091275188106,0.9662941368634352,0.9643455722222384,0.0498349530070418,0.0460831058098433,0.053950719949799,0.0005917789969104,0.0028632158365496,0.0085628535305216,4.544825771821823e-05,0.000143639322545,0.0005854800051236,3.370809157118405,3.262344115875776,3.2525395754390187,0.3119767888903718,0.322979435576625,0.2886103231118931,struct+input,struct+input,struct+input
He,273,cat,random_with_input__cat_TRAIN_RATIO0.8,Henry,0.9664041182891464,0.9663743842225978,0.9641841087817344,0.0475346032174334,0.0481880949158411,0.0540111903724598,0.0004803502378083,0.0022941894351862,0.0069999081752777,3.445678063428573e-05,0.0001734958788025,0.0005718268917801,2.6172749661926664,2.4687199905380632,2.4793444241356704,0.3335701024726688,0.2801912849782024,0.2700894789376689,struct+input,struct+input,struct+input
He,273,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.01,0.9876359455755598,0.987924339492696,0.988045804277189,0.0005218307578729,0.0006056558627576,0.0006091880709833,0.0010332001773606,0.0050954199382441,0.014800407501723,1.9831705156545213e-05,0.0001103584726257,0.0003477721412651,6.770413870211766,6.722672505790389,6.615039107176763,0.1844141090697376,0.2025862359302723,0.204839262663715,struct+input,struct+input,struct+input
He,273,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.05,0.9948413162843636,0.9950336271788618,0.9949641806298068,0.0004443038771616,0.0003755671340594,0.000312315951938,0.0006253851066893,0.0030481825389778,0.0089738365064693,1.3300564690170298e-05,5.790184885778283e-05,0.000158306282122,3.9796927363083143,3.888369951527718,3.8689769767274433,0.0864783814155754,0.0701217014221158,0.0799164343097422,struct+input,struct+input,struct+input
He,273,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.1,0.9964593098358367,0.9966675586855442,0.9964777073312692,0.0004811487344975,0.0003794431066235,0.0004170016018847,0.0005032380044371,0.0024172142958497,0.0072015758646507,1.393073151006703e-05,5.2319361187236016e-05,0.000194467511014,3.1493593704082867,3.0272541902775347,3.0241075231820487,0.0335951618921589,0.0423868122366342,0.0442033883004008,struct+input,struct+input,struct+input
He,273,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.5,0.9980919996182728,0.9982325916029308,0.9980479302133132,0.000227508943645,0.0002034396135355,0.0001909169252101,0.0003196955699805,0.0014945491734167,0.0046349598136673,4.188279276746867e-06,1.7701707931187615e-05,4.688300438760916e-05,2.00201570990738,1.8779385907906736,1.8994329969231851,0.0505372420095335,0.0307690998009773,0.0392360240206854,struct+input,struct+input,struct+input
He,273,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,Henry,0.9719162918697772,0.9727621554168546,0.9733934816390896,0.0019671472009505,0.002146359969099,0.0021242436527752,0.0014909721525226,0.0072998160892969,0.021314747304549,1.0381191750188416e-05,5.846574241196026e-05,0.0001904630543486,10.516314524168845,10.389888660361716,10.331708672260422,0.1800559495685028,0.1864423949458613,0.1953468113286732,struct+input,struct+input,struct+input
He,273,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.01,0.944981306037689,0.9501201683654206,0.9553893796820846,0.0333945320598271,0.0336083475815398,0.0370229147456528,0.0016166989468212,0.0078646217700929,0.0226477800122929,3.689330965351889e-05,0.0001937358203854,0.0005056329430312,13.506100367088482,13.185160160242749,12.741138450338733,0.7713178119661152,0.6049951014779182,0.490055061274413,struct,struct,struct
He,273,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.05,0.944981306037689,0.9501201683654206,0.9553893796820846,0.0333945320598271,0.0336083475815398,0.0370229147456528,0.0016166989468212,0.0078646217700929,0.0226477800122929,3.689330965351889e-05,0.0001937358203854,0.0005056329430312,13.506100367088482,13.185160160242749,12.741138450338733,0.7713178119661152,0.6049951014779182,0.490055061274413,struct,struct,struct
He,273,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.1,0.944981306037689,0.9501201683654206,0.9553893796820846,0.0333945320598271,0.0336083475815398,0.0370229147456528,0.0016166989468212,0.0078646217700929,0.0226477800122929,3.689330965351889e-05,0.0001937358203854,0.0005056329430312,13.506100367088482,13.185160160242749,12.741138450338733,0.7713178119661152,0.6049951014779182,0.490055061274413,struct,struct,struct
He,273,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.5,0.944981306037689,0.9501201683654206,0.9553893796820846,0.0333945320598271,0.0336083475815398,0.0370229147456528,0.0016166989468212,0.0078646217700929,0.0226477800122929,3.689330965351889e-05,0.0001937358203854,0.0005056329430312,13.506100367088482,13.185160160242749,12.741138450338733,0.7713178119661152,0.6049951014779182,0.490055061274413,struct,struct,struct
He,273,gbm,random_struct__gbm_TRAIN_RATIO0.8,Henry,0.944981306037689,0.9501201683654206,0.9553893796820846,0.0333945320598271,0.0336083475815398,0.0370229147456528,0.0016166989468212,0.0078646217700929,0.0226477800122929,3.689330965351889e-05,0.0001937358203854,0.0005056329430312,13.506100367088482,13.185160160242749,12.741138450338733,0.7713178119661152,0.6049951014779182,0.490055061274413,struct,struct,struct
He,273,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.01,0.9576121589653808,0.9619202934949443,0.9612729884258752,0.0359937372549007,0.0343793938012125,0.0393793425130897,0.0011178090924308,0.0054528270595931,0.0158610615408174,6.075675233135931e-05,0.0003097382066508,0.0009151361602228,7.231517801368767,7.158717744637778,7.059857277434153,0.1076115537042287,0.1313791779797039,0.1179336985643796,struct+input,struct+input,struct+input
He,273,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.05,0.9676081100715406,0.9603281400566864,0.9610676107249364,0.0371911178028286,0.035876214665869,0.0381712143813886,0.000725096687894,0.0035628119299923,0.0105628683371216,4.906211276684314e-05,0.0002659394420424,0.000755542272945,4.200456974741874,4.130778294109648,4.119944712437608,0.088466104384317,0.0956531604027045,0.0687982685558597,struct+input,struct+input,struct+input
He,273,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.1,0.9711433249968248,0.961061853237648,0.9573284591107134,0.0380251188498499,0.0341383764457884,0.0384390726738361,0.0005887655782211,0.0029306167967855,0.0088156901165131,5.960001489652917e-05,0.0002905508721569,0.00087826972843,3.2721332214269503,3.175004683013084,3.2023136194434514,0.0525584693712446,0.0384026873829353,0.0605023059946241,struct+input,struct+input,struct+input
He,273,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.5,0.9681042429308476,0.9660664074922152,0.961435884609616,0.0369342998959255,0.0337863241183115,0.0379906747189035,0.0004154463475453,0.0019831532343212,0.0062648600151155,5.278511601291095e-05,0.0002107161651474,0.0007733229098619,2.0837862324331526,1.9153567306878083,1.9531657927725192,0.0598664711688819,0.0698273626010147,0.057878590191875,struct+input,struct+input,struct+input
He,273,gbm,random_with_input__gbm_TRAIN_RATIO0.8,Henry,0.94933903198417,0.9522538597554396,0.9580198959191693,0.0357266227485042,0.033947470757036,0.0378530515534452,0.0015614093969281,0.0076555618085359,0.0221743328511406,5.1873393023499965e-05,0.0002429381312866,0.000716799232602,12.195918803018817,12.093371218206254,11.995228783680366,0.3501012931073913,0.3289597693753094,0.2991686623906197,struct+input,struct+input,struct+input
He,273,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.01,0.9876352026539172,0.9877802331730464,0.9879727092778652,0.0006624530378818,0.0007028754901289,0.0006927296889302,0.0010105315906817,0.0049857334097589,0.0144583840037594,1.8837840723552542e-05,9.2368689145694e-05,0.0003473777842754,6.626890739694829,6.576249468613463,6.476138558998075,0.1847204271430707,0.1862940557467591,0.1844117764994595,struct+input,struct+input,struct+input
He,273,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.05,0.994873056194199,0.9950462871732136,0.9949878381744957,0.0003986367459891,0.0003538822770312,0.0003247540673952,0.000609755871786,0.0029685623243143,0.0087538992494472,1.0863411971824677e-05,4.672306881202808e-05,0.0001355023643015,3.892068474129093,3.800997697301219,3.772782238969525,0.0834703182281967,0.0686249547402523,0.0788001944433249,struct+input,struct+input,struct+input
He,273,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.1,0.996386282858208,0.9965659610921576,0.9964915777794386,0.000488474081763,0.0004518206266742,0.0004768988269544,0.0004949174886536,0.0023657729686188,0.0070418934481603,1.681536554425935e-05,7.67937519560957e-05,0.000259064773191,3.1257551095588822,2.992580882303487,2.978746967500041,0.049427372228263,0.05362131441857,0.0671903142616511,struct+input,struct+input,struct+input
He,273,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.5,0.9977733247733804,0.9979200898683664,0.9978871515707942,0.0004285946897526,0.0003763642311896,0.0003219246211553,0.0003176113105753,0.0014845677425361,0.0045346028595637,8.359554178748898e-06,3.622587476617302e-05,9.6448433115066e-05,2.0403034964869846,1.8950883074674736,1.8997163222063984,0.0692224946841222,0.0622958632744192,0.0597659159649501,struct+input,struct+input,struct+input
He,273,rf,qt_then_rd__rf_TRAIN_RATIO0.8,Henry,0.9728178078812046,0.9734126549296122,0.9741230301167126,0.0027244708038005,0.0028344612301357,0.0025897412941019,0.0014065495138888,0.0069070584601741,0.0201193233656173,1.9063237824990848e-05,9.855708222501994e-05,0.0002797045086587,9.800965437999391,9.713116411118046,9.611651880963732,0.1647925613740467,0.1707936862340295,0.164745915396747,struct+input,struct+input,struct+input
He,273,rf,random_struct__rf_TRAIN_RATIO0.8,0.01,0.9498361424535162,0.9490362539175138,0.949595068692075,0.0424236306705134,0.0387244803666728,0.0439297345351693,0.0015363166161083,0.0075534370802734,0.0218288808496004,5.930665137411442e-05,0.000275136407749,0.0007523414412293,12.219620604419832,12.017857683373496,11.587091704178114,0.5998385188633194,0.5607224826163746,0.2942062034166934,struct,struct,struct
He,273,rf,random_struct__rf_TRAIN_RATIO0.8,0.05,0.9498361424535162,0.9490362539175138,0.949595068692075,0.0424236306705134,0.0387244803666728,0.0439297345351693,0.0015363166161083,0.0075534370802734,0.0218288808496004,5.930665137411442e-05,0.000275136407749,0.0007523414412293,12.219620604419832,12.017857683373496,11.587091704178114,0.5998385188633194,0.5607224826163746,0.2942062034166934,struct,struct,struct
He,273,rf,random_struct__rf_TRAIN_RATIO0.8,0.1,0.9498361424535162,0.9490362539175138,0.949595068692075,0.0424236306705134,0.0387244803666728,0.0439297345351693,0.0015363166161083,0.0075534370802734,0.0218288808496004,5.930665137411442e-05,0.000275136407749,0.0007523414412293,12.219620604419832,12.017857683373496,11.587091704178114,0.5998385188633194,0.5607224826163746,0.2942062034166934,struct,struct,struct
He,273,rf,random_struct__rf_TRAIN_RATIO0.8,0.5,0.9498361424535162,0.9490362539175138,0.949595068692075,0.0424236306705134,0.0387244803666728,0.0439297345351693,0.0015363166161083,0.0075534370802734,0.0218288808496004,5.930665137411442e-05,0.000275136407749,0.0007523414412293,12.219620604419832,12.017857683373496,11.587091704178114,0.5998385188633194,0.5607224826163746,0.2942062034166934,struct,struct,struct
He,273,rf,random_struct__rf_TRAIN_RATIO0.8,Henry,0.9498361424535162,0.9490362539175138,0.949595068692075,0.0424236306705134,0.0387244803666728,0.0439297345351693,0.0015363166161083,0.0075534370802734,0.0218288808496004,5.930665137411442e-05,0.000275136407749,0.0007523414412293,12.219620604419832,12.017857683373496,11.587091704178114,0.5998385188633194,0.5607224826163746,0.2942062034166934,struct,struct,struct
He,273,rf,random_with_input__rf_TRAIN_RATIO0.8,0.01,0.9624553953937508,0.9583484714460744,0.9574944337552348,0.0454605407526951,0.0408442445464282,0.0454197992199518,0.0010886901061374,0.0054043084103381,0.0156839128510065,5.788382936802719e-05,0.0002874823693653,0.0008286874614977,7.018276596658398,6.947417533268722,6.846306150625686,0.1102459388070671,0.1169921943218504,0.119184642884926,struct+input,struct+input,struct+input
He,273,rf,random_with_input__rf_TRAIN_RATIO0.8,0.05,0.9653201906458566,0.9618249544387834,0.9598976867206446,0.0459609892077872,0.0413326262875866,0.0461549389512009,0.0007136337540664,0.0034977601284065,0.010413172488149,5.743740432187707e-05,0.0002720603387827,0.0008584435045388,4.137616618663429,4.044942379854094,4.032688153387476,0.0897939773466918,0.0846677919259832,0.069489814413343,struct+input,struct+input,struct+input
He,273,rf,random_with_input__rf_TRAIN_RATIO0.8,0.1,0.9663982463523434,0.9631871560158594,0.9607006608671927,0.0460920353489354,0.0417049933674738,0.0459608841134454,0.0005910414416686,0.002887678542343,0.0086357744403774,6.370183303305419e-05,0.0002824446631939,0.0008350426499719,3.265715217160692,3.1319705033099394,3.133176885780553,0.0632935115413824,0.0543203888848591,0.0558180378134273,struct+input,struct+input,struct+input
He,273,rf,random_with_input__rf_TRAIN_RATIO0.8,0.5,0.966678397965911,0.9641149538855012,0.9612615141110904,0.0459293022006556,0.0416461662881901,0.0461044205289391,0.000413106291147,0.0019648871558743,0.0061460291391303,5.972163261283108e-05,0.0002409713354268,0.0008290321289581,2.075732383419308,1.8917145321007849,1.9034452434946847,0.0436029425295454,0.0606862146809055,0.0478329262750419,struct+input,struct+input,struct+input
He,273,rf,random_with_input__rf_TRAIN_RATIO0.8,Henry,0.9564288141646176,0.9555475486962646,0.9534853756516648,0.0444809772416153,0.040708781830255,0.0451686556381932,0.0014819752594524,0.0073101101878745,0.021314044023198,6.288742722270251e-05,0.0002995602196263,0.0008039065239947,11.264581554505286,11.15067566883054,11.052822423291532,0.2709411375822627,0.2236611744113369,0.2186000572970929,struct+input,struct+input,struct+input
He,293,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.01,0.987630280332351,0.988014920820254,0.9883199774901368,0.0013205491260562,0.0010081538910793,0.000788588528868,0.000927789017972,0.004554113200294,0.0132905336939468,2.022302178359064e-05,7.977324997148966e-05,0.0002670589483639,7.060760917682193,6.997914796928777,6.931449312367093,0.1715001493425761,0.1609605780748282,0.1493306028780101,struct+input,struct+input,struct+input
He,293,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.05,0.9947938580494078,0.9949045998536832,0.9948391108453448,0.0003564749544407,0.0003617984114322,0.0003608270881756,0.0005823621888603,0.0028684667792716,0.0084748397249343,5.935682275214815e-06,2.067537054171701e-05,0.0001721213114811,4.223854489102206,4.200231442867098,4.1610242977980265,0.0927345680724743,0.0840192973895512,0.1118196619852406,struct+input,struct+input,struct+input
He,293,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.1,0.9962245598784614,0.996428530326148,0.9962978174439538,0.0001230757838007,0.0001493292333765,0.0002402251428389,0.0004959866099796,0.0023974038932647,0.0071220903035256,5.585821626206648e-06,3.5181947776985645e-05,9.41622781061905e-05,3.5657112845314693,3.4450214287166987,3.473909194164584,0.0440460630517903,0.0889443384342642,0.0954931716988187,struct+input,struct+input,struct+input
He,293,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.5,0.9973340304231446,0.997467308084827,0.9974108614721016,0.0006775989756819,0.0007279044458517,0.0004308913139421,0.0003800407689869,0.0018221981686111,0.0054887989198591,7.038997417010945e-06,2.586170694697976e-05,0.0001218452472512,2.7385561647047365,2.6464634920822645,2.6513353147911665,0.0719158089957494,0.0371376541853433,0.0730641243861773,struct+input,struct+input,struct+input
He,293,cat,qt_then_rd__cat_TRAIN_RATIO0.8,Henry,0.9973531195382624,0.9976354715668836,0.9975231859609656,0.0008024089312055,0.0006426560039913,0.0005630524412152,0.0003490980789061,0.0016065717976349,0.0050005982813553,9.074176978485111e-06,6.344196109595811e-05,5.590156571722837e-05,2.551124560158601,2.367942070711339,2.4717330721873614,0.0591659060500823,0.0875155000016337,0.0443456384361404,struct+input,struct+input,struct+input
He,293,cat,random_struct__cat_TRAIN_RATIO0.8,0.01,0.9541179972746844,0.9560008391215896,0.9543325182085718,0.0495917453993915,0.0485822811098005,0.0548605259359043,0.001399906416597,0.0068542140486171,0.0200490112605188,6.10360984617946e-05,0.0002720287141855,0.0007497626373131,13.016996418619588,12.748920208741206,12.403306514716345,0.6291276495933741,0.5608687026570727,0.4347284059342602,struct,struct,struct
He,293,cat,random_struct__cat_TRAIN_RATIO0.8,0.05,0.9541179972746844,0.9560008391215896,0.9543325182085718,0.0495917453993915,0.0485822811098005,0.0548605259359043,0.001399906416597,0.0068542140486171,0.0200490112605188,6.10360984617946e-05,0.0002720287141855,0.0007497626373131,13.016996418619588,12.748920208741206,12.403306514716345,0.6291276495933741,0.5608687026570727,0.4347284059342602,struct,struct,struct
He,293,cat,random_struct__cat_TRAIN_RATIO0.8,0.1,0.9541179972746844,0.9560008391215896,0.9543325182085718,0.0495917453993915,0.0485822811098005,0.0548605259359043,0.001399906416597,0.0068542140486171,0.0200490112605188,6.10360984617946e-05,0.0002720287141855,0.0007497626373131,13.016996418619588,12.748920208741206,12.403306514716345,0.6291276495933741,0.5608687026570727,0.4347284059342602,struct,struct,struct
He,293,cat,random_struct__cat_TRAIN_RATIO0.8,0.5,0.9541179972746844,0.9560008391215896,0.9543325182085718,0.0495917453993915,0.0485822811098005,0.0548605259359043,0.001399906416597,0.0068542140486171,0.0200490112605188,6.10360984617946e-05,0.0002720287141855,0.0007497626373131,13.016996418619588,12.748920208741206,12.403306514716345,0.6291276495933741,0.5608687026570727,0.4347284059342602,struct,struct,struct
He,293,cat,random_struct__cat_TRAIN_RATIO0.8,Henry,0.9541179972746844,0.9560008391215896,0.9543325182085718,0.0495917453993915,0.0485822811098005,0.0548605259359043,0.001399906416597,0.0068542140486171,0.0200490112605188,6.10360984617946e-05,0.0002720287141855,0.0007497626373131,13.016996418619588,12.748920208741206,12.403306514716345,0.6291276495933741,0.5608687026570727,0.4347284059342602,struct,struct,struct
He,293,cat,random_with_input__cat_TRAIN_RATIO0.8,0.01,0.9620504214815976,0.9645283160225724,0.9618747910686476,0.0518890758377667,0.0475010613958902,0.0554127698790485,0.0009927329122881,0.004860525578544,0.0143092847922627,5.896333573133213e-05,0.0002925643251146,0.0009120531340917,7.376303420851244,7.271206839622354,7.213580348201285,0.2079475167686306,0.1822641520829759,0.1865622130445104,struct+input,struct+input,struct+input
